"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料月份","非獨董監持股(萬張)","非獨董監增減張數","非獨董監持股(%)","非獨董監質押(萬張)","非獨董監質押(%)","獨立董監持股(萬張)","獨立董監增減張數","獨立董監持股(%)","獨立董監質押(萬張)","獨立董監質押(%)","全體董監持股(萬張)","全體董監增減張數","全體董監持股(%)","全體董監質押(萬張)","全體董監質押(%)"
"182","4402","郡都開發","15.2","-0.5","-3.18","26M05","3.18","+85","46.7","1.05","33","0","0","0","0","0","3.18","+85","46.7","1.05","33"
"183","1409","新纖","25.25","+0.1","+0.4","26M05","8.97","-60.4","5.54","2.92","32.5","0","0","0","0","0","8.97","-60.4","5.54","2.92","32.5"
"184","6590","普鴻","65","-0.3","-0.46","26M05","1.11","+44","44.3","0.36","32.2","0","0","0.04","0","0","1.11","+44","44.3","0.36","32.2"
"185","2254","巨鎧精密-創","58.8","-0.5","-0.84","26M05","3.32","0","52","1.11","33.4","0","0","0","0","0","3.32","0","52","1.11","33.4"
"186","3550","聯穎","23.55","-0.55","-2.28","26M05","1.83","0","17","0.47","25.7","0","0","0","0","0","1.83","0","17","0.47","25.7"
"187","2537","聯上發","10.95","-0.05","-0.45","26M05","6.86","0","22.8","2.14","31.2","0","0","0","0","0","6.86","0","22.8","2.14","31.2"
"188","1760","寶齡富錦","58.6","-0.4","-0.68","26M05","1.6","-7","18.6","0.5","31.3","0","0","0","0","0","1.6","-7","18.6","0.5","31.3"
"189","2401","凌陽","26.8","-0.4","-1.47","26M05","9.27","0","15.7","2.91","31.4","0","0","0","0","0","9.27","0","15.7","2.91","31.4"
"190","4123","晟德","34.3","-0.4","-1.15","26M05","14.1","0","18.4","4.44","31.4","0","0","0","0","0","14.1","0","18.4","4.44","31.4"
"191","3045","台灣大","108","-0.5","-0.46","26M05","13.6","-88,526","3.65","4.25","31.3","0","0","0","0","0","13.6","-88,526","3.65","4.25","31.3"
"192","5515","建國","48.45","-1.95","-3.87","26M05","6.59","0","32.7","2.06","31.2","0","0","0","0","0","6.59","0","32.7","2.06","31.2"
"193","4716","大立","17.7","+0.35","+2.02","26M05","0.89","0","9.39","0.3","34","0","0","0.01","0","0","0.89","0","9.4","0.3","33.9"
"194","4510","高鋒","46.45","+0.75","+1.64","26M05","1.92","0","17.6","0.58","30.2","0","0","0","0","0","1.92","0","17.6","0.58","30.2"
"195","6796","晉弘","60.1","+0.1","+0.17","26M05","0.87","-2","21.6","0.26","30.3","0","0","0","0","0","0.87","-2","21.6","0.26","30.3"
"196","2107","厚生","25.7","+0.1","+0.39","26M05","8.09","+203","26.7","2.45","30.3","0","0","0","0","0","8.09","+203","26.7","2.45","30.3"
"197","4746","台耀","51.4","-2","-3.75","26M05","1.34","0","11.1","0.41","30.3","0","0","0","0","0","1.34","0","11.1","0.41","30.3"
"198","7402","邑錡","115.5","+10.5","+10","26M05","0.5","0","14.1","0.15","30.1","0","0","0","0","0","0.5","0","14.1","0.15","30.1"
"199","2369","菱生","33.1","+0.15","+0.46","26M05","1.67","0","4.39","0.5","30","0","0","0","0","0","1.67","0","4.39","0.5","30"
"200","1532","勤美","21.8","-0.1","-0.46","26M05","9.74","+787","23","2.96","30.4","0","0","0","0","0","9.74","+787","23","2.96","30.4"
"201","2466","冠西電","89.7","-2.9","-3.13","26M05","1.71","0","9.85","0.51","29.9","0","0","0","0","0","1.71","0","9.85","0.51","29.9"
"202","5287","數字","155","-1","-0.64","26M05","0.94","0","15.6","0.26","27.3","0","0","0","0","0","0.94","0","15.6","0.26","27.3"
"203","6021","美好證","37.05","+0.1","+0.27","26M05","15.8","0","50.5","4.65","29.5","0","0","0","0","0","15.8","0","50.5","4.65","29.5"
"204","1591","駿吉-KY","36.15","-0.25","-0.69","26M05","0.33","-98","8.67","0.16","47.1","0.01","0","0.16","0","0","0.34","-98","8.83","0.16","46.2"
"205","3141","晶宏","71.8","-3.8","-5.03","26M05","0.17","0","2.25","0.05","29.4","0","0","0","0","0","0.17","0","2.25","0.05","29.4"
"206","2601","益航","6.2","+0.02","+0.32","26M05","9.6","0","11.6","2.37","24.7","0","0","0","0","0","9.6","0","11.6","2.37","24.7"
"207","6485","點序","62.4","-4.7","-7","26M05","0.61","0","12.8","0.18","29.4","0","0","0","0","0","0.61","0","12.8","0.18","29.4"
"208","3013","晟銘電","85.3","-1.7","-1.95","26M05","3.48","-162","17","1","28.7","0","0","0","0","0","3.48","-162","17","1","28.7"
"209","1595","川寶","65.1","-0.8","-1.21","26M05","0.47","-157","8.61","0.11","23.6","0","0","0","0","0","0.47","-157","8.61","0.11","23.6"
"210","6499","益安","66.8","+5.6","+9.15","26M05","3.39","0","35","0.98","28.9","0","0","0","0","0","3.39","0","35","0.98","28.9"
"211","1597","直得","143.5","-6.5","-4.33","26M05","1.33","0","14.9","0.38","28.2","0.05","+249","0.53","0","0","1.38","+249","15.4","0.38","27.2"
"212","2362","藍天","49.9","+2","+4.18","26M05","5.85","0","9.39","1.68","28.8","0","0","0","0","0","5.85","0","9.39","1.68","28.8"
"213","6762","達亞","170","0","0","26M05","1.62","0","46.2","0.49","30.4","0.02","+7","0.64","0","0","1.65","+7","46.8","0.49","30"
"214","1584","精剛","18.15","+0.2","+1.11","26M05","5.21","+1,392","22.4","2","38.4","0","0","0","0","0","5.21","+1,392","22.4","2","38.4"
"215","1233","天仁","27.8","+0.2","+0.72","26M05","1.19","+1,191","13.2","0.35","29.3","0","0","0","0","0","1.19","+1,191","13.2","0.35","29.3"
"216","6415","矽力*-KY","480","+15","+3.23","26M05","4.28","-9","11","1.19","27.8","0","0","0","0","0","4.28","-9","11","1.19","27.8"
"217","1463","強盛新","17.8","+0.05","+0.28","26M05","2.87","0","16.6","0.83","28.9","0.08","0","0.45","0","0","2.95","0","17","0.83","28.1"
"218","4971","IET-KY","480","-14","-2.83","26M05","0.18","0","4.5","0.05","27.5","0","0","0","0","0","0.18","0","4.5","0.05","27.5"
"219","8905","裕國","34.9","+0.5","+1.45","26M05","2.84","0","23.7","0.55","19.4","0","0","0","0","0","2.84","0","23.7","0.55","19.4"
"220","2031","新光鋼","43.55","-2.4","-5.22","26M05","5.97","+230","18.6","1.73","29","0.05","0","0.17","0","0","6.03","+230","18.8","1.73","28.8"
"221","8147","正淩","121","-4.5","-3.59","26M05","0.92","-18","22","0.12","12.6","0","0","0","0","0","0.92","-18","22","0.12","12.6"
"222","6207","雷科","107.5","-3.5","-3.15","26M05","0.71","-45","8.9","0.19","27","0","0","0","0","0","0.71","-45","8.9","0.19","27"
"223","6894","衛司特","336","-2.5","-0.74","26M05","0.8","0","33.8","0.22","26.9","0","0","0","0","0","0.8","0","33.8","0.22","26.9"
"224","3518","柏騰","28.25","-0.25","-0.88","26M05","0.37","0","3.62","0.1","26.9","0","0","0","0","0","0.37","0","3.62","0.1","26.9"
"225","3581","博磊","119","-7","-5.56","26M05","0.63","0","12.4","0.08","13.3","0","0","0","0","0","0.63","0","12.4","0.08","13.3"
"226","8101","華冠","11.5","+0.2","+1.77","26M05","1.89","0","36.3","0.5","26.4","0","0","0","0","0","1.89","0","36.3","0.5","26.4"
"227","2442","新美齊","19.4","-0.15","-0.77","26M05","9.46","0","29.1","2.5","26.4","0","0","0","0","0","9.46","0","29.1","2.5","26.4"
"228","4163","鐿鈦","140","-1.5","-1.06","26M05","0.45","0","8.95","0.08","17.6","0","0","0","0","0","0.45","0","8.95","0.08","17.6"
"229","5283","禾聯碩","57.5","+0.9","+1.59","26M05","2","0","22.9","0.23","11.5","0","0","0","0","0","2","0","22.9","0.23","11.5"
"230","2885","元大金","69.7","0","0","26M05","61.2","0","4.59","15.9","26","0","0","0","0","0","61.2","0","4.59","15.9","26"
"231","3346","麗清","20.45","-0.9","-4.22","26M05","0.89","0","7.33","0.23","25.9","0","0","0","0","0","0.89","0","7.33","0.23","25.9"
"232","3691","碩禾","110","-12","-9.84","26M05","4.8","-108","52.3","1.24","25.8","0","0","0","0","0","4.8","-108","52.3","1.24","25.8"
"233","2063","世鎧","24.1","-0.25","-1.03","26M05","0.5","+163","10.4","0.13","25.7","0","0","0","0","0","0.5","+163","10.4","0.13","25.7"
"234","3702","大聯大","115","-8.5","-6.88","26M05","7.23","-80","4.3","1.54","21.3","0.01","0","0","0","0","7.23","-80","4.3","1.54","21.3"
"235","4413","飛寶企業","19.2","+0.45","+2.4","26M05","0.46","0","14.6","0.1","21.8","0","0","0","0","0","0.46","0","14.6","0.1","21.8"
"236","1717","長興","71.7","-6.5","-8.31","26M05","16.5","0","14.1","4.36","26.4","0.36","-20","0.31","0","0","16.9","-20","14.4","4.36","25.8"
"237","8478","東哥遊艇","143.5","-2.5","-1.71","26M05","1.1","0","11.7","0.28","25.6","0","0","0","0","0","1.1","0","11.7","0.28","25.6"
"238","6617","共信-KY","101","-1","-0.98","26M05","2.42","+16","19","0.62","25.6","0.01","0","0.04","0","0","2.43","+16","19","0.62","25.5"
"239","6441","廣錠","22.35","-0.15","-0.67","26M05","2.27","0","42.6","0.57","25.3","0","0","0","0","0","2.27","0","42.6","0.57","25.3"
"240","1617","榮星","18.55","-0.05","-0.27","26M05","7.12","0","42","1.78","25","0","0","0","0","0","7.12","0","42","1.78","25"
"241","5212","凌網","46.7","0","0","26M05","1.2","0","34.6","0.3","25","0","0","0","0","0","1.2","0","34.6","0.3","25"
"242","1712","興農","38.9","-0.25","-0.64","26M05","8.05","-2,512","19.1","2.03","25.2","0","+45","0.01","0","0","8.05","-2,467","19.2","2.03","25.2"
"243","2729","瓦城","160","-1","-0.62","26M05","1.99","0","46.2","0.49","24.8","0","0","0","0","0","1.99","0","46.2","0.49","24.8"
"244","2065","世豐","35.95","-0.15","-0.42","26M05","0.8","0","12.6","0.2","24.7","0","0","0","0","0","0.8","0","12.6","0.2","24.7"
"245","5904","寶雅*","79","-2.8","-3.42","26M05","1.2","-8,586","11.3","0.3","24.7","0","0","0","0","0","1.2","-8,586","11.3","0.3","24.7"
"246","9934","成霖","11.15","-0.25","-2.19","26M05","3.8","0","9.24","0.93","24.6","0","0","0","0","0","3.8","0","9.24","0.93","24.6"
"247","6547","高端疫苗","51.5","-0.7","-1.34","26M05","5.72","-200","17.4","1.39","24.3","0","0","0.01","0","100","5.72","-200","17.4","1.39","24.4"
"248","6187","萬潤","1275","+5","+0.39","26M05","1.77","-71","18","0.44","24.7","0","0","0","0","0","1.77","-71","18","0.44","24.7"
"249","3705","永信","54.3","-0.1","-0.18","26M05","3.17","+11","11.9","0.87","24.4","0","0","0","0","0","3.17","+11","11.9","0.87","24.4"
"250","6248","沛波","18.2","0","0","26M05","1.33","0","13.3","0.32","24.2","0","0","0","0","0","1.33","0","13.3","0.32","24.2"
"251","8936","國統","50.7","-0.3","-0.59","26M05","1.5","+80","6.03","0.36","24.1","0","0","0","0","0","1.5","+80","6.03","0.36","24"
"252","1788","杏昌","130.5","-0.5","-0.38","26M05","1.48","0","33.2","0.35","23.9","0","0","0","0","0","1.48","0","33.2","0.35","23.9"
"253","1315","達新","65","+0.8","+1.25","26M05","1.97","0","19.8","0.47","23.7","0","0","0","0","0","1.97","0","19.8","0.47","23.7"
"254","8076","伍豐","23.6","-0.1","-0.42","26M05","2.97","0","10.2","0.7","23.6","0","0","0","0","0","2.97","0","10.2","0.7","23.6"
"255","1259","安心","65","+2.6","+4.17","26M05","1.7","0","52.6","0.4","23.5","0","0","0","0","0","1.7","0","52.6","0.4","23.5"
"256","2327","國巨*","622","-40","-6.04","26M05","15.8","0","7.63","8.34","52.8","0","0","0","0","0","15.8","0","7.63","8.34","52.8"
"257","2891","中信金","65.8","-0.7","-1.05","26M05","28.4","0","1.44","6.58","23.1","0","0","0","0","0","28.4","0","1.44","6.58","23.1"
"258","2722","夏都","21.75","-0.1","-0.46","26M05","7.73","0","54","1.64","21.1","0","0","0","0","0","7.73","0","54","1.64","21.1"
"259","7757","金色三麥","91.2","+0.2","+0.22","26M05","1.17","+5","48.4","0.12","10.3","0","0","0","0","0","1.17","+5","48.4","0.12","10.3"
"260","8112","至上","95.8","-2","-2.04","26M05","2.1","0","4.01","0.55","26.1","0.12","0","0.24","0","0","2.23","0","4.24","0.55","24.7"
"261","1513","中興電","170","-1","-0.58","26M05","5.32","0","10.6","1.22","22.9","0","0","0","0","0","5.32","0","10.6","1.22","22.9"
"262","2429","銘旺科","34.9","+3.15","+9.92","26M05","1.53","-110","17.9","0.35","22.9","0","0","0","0","0","1.53","-110","17.9","0.35","22.9"
"263","2303","聯電","121","-3.5","-2.81","26M05","76.8","0","6.1","17.5","22.8","0.01","0","0","0","0","76.8","0","6.1","17.5","22.8"
"264","2753","八方雲集","182.5","0","0","26M05","2.09","0","31.4","0.46","22","0","0","0","0","0","2.09","0","31.4","0.46","22"
"265","2915","潤泰全","59.5","+5.4","+9.98","26M05","6.16","0","5.58","1.39","22.6","0","0","0","0","0","6.16","0","5.58","1.39","22.6"
"266","6834","天二科技","101","-6.5","-6.05","26M05","1.47","0","16.6","0.31","21","0","0","0","0","0","1.47","0","16.6","0.31","21"
"267","1312","國喬","11.9","+0.2","+1.71","26M05","7.1","0","6.41","3.25","45.8","0","0","0","0","0","7.1","0","6.41","3.25","45.8"
"268","1909","榮成","10.6","+0.45","+4.43","26M05","48.9","0","36.9","10.9","22.3","0","0","0","0","0","48.9","0","36.9","10.9","22.3"
"269","2547","日勝生","10.1","-0.05","-0.49","26M05","13.1","0","12.7","2.92","22.3","0","0","0","0","0","13.1","0","12.7","2.92","22.3"
"270","2906","高林","13.4","-0.1","-0.74","26M05","7.78","+400","37.2","1.74","22.3","0.02","0","0.11","0","0","7.81","+400","37.3","1.74","22.2"
"271","2379","瑞昱","721","-37","-4.88","26M05","1.65","+14","3.2","0.37","22.2","0","0","0","0","0","1.65","+14","3.2","0.37","22.2"
"272","4105","東洋","76.1","-1","-1.3","26M05","2.86","+452","11.5","0.66","23","0","0","0","0","0","2.86","+452","11.5","0.66","23"
"273","8349","恒耀","39.2","+0.1","+0.26","26M05","4.35","+314","20.8","0.96","22.2","0","0","0","0","0","4.35","+314","20.8","0.96","22.2"
"274","1711","永光","38.5","-1.2","-3.02","26M05","9.98","-50","18.2","2.19","21.9","0","0","0","0","0","9.98","-50","18.2","2.19","21.9"
"275","4147","中裕","64.2","-1","-1.53","26M05","5.87","0","21.5","1.29","22","0","0","0","0","0","5.87","0","21.5","1.29","22"
"276","9935","慶豐富","20.3","-0.25","-1.22","26M05","2.3","0","12.9","0.48","20.9","0","0","0","0","0","2.3","0","12.9","0.48","20.9"
"277","3105","穩懋","378","-9","-2.33","26M05","2.28","0","5.37","0.25","11","0","0","0","0","0","2.28","0","5.38","0.25","11"
"278","3363","上詮","586","-14","-2.33","26M05","1.06","0","9.34","0.23","21.8","0","0","0","0","0","1.06","0","9.34","0.23","21.8"
"279","1240","茂生農經","56.7","+0.3","+0.53","26M05","0.49","0","11.1","0.11","21.8","0","0","0","0","0","0.49","0","11.1","0.11","21.8"
"280","8473","山林水","45.15","-0.4","-0.88","26M05","11","0","60.9","2.4","21.8","0","0","0","0","0","11","0","60.9","2.4","21.8"
"281","5529","鉅陞","21.1","-0.25","-1.17","26M05","4.9","0","48.1","1.1","22.5","0.01","0","0.1","0","0","4.91","0","48.2","1.1","22.4"
"282","8996","高力","1280","-5","-0.39","26M05","0.52","+1,409","5.53","0.13","20.8","0","+0.1","0","0","0","0.52","+1,409","5.53","0.13","20.8"
"283","6199","天品","99.2","+1.9","+1.95","26M05","2.77","0","44.9","0.45","16.1","0","0","0","0","0","2.77","0","44.9","0.45","16.1"
"284","3715","定穎投控","116","-1.5","-1.28","26M05","2.45","0","8.64","0.26","10.7","0","0","0","0","0","2.45","0","8.64","0.26","10.7"
"285","1110","東泥","15.95","-0.65","-3.92","26M05","18","0","31.4","4","22.3","0","0","0","0","0","18","0","31.4","4","22.3"
"286","3050","鈺德","11.45","0","0","26M05","4.55","0","29.3","0.96","21.1","0","0","0","0","0","4.55","0","29.3","0.96","21.1"
"287","5230","雷笛克光學","17.8","-0.25","-1.39","26M05","0.49","0","8.7","0.1","21.1","0","0","0","0","0","0.49","0","8.7","0.1","21.1"
"288","1730","花仙子","51.4","-0.1","-0.19","26M05","2.43","0","38.4","0.51","21","0","0","0","0","0","2.43","0","38.4","0.51","21"
"289","9939","宏全","132","-3","-2.22","26M05","1.51","-1,250","5.1","0.36","20.9","0","0","0","0","0","1.51","-1,250","5.1","0.36","20.9"
"290","2109","華豐","14.7","-0.05","-0.34","26M05","4.25","+68","15.2","0.89","20.9","0.01","0","0.04","0","0","4.26","+68","15.2","0.89","20.8"
"291","3708","上緯投控","100.5","-2.5","-2.43","26M05","2.14","0","23.3","0.44","20.7","0","0","0","0","0","2.14","0","23.3","0.44","20.7"
"292","1904","正隆","24.45","-0.2","-0.81","26M05","15.8","0","14.3","3.25","20.6","0","0","0","0","0","15.8","0","14.3","3.25","20.6"
"293","4513","福裕","17.05","+0.25","+1.49","26M05","4.04","+9,400","30.1","0.83","20.5","0","0","0","0","0","4.04","+9,400","30.1","0.83","20.5"
"294","1323","永裕","21.4","-0.3","-1.38","26M05","1.23","0","13.4","0.24","19.6","0.02","0","0.25","0","0","1.25","0","13.7","0.24","19.2"
"295","1593","祺驊","31.5","-0.2","-0.63","26M05","0.44","0","11","0.14","31.8","0","0","0","0","0","0.44","0","11","0.14","31.8"
"296","6703","軒郁","103.5","0","0","26M05","0.66","0","19.9","0.12","18.6","0","0","0","0","0","0.66","0","19.9","0.12","18.6"
"297","6534","正瀚-創","94.6","-0.3","-0.32","26M05","5.22","0","50.8","1.41","27.1","0","0","0","0","0","5.22","0","50.8","1.41","27.1"
"298","3491","昇達科","1375","+30","+2.23","26M05","0.6","0","8.72","0.14","20","0","0","0","0","0","0.6","0","8.72","0.14","20"
"299","1708","東鹼","48.2","-1.1","-2.23","26M05","2.96","0","11.9","0.7","23.8","0","0","0","0","0","2.96","0","11.9","0.7","23.8"
"300","8431","匯鑽科","47.8","-0.3","-0.62","26M05","0.41","0","8.31","0.08","19.7","0","0","0","0","0","0.41","0","8.31","0.08","19.7"
