排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 100張 以下 (%),100張 以下 增減,持股 200張 以下 (%),200張 以下 增減,持股 400張 以下 (%),400張 以下 增減,持股 600張 以下 (%),600張 以下 增減
2101,2618,長榮航,42.5,-0.3,-0.7,26W36,09/04,13.7,-0.19,15.5,-0.24,17.5,-0.22,18.7,-0.22
2102,7716,昱臺國際,23.5,-0.3,-1.26,26W36,09/04,10.5,0.0,15.3,0.0,17.5,0.0,23.7,0.0
2103,00734B,台新JPM新興債,15.35,-0.01,-0.07,26W36,09/04,12.6,0.0,14.3,-0.01,17.5,-0.01,17.5,-0.01
2104,6901,鑽石投資,14.95,0.05,0.34,26W36,09/04,13.7,0.29,15.6,0.25,17.4,0.3,18.5,0.35
2105,1472,三洋實業,89.9,1.7,1.93,26W36,09/04,8.63,-0.06,13.6,-0.06,17.4,-0.81,22.7,-0.01
2106,4706,大恭,35.6,3.2,9.88,26W36,09/04,8.98,-0.02,12.1,-0.01,17.4,-0.01,20.7,-0.01
2107,8917,欣泰,52.5,0.0,0.0,26W36,09/04,6.22,-0.06,10.7,-0.06,17.3,0.0,24.7,0.0
2108,2408,南亞科,496.0,18.5,3.87,26W36,09/04,14.1,2.29,15.5,2.48,17.3,2.68,18.5,3.0
2109,4166,友霖,25.2,0.45,1.82,26W36,09/04,10.5,-0.13,12.7,-0.17,17.3,-0.19,18.2,-0.02
2110,3036,文曄,192.5,2.0,1.05,26W36,09/04,12.5,0.71,14.6,0.81,17.2,0.73,19.1,0.64
2111,2885,元大金,69.8,1.3,1.9,26W36,09/04,13.4,-0.18,15.4,-0.18,17.2,-0.19,18.3,-0.2
2112,5530,龍巖,50.0,0.2,0.4,26W36,09/04,11.6,-0.05,14.2,-0.07,17.1,0.11,18.4,-0.1
2113,5278,尚凡*,24.2,-0.1,-0.41,26W36,09/04,9.57,0.03,12.7,0.0,17.1,-0.01,19.4,-0.04
2114,1614,三洋電,30.6,0.05,0.16,26W36,09/04,7.86,-0.02,11.7,-0.02,17.1,-0.02,20.2,-0.02
2115,1438,三地開發,22.4,0.1,0.45,26W36,09/04,11.6,-0.1,14.1,0.0,17.0,-0.03,19.4,-0.03
2116,2024,志聯,13.25,0.0,0.0,26W36,09/04,13.2,0.0,15.6,0.0,17.0,0.0,18.5,0.0
2117,5347,世界,150.0,3.0,2.04,26W36,09/04,13.7,0.14,15.2,0.14,16.9,0.24,18.4,0.17
2118,1234,黑松,33.45,0.15,0.45,26W36,09/04,11.1,0.06,13.4,0.03,16.9,-0.01,20.4,0.0
2119,1326,台化,69.8,0.1,0.14,26W36,09/04,13.2,-0.97,15.1,-1.14,16.9,-1.15,17.9,-1.16
2120,2064,晉椿,12.45,0.1,0.81,26W36,09/04,8.92,-0.01,11.4,-0.01,16.9,-0.01,26.3,0.0
2121,6754,匯僑設計,42.0,0.65,1.57,26W36,09/04,13.9,0.0,15.9,0.0,16.9,0.0,18.6,0.0
2122,2897B,王道銀乙特,11.7,0.0,0.0,26W36,09/04,10.0,-0.08,12.6,-0.12,16.7,0.0,19.5,0.0
2123,1423,利華,35.45,-0.05,-0.14,26W36,09/04,10.9,-0.02,13.1,-0.02,16.6,-0.02,19.6,-0.01
2124,2886,兆豐金,49.55,-0.85,-1.69,26W36,09/04,13.7,-0.17,15.4,-0.19,16.6,-0.21,17.2,-0.2
2125,3523,迎輝,15.0,-0.1,-0.66,26W36,09/04,11.3,0.01,14.8,0.0,16.6,0.0,19.7,0.0
2126,3666,光耀,25.0,0.0,0.0,26W36,09/04,12.8,-0.04,15.1,-0.06,16.6,-0.05,17.3,-0.05
2127,2028,威致,15.75,0.1,0.64,26W36,09/04,13.1,-0.03,14.6,0.0,16.5,0.0,17.4,0.18
2128,2945,三商家購,40.05,0.05,0.12,26W36,09/04,13.7,0.0,15.6,0.0,16.5,0.0,16.5,0.0
2129,8477,創業家,15.25,-0.05,-0.33,26W36,09/04,12.9,-0.02,15.3,-0.02,16.5,-0.02,16.5,-0.02
2130,00696B,富邦美債20年,28.09,0.02,0.07,26W36,09/04,13.8,-0.22,15.5,-0.28,16.5,-0.29,17.0,-0.28
2131,1236,宏亞,26.15,0.1,0.38,26W36,09/04,12.1,-0.21,14.4,-0.08,16.5,-0.08,17.0,-0.08
2132,8927,北基,19.55,0.05,0.26,26W36,09/04,10.2,0.01,13.0,-0.03,16.4,-0.03,20.3,-0.03
