排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,00836B,永豐10年A公司債,28.07,0.0,0.0,08/21,,97.0,94.2,81.2,87.0,40.4,42.7,30.2,4.2,2.41,,3.69
2,9925,新保,39.7,-0.45,-1.12,08/21,98.7,95.6,92.4,90.7,88.2,64.4,49.8,41.6,30.1,11.6,4.07,38.8
3,2884,玉山金,38.0,0.65,1.74,08/21,62.0,76.3,86.3,81.6,78.0,66.2,55.1,55.5,57.6,52.3,50.1,55.6
4,3596,智易,161.0,-1.5,-0.92,08/21,86.3,83.3,84.7,81.8,84.9,72.5,50.4,52.5,55.9,41.8,22.5,53.6
5,2704,國賓,46.5,0.0,0.0,08/21,87.2,83.7,84.4,85.8,82.5,70.6,54.2,51.3,54.9,35.3,24.9,51.3
6,3130,一零四,213.5,1.5,0.71,08/21,84.9,86.6,81.7,78.1,74.8,73.3,65.8,58.3,54.6,50.8,48.1,56.3
7,1590,亞德客-KY,1435.0,15.0,1.06,08/21,69.5,80.1,81.3,80.7,65.4,70.1,74.3,74.2,72.3,72.1,55.0,72.2
8,2207,和泰車,518.0,10.0,1.97,08/21,65.2,74.4,81.2,79.8,76.7,59.0,52.4,58.3,62.2,66.1,60.6,59.1
9,4938,和碩,88.6,-1.1,-1.23,08/21,79.2,79.6,76.9,71.0,44.5,45.7,46.3,47.2,48.3,50.2,48.9,46.2
10,1712,興農,39.55,0.15,0.38,08/21,84.7,74.4,76.2,72.4,59.0,59.5,53.6,48.3,45.9,36.8,25.0,46.2
11,2890,永豐金,39.6,0.25,0.64,08/21,60.4,69.8,75.1,68.3,63.7,59.5,56.0,55.6,52.7,51.5,46.4,54.6
12,1707,葡萄王,90.1,-0.4,-0.44,08/21,83.1,73.0,72.3,69.1,65.3,56.2,43.8,39.8,38.5,35.1,26.0,39.0
13,3217,優群,137.0,0.0,0.0,08/21,79.9,75.0,72.2,58.0,53.5,47.8,33.3,28.9,29.8,25.0,14.3,29.6
14,2106,建大,17.65,0.1,0.57,08/21,74.0,73.8,72.1,75.9,69.2,56.4,45.2,44.7,44.1,36.9,30.5,43.6
15,1233,天仁,28.35,0.55,1.98,08/21,78.4,76.0,71.4,65.7,55.2,47.9,22.1,22.2,18.5,13.2,8.84,19.6
16,5388,中磊,77.6,0.0,0.0,08/21,64.8,71.9,70.1,68.9,68.4,52.6,42.1,38.7,40.9,37.6,30.0,40.2
17,2891,中信金,65.0,1.6,2.52,08/21,63.9,64.6,69.3,65.6,63.2,59.3,57.9,58.4,56.2,50.9,49.4,57.6
18,1726,永記,77.8,0.3,0.39,08/21,24.8,41.4,68.8,58.3,55.2,50.8,45.3,43.6,36.7,41.2,39.1,40.9
19,3209,全科,51.4,0.3,0.59,08/21,63.1,66.6,68.4,64.5,46.8,46.1,38.7,30.8,30.1,26.2,21.2,30.0
20,5234,達興材料,302.5,3.5,1.17,08/21,60.6,63.3,67.9,53.7,51.4,49.6,47.7,40.0,34.0,30.4,24.4,37.2
