排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,00756B,群益投等新興公債,32.01,-0.1,-0.31,06/29,6.44,12.4,12.4,12.4,12.4,12.5,12.5,18.8,26.9,40.4,,18.8
2,00942B,台新美A公司債20+,14.62,0.01,0.07,06/29,0.03,11.3,11.4,11.6,11.6,12.1,13.5,23.4,25.7,,,23.4
3,00754B,群益AAA-AA公司債,34.0,0.01,0.03,06/29,6.77,11.2,11.2,11.2,11.2,11.2,11.3,11.2,11.3,51.1,,11.2
4,00859B,群益0-1年美債,40.88,0.05,0.12,06/29,-0.01,0.66,1.63,5.51,4.03,2.21,9.26,38.3,43.8,53.4,,41.1
5,00948B,中信優息投資級債,9.65,-0.01,-0.1,06/29,3.88,4.08,4.32,4.88,5.0,5.98,10.8,23.1,39.8,,,23.0
6,6672,騰輝電子-KY,281.5,-10.5,-3.6,06/29,-0.81,-0.12,3.86,4.78,7.8,10.6,3.2,3.68,2.42,-6.42,,3.82
7,00736,國泰新興市場,30.95,0.15,0.49,06/29,1.69,1.69,3.4,4.71,5.07,5.07,5.07,5.07,5.74,-8.25,,5.07
8,3374,精材,281.0,1.5,0.54,06/29,-0.66,-0.9,-0.8,4.7,5.98,5.37,1.54,8.05,7.46,7.38,10.3,7.5
9,00696B,富邦美債20年,29.91,-0.01,-0.03,06/29,0.05,0.25,0.61,4.5,5.86,6.68,16.5,64.7,96.5,191.0,,64.3
10,6695,芯鼎,58.9,-1.4,-2.32,06/29,-0.19,0.36,-0.29,4.34,5.11,3.55,5.95,7.06,4.81,4.08,,7.06
