排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 100張 以下 (%),100張 以下 增減,持股 200張 以下 (%),200張 以下 增減,持股 400張 以下 (%),400張 以下 增減,持股 600張 以下 (%),600張 以下 增減
1501,2883B,凱基金乙特,8.14,0.0,0.0,26W33,08/14,21.2,-0.02,27.2,-0.06,34.0,-0.05,38.2,-0.05
1502,6409,旭隼,1015.0,43.0,4.42,26W33,08/14,20.4,-0.09,26.8,0.17,34.0,0.13,41.8,0.14
1503,2221,大甲,52.3,-1.4,-2.61,26W33,08/14,28.6,-0.36,30.6,-0.71,33.9,-0.04,35.3,0.0
1504,6934,心誠鎂,72.3,-0.1,-0.14,26W33,08/14,20.1,-0.06,25.8,0.02,33.8,0.02,35.2,0.04
1505,4569,六方科-KY,160.0,-3.0,-1.84,26W33,08/14,16.5,-0.13,19.1,-0.66,33.8,0.0,37.5,0.0
1506,2497,怡利電,46.55,-0.45,-0.96,26W33,08/14,26.5,0.32,30.2,0.44,33.8,0.13,36.7,0.45
1507,1324,地球,10.2,0.1,0.99,26W33,08/14,29.2,-0.06,31.8,-0.04,33.8,-0.04,36.2,-0.04
1508,5468,凱鈺,30.35,-0.05,-0.16,26W33,08/14,25.2,0.43,28.2,0.49,33.8,0.21,35.6,0.34
1509,1532,勤美,21.8,-0.1,-0.46,26W33,08/14,23.6,0.02,28.9,-0.11,33.8,0.08,37.4,0.18
1510,6951,青新-創,71.5,-0.6,-0.83,26W33,08/14,24.7,0.0,29.3,0.0,33.8,0.0,34.6,0.0
1511,3380,明泰,27.8,-0.5,-1.77,26W33,08/14,27.7,-0.16,31.1,-0.25,33.8,-0.33,35.3,-0.17
1512,2852,第一保,26.95,0.0,0.0,26W33,08/14,22.3,-0.01,28.4,0.04,33.8,-0.08,36.7,-0.08
1513,8916,光隆,40.3,0.0,0.0,26W33,08/14,23.5,0.19,28.6,0.16,33.8,0.02,36.3,0.02
1514,2059,川湖,12500.0,265.0,2.17,26W33,08/14,17.7,-0.41,27.8,-0.63,33.7,-0.03,39.8,0.96
1515,1799,易威,30.15,-0.05,-0.17,26W33,08/14,25.0,0.05,30.3,-0.04,33.7,-0.01,34.8,0.0
1516,00683L,期元大美元指正2,21.57,-0.09,-0.42,26W33,08/14,22.1,-0.68,31.6,-0.72,33.7,-0.96,41.6,-5.46
1517,4571,鈞興-KY,167.5,-3.0,-1.76,26W33,08/14,26.8,0.23,30.0,-0.08,33.7,0.0,38.7,0.0
1518,2231,為升,102.0,2.9,2.93,26W33,08/14,27.1,0.12,30.1,-0.01,33.6,0.13,37.2,-0.2
1519,3205,佰研,48.95,0.35,0.72,26W33,08/14,23.5,0.32,27.6,-0.03,33.6,0.0,35.0,0.0
1520,4747,強生,54.5,-1.3,-2.33,26W33,08/14,16.9,-0.22,23.6,-0.17,33.6,-0.18,41.8,-0.05
