證券代號,證券名稱,交易別,成交價,成交股數,成交金額
1303,南亞,配對交易,174.50,"850,000","148,325,000"
1466,聚隆,配對交易,14.65,"925,000","13,551,250"
2308,台達電,配對交易,"1,825.00","10,000","18,250,000"
2317,鴻海,配對交易,239.96,"485,000","116,380,600"
2330,台積電,配對交易,"2,465.00","2,581,000","6,362,165,000"
2330,台積電,配對交易,"2,463.37","64,080","157,852,750"
2330,台積電,配對交易,"2,463.35","24,920","61,386,682"
2330,台積電,配對交易,"2,460.45","26,750","65,817,038"
2330,台積電,配對交易,"2,460.44","75,500","185,763,220"
2330,台積電,配對交易,"2,460.42","113,750","279,872,775"
2330,台積電,配對交易,"2,459.73","10,000","24,597,300"
2330,台積電,配對交易,"2,450.00","3,220,856","7,891,097,200"
2357,華碩,配對交易,635.00,"170,000","107,950,000"
2454,聯發科,配對交易,"4,345.00","1,464,000","6,361,080,000"
2454,聯發科,配對交易,"4,332.50","5,000","21,662,500"
2845,遠東銀,配對交易,12.74,"11,011,829","140,290,701"
2887H,台新新光庚特二,配對交易,38.10,"2,472,000","94,183,200"
2891,中信金,配對交易,71.22,"346,000","24,642,120"
2891,中信金,配對交易,70.95,"271,000","19,227,450"
2891,中信金,配對交易,69.58,"344,000","23,935,520"
3037,欣興,配對交易,980.00,"800,000","784,000,000"
3665,貿聯-KY,配對交易,"2,007.50","20,000","40,150,000"
3711,日月光投控,配對交易,710.46,"200,000","142,092,000"
5876,上海商銀,配對交易,43.70,"343,534","15,012,436"
7769,鴻勁,配對交易,"6,885.00","3,000","20,655,000"
7769,鴻勁,配對交易,"6,881.74","14,040","96,619,630"
7769,鴻勁,配對交易,"6,881.72","11,960","82,305,371"
總計,,,,"25,863,219","23,298,864,742"
