排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2303,聯電,138.5,-0.5,-0.36,115296,07/23,-481,1208,8584,-13850,-8104,-24576,148064.0,126688.0,190347.0,199059.0
2,2337,旺宏,129.5,-5.5,-4.07,67629,07/23,-1873,-3063,-2845,-11311,-5109,-6129,-41001.0,-36634.0,71675.0,-1418.0
3,00953B,群益優選非投等債,9.79,-0.03,-0.31,25589,07/23,-2820,-9957,-10080,-11204,-57961,-2188,-6390.0,19150.0,38661.0,22050.0
4,3481,群創,51.9,-0.6,-1.14,231361,07/23,-8354,-4204,14745,-10677,-61523,-41587,61383.0,120583.0,202180.0,169242.0
5,00664R,國泰臺灣加權反1,1.67,-0.02,-1.18,25737,07/23,2086,1605,995,-9907,-13774,-5813,-21772.0,-21218.0,-44960.0,-17613.0
6,6147,頎邦,175.5,-14.5,-7.63,32636,07/23,-235,2943,4571,-7101,-6743,-9358,684.0,39169.0,40416.0,39336.0
7,6182,合晶,126.5,-2.5,-1.94,127168,07/23,-3007,-5295,1086,-6207,-737,3867,44153.0,50053.0,58783.0,54551.0
8,5347,世界,168.5,-2.5,-1.46,21475,07/23,-1049,-862,-682,-5995,-2766,419,4585.0,-3676.0,12218.0,12044.0
9,1815,富喬,78.9,-1.6,-1.99,8168,07/23,129,507,1181,-5748,-7716,-6190,-9904.0,-5533.0,-9601.0,-28000.0
10,2489,瑞軒,31.75,0.15,0.47,6277,07/23,180,263,316,-5215,-11109,-22951,-14938.0,7494.0,17915.0,22165.0
11,00988A,主動統一全球創新,17.86,0.23,1.3,37636,07/23,-1466,-848,1287,-5194,-5017,-9102,51667.0,67940.0,,68466.0
12,1605,華新,33.65,0.15,0.45,15344,07/23,-198,-683,-1560,-5173,-6334,-2467,3439.0,-21219.0,19619.0,-15215.0
13,1802,台玻,54.3,-1.3,-2.34,15839,07/23,11,68,9,-5063,-5382,-9766,-16165.0,-4119.0,18597.0,-12867.0
14,00927,群益半導體收益,36.94,-0.26,-0.7,12825,07/23,-27,-610,-801,-4814,2249,10151,13131.0,12450.0,15139.0,15472.0
15,2313,華通,214.0,6.0,2.88,40008,07/23,-1341,-476,-944,-4780,-3677,-4126,-1943.0,1747.0,18668.0,3909.0
16,9105,泰金寶-DR,8.68,0.0,0.0,15725,07/23,-210,-398,-1648,-4662,-4982,-6010,-10379.0,-3043.0,4838.0,-6424.0
17,2408,南亞科,426.0,-19.5,-4.38,89387,07/23,2299,1063,4087,-4555,6988,3843,-25592.0,-39776.0,43043.0,-62365.0
18,1314,中石化,8.41,-0.01,-0.12,45030,07/23,1225,1648,-2329,-4223,4201,34211,32079.0,34177.0,44500.0,30994.0
19,3042,晶技,164.5,-4.5,-2.66,7564,07/23,-117,595,1261,-4043,-5859,-5920,-5218.0,9304.0,11061.0,9485.0
20,2344,華邦電,161.0,-10.0,-5.85,157825,07/23,-1518,2599,6019,-4019,10859,6474,12210.0,6585.0,94654.0,-15735.0
21,2324,仁寶,36.75,0.55,1.52,57790,07/23,-199,398,-356,-3912,-2646,2444,5096.0,18711.0,45693.0,24880.0
22,1785,光洋科,110.0,-1.5,-1.35,4475,07/23,-39,-71,45,-3833,-8987,-9630,-6529.0,6392.0,7857.0,1853.0
23,2883,凱基金,30.85,0.4,1.31,43025,07/23,-1547,-3285,-3122,-3703,-2578,-2826,-2776.0,-4322.0,-10090.0,-4818.0
24,8028,昇陽半導體,300.5,-7.5,-2.44,1363,07/23,-3,-18,245,-3393,-222,-5263,-7186.0,-4010.0,-3129.0,-4842.0
25,2327,國巨*,696.0,-7.0,-1.0,59707,07/23,-429,-326,1777,-3342,-3014,-11975,13780.0,-2025.0,35725.0,-1217.0
26,6770,力積電,66.0,-1.9,-2.8,117399,07/23,-2077,-666,1127,-3209,-11897,7277,27996.0,52829.0,114260.0,59213.0
27,6016,康和證,24.6,-0.2,-0.81,8822,07/23,-14,-120,-1155,-3148,-4004,-5705,-1892.0,-99.0,4128.0,5694.0
28,3033,威健,50.5,0.3,0.6,5056,07/23,-18,-271,-275,-3094,548,-96,6771.0,5471.0,6339.0,6512.0
29,3006,晶豪科,212.5,-5.0,-2.3,7526,07/23,-416,-499,-509,-3082,-4076,-3089,-3054.0,8268.0,7596.0,4810.0
30,2351,順德,164.0,-4.0,-2.38,1716,07/23,-108,-87,-103,-3080,-6931,-10912,-4745.0,7152.0,9908.0,8083.0
31,2493,揚博,236.0,-26.0,-9.92,2866,07/23,212,93,490,-3050,-5078,-4115,1257.0,2511.0,7940.0,1073.0
32,3037,欣興,896.0,-11.0,-1.21,27135,07/23,-69,-289,-369,-2908,-404,3992,6696.0,4829.0,10368.0,8221.0
33,2367,燿華,44.1,-1.2,-2.65,6799,07/23,-31,-113,-86,-2883,-3313,-5540,-6145.0,-5680.0,103.0,-363.0
34,6217,中探針,170.0,-2.5,-1.45,1179,07/23,-466,-588,-2255,-2865,-3727,-4551,-2437.0,974.0,8632.0,5060.0
35,00990A,主動元大AI新經濟,16.86,0.16,0.96,22750,07/23,-75,-525,-502,-2862,-599,5054,14150.0,11827.0,,7398.0
36,2356,英業達,63.0,1.3,2.11,40918,07/23,235,-37,-464,-2854,311,-1152,7399.0,-9691.0,5748.0,3896.0
37,2317,鴻海,257.5,6.0,2.39,63788,07/23,-243,-1171,-2346,-2748,-2764,7238,-3542.0,-8234.0,-328.0,-6477.0
38,00992A,主動群益科技創新,16.36,0.14,0.86,27551,07/23,-215,-67,-2902,-2691,-2690,-1488,-35998.0,20015.0,,18036.0
39,6282,康舒,48.9,0.2,0.41,7352,07/23,-10,139,33,-2664,-1504,-1932,-3467.0,-17618.0,12269.0,-1340.0
40,00407A,主動凱基台灣,9.21,-0.03,-0.32,25807,07/23,-1378,-2155,-937,-2641,-1690,41509,,,,
41,2312,金寶,32.5,-0.5,-1.52,11654,07/23,-206,-24,-1015,-2553,-3700,-1144,1367.0,8878.0,11756.0,-1908.0
42,4919,新唐,141.0,-2.0,-1.4,3704,07/23,-105,-258,-279,-2545,-2517,-3205,-5925.0,8357.0,10943.0,9199.0
43,2801,彰銀,24.25,-0.4,-1.62,37915,07/23,135,-290,-1229,-2517,-2309,-5736,-4435.0,-3657.0,-5155.0,-1119.0
44,3715,定穎投控,122.5,-3.0,-2.39,4364,07/23,115,133,722,-2488,-3420,-2646,-6713.0,-19691.0,1734.0,-14765.0
45,8096,擎亞,140.5,0.0,0.0,944,07/23,-254,-389,-646,-2483,-1833,1021,2844.0,14537.0,14222.0,15232.0
46,6116,彩晶,14.35,-0.3,-2.05,21550,07/23,312,86,90,-2469,-4402,-3892,5250.0,5160.0,5215.0,11210.0
47,2892,第一金,34.15,-0.25,-0.73,35275,07/23,1,35,-870,-2454,-2466,-5854,-6997.0,-5609.0,573.0,-6781.0
48,00676R,富邦臺灣加權反1,5.72,0.0,0.0,7057,07/23,-80,504,-3537,-2344,-1401,-3635,-6446.0,1216.0,-3737.0,3079.0
49,2375,凱美,142.5,-3.0,-2.06,5133,07/23,-124,55,-316,-2311,-4114,-2027,1333.0,-407.0,4122.0,1121.0
50,2409,友達,26.25,0.45,1.74,152317,07/23,-751,3023,5277,-2179,-22623,-7675,24363.0,33264.0,154644.0,84862.0
51,5371,中光電,82.1,-3.9,-4.53,17459,07/23,-697,-282,-62,-2177,-1583,2767,-861.0,-15335.0,9949.0,-12377.0
52,3714,富采,53.7,-0.1,-0.19,3607,07/23,-40,-152,-188,-2141,-3411,-5179,-10024.0,12349.0,15740.0,13519.0
53,2536,宏普,18.25,-0.65,-3.44,2931,07/23,-709,-822,-1101,-2127,-2739,-2100,-1582.0,-97.0,1809.0,-529.0
54,3450,聯鈞,474.0,15.5,3.38,17016,07/23,-613,-500,-335,-2121,-2574,-2880,4091.0,-1012.0,1669.0,-2611.0
55,2353,宏碁,30.15,-0.4,-1.31,16783,07/23,177,-329,-837,-2118,-2435,-885,12039.0,9300.0,17561.0,12349.0
56,1711,永光,37.65,0.0,0.0,2945,07/23,-133,-148,-241,-2112,-2826,-3747,-7972.0,4897.0,8555.0,6092.0
57,3673,TPK-KY,64.3,-1.0,-1.53,4590,07/23,57,31,212,-2104,-2631,-4107,1180.0,6711.0,7068.0,6162.0
58,8112,至上,88.0,-0.1,-0.11,10626,07/23,286,-1126,-1611,-2041,-2150,-1454,2294.0,-3668.0,11399.0,-1153.0
59,3260,威剛,378.5,-1.0,-0.26,4470,07/23,-49,-236,-246,-2022,-2550,-2936,1165.0,14149.0,13858.0,9580.0
60,1409,新纖,23.8,-0.6,-2.46,12427,07/23,115,316,722,-1994,407,1166,10817.0,13290.0,18639.0,11506.0
61,2485,兆赫,41.55,-0.75,-1.77,3671,07/23,-116,5,-159,-1975,-2878,-4648,-3291.0,-106.0,7024.0,431.0
62,6163,華電網,45.55,2.75,6.43,3909,07/23,342,339,325,-1972,-2366,-2947,-10196.0,-5013.0,14262.0,-6584.0
63,00405A,主動富邦台灣龍耀,8.26,-0.04,-0.48,55163,07/23,-668,-3027,-3523,-1802,565,3834,,,,
64,4764,雙鍵,309.5,19.0,6.54,2872,07/23,-44,-90,15,-1801,-1683,-2316,398.0,2075.0,5876.0,1290.0
65,2374,佳能,68.1,0.4,0.59,2017,07/23,-26,-125,23,-1753,-2630,-3043,-624.0,-2379.0,-508.0,-246.0
66,1717,長興,62.1,-0.5,-0.8,7252,07/23,-207,-219,-324,-1744,-1764,-3864,-3407.0,-24676.0,13762.0,6361.0
67,00981D,主動中信非投等債,10.45,-0.03,-0.29,5209,07/23,-463,-1443,-1444,-1734,-252,-1937,-2465.0,-4791.0,,-3236.0
68,2472,立隆電,276.0,-6.5,-2.3,3172,07/23,-6,144,290,-1730,-3981,-7042,-2566.0,-2148.0,-316.0,-944.0
69,3149,正達,68.5,-4.3,-5.91,13709,07/23,-664,-819,-615,-1703,-690,-1697,-6928.0,-5345.0,12114.0,-1190.0
70,2838,聯邦銀,20.25,0.0,0.0,1515,07/23,0,21,19,-1673,-1205,-1437,-141.0,430.0,-837.0,381.0
71,5425,台半,88.8,-4.0,-4.31,6510,07/23,-374,794,974,-1662,-2913,-5250,4280.0,3155.0,7605.0,4697.0
72,3707,漢磊,65.3,-0.7,-1.06,8109,07/23,-26,182,310,-1650,-1570,-5788,3042.0,75.0,7041.0,4346.0
73,2103,台橡,23.85,-0.3,-1.24,5366,07/23,-172,44,121,-1644,316,5414,5190.0,9928.0,11502.0,10489.0
74,2881,富邦金,128.5,1.5,1.18,16221,07/23,-16,-570,-477,-1582,-669,-464,-609.0,-1858.0,-3775.0,-683.0
75,00680L,元大美債20正2,6.62,-0.04,-0.6,4532,07/23,-116,-470,-930,-1552,-572,-935,-23284.0,-139835.0,-245483.0,-164953.0
76,2486,一詮,239.0,6.5,2.8,10236,07/23,-49,-234,373,-1532,42,561,4751.0,413.0,3404.0,398.0
77,2002,中鋼,19.1,0.25,1.33,89131,07/23,848,-571,-2365,-1530,-2456,-2750,12906.0,13646.0,26498.0,18149.0
78,6505,台塑化,93.2,8.1,9.52,96013,07/23,-2870,-2760,-476,-1529,5120,3828,82.0,7362.0,4165.0,8728.0
79,8261,富鼎,235.0,-19.0,-7.48,2309,07/23,-115,-332,-535,-1501,-2594,-400,3862.0,4767.0,6648.0,4760.0
80,2464,盟立,148.5,-2.5,-1.66,3815,07/23,16,324,298,-1471,-1090,-1904,3883.0,2816.0,3932.0,4137.0
81,8438,昶昕,68.2,-2.0,-2.85,266,07/23,-16,13,32,-1456,-1363,-1751,-751.0,2122.0,4466.0,2861.0
82,6239,力成,294.0,0.0,0.0,25920,07/23,910,1129,836,-1453,-4267,-7492,12147.0,14231.0,21366.0,15322.0
83,6443,元晶,28.8,-0.8,-2.7,3441,07/23,-15,-56,-140,-1453,-2873,-5575,-12847.0,-20171.0,-2133.0,-8079.0
84,2474,可成,192.0,-1.0,-0.52,3116,07/23,-68,-277,-903,-1445,-2879,-2040,2293.0,8250.0,8492.0,7642.0
85,4541,晟田,68.8,-1.8,-2.55,9958,07/23,-668,-653,-636,-1432,-525,665,307.0,-871.0,-1657.0,-804.0
86,5351,鈺創,87.8,-2.6,-2.88,17957,07/23,-990,-933,-202,-1421,131,-269,-679.0,-591.0,7311.0,1440.0
87,4927,泰鼎-KY,35.65,-0.85,-2.33,2094,07/23,19,-184,46,-1417,-2680,-7927,-9796.0,-1442.0,16643.0,-4242.0
88,4739,康普,84.7,1.7,2.05,1553,07/23,21,50,-60,-1410,-390,-753,4769.0,6183.0,7128.0,8419.0
89,6175,立敦,87.2,-2.9,-3.22,1904,07/23,-56,-131,52,-1409,-284,-1412,122.0,104.0,1423.0,99.0
90,2609,陽明,50.5,-0.9,-1.75,12020,07/23,242,-48,-484,-1403,-1947,-2852,-2245.0,301.0,460.0,-344.0
91,2301,光寶科,218.0,0.0,0.0,19108,07/23,-817,-977,-633,-1402,-1381,-2785,607.0,-4666.0,9932.0,-3076.0
92,2355,敬鵬,42.9,-0.35,-0.81,2552,07/23,-36,81,-38,-1387,-2756,-4530,-6932.0,4448.0,6755.0,4666.0
93,6525,捷敏-KY,149.0,-6.0,-3.87,2192,07/23,-137,-80,-413,-1386,-1619,-913,2401.0,2409.0,2787.0,2504.0
94,00877,復華中國5G,38.61,-1.05,-2.65,2800,07/23,-207,-579,-487,-1352,-607,726,1505.0,-1072.0,5446.0,-458.0
95,6209,今國光,71.8,1.8,2.57,4577,07/23,136,362,379,-1341,-1546,-968,-2734.0,-3119.0,8339.0,-2950.0
96,2376,技嘉,354.5,6.5,1.87,7441,07/23,-136,-326,-914,-1321,-980,-1414,-750.0,-840.0,609.0,596.0
97,00882,中信中國高股息,15.13,0.14,0.93,9092,07/23,-170,-129,-292,-1318,-374,317,1523.0,-452.0,-7067.0,-1740.0
98,2388,威盛,73.4,-1.5,-2.0,5392,07/23,-85,-322,-236,-1316,-1526,-140,-840.0,-3886.0,-940.0,-2925.0
99,2329,華泰,47.1,0.3,0.64,6024,07/23,174,-7,-181,-1307,-1829,-1352,-5172.0,-1995.0,-3883.0,-147.0
100,4989,榮科,70.3,-2.2,-3.03,5262,07/23,-203,-76,786,-1299,-3016,-284,-2543.0,2938.0,16614.0,3627.0
101,2630,亞航,53.3,0.1,0.19,8232,07/23,-291,-699,-977,-1282,-971,730,-218.0,-192.0,,-386.0
102,2645,長榮航太,198.0,3.0,1.54,4371,07/23,-6,-348,-108,-1279,-550,400,-437.0,-2496.0,2051.0,-2422.0
103,3093,港建*,49.3,0.75,1.54,399,07/23,-14,-73,-100,-1276,-2612,-1762,1876.0,4937.0,5218.0,4944.0
104,6191,精成科,89.8,-1.2,-1.32,2430,07/23,-12,-34,62,-1247,-1544,-1403,-2053.0,-2115.0,-2515.0,-1984.0
105,3717,聯嘉投控,22.8,0.95,4.35,4405,07/23,215,-41,-29,-1239,-850,824,1950.0,1538.0,,2836.0
