排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,8121,越峰,29.5,-0.4,-1.34,08/05,0.0,112.0,112.0,783.0,5200.0,,,,-53.1,
2,1591,駿吉-KY,36.2,-0.2,-0.55,08/05,0.0,22.4,76.3,420.0,,,-85.2,-86.9,-86.5,-86.6
3,6527,明達醫,73.6,0.6,0.82,08/05,0.0,0.0,300.0,300.0,300.0,,,,,
4,7795,長廣,426.0,8.0,1.91,08/05,5.0,44.8,44.8,250.0,740.0,,,,,
5,00913,兆豐台灣晶圓製造,47.25,1.37,2.99,08/05,-2.49,-3.16,-2.49,166.0,219.0,364.0,592.0,5783.0,4607.0,9986.0
6,6907,雅特力-KY,177.5,-4.0,-2.2,08/05,7.88,45.8,55.9,130.0,130.0,42.5,556.0,,,
7,7769,鴻勁,6530.0,340.0,5.49,08/05,3.24,37.9,116.0,115.0,257.0,249.0,115.0,,,
8,1617,榮星,18.55,0.3,1.64,08/05,15.3,48.3,48.3,112.0,31.4,0.0,-0.6,-41.1,-37.6,-46.6
9,00948B,中信優息投資級債,9.39,0.06,0.64,08/05,0.0,0.0,0.0,106.0,180.0,326.0,1957.0,788.0,6.42,382.0
10,2059,川湖,9470.0,-25.0,-0.26,08/05,1.43,13.6,13.0,106.0,76.1,42.4,-63.8,-59.4,-56.5,-79.5
11,7782,光速火箭,25.9,-0.55,-2.08,08/05,0.0,0.0,0.0,100.0,100.0,100.0,,,,
12,6226,光鼎,20.8,-1.2,-5.45,08/05,5.03,61.7,55.7,99.5,216.0,313.0,,,,
13,7772,耀穎,92.6,2.9,3.23,08/05,11.8,18.8,35.7,90.0,90.0,1800.0,,,,
14,2360,致茂,1885.0,-40.0,-2.08,08/05,3.18,15.0,39.1,86.6,91.4,62.1,-49.7,-69.5,-48.7,-73.6
15,3529,力旺,2630.0,55.0,2.14,08/05,14.6,33.5,49.0,83.5,100.0,79.8,-59.8,-40.4,481.0,-34.0
16,6505,台塑化,67.6,-0.6,-0.88,08/05,-8.69,-10.3,-15.1,73.0,29.0,-11.9,-47.9,36.5,-62.0,-17.3
17,3048,益登,58.3,2.5,4.48,08/05,32.2,78.3,73.9,72.5,80.5,37.2,-36.0,-62.0,33.5,-60.9
18,7788,松川精密,210.0,6.5,3.19,08/05,25.4,26.8,33.3,70.6,27.5,14.9,792.0,,,
19,3485,敘豐,208.5,2.0,0.97,08/05,37.1,54.5,70.0,70.0,60.4,1317.0,,,,
20,5464,霖宏,62.6,-1.2,-1.88,08/05,5.85,34.7,57.6,61.9,68.9,164.0,412.0,643.0,313.0,439.0
21,00887,永豐中國科技50大,17.04,0.7,4.28,08/05,0.36,0.36,47.5,60.5,58.1,84.8,66.6,-12.5,-46.8,-20.3
22,2492,華新科,259.5,0.0,0.0,08/05,46.7,61.0,65.8,58.2,-0.6,5.73,-60.4,-69.3,-61.7,-88.2
23,8050,廣積,64.9,5.9,10.0,08/05,-3.7,-0.29,10.1,57.9,66.3,44.7,67.3,131.0,176.0,144.0
24,009801,中信美國創新科技,12.72,0.37,3.0,08/05,-2.61,-2.61,-2.61,57.7,80.5,91.7,92.7,1.03,-66.5,-1.06
25,6614,資拓宏宇,35.8,0.25,0.7,08/05,0.0,14.9,26.2,57.1,103.0,63.8,,,,
26,7822,倍利科,867.0,54.0,6.64,08/05,20.7,22.2,47.8,57.1,94.1,,,,,
27,00980A,主動野村臺灣優選,23.31,0.65,2.87,08/05,1.55,5.74,7.48,51.6,49.8,46.0,57.9,119.0,135.0,83.8
28,5210,寶碩,28.05,-0.5,-1.75,08/05,0.0,3.92,26.8,48.9,150.0,430.0,,,,
29,2337,旺宏,117.5,-2.5,-2.08,08/05,13.5,20.3,37.6,48.6,51.5,67.9,64.2,-26.0,-64.5,-66.4
30,5488,松普,13.4,0.25,1.9,08/05,9.63,9.97,13.5,48.3,-1.4,-29.3,938.0,2253.0,-47.3,782.0
31,1326,台化,58.6,0.4,0.69,08/05,1.86,5.53,17.2,47.3,70.1,324.0,-21.9,-51.9,-75.5,-68.1
32,3004,豐達科,128.5,3.0,2.39,08/05,-1.33,0.64,18.8,43.9,54.3,-16.0,-13.6,-30.6,19.3,-18.6
33,3152,璟德,232.0,-10.0,-4.13,08/05,3.95,9.72,23.4,43.6,243.0,276.0,-95.2,-96.8,-86.1,-95.2
34,6538,倉和,156.5,8.0,5.39,08/05,1.53,5.13,16.8,42.8,34.5,145.0,141.0,188.0,41.1,156.0
35,3711,日月光投控,593.0,8.0,1.37,08/05,9.75,53.6,51.0,42.5,4.63,-53.0,-65.5,-22.6,-79.0,-25.9
36,6442,光聖,1370.0,-25.0,-1.79,08/05,33.3,36.6,39.4,42.4,63.1,39.6,130.0,14.5,2.5,-3.46
37,7751,竑騰,1405.0,40.0,2.93,08/05,13.3,13.3,16.4,41.7,34.9,60.4,240.0,44.1,,80.9
38,6715,嘉基,371.5,23.0,6.6,08/05,4.36,9.57,10.0,41.3,41.3,39.1,-32.0,6.9,0.0,11.0
39,2478,大毅,120.0,-1.5,-1.23,08/05,-1.92,0.51,15.9,39.3,62.2,20.8,117.0,-4.9,603.0,-41.5
40,6271,同欣電,190.0,10.5,5.85,08/05,8.16,15.4,16.7,38.5,10.5,6.44,-44.0,-2.73,43.7,33.8
41,00939,統一台灣高息動能,22.36,0.26,1.18,08/05,0.0,0.0,0.0,38.3,38.3,-38.6,-90.1,-20.2,151.0,-36.2
42,009803,玉山市值動能50,21.0,0.6,2.94,08/05,0.0,-5.01,-5.01,36.5,44.4,36.5,111.0,15.2,-12.2,15.2
43,4764,雙鍵,261.0,2.0,0.77,08/05,6.98,15.8,17.4,35.3,71.2,12.4,258.0,40.4,1532.0,87.1
44,6416,瑞祺電通,99.6,5.0,5.29,08/05,2.32,1.14,1.73,35.2,1.0,25.8,13.5,-6.85,15.7,20.4
45,6584,南俊國際,487.0,11.5,2.42,08/05,3.59,18.5,34.7,34.7,25.5,34.7,393.0,135.0,-27.5,71.9
46,2801,彰銀,23.65,-0.15,-0.63,08/05,8.74,13.8,24.0,34.2,48.6,64.2,206.0,181.0,249.0,202.0
47,00735,國泰臺韓科技,98.7,3.95,4.17,08/05,2.49,3.16,4.97,33.5,57.7,180.0,516.0,432.0,1854.0,1773.0
48,00749B,凱基新興債10+,31.35,0.1,0.32,08/05,0.0,33.3,33.3,33.3,33.3,300.0,,,-60.0,
49,6139,亞翔,800.0,14.0,1.78,08/05,2.7,7.77,14.2,32.4,179.0,449.0,480.0,295.0,134.0,320.0
50,7714,創泓科技,158.0,3.0,1.94,08/05,19.0,23.1,29.7,30.9,5.88,24.1,213.0,336.0,,1100.0
51,2527,宏璟,42.75,0.2,0.47,08/05,2.75,12.1,19.7,30.4,49.1,53.5,121.0,60.5,8.79,97.9
52,2104,國際中橡,9.77,0.18,1.88,08/05,0.66,3.38,10.5,29.8,70.2,89.8,42.6,79.3,285.0,138.0
53,2497,怡利電,47.0,0.75,1.62,08/05,1.45,3.91,4.76,29.6,-18.8,-9.51,-2.03,-15.6,19.5,-28.8
54,2236,百達-KY,138.0,1.0,0.73,08/05,0.25,2.42,4.83,29.3,39.9,47.3,11.9,61.3,10.2,69.2
55,1103,嘉泥,13.0,0.05,0.39,08/05,3.0,12.0,16.1,28.5,9.14,9.21,29.1,-0.58,-21.2,4.75
56,4430,耀億,17.7,-0.15,-0.84,08/05,0.0,0.0,3.7,27.3,27.3,27.3,40.0,21.7,-71.1,21.7
57,5490,同亨,32.0,-1.45,-4.33,08/05,20.6,22.5,22.7,26.9,30.0,40.1,-27.5,-5.28,-48.5,-41.1
58,8111,立碁,63.5,-2.0,-3.05,08/05,3.92,4.89,6.19,26.8,37.8,49.2,181.0,19.1,28.2,20.4
59,00952,凱基台灣AI50,17.99,0.3,1.7,08/05,-2.4,-3.35,-2.58,26.4,25.3,55.8,159.0,318.0,-55.5,326.0
60,1526,日馳,17.45,-0.35,-1.97,08/05,1.55,5.52,7.25,25.3,77.1,180.0,140.0,157.0,588.0,383.0
61,1219,福壽,10.6,-0.15,-1.4,08/05,3.26,6.88,14.6,25.2,38.7,77.4,204.0,119.0,60.7,71.1
62,7730,暉盛-創,160.0,3.0,1.91,08/05,0.0,0.0,11.1,25.0,11.1,42.9,,,,
63,2454,聯發科,4000.0,135.0,3.49,08/05,-1.32,20.5,19.0,24.8,3.93,20.6,-14.9,119.0,-30.6,-47.9
64,1718,中纖,9.99,0.0,0.0,08/05,2.72,18.0,21.2,24.6,29.0,3.71,133.0,224.0,299.0,228.0
65,3211,順達,324.5,-0.5,-0.15,08/05,1.61,2.76,5.07,24.1,27.8,63.2,-32.8,-2.47,30.4,9.41
66,6435,大中,255.0,3.5,1.39,08/05,15.3,17.8,19.9,24.0,19.0,14.4,163.0,254.0,282.0,135.0
67,8383,千附,71.0,1.1,1.57,08/05,1.52,12.1,23.9,23.9,32.1,20.5,53.4,-24.4,-49.4,-43.7
68,2383,台光電,5245.0,105.0,2.04,08/05,4.07,12.7,23.4,23.9,27.1,-0.59,-62.4,-66.1,-74.0,-70.9
69,2369,菱生,33.7,0.5,1.51,08/05,-1.86,5.41,4.91,23.6,86.8,213.0,27.4,41.6,195.0,39.6
70,2449,京元電子,247.0,1.5,0.61,08/05,1.1,8.67,16.5,23.3,77.4,85.3,-11.5,189.0,26.7,142.0
71,6214,精誠,153.0,3.0,2.0,08/05,1.07,1.25,-1.04,23.0,31.9,-34.2,-68.3,-72.6,-19.8,-66.7
72,00400A,主動國泰動能高息,13.69,0.24,1.78,08/05,0.0,0.66,3.5,22.8,57.2,173.0,210.0,,,
73,1434,福懋,17.25,-0.1,-0.58,08/05,1.87,5.96,8.48,22.5,37.8,3.16,-2.1,40.1,-55.4,-8.91
