排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
601,6961,旅天下,51.3,0.3,0.59,26W32,08/07,66.7,0.0,66.7,0.0,33.3,0.0
602,6123,上奇,42.25,-0.2,-0.47,26W32,08/07,65.0,0.0,66.6,0.0,33.4,0.0
603,4564,元翎,16.05,-0.2,-1.23,26W32,08/07,64.7,0.83,66.6,1.18,33.4,-1.18
604,2390,云辰,10.55,0.1,0.96,26W32,08/07,64.2,0.02,66.5,0.02,33.5,-0.02
605,6294,智基,26.85,-0.05,-0.19,26W32,08/07,66.5,0.0,66.5,0.0,33.5,0.0
606,2230,泰茂,26.5,0.15,0.57,26W32,08/07,61.3,0.01,66.5,-0.01,33.5,0.01
607,3430,奇鈦科,109.5,-6.5,-5.6,26W32,08/07,66.5,0.0,66.5,0.0,33.5,0.0
608,00945B,凱基美國非投等債,14.68,-0.02,-0.14,26W32,08/07,65.1,-0.3,66.5,-0.31,33.5,0.31
609,3485,敘豐,210.5,-4.0,-1.86,26W32,08/07,62.0,0.0,66.5,0.0,33.5,0.0
610,3376,新日興,184.5,-4.0,-2.12,26W32,08/07,64.7,-1.26,66.5,-1.72,33.5,1.72
611,4102,永日,19.0,-0.05,-0.26,26W32,08/07,60.1,0.0,66.4,0.0,33.6,0.0
612,3693,營邦,527.0,-10.0,-1.86,26W32,08/07,60.4,-0.17,66.4,0.0,33.6,0.0
613,8289,泰藝,41.9,-0.95,-2.22,26W32,08/07,63.8,0.0,66.4,0.0,33.6,0.0
614,5488,松普,13.5,0.3,2.27,26W32,08/07,62.2,0.92,66.4,1.11,33.6,-1.11
615,3543,州巧,36.0,-0.6,-1.64,26W32,08/07,61.6,-1.35,66.4,-0.51,33.6,0.51
