代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00931B,統一美債20年,13.89,0.01,0.07,06/30,31,81439,51.0,3.85,0,0,0.0,0.0,4,4169,20.1,0.2,31,100212,62.8,4.73
5324,士開,12.25,0.05,0.41,06/30,16,3609,54.1,1.59,0,0,0.0,0.0,0,0,0.0,0.0,16,3609,54.1,1.59
2360,致茂,2160.0,80.0,3.85,06/30,15,5915,16.2,1.39,1,137,4.63,0.03,-1,-14,-0.47,0.0,4,324,3.69,0.08
00696B,富邦美債20年,29.91,0.0,0.0,06/30,14,41324,62.9,6.15,0,0,0.0,0.0,-10,-11379,-19.7,-1.69,14,30061,45.8,4.48
00756B,群益投等新興公債,32.22,0.21,0.66,06/30,14,187911,98.9,12.5,0,0,0.0,0.0,-1,-71,-27.4,0.0,28,189196,98.0,12.6
00795B,中信美國公債20年,27.62,0.02,0.07,06/30,14,48556,39.7,3.04,1,50,0.51,0.0,4,13218,26.7,0.83,31,144058,56.3,9.01
2506,太設,8.73,-0.06,-0.68,06/30,14,389,10.4,0.1,0,0,0.0,0.0,0,0,0.0,0.0,14,395,10.6,0.1
00983A,主動中信ARK創新,12.34,0.3,2.49,06/30,13,30808,37.5,24.0,0,0,0.0,0.0,40,71421,39.8,55.7,41,128389,66.4,100.0
6414,樺漢,369.5,9.5,2.64,06/30,10,7461,46.1,5.11,-12,-3894,-18.3,-2.67,-3,-127,-3.05,-0.09,4,1161,20.5,0.8
00739,元大MSCI A股,29.76,0.51,1.74,06/30,9,349,31.7,1.34,0,0,0.0,0.0,1,1,4.05,0.01,1,6,18.9,0.02
00772B,中信高評級公司債,34.37,0.1,0.29,06/30,9,19546,56.2,0.57,0,0,0.0,0.0,4,4199,26.4,0.12,41,83166,55.3,2.45
00862B,中信投資級公司債,32.32,0.07,0.22,06/30,9,1110,30.8,0.13,0,0,0.0,0.0,2,39,8.71,0.0,9,683,18.9,0.08
00933B,國泰10Y+金融債,16.33,0.02,0.12,06/30,9,62787,49.2,0.97,0,0,0.0,0.0,4,17277,26.6,0.27,9,82341,64.5,1.27
00950B,凱基A級公司債,14.39,0.04,0.28,06/30,9,97880,80.3,2.39,0,0,0.0,0.0,1,436,16.5,0.01,6,95877,87.6,2.34
00958B,永豐ESG銀行債15+,9.49,0.01,0.11,06/30,9,3893,47.3,3.05,0,0,0.0,0.0,4,1384,44.6,1.08,25,12521,55.6,9.8
00984B,大華優利美A債15,16.71,-0.01,-0.06,06/30,9,6666,33.5,4.92,0,0,0.0,0.0,4,3716,43.9,2.74,31,44309,66.4,32.7
8446,華研,88.6,0.6,0.68,06/30,9,113,18.2,0.21,0,0,0.0,0.0,1,0,0.01,0.0,9,113,18.2,0.21
00885,富邦越南,18.97,-0.01,-0.05,06/30,8,9530,28.4,1.52,0,0,0.0,0.0,10,10219,27.0,1.63,10,19584,51.8,3.11
00937B,群益ESG投等債20+,15.18,0.06,0.4,06/30,8,341310,48.2,1.98,0,0,0.0,0.0,4,141987,35.3,0.82,9,521030,69.9,3.03
00948B,中信優息投資級債,9.69,0.04,0.41,06/30,8,214946,80.8,5.16,0,0,0.0,0.0,4,8379,4.01,0.2,9,227552,83.0,5.46
00966B,統一ESG投等債15+,14.3,0.03,0.21,06/30,8,2429,23.2,1.97,0,0,0.0,0.0,1,196,8.58,0.16,1,419,18.4,0.34
00970B,新光BBB投等債20+,9.6,0.04,0.42,06/30,8,6268,42.8,1.65,0,0,0.0,0.0,1,34,2.28,0.01,9,5508,33.9,1.45
