排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,2426,鼎元,93.3,-1.4,-1.48,06/24,-0.69,1.64,4.78,8.92,7.38,4.1,-0.83,2.38,1.94,0.82,3.45,3.04
2,8261,富鼎,246.5,-13.5,-5.19,06/24,2.2,5.15,5.06,6.82,1.18,-2.91,0.77,1.71,1.56,1.46,1.45,2.1
3,3374,精材,312.0,11.0,3.65,06/24,1.29,5.5,6.18,6.66,7.69,5.48,1.93,8.97,9.07,7.72,10.9,8.3
4,6213,聯茂,309.0,28.0,9.96,06/24,1.04,1.01,4.62,6.65,7.86,9.24,-0.04,10.7,4.16,10.1,6.32,10.8
5,8054,安國,136.5,12.0,9.64,06/24,1.84,5.86,5.86,6.5,6.41,3.97,5.34,4.6,4.89,5.22,5.36,2.53
6,2369,菱生,43.3,-1.25,-2.81,06/24,1.13,2.68,4.99,6.05,6.27,4.76,9.76,9.77,10.8,8.45,8.53,10.4
7,2449,京元電子,333.5,4.0,1.21,06/24,0.31,2.89,4.54,5.87,4.42,9.09,4.87,2.91,9.66,-5.44,-12.9,0.78
8,3715,定穎投控,179.5,-0.5,-0.28,06/24,-0.92,-1.23,4.17,5.71,6.0,7.31,-0.55,3.04,7.79,-6.94,,1.57
9,00859B,群益0-1年美債,40.76,0.2,0.49,06/24,4.3,4.17,5.26,5.62,1.47,0.5,8.54,39.1,45.3,55.6,,42.3
10,6695,芯鼎,68.9,6.2,9.89,06/24,2.8,4.63,4.82,5.34,5.38,3.37,6.2,7.43,4.6,3.92,,7.35
11,00696B,富邦美債20年,29.4,0.12,0.41,06/24,3.57,3.93,4.75,5.19,5.52,7.39,16.9,65.5,97.5,192.0,,64.4
12,3060,銘異,38.6,-0.85,-2.15,06/24,-1.16,-0.28,2.07,4.77,8.91,10.4,9.63,12.0,9.28,10.3,7.58,12.9
13,6672,騰輝電子-KY,263.5,14.5,5.82,06/24,0.39,0.91,0.98,4.55,4.91,4.75,-1.92,-1.31,-1.31,-8.93,,-0.04
14,6168,宏齊,35.5,1.3,3.8,06/24,-2.21,0.28,3.73,4.13,2.73,0.99,3.68,1.59,0.67,-2.08,-1.72,1.56
15,8150,南茂,103.0,-3.5,-3.29,06/24,-0.89,0.81,2.04,4.06,1.22,1.07,0.72,-0.73,0.47,0.28,0.38,3.21
16,6176,瑞儀,90.2,0.2,0.22,06/24,1.01,1.71,2.65,3.91,4.24,8.84,2.8,6.83,7.08,-3.03,-7.55,4.74
17,8105,凌巨,23.5,2.1,9.81,06/24,2.3,1.97,3.11,3.75,1.57,0.55,2.95,3.12,3.2,4.27,4.08,2.32
18,2006,東和鋼鐵,69.8,0.1,0.14,06/24,1.06,2.04,2.92,3.62,3.63,4.3,4.11,7.28,5.37,8.79,13.5,7.69
19,1477,聚陽,217.0,2.0,0.93,06/24,1.54,2.42,2.57,3.59,3.53,3.76,4.89,-0.87,0.83,-16.0,-8.8,-0.97
20,3035,智原,230.5,-2.5,-1.07,06/24,-0.14,0.45,2.6,3.58,6.67,4.05,7.99,7.75,-2.12,-11.2,3.57,7.62
21,2441,超豐,142.5,6.5,4.78,06/24,0.71,0.9,2.38,3.39,2.78,1.18,0.97,1.11,-0.4,-1.6,-7.04,1.51
22,2388,威盛,78.6,-1.0,-1.26,06/24,-0.2,1.13,1.7,3.3,3.41,0.92,2.97,2.25,1.33,-6.42,-3.88,2.84
23,3707,漢磊,90.5,-10.0,-9.95,06/24,-1.48,0.84,3.33,3.24,3.99,-0.21,6.25,8.3,9.78,8.43,6.23,8.45
24,1727,中華化,95.0,-1.5,-1.55,06/24,-0.59,-1.02,1.91,3.21,3.89,-2.09,-1.66,-0.48,2.57,2.62,-0.31,0.13
