代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
0050,元大台灣50,106.2,-2.05,-1.89,26W28,07/07,-3,-389284,-25.6,-1.87,23,204693,1.38,0.98,-13,-791454,-10.1,-3.79,-3,-513767,-33.9,-2.46
2542,興富發,44.0,-1.0,-2.22,26W28,07/07,1,7849,39.0,0.36,10,97163,14.0,4.47,-3,-861,-0.7,-0.04,6,39517,8.97,1.82
2376,技嘉,327.0,-9.5,-2.82,26W28,07/07,-4,-16620,-14.9,-2.48,9,26213,4.44,3.91,-1,-11,-0.11,0.0,-1,-818,-8.07,-0.12
1216,統一,78.0,0.2,0.26,26W28,07/07,2,16987,17.1,0.3,8,116948,19.8,2.06,3,4458,2.5,0.08,3,35334,19.8,0.62
2351,順德,213.5,-14.5,-6.36,26W28,07/07,1,6430,21.5,3.53,8,4714,1.56,2.59,-3,-294,-0.22,-0.16,2,6601,11.4,3.62
2352,佳世達,34.45,-0.95,-2.68,26W28,07/07,-3,-22148,-6.55,-1.4,8,48832,7.1,3.09,2,521,0.18,0.03,5,26595,6.46,1.68
2382,廣達,373.0,-5.0,-1.32,26W28,07/07,-1,-10131,-25.0,-0.26,8,318896,22.2,8.26,4,2287,0.85,0.06,-1,-5210,-12.8,-0.13
2886,兆豐金,46.8,0.5,1.08,26W28,07/07,-4,-314527,-41.5,-2.12,8,499838,30.6,3.37,5,14660,1.54,0.1,11,178657,9.21,1.2
2892,第一金,33.3,0.25,0.76,26W28,07/07,1,18769,26.8,0.13,8,374890,16.9,2.61,-1,-58,-0.08,0.0,6,409978,27.3,2.85
2912,統一超,240.0,0.0,0.0,26W28,07/07,2,2499,11.2,0.24,8,59958,26.2,5.77,-3,-307,-0.72,-0.03,3,3857,9.11,0.37
3045,台灣大,116.5,-1.0,-0.85,26W28,07/07,-2,-55042,-46.6,-1.48,8,86116,16.7,2.31,3,2962,1.82,0.08,-2,-19930,-16.9,-0.54
6138,茂達,396.0,-44.0,-10.0,26W28,07/07,-4,-3487,-7.26,-4.61,8,1359,1.66,1.8,-1,-10,-0.13,-0.01,-3,-3215,-7.48,-4.25
1303,南亞,166.5,-18.5,-10.0,26W28,07/07,-1,-9646,-15.8,-0.12,7,125730,5.39,1.59,-3,-7548,-1.1,-0.1,-1,-7038,-11.5,-0.09
2377,微星,137.0,-5.5,-3.86,26W28,07/07,-2,-11115,-7.86,-1.32,7,47854,5.55,5.66,-3,-3006,-1.5,-0.36,6,39860,6.12,4.72
2379,瑞昱,776.0,7.0,0.91,26W28,07/07,-3,-13649,-17.2,-2.65,7,36777,18.3,7.13,1,204,1.89,0.04,1,487,4.52,0.09
2633,台灣高鐵,26.4,-0.2,-0.75,26W28,07/07,-12,-174835,-23.1,-3.11,7,93049,15.2,1.65,2,240,0.38,0.0,-3,-8305,-5.38,-0.15
2890,永豐金,41.1,0.1,0.24,26W28,07/07,1,30180,40.2,0.21,7,288352,15.9,1.99,3,7397,1.04,0.05,7,473080,26.1,3.26
4961,天鈺,175.0,-2.0,-1.13,26W28,07/07,2,841,9.87,0.69,7,1315,3.78,1.08,2,48,0.57,0.04,2,1363,16.0,1.12
6274,台燿,1575.0,-55.0,-3.37,26W28,07/07,-1,-840,-5.61,-0.28,7,12351,5.84,4.17,-1,-447,-2.99,-0.15,-1,-1074,-7.18,-0.36
1402,遠東新,28.35,-0.75,-2.58,26W28,07/07,-3,-74693,-27.9,-1.4,6,227247,21.1,4.25,2,670,0.5,0.01,-1,-8630,-25.2,-0.16
2855,統一證,51.1,-1.1,-2.11,26W28,07/07,1,3363,18.3,0.21,6,74874,18.3,4.68,0,0,0.0,0.0,1,3984,21.7,0.25
1476,儒鴻,340.5,17.5,5.42,26W28,07/07,2,1858,16.9,0.68,5,2543,6.52,0.93,-2,-25,-0.23,-0.01,3,2430,11.8,0.89
1560,中砂,700.0,-45.0,-6.04,26W28,07/07,-2,-276,-3.29,-0.18,5,1354,4.44,0.9,-1,-53,-3.34,-0.04,-1,-280,-17.6,-0.19
3596,智易,193.5,-3.5,-1.78,26W28,07/07,1,77,2.02,0.03,5,5542,11.2,2.52,-1,-16,-0.42,-0.01,8,14432,18.8,6.55
4915,致伸,67.5,-0.7,-1.03,26W28,07/07,-5,-32512,-25.6,-6.89,5,13171,10.4,2.79,-2,-3338,-6.56,-0.71,1,407,3.75,0.09
6139,亞翔,883.0,-49.0,-5.26,26W28,07/07,-2,-6123,-14.1,-2.6,5,5066,4.17,2.15,-6,-1416,-0.95,-0.6,-2,-2718,-6.26,-1.15
8046,南電,1030.0,-45.0,-4.19,26W28,07/07,-1,-288,-0.88,-0.04,5,9776,2.47,1.51,-1,-499,-1.52,-0.08,-1,-494,-1.5,-0.08
9917,中保科,105.0,-1.0,-0.94,26W28,07/07,-4,-5991,-31.0,-1.33,5,1522,6.31,0.34,-3,-107,-0.77,-0.02,-4,-5474,-28.4,-1.21
1513,中興電,175.0,-3.5,-1.96,26W28,07/07,1,536,4.13,0.11,4,18737,11.9,3.72,1,291,2.24,0.06,1,983,7.57,0.2
2451,創見,256.0,-14.5,-5.36,26W28,07/07,-4,-17102,-19.2,-3.96,4,1516,1.7,0.35,-1,-25,-0.29,-0.01,1,180,2.07,0.04
2610,華航,22.0,-0.45,-2.0,26W28,07/07,-2,-84814,-20.2,-1.39,4,71432,5.45,1.17,-2,-1670,-0.4,-0.03,1,2530,3.04,0.04
2646,星宇航空,21.3,-0.05,-0.23,26W28,07/07,8,25254,9.71,0.84,4,1544,1.23,0.05,-3,-95,-0.11,0.0,8,26919,10.4,0.89
3014,聯陽,153.0,-5.0,-3.16,26W28,07/07,-2,-3754,-21.8,-2.26,4,3005,4.86,1.81,5,484,0.64,0.29,-1,-1263,-27.7,-0.76
3227,原相,232.0,-3.5,-1.49,26W28,07/07,-1,-79,-0.56,-0.05,4,4725,6.99,3.11,-1,-14,-0.1,-0.01,4,11717,17.3,7.71
3231,緯創,155.5,-2.5,-1.58,26W28,07/07,-5,-234368,-27.6,-7.37,4,73737,12.8,2.32,4,2590,0.45,0.08,-5,-170706,-20.1,-5.37
3706,神達,88.0,-2.0,-2.22,26W28,07/07,-5,-75258,-16.0,-5.67,4,41253,11.7,3.11,-1,-1596,-4.38,-0.12,2,13740,6.29,1.04
4904,遠傳,103.0,0.0,0.0,26W28,07/07,-4,-158145,-42.1,-4.38,4,141867,37.8,3.93,9,11280,1.91,0.31,-2,-13631,-10.6,-0.38
5483,中美晶,198.5,-11.0,-5.25,26W28,07/07,2,21969,7.8,3.43,4,12077,2.42,1.88,-1,-890,-1.11,-0.14,2,26774,9.5,4.18
5876,上海商銀,42.4,0.7,1.68,26W28,07/07,-4,-72779,-35.3,-1.5,4,68589,33.2,1.41,3,4182,2.71,0.09,1,477,2.54,0.01
6213,聯茂,379.0,-17.0,-4.29,26W28,07/07,-2,-9609,-5.16,-2.64,4,7337,1.89,2.02,-1,-67,-0.09,-0.02,-2,-3575,-1.92,-0.98
6691,洋基工程,728.0,-20.0,-2.67,26W28,07/07,-2,-3904,-38.3,-3.21,4,3560,15.9,2.93,1,12,0.44,0.01,-2,-768,-7.54,-0.63
9939,宏全,124.5,0.5,0.4,26W28,07/07,1,1602,51.3,0.54,4,489,1.48,0.17,-1,-34,-1.1,-0.01,1,1571,50.3,0.53
00646,元大S&P500,75.9,0.25,0.33,26W28,07/07,-1,-343,-6.48,-0.06,3,530,1.67,0.09,-1,-872,-16.5,-0.16,-1,-1116,-21.0,-0.2
1504,東元,70.9,-2.2,-3.01,26W28,07/07,2,10780,12.7,0.45,3,302,0.18,0.01,2,277,0.33,0.01,2,11296,13.3,0.48
1590,亞德客-KY,1380.0,-5.0,-0.36,26W28,07/07,5,1006,6.19,0.5,3,312,3.05,0.16,-1,-5,-0.34,0.0,5,1231,7.57,0.62
1815,富喬,96.5,-3.0,-3.02,26W28,07/07,-1,-6544,-16.6,-1.12,3,394,0.09,0.07,-5,-2452,-0.39,-0.42,-1,-7240,-18.3,-1.24
2059,川湖,8260.0,475.0,6.1,26W28,07/07,-2,-297,-8.45,-0.31,3,179,2.61,0.19,1,4,0.23,0.0,-2,-195,-5.55,-0.2
2207,和泰車,471.0,-5.5,-1.15,26W28,07/07,1,128,20.5,0.02,3,168,2.93,0.03,6,174,0.55,0.03,1,174,28.0,0.03
2317,鴻海,237.0,-5.0,-2.07,26W28,07/07,-5,-239389,-17.1,-1.71,3,10021,1.37,0.07,-6,-9163,-0.44,-0.07,-5,-237675,-17.0,-1.69
2330,台積電,2440.0,-20.0,-0.81,26W28,07/07,-3,-68087,-13.8,-0.26,3,9892,2.01,0.04,-1,-118,-0.23,0.0,1,662,1.29,0.0
2356,英業達,65.4,-1.8,-2.68,26W28,07/07,-7,-95357,-3.79,-2.66,3,34513,9.12,0.96,2,3548,1.77,0.1,-1,-1759,-3.41,-0.05
2388,威盛,69.5,-1.7,-2.39,26W28,07/07,-2,-2897,-11.5,-0.52,3,164,0.16,0.03,-3,-1818,-1.81,-0.33,-2,-3098,-12.3,-0.56
2395,研華,496.5,-18.5,-3.59,26W28,07/07,-1,-22,-0.66,0.0,3,804,2.75,0.09,-1,-5,-0.15,0.0,2,3685,21.3,0.42
2401,凌陽,31.25,-1.45,-4.43,26W28,07/07,6,29793,7.68,5.03,3,140,0.07,0.02,-3,-538,-0.27,-0.09,-1,-84,-0.49,-0.01
2412,中華電,141.0,-0.5,-0.35,26W28,07/07,-4,-83764,-36.0,-1.08,3,31072,16.3,0.4,10,11744,1.68,0.15,-4,-49022,-21.1,-0.63
2609,陽明,51.1,-1.9,-3.58,26W28,07/07,-1,-6791,-16.3,-0.19,3,130,0.05,0.0,-1,-547,-1.31,-0.02,-1,-7294,-17.5,-0.21
2851,中再保,38.5,-0.6,-1.53,26W28,07/07,2,6227,24.7,0.78,3,738,1.63,0.09,-9,-1431,-1.05,-0.18,2,6926,27.4,0.87
3023,信邦,325.0,-6.0,-1.81,26W28,07/07,-3,-9264,-27.4,-3.86,3,8218,24.3,3.42,4,271,0.71,0.11,-1,-838,-11.5,-0.35
3228,金麗科,178.0,-6.5,-3.52,26W28,07/07,1,104,11.7,0.14,3,20,0.29,0.03,-2,-14,-0.42,-0.02,1,105,11.8,0.15
3293,鈊象,770.0,-24.0,-3.02,26W28,07/07,-3,-3356,-13.6,-1.19,3,5339,21.6,1.89,-1,-49,-1.34,-0.02,-1,-30,-0.82,-0.01
3324,雙鴻,970.0,-40.0,-3.96,26W28,07/07,-1,-865,-24.5,-0.93,3,8,0.03,0.01,-1,-227,-6.42,-0.24,-1,-1089,-30.8,-1.17
3563,牧德,726.0,-51.0,-6.56,26W28,07/07,1,10,0.43,0.02,3,325,2.65,0.51,-1,-67,-2.85,-0.1,1,96,4.11,0.15
5269,祥碩,1500.0,-20.0,-1.32,26W28,07/07,-1,-43,-1.98,-0.06,3,2114,14.4,2.85,-1,-53,-2.47,-0.07,4,2435,13.3,3.28
5434,崇越,516.0,-6.0,-1.15,26W28,07/07,-2,-4039,-21.2,-2.09,3,5206,19.9,2.69,-3,-35,-0.13,-0.02,-1,-79,-1.88,-0.04
5469,瀚宇博,83.1,-4.9,-5.57,26W28,07/07,-2,-14853,-24.8,-3.06,3,14243,14.3,2.93,-1,-32,-0.3,-0.01,-2,-1919,-3.21,-0.39
6191,精成科,103.5,-3.5,-3.27,26W28,07/07,-2,-8050,-4.97,-1.61,3,21684,9.8,4.34,-1,-22,-0.1,0.0,4,25320,9.29,5.07
6223,旺矽,6310.0,-545.0,-7.95,26W28,07/07,-1,-232,-14.6,-0.24,3,669,5.9,0.68,-2,-21,-0.32,-0.02,-1,-211,-13.3,-0.22
6409,旭隼,1185.0,-105.0,-8.14,26W28,07/07,-2,-585,-3.8,-0.66,3,2833,13.6,3.21,-1,-47,-1.12,-0.05,3,2866,13.7,3.25
