排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 超過 600張 (%),超過 600張 增減,持股 超過 800張 (%),超過 800張 增減,持股 超過 1千張 (%),超過 1千張 增減
25,00962,台新AI優息動能,14.93,-0.09,-0.6,26W26,06/26,24.5,0.44,24.5,0.44,21.0,0.41
26,7835,永悅健康-創,27.3,2.05,8.12,26W26,06/26,85.3,,83.9,,83.9,
27,00943,兆豐電子高息等權,21.51,-0.19,-0.88,26W26,06/26,34.4,0.06,32.7,0.13,32.7,2.15
28,00694B,富邦美債1-3,42.29,-0.05,-0.12,26W26,06/26,73.2,-0.28,71.1,1.4,71.1,1.4
29,3211,順達,338.5,-18.0,-5.05,26W26,06/26,49.8,-1.46,45.1,-2.84,43.9,-1.48
30,00645,富邦日本,57.45,0.15,0.26,26W26,06/26,19.5,-1.54,19.5,-0.11,15.4,-0.15
31,4163,鐿鈦,144.0,9.5,7.06,26W26,06/26,65.6,0.01,64.4,0.01,62.5,0.01
32,1718,中纖,9.91,-0.29,-2.84,26W26,06/26,53.7,1.3,52.2,1.32,51.3,1.49
33,5464,霖宏,62.6,-5.0,-7.4,26W26,06/26,71.3,0.05,67.2,1.75,61.8,4.14
34,00752,中信中國50,23.99,-0.01,-0.04,26W26,06/26,35.0,-1.08,34.0,-0.92,33.5,-0.62
35,9949,琉園,23.55,0.25,1.07,26W26,06/26,68.1,0.0,66.8,0.0,58.7,0.0
36,8358,金居,352.0,-32.0,-8.33,26W26,06/26,54.4,-0.48,51.7,-0.45,48.8,-1.9
37,00700,富邦恒生國企,17.75,0.0,0.0,26W26,06/26,4.35,-3.0,2.42,-3.03,0.0,-3.17
38,00907,永豐優息存股,16.85,0.08,0.48,26W26,06/26,13.6,-1.0,12.7,-1.45,12.2,-1.45
39,2483,百容,35.45,-2.0,-5.34,26W26,06/26,60.0,1.98,59.4,1.99,57.7,1.08
40,5490,同亨,30.7,-2.65,-7.95,26W26,06/26,30.8,0.08,29.4,0.87,25.7,-1.05
41,3090,日電貿,150.5,-4.5,-2.9,26W26,06/26,66.2,-0.77,64.4,0.34,62.6,0.05
42,0055,元大MSCI金融,43.9,0.28,0.64,26W26,06/26,41.2,3.01,38.2,3.21,38.2,3.21
43,00981D,主動中信非投等債,10.47,-0.02,-0.19,26W26,06/26,43.5,0.62,39.6,0.37,36.3,0.84
44,6831,邁科,637.0,-19.0,-2.9,26W26,06/26,56.1,0.81,47.6,0.8,43.5,0.8
45,2492,華新科,251.0,-5.5,-2.14,26W26,06/26,71.6,-1.53,70.6,-1.66,69.5,-1.64
46,4971,IET-KY,460.5,-19.5,-4.06,26W26,06/26,21.9,-0.02,11.7,0.0,7.05,0.0
47,00963,中信全球高股息,13.35,-0.01,-0.07,26W26,06/26,28.9,-0.5,28.2,1.91,25.2,2.86
48,5011,久陽,17.75,-0.65,-3.53,26W26,06/26,45.6,2.72,39.9,1.24,37.2,3.04
49,5483,中美晶,168.5,-9.0,-5.07,26W26,06/26,57.6,-2.1,55.7,-2.22,53.6,-2.35
50,00687B,國泰20年美債,27.49,-0.27,-0.97,26W26,06/26,45.1,1.23,43.6,1.26,42.6,1.32
51,00665L,富邦恒生國企正2,9.63,0.05,0.52,26W26,06/26,54.1,1.21,49.5,1.63,46.6,0.78
52,2233,宇隆,201.0,-3.0,-1.47,26W26,06/26,47.2,-2.48,40.6,-2.18,33.1,-2.05
53,2243,宏旭-KY,40.05,-2.85,-6.64,26W26,06/26,58.9,-0.1,52.8,-0.08,47.7,0.08
54,3081,聯亞,2305.0,-70.0,-2.95,26W26,06/26,41.9,0.95,36.8,-0.47,32.0,0.4
55,8028,昇陽半導體,254.0,-20.5,-7.47,26W26,06/26,44.7,-2.82,40.6,-2.28,37.1,-2.83
56,8043,蜜望實,126.0,-9.0,-6.67,26W26,06/26,47.9,-8.1,46.9,-6.35,46.9,-6.35
57,6907,雅特力-KY,189.0,-6.0,-3.08,26W26,06/26,64.4,-0.02,62.3,0.0,62.3,0.0
58,1459,聯發,12.9,-0.05,-0.39,26W26,06/26,83.3,0.21,81.2,0.21,79.4,0.21
59,6672,騰輝電子-KY,229.0,-3.5,-1.51,26W26,06/26,32.9,8.94,27.7,8.02,25.5,9.28
60,009822,華南永昌未來金融,9.57,-0.14,-1.44,26W26,06/26,9.28,1.44,7.63,0.34,5.33,-0.54
61,00882,中信中國高股息,14.96,-0.04,-0.27,26W26,06/26,21.6,-0.68,19.3,-0.6,17.3,-0.63
62,6187,萬潤,1130.0,-45.0,-3.83,26W26,06/26,42.9,0.02,37.9,-1.07,33.0,-1.06
63,8071,能率網通,23.15,0.0,0.0,26W26,06/26,32.3,3.24,28.7,1.98,27.2,1.98
64,00985D,主動貝萊德優投等,10.05,-0.06,-0.59,26W26,06/26,64.6,-1.31,62.8,-2.19,58.9,-0.93
65,00693U,期街口S&P黃豆,21.65,0.15,0.7,26W26,06/26,31.2,0.04,30.3,0.02,29.2,0.0
66,4764,雙鍵,236.5,-26.0,-9.9,26W26,06/26,72.8,0.57,68.8,0.51,65.7,0.74
67,4551,智伸科,167.5,-2.5,-1.47,26W26,06/26,80.4,2.87,79.9,3.46,78.3,4.11
68,2368,金像電,982.0,-3.0,-0.3,26W26,06/26,74.7,-0.6,72.5,-0.69,69.6,-1.02
69,6796,晉弘,56.3,-0.5,-0.88,26W26,06/26,41.0,0.0,37.6,0.0,35.5,0.0
70,00983A,主動中信ARK創新,11.53,-0.08,-0.69,26W26,06/26,21.7,-8.0,20.2,-8.37,18.8,-8.06
71,00982D,主動富邦動態入息,9.87,-0.04,-0.4,26W26,06/26,31.0,-0.12,30.0,-0.33,25.0,-0.31
72,3048,益登,57.5,-0.9,-1.54,26W26,06/26,50.1,0.89,48.8,0.94,46.9,1.32
73,5439,高技,241.0,5.0,2.12,26W26,06/26,43.3,-0.02,40.9,-0.06,35.3,0.95
74,2436,偉詮電,61.6,0.2,0.33,26W26,06/26,25.3,1.97,23.2,3.41,21.8,3.44
75,6207,雷科,99.9,-4.1,-3.94,26W26,06/26,14.8,-8.59,13.4,-5.15,12.3,-4.26
76,00981T,平衡凱基雙核收息,11.91,-0.07,-0.58,26W26,06/26,31.7,1.04,27.0,0.04,21.2,0.62
77,6488,環球晶,872.0,0.0,0.0,26W26,06/26,78.2,0.27,76.0,0.28,72.9,0.3
78,2204,中華,50.8,0.1,0.2,26W26,06/26,73.4,-0.02,72.2,0.25,71.7,0.09
79,00981B,第一金優選非投債,9.32,-0.01,-0.11,26W26,06/26,43.3,0.46,39.2,0.71,35.3,0.47
80,00961,FT臺灣永續高息,13.04,-0.01,-0.08,26W26,06/26,6.25,-0.83,5.62,-0.23,5.2,-0.22
81,00983D,主動富邦複合收益,10.11,-0.02,-0.2,26W26,06/26,23.7,0.68,20.9,-0.01,16.3,-0.1
82,6613,朋億*,276.0,-30.5,-9.95,26W26,06/26,57.7,0.02,56.9,0.02,56.9,0.02
83,2727,王品,236.0,12.0,5.36,26W26,06/26,29.2,0.25,25.6,0.23,19.2,1.44
84,1342,八貫,104.0,2.5,2.46,26W26,06/26,56.3,1.11,52.9,1.3,52.9,1.3
85,6442,光聖,1325.0,-90.0,-6.36,26W26,06/26,51.1,-0.19,41.7,-1.98,39.4,1.24
86,6134,萬旭,27.1,-0.05,-0.18,26W26,06/26,52.7,-0.69,51.0,1.02,46.6,-0.06
87,3257,虹冠電,50.0,-1.5,-2.91,26W26,06/26,44.0,2.25,39.7,1.43,38.6,1.43
88,00650L,復華香港正2,17.47,0.19,1.1,26W26,06/26,35.1,-2.11,29.5,-2.75,28.2,-1.96
89,2305,全友,26.5,0.05,0.19,26W26,06/26,67.1,1.02,65.3,1.35,64.1,0.95
90,00987B,野村10+澳洲公債,16.14,-0.14,-0.86,26W26,06/26,45.8,-1.14,43.5,-1.41,37.9,-1.52
91,2491,吉祥全,31.75,-0.2,-0.63,26W26,06/26,73.3,-0.05,69.9,-0.15,66.5,-0.17
92,9955,佳龍,23.9,0.05,0.21,26W26,06/26,59.3,-0.01,58.1,0.0,56.3,0.0
93,6147,頎邦,146.5,-4.5,-2.98,26W26,06/26,67.2,-1.19,65.4,-1.53,64.0,-1.37
94,00770,國泰北美科技,69.4,0.0,0.0,26W26,06/26,12.7,0.6,9.3,0.74,7.13,0.63
95,2489,瑞軒,30.85,-0.85,-2.68,26W26,06/26,32.7,-1.27,31.8,-0.85,31.0,-1.0
96,00864B,中信美國公債0-1,47.11,0.01,0.02,26W26,06/26,31.0,-0.26,28.3,-0.9,26.5,-1.84
97,3535,晶彩科,85.2,-2.1,-2.41,26W26,06/26,24.4,-3.44,23.6,-3.33,22.5,-0.04
98,4564,元翎,16.05,-0.2,-1.23,26W26,06/26,39.5,0.15,37.7,0.74,35.9,0.04
99,3689,湧德,107.5,-3.0,-2.71,26W26,06/26,21.6,0.61,20.1,1.5,14.0,-1.48
100,9904,寶成,23.9,0.15,0.63,26W26,06/26,70.8,-0.85,69.3,-1.07,68.4,-1.02
101,2303,聯電,116.0,-5.5,-4.53,26W26,06/26,76.6,0.57,75.7,0.59,75.0,0.57
102,2442,新美齊,19.4,0.4,2.11,26W26,06/26,54.4,-0.1,53.0,-0.28,50.5,-0.3
103,5289,宜鼎,1500.0,-110.0,-6.83,26W26,06/26,35.3,-0.07,30.4,-0.03,27.8,0.95
104,1336,台翰,14.55,-0.55,-3.64,26W26,06/26,44.1,-0.03,41.6,0.0,38.2,0.0
105,8111,立碁,59.4,-3.2,-5.11,26W26,06/26,31.3,-0.3,27.3,-0.28,25.6,-0.3
106,3406,玉晶光,546.0,-1.0,-0.18,26W26,06/26,49.9,-1.46,44.0,-1.81,37.5,-1.06
107,5488,松普,13.5,0.3,2.27,26W26,06/26,39.9,0.69,37.7,0.0,37.7,0.0
108,6109,亞元,11.05,0.15,1.38,26W26,06/26,47.4,0.6,45.1,0.61,36.7,-3.34
109,3533,嘉澤,1910.0,-60.0,-3.05,26W26,06/26,57.0,-0.07,54.6,1.06,45.9,1.93
110,6464,台數科,78.0,0.7,0.91,26W26,06/26,82.3,0.03,79.3,0.01,77.2,0.01
111,2485,兆赫,40.5,-0.5,-1.22,26W26,06/26,18.0,-0.23,16.9,-0.45,16.4,-0.73
112,00674R,期元大S&P黃金反1,28.81,-0.03,-0.1,26W26,06/26,42.3,-0.34,42.3,-0.34,42.3,-0.34
113,2241,艾姆勒,32.65,-2.45,-6.98,26W26,06/26,39.2,0.77,37.2,0.99,34.8,-0.66
114,8150,南茂,86.3,-0.6,-0.69,26W26,06/26,67.3,0.75,65.5,0.62,63.6,1.15
115,00985B,群益ESG投等債0-5,10.33,-0.01,-0.1,26W26,06/26,50.9,-0.01,49.1,0.82,46.4,0.32
116,6127,九豪,48.1,-1.9,-3.8,26W26,06/26,26.5,4.74,24.0,2.87,23.1,2.79
117,8112,至上,91.2,2.2,2.47,26W26,06/26,36.9,-0.46,36.2,0.08,34.7,-0.24
118,3131,弘塑,2385.0,0.0,0.0,26W26,06/26,43.2,0.05,43.2,0.05,37.1,0.08
119,00944,野村趨勢動能高息,20.26,-0.21,-1.03,26W26,06/26,10.0,0.58,7.58,0.54,5.92,0.66
120,4113,聯上,14.8,0.05,0.34,26W26,06/26,69.7,0.09,64.7,-0.5,64.0,1.06
121,2367,燿華,41.4,-1.0,-2.36,26W26,06/26,25.2,-0.27,24.2,-0.1,23.6,-0.09
122,6261,久元,78.4,-1.7,-2.12,26W26,06/26,35.4,0.57,32.6,-0.59,29.7,-1.29
123,00918,大華優利高填息30,33.59,0.01,0.03,26W26,06/26,12.9,4.57,12.2,4.61,12.0,4.74
124,5347,世界,143.5,-8.0,-5.28,26W26,06/26,85.9,1.37,84.9,1.25,83.7,1.23
125,9914,美利達,80.8,1.3,1.64,26W26,06/26,64.2,0.43,61.8,-0.29,57.0,-0.02
126,8042,金山電,116.5,4.0,3.56,26W26,06/26,69.6,1.03,66.4,0.46,65.0,-0.33
127,3176,基亞,33.7,1.25,3.85,26W26,06/26,30.9,-0.44,30.4,0.01,28.5,0.01
128,3167,大量,691.0,-14.0,-1.99,26W26,06/26,54.5,-0.96,50.2,-0.13,48.2,-0.13
129,2327,國巨*,540.0,-30.0,-5.26,26W26,06/26,72.4,0.63,70.8,0.62,69.5,0.67
130,4540,全球傳動,60.0,4.2,7.53,26W26,06/26,30.0,0.03,28.9,0.71,26.5,0.01
131,9802,鈺齊-KY,70.1,0.2,0.29,26W26,06/26,60.0,0.01,58.6,0.01,56.9,0.01
132,00932,兆豐永續高息等權,17.53,0.06,0.34,26W26,06/26,12.5,-0.61,12.5,-0.61,11.7,-0.64
133,7689,大鵬科CLMX,164.0,0.0,0.0,26W26,06/26,90.9,-0.01,88.4,0.0,88.4,0.0
134,6525,捷敏-KY,135.5,-3.5,-2.52,26W26,06/26,62.3,-0.04,58.6,0.0,57.1,0.0
135,6472,保瑞,417.5,-1.0,-0.24,26W26,06/26,51.0,1.18,46.1,-0.57,45.5,0.07
136,2481,強茂,133.0,-6.0,-4.32,26W26,06/26,64.5,1.96,62.2,1.95,60.8,3.33
137,6768,志強-KY,66.8,0.1,0.15,26W26,06/26,81.6,0.25,80.5,-0.12,80.0,-0.12
138,8383,千附,70.0,-1.7,-2.37,26W26,06/26,48.4,0.16,46.5,0.14,44.9,0.19
139,00953B,群益優選非投等債,9.75,0.0,0.0,26W26,06/26,44.9,0.31,41.3,0.35,38.1,0.38
140,00988B,玉山嚴選非投債,19.98,-0.02,-0.1,26W26,06/26,15.1,0.23,15.1,0.23,10.9,3.41
141,5511,德昌,69.7,-0.4,-0.57,26W26,06/26,59.8,0.66,57.3,0.13,53.5,0.11
142,5258,虹堡,51.8,-0.2,-0.38,26W26,06/26,43.7,0.62,40.2,0.03,36.1,-0.05
143,00679B,元大美債20年,26.41,-0.25,-0.94,26W26,06/26,42.4,1.21,41.1,1.14,40.1,1.19
144,00982B,FT投資級債20+,9.62,-0.07,-0.72,26W26,06/26,63.4,0.1,63.4,0.1,63.4,0.1
145,9907,統一實,14.6,0.2,1.39,26W26,06/26,73.1,-0.69,71.8,-0.58,70.7,-0.65
146,2458,義隆,141.5,-6.0,-4.07,26W26,06/26,56.1,1.15,53.6,1.72,50.3,1.13
147,1810,和成,24.6,0.1,0.41,26W26,06/26,63.7,-0.57,62.6,-0.56,61.4,-0.23
148,3041,揚智,22.5,-0.2,-0.88,26W26,06/26,25.5,-1.91,24.6,-0.87,23.2,-1.58
149,8473,山林水,40.9,-0.75,-1.8,26W26,06/26,67.9,-0.22,67.5,0.56,66.5,0.02
150,00972,野村日本動能高息,21.96,0.18,0.83,26W26,06/26,31.4,0.46,31.4,0.46,31.4,0.46
151,4720,德淵,19.35,-0.2,-1.02,26W26,06/26,35.7,0.66,34.5,0.01,33.6,-0.15
152,6278,台表科,156.0,-6.5,-4.0,26W26,06/26,60.6,-0.08,56.9,0.01,53.7,-0.3
153,2548,華固,94.4,-0.9,-0.94,26W26,06/26,47.3,-1.34,42.5,-2.0,39.1,-1.14
154,2406,國碩,31.35,-0.8,-2.49,26W26,06/26,32.8,-2.17,30.4,-3.12,27.8,-3.71
155,4576,大銀微系統,218.0,-0.5,-0.23,26W26,06/26,64.4,0.54,63.9,1.09,60.9,0.96
156,3044,健鼎,394.0,-3.5,-0.88,26W26,06/26,76.0,-0.15,72.8,-0.5,70.7,-0.82
157,4552,力達-KY,17.7,0.1,0.57,26W26,06/26,48.1,0.24,44.5,0.24,44.5,0.24
158,2478,大毅,114.0,-7.5,-6.17,26W26,06/26,62.2,-2.38,60.4,-1.36,58.7,-0.69
159,5302,太欣,10.15,0.05,0.5,26W26,06/26,48.7,-0.49,47.4,-0.01,46.2,0.01
160,1809,中釉,37.3,-1.15,-2.99,26W26,06/26,47.5,1.24,43.6,-0.49,42.5,0.0
161,2383,台光電,5240.0,-65.0,-1.23,26W26,06/26,64.1,0.07,60.6,0.04,57.9,1.4
162,1210,大成,52.7,0.5,0.96,26W26,06/26,62.6,0.35,61.3,0.22,60.6,0.2
163,2812,台中銀,18.65,0.15,0.81,26W26,06/26,56.3,0.26,54.7,0.27,53.7,0.3
164,6165,浪凡,50.6,1.1,2.22,26W26,06/26,45.3,0.05,41.7,0.08,37.2,0.09
165,6290,良維,202.0,-12.0,-5.61,26W26,06/26,38.0,-2.45,36.4,-2.05,32.1,-1.99
166,8210,勤誠,1115.0,-120.0,-9.72,26W26,06/26,67.4,-1.65,66.3,0.03,62.6,-1.56
167,00712,復華富時不動產,8.76,-0.04,-0.45,26W26,06/26,25.8,-0.34,22.6,-0.32,20.6,-0.19
168,00683L,期元大美元指正2,21.58,0.05,0.23,26W26,06/26,51.5,1.41,51.5,1.41,51.5,1.41
169,5426,振發,26.25,0.05,0.19,26W26,06/26,55.5,-0.44,54.1,-0.94,52.8,-1.63
170,00738U,期元大道瓊白銀,50.05,0.36,0.72,26W26,06/26,13.4,-2.16,11.6,-1.77,11.2,-0.61
171,00923,群益台ESG低碳50,40.95,-0.31,-0.75,26W26,06/26,15.8,0.02,15.4,0.02,15.1,0.02
172,6108,競國,18.9,0.9,5.0,26W26,06/26,50.5,0.63,44.3,-0.61,42.4,-0.59
173,4739,康普,84.2,-3.3,-3.77,26W26,06/26,37.8,-2.62,32.9,-3.76,32.2,-2.98
174,5310,天剛,25.0,0.0,0.0,26W26,06/26,48.4,0.0,41.2,0.0,38.4,0.0
175,3596,智易,178.5,-4.0,-2.19,26W26,06/26,67.6,-0.75,65.1,0.26,61.1,0.23
176,1590,亞德客-KY,1545.0,-15.0,-0.96,26W26,06/26,63.7,0.43,56.6,0.71,52.6,0.16
177,9925,新保,40.05,0.0,0.0,26W26,06/26,66.3,0.05,63.5,0.05,62.1,0.04
178,6239,力成,262.5,-7.0,-2.6,26W26,06/26,64.1,-2.48,61.8,-3.42,60.6,-3.08
179,3149,正達,62.8,-0.3,-0.48,26W26,06/26,22.0,-3.99,20.5,-4.65,18.8,-4.4
180,5471,松翰,54.8,0.4,0.74,26W26,06/26,25.0,-0.47,21.9,0.03,20.8,0.63
181,2474,可成,187.5,0.0,0.0,26W26,06/26,68.5,-2.84,66.9,-2.96,65.4,-2.53
182,00701,國泰股利精選30,38.59,-0.01,-0.03,26W26,06/26,7.42,-0.01,6.98,-0.07,6.98,-0.07
183,1722,台肥,45.5,0.35,0.78,26W26,06/26,63.3,0.01,61.8,-0.02,60.1,0.08
184,00915,凱基優選高股息30,31.9,-0.02,-0.06,26W26,06/26,17.1,0.38,16.4,0.24,16.1,0.23
185,009820,元大納斯達克精選,9.95,0.0,0.0,26W26,06/26,35.7,-0.07,34.9,-0.04,31.0,-0.22
186,6451,訊芯-KY,421.0,-31.0,-6.86,26W26,06/26,69.8,-0.31,69.1,0.31,65.2,-1.96
187,00669R,國泰美國道瓊反1,5.18,0.06,1.17,26W26,06/26,40.7,0.03,37.4,0.02,34.7,0.0
188,1710,東聯,14.15,0.3,2.17,26W26,06/26,59.4,0.09,57.9,0.09,56.4,0.41
189,4908,前鼎,143.5,-13.5,-8.6,26W26,06/26,51.7,-1.14,49.0,-1.22,44.3,-1.22
190,7769,鴻勁,6320.0,-155.0,-2.39,26W26,06/26,62.0,0.46,58.9,0.05,57.4,0.54
191,6510,精測,2695.0,-140.0,-4.94,26W26,06/26,46.2,0.56,43.9,2.99,38.1,-0.05
192,5014,建錩,10.75,0.1,0.94,26W26,06/26,33.7,0.42,30.7,0.08,26.7,0.04
193,6235,華孚,39.3,0.2,0.51,26W26,06/26,38.9,-0.38,36.8,-0.04,36.4,-0.05
194,4167,松瑞藥,19.75,1.05,5.61,26W26,06/26,36.9,-0.25,34.8,-0.22,33.1,-0.47
195,1727,中華化,72.2,-2.8,-3.73,26W26,06/26,55.2,1.95,53.2,1.52,52.5,2.77
196,2504,國產,30.75,0.35,1.15,26W26,06/26,73.3,-0.25,71.7,-0.39,70.4,-0.4
197,1708,東鹼,48.75,-1.0,-2.01,26W26,06/26,43.8,0.21,41.6,0.79,39.8,0.12
198,00939,統一台灣高息動能,22.25,0.12,0.54,26W26,06/26,6.6,-0.66,6.27,-0.66,5.56,-0.51
199,4532,瑞智,24.5,-0.1,-0.41,26W26,06/26,67.6,0.02,66.2,0.03,64.9,0.59
200,4105,東洋,76.5,0.4,0.53,26W26,06/26,43.8,-0.02,41.5,0.26,37.9,-0.42
201,8110,華東,45.3,-0.7,-1.52,26W26,06/26,54.9,3.87,54.2,4.43,53.9,4.82
202,2415,錩新,31.55,-0.15,-0.47,26W26,06/26,61.1,-0.41,59.6,-0.41,58.6,-0.32
203,2369,菱生,33.1,-1.15,-3.36,26W26,06/26,40.2,5.65,39.1,5.75,38.1,6.19
204,8088,品安,47.1,-1.3,-2.69,26W26,06/26,21.0,-1.89,19.9,-0.91,19.9,-0.91
205,2013,中鋼構,41.3,0.6,1.47,26W26,06/26,78.3,0.0,78.0,0.0,77.1,0.0
206,2527,宏璟,47.1,1.15,2.5,26W26,06/26,77.6,0.39,75.9,0.14,74.9,0.44
207,9938,百和,42.1,-0.15,-0.36,26W26,06/26,49.6,0.09,47.2,-0.18,44.9,0.78
208,6196,帆宣,493.5,-14.5,-2.85,26W26,06/26,70.6,0.84,68.8,-0.1,66.6,0.67
209,6498,久禾光,74.5,-0.6,-0.8,26W26,06/26,66.7,-0.47,63.9,-0.42,56.5,-0.41
210,6214,精誠,146.5,1.0,0.69,26W26,06/26,52.9,-0.69,49.1,-0.96,46.1,-1.33
211,5425,台半,82.5,-2.4,-2.83,26W26,06/26,38.1,-2.18,36.5,-2.67,34.1,-3.02
212,00865B,國泰US短期公債,49.32,0.02,0.04,26W26,06/26,28.1,0.71,26.0,0.73,24.1,0.77
213,00673R,期元大S&P原油反1,13.54,-0.64,-4.51,26W26,06/26,42.5,0.6,39.0,-0.23,34.4,-0.66
214,00969B,元大零息超長美債,8.09,-0.11,-1.34,26W26,06/26,68.6,0.59,66.2,0.17,62.3,0.5
215,4557,永新-KY,48.55,-0.25,-0.51,26W26,06/26,38.6,-0.03,32.1,-0.03,28.5,-0.03
216,3481,群創,47.55,-2.45,-4.9,26W26,06/26,42.5,-1.23,41.1,-1.32,40.2,-1.32
217,8404,百和興業-KY,16.2,0.05,0.31,26W26,06/26,76.1,0.01,74.6,0.36,73.4,0.63
218,009810,玉山全球藍籌100,21.74,-0.12,-0.55,26W26,06/26,22.6,3.61,19.0,-0.04,19.0,-0.04
219,6703,軒郁,107.0,0.0,0.0,26W26,06/26,43.8,-0.02,41.8,-0.02,39.2,0.0
220,6412,群電,78.2,-0.7,-0.89,26W26,06/26,78.1,-0.99,77.0,-1.13,75.2,-1.53
221,3701,大眾控,42.55,-0.95,-2.18,26W26,06/26,72.7,0.29,71.5,0.01,70.7,0.01
222,00782B,國泰A級公用債,29.83,-0.26,-0.86,26W26,06/26,17.9,-2.06,17.9,1.27,12.8,1.27
223,00692,富邦公司治理,88.15,-0.15,-0.17,26W26,06/26,16.8,-0.07,16.1,-0.2,15.1,-0.21
224,4919,新唐,120.0,-5.0,-4.0,26W26,06/26,64.3,-1.71,62.6,-1.87,61.4,-1.88
225,1467,南緯,9.85,-0.14,-1.4,26W26,06/26,64.0,0.0,63.2,0.0,59.8,-0.42
226,3022,威強電,103.0,2.5,2.49,26W26,06/26,58.8,0.08,56.9,0.03,54.9,0.03
227,6156,松上,20.6,-0.1,-0.48,26W26,06/26,39.9,0.4,38.0,-0.94,37.2,-0.84
228,00708L,期元大S&P黃金正2,77.6,0.45,0.58,26W26,06/26,18.2,0.37,15.1,-0.13,13.5,1.56
229,3035,智原,172.0,1.0,0.58,26W26,06/26,30.6,2.74,28.8,3.18,27.1,3.45
230,6191,精成科,83.5,-1.4,-1.65,26W26,06/26,54.1,-0.22,52.6,-0.13,51.2,-0.14
231,1301,台塑,55.8,0.7,1.27,26W26,06/26,73.5,1.75,72.6,1.77,71.9,1.74
232,2211,長榮鋼,88.1,1.9,2.2,26W26,06/26,81.2,0.06,80.3,0.06,78.9,0.26
233,3675,德微,265.5,-1.5,-0.56,26W26,06/26,56.4,-0.8,55.2,-2.0,55.2,-2.0
234,2345,智邦,2215.0,-195.0,-8.09,26W26,06/26,66.3,-0.07,60.9,0.18,56.8,0.02
235,4166,友霖,24.95,0.0,0.0,26W26,06/26,81.1,0.0,80.3,0.0,79.2,0.0
236,2393,億光,60.9,-0.5,-0.81,26W26,06/26,64.9,0.1,62.0,0.47,60.4,0.27
237,1503,士電,193.5,-2.0,-1.02,26W26,06/26,72.4,0.07,71.5,0.09,71.2,0.09
238,2912,統一超,221.0,1.0,0.45,26W26,06/26,82.6,0.04,80.6,0.07,80.0,-0.1
