排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 年度,政府 機構 (%),政府 機構 增減,僑外 投資 (%),僑外 投資 增減,本國金 融機構 (%),本國金 融機構 增減,本國 法人 (%),本國 法人 增減,本國 個人 (%),本國 個人 增減,庫藏 股票 (%),庫藏 股票 增減
919,3229,晟鈦,44.25,-3.5,-7.33,2026,0.0,0.0,0.4,0.1,0.01,0.0,12.1,0.1,87.5,-0.2,0,0.0
920,3231,緯創,193.0,-2.0,-1.03,2026,3.87,-2.73,24.6,-0.29,12.1,-0.07,9.05,0.5,50.5,2.62,0,-0.02
921,3232,昱捷,19.6,-0.15,-0.76,2026,0.0,0.0,7.91,-0.04,0.0,0.0,2.65,-0.21,89.4,0.25,0,0.0
922,3234,光環,115.0,2.0,1.77,2026,0.0,0.0,1.72,-1.66,0.12,0.12,16.4,0.9,81.8,0.64,0,0.0
923,3236,千如,42.7,-0.3,-0.7,2026,0.0,0.0,10.4,-0.3,0.0,0.0,4.67,-0.12,85.0,0.42,0,0.0
924,3252,海灣,15.9,0.0,0.0,2026,0.0,0.0,2.02,-4.21,0.0,0.0,20.5,0.83,77.4,3.38,0,0.0
925,3259,鑫創,14.55,-0.25,-1.69,2026,0.0,0.0,10.9,0.03,0.0,-0.12,8.88,-0.13,80.2,0.21,0,0.0
926,3264,欣銓,202.0,8.5,4.39,2026,0.0,0.0,32.7,13.9,22.4,-2.17,15.0,-1.93,29.9,-9.78,0,0.0
927,3265,台星科,155.5,0.0,0.0,2026,0.16,0.16,6.15,4.42,1.01,1.01,53.7,0.71,39.0,-6.29,0,0.0
928,3266,昇陽,13.9,0.25,1.83,2026,0.0,0.0,8.17,-0.23,0.0,0.0,70.3,-0.53,21.5,0.76,0,0.0
929,3268,海德威,20.95,-0.55,-2.56,2026,0.0,0.0,0.88,-0.23,0.1,0.05,9.88,-0.02,89.1,0.19,0,0.0
930,3276,宇環,15.05,0.0,0.0,2026,0.0,0.0,0.61,-0.38,0.0,0.0,45.3,-0.03,54.1,0.41,0,0.0
931,3284,太普高,20.8,0.05,0.24,2026,0.0,0.0,0.56,-0.38,0.05,0.02,40.8,-0.06,58.6,0.42,0,0.0
932,3285,微端,37.85,0.75,2.02,2026,0.0,0.0,12.9,-1.1,2.52,0.12,37.1,3.52,47.4,-2.55,0,0.0
933,3287,廣寰科,29.7,-0.2,-0.67,2026,0.0,0.0,0.82,0.31,0.08,0.0,47.6,-0.32,51.5,0.02,0,0.0
934,3288,點晶,23.9,-1.55,-6.09,2026,0.0,0.0,0.14,-0.05,0.0,0.0,5.21,0.83,94.6,-0.78,0,0.0
935,3289,宜特,144.5,0.5,0.35,2026,0.2,-0.63,4.67,-7.83,1.71,0.98,12.0,-0.81,81.4,8.29,0,0.0
936,3290,東浦,53.2,0.0,0.0,2026,0.0,0.0,4.88,1.83,0.0,-0.08,33.7,3.36,61.4,-5.12,0,0.0
937,3293,鈊象,777.0,3.0,0.39,2026,1.44,-0.31,21.9,-3.23,6.34,-0.35,9.58,1.05,60.8,2.84,0,0.0
938,3294,英濟,30.6,0.3,0.99,2026,0.0,0.0,7.53,1.02,1.6,-0.49,32.3,0.09,58.5,-0.62,0,0.0
939,3296,勝德,23.0,-0.1,-0.43,2026,0.0,0.0,2.67,-3.23,0.0,0.0,13.0,-0.1,84.3,3.33,0,0.0
940,3297,杭特,26.8,0.55,2.1,2026,0.0,0.0,3.6,2.59,0.0,0.0,0.27,0.22,96.1,-2.81,0,0.0
941,3306,鼎天,43.35,0.05,0.12,2026,0.0,0.0,1.73,-0.48,0.2,0.01,44.8,0.4,53.2,0.07,0,0.0
942,3308,聯德,19.8,-0.15,-0.75,2026,0.0,0.0,0.72,-0.07,2.39,0.0,19.3,0.03,77.6,0.04,0,0.0
943,3310,佳穎,67.0,-0.2,-0.3,2026,0.0,0.0,0.15,0.06,0.0,0.0,66.0,1.64,33.8,-1.7,0,0.0
944,3311,閎暉,32.7,0.75,2.35,2026,0.0,0.0,1.81,1.22,0.0,0.0,41.4,-3.57,56.8,2.35,0,0.0
945,3312,弘憶股,47.9,-0.7,-1.44,2026,0.0,0.0,1.9,-0.46,0.0,0.0,41.1,3.82,57.0,-3.36,0,0.0
946,3313,斐成,10.3,0.0,0.0,2026,0.0,0.0,4.73,4.53,0.0,-0.01,44.2,3.41,51.0,-7.93,0,0.0
947,3317,尼克森,69.7,1.7,2.5,2026,0.0,0.0,4.13,-0.17,0.21,-0.39,17.2,0.58,78.4,-0.02,0,0.0
948,3321,同泰,19.2,0.7,3.78,2026,0.0,0.0,1.66,1.23,0.31,0.3,28.1,-5.96,70.0,4.43,0,0.0
949,3322,建舜電,11.4,0.15,1.33,2026,0.0,0.0,1.64,-0.61,0.02,0.02,10.6,-1.05,87.7,1.64,0,0.0
950,3323,加百裕,29.35,0.4,1.38,2026,0.0,0.0,1.64,-2.76,0.0,-0.81,14.2,8.14,84.2,-4.57,0,0.0
951,3325,旭品,12.05,0.0,0.0,2026,0.0,0.0,0.87,-0.71,0.0,-0.11,2.15,-0.09,97.0,0.91,0,0.0
952,3332,幸康,63.8,0.0,0.0,2026,0.0,0.0,0.97,0.71,0.0,0.0,25.3,19.0,73.7,-19.7,0,0.0
953,3349,寶德,22.1,-0.8,-3.49,2026,0.0,0.0,0.68,0.65,0.0,0.0,26.1,-17.6,73.2,17.0,0,0.0
954,3354,律勝,21.1,0.95,4.71,2026,0.0,0.0,1.76,0.94,0.04,-0.07,67.5,0.01,30.7,-0.88,0,0.0
955,3356,奇偶,57.1,-0.5,-0.87,2026,0.0,0.0,7.18,0.55,0.14,0.1,16.3,0.38,76.3,-1.04,0,0.0
956,3357,臺慶科,210.0,4.0,1.94,2026,0.0,0.0,11.3,-1.61,1.55,-1.23,31.5,4.98,55.6,-2.14,0,0.0
957,3360,尚立,16.3,-0.2,-1.21,2026,0.0,0.0,3.44,0.87,0.0,0.0,3.86,0.21,92.7,-1.08,0,0.0
958,3362,先進光,174.5,-5.0,-2.79,2026,0.57,0.57,3.31,-0.86,0.0,-0.27,28.5,-0.27,67.6,0.82,0,0.0
959,3363,上詮,600.0,37.0,6.57,2026,0.77,0.61,13.7,-0.52,4.64,-2.27,19.6,-1.81,61.2,3.99,0,0.0
960,3372,典範,15.8,0.3,1.94,2026,0.0,0.0,0.71,-0.06,0.0,0.0,36.6,0.16,62.7,-0.1,0,0.0
961,3373,熱映,16.5,0.25,1.54,2026,0.0,0.0,1.55,-4.11,0.19,0.16,1.47,-0.46,96.8,4.4,0,0.0
962,3374,精材,313.0,3.5,1.13,2026,0.13,-0.51,12.0,8.04,1.84,-5.1,41.9,0.12,44.1,-2.54,0,0.0
963,3376,新日興,185.0,5.5,3.06,2026,4.44,-1.74,17.8,-7.41,7.87,-6.76,5.3,-0.69,64.5,16.6,0,0.0
964,3379,彬台,26.75,0.65,2.49,2026,0.0,0.0,2.88,-2.62,0.0,0.0,19.3,-1.75,77.8,4.37,0,0.0
965,3380,明泰,28.9,-0.35,-1.2,2026,0.0,0.0,6.7,-2.14,0.14,-0.28,61.0,0.42,32.1,2.01,0,0.0
966,3388,崇越電,73.2,0.0,0.0,2026,0.0,0.0,7.43,0.48,1.22,-0.01,30.8,0.43,60.6,-0.91,0,0.0
967,3390,旭軟,23.6,0.8,3.51,2026,0.0,0.0,2.37,0.48,0.0,0.0,16.5,-0.32,81.2,-0.16,0,0.0
968,3402,漢科,130.0,-0.5,-0.38,2026,0.0,0.0,2.54,-0.55,0.0,0.0,20.7,1.33,76.7,-0.79,0,0.0
969,3406,玉晶光,533.0,31.0,6.18,2026,0.05,0.05,35.6,11.3,10.2,2.28,9.29,0.2,44.8,-13.9,0,0.0
970,3413,京鼎,321.5,0.0,0.0,2026,5.28,0.64,15.0,-11.3,6.31,-1.62,25.3,2.38,48.2,9.94,0,0.0
971,3416,融程電,185.0,7.0,3.93,2026,0.23,0.02,3.01,-1.22,0.27,-0.05,47.9,-1.06,48.6,2.3,0,0.0
972,3419,譁裕,12.1,0.1,0.83,2026,0.0,0.0,2.35,-0.06,0.29,-0.08,3.09,0.98,94.3,-0.84,0,0.0
973,3430,奇鈦科,114.0,6.0,5.56,2026,0.0,0.0,4.48,0.12,0.0,0.0,12.8,-0.16,82.8,0.04,0,0.0
974,3432,台端,16.0,0.05,0.31,2026,0.0,0.0,3.2,0.41,0.0,0.0,33.5,-0.06,63.3,-0.35,0,0.0
975,3434,哲固,30.25,0.25,0.83,2026,0.0,0.0,1.89,-0.68,0.08,-0.06,25.2,1.44,72.9,-0.71,0,0.0
976,3437,榮創,17.8,0.35,2.01,2026,0.0,0.0,5.1,-0.45,0.0,0.0,16.2,0.15,78.7,0.3,0,0.0
977,3438,類比科,60.9,3.9,6.84,2026,0.0,0.0,2.04,-0.68,0.0,0.0,44.7,0.08,53.2,0.6,0,0.0
978,3441,聯一光,85.4,-4.2,-4.69,2026,0.0,0.0,3.02,-2.03,0.0,0.0,7.01,0.07,90.0,1.96,0,0.0
979,3443,創意,4390.0,245.0,5.91,2026,0.0,0.0,28.7,7.39,11.8,-2.16,41.2,-0.68,18.3,-4.55,0,0.0
980,3444,利機,68.6,1.0,1.48,2026,0.0,0.0,10.4,-1.45,0.14,-0.44,13.3,-0.24,76.2,2.13,0,0.0
981,3447,展達,27.65,0.25,0.91,2026,0.0,0.0,0.84,-1.94,0.0,0.0,42.6,0.02,56.5,1.91,0,0.0
982,3450,聯鈞,475.0,43.0,9.95,2026,1.08,1.08,15.3,0.71,2.77,-9.01,2.54,0.17,78.3,7.05,0,0.0
983,3455,由田,186.0,3.5,1.92,2026,0.0,0.0,12.4,5.58,1.84,-3.35,9.99,1.03,75.8,-3.26,0,0.0
984,3465,進泰電子,29.7,-0.8,-2.62,2026,0.0,0.0,4.64,0.14,0.01,-0.1,51.8,0.02,43.5,-0.06,0,0.0
985,3466,德晉,24.85,0.35,1.43,2026,0.0,0.0,9.6,3.38,0.3,0.13,23.3,-16.2,66.8,12.7,0,0.0
986,3467,台灣精材,46.7,1.75,3.89,2026,0.0,0.0,1.18,0.39,2.66,-1.24,58.8,0.71,37.4,0.14,0,0.0
987,3479,安勤,140.0,6.5,4.87,2026,0.0,0.0,2.81,-5.9,3.57,-3.78,31.3,1.93,62.4,7.75,0,0.0
988,3484,崧騰,52.8,1.6,3.12,2026,0.0,0.0,7.38,-3.3,1.36,0.15,5.94,0.33,85.3,2.83,0,0.0
989,3485,敘豐,208.5,2.0,0.97,2026,0.0,,0.06,,0.0,,31.2,,68.7,,0,
990,3489,森寶,25.9,0.25,0.97,2026,0.0,0.0,0.14,-0.9,0.0,0.0,62.8,0.18,37.0,0.72,0,0.0
991,3490,單井,28.55,0.15,0.53,2026,0.0,0.0,4.1,2.27,0.16,-0.08,5.69,0.5,90.0,-2.69,0,0.0
992,3491,昇達科,1285.0,115.0,9.83,2026,2.18,-0.6,30.4,8.85,6.61,-3.11,14.4,1.37,46.4,-6.51,0,0.0
993,3492,長盛,22.1,0.15,0.68,2026,0.0,0.0,0.46,-1.44,0.0,0.0,38.1,0.54,61.5,0.9,0,0.0
994,3494,誠研,6.95,0.07,1.02,2026,0.0,0.0,1.77,0.3,0.0,0.0,43.7,8.52,54.5,-8.81,0,0.0
995,3499,環天科,13.0,0.2,1.56,2026,0.0,0.0,0.89,0.18,0.0,0.0,0.03,0.0,99.1,-0.18,0,0.0
996,3501,維熹,38.5,0.4,1.05,2026,0.0,0.0,3.44,-2.74,0.0,0.0,43.2,-0.09,53.3,2.83,0,0.0
997,3504,揚明光,76.5,-1.7,-2.17,2026,0.0,0.0,2.95,-1.52,0.22,-0.06,33.4,0.03,63.5,1.55,0,0.0
998,3508,位速,17.0,0.4,2.41,2026,0.0,0.0,0.24,-1.09,0.0,0.0,8.19,-1.19,91.6,2.28,0,0.0
999,3511,矽瑪,20.05,0.8,4.16,2026,0.0,0.0,2.04,-3.42,0.0,0.0,51.3,-0.17,46.7,3.59,0,0.0
1000,3512,皇龍,19.75,-0.05,-0.25,2026,0.0,0.0,0.39,-0.26,0.09,-0.13,42.4,0.47,57.1,-0.07,0,0.0
1001,3516,亞帝歐,27.05,0.05,0.19,2026,0.0,0.0,0.41,-0.69,0.0,0.0,29.8,0.9,69.8,-0.21,0,0.0
1002,3520,華盈,18.25,0.2,1.11,2026,0.0,0.0,1.9,-0.3,0.0,-0.01,25.8,0.94,72.3,-0.63,0,0.0
1003,3521,台鋼建設,12.15,-0.1,-0.82,2026,0.0,0.0,0.36,0.22,0.0,0.0,66.8,5.16,32.8,-5.38,0,0.0
1004,3522,御嵿,12.05,-0.05,-0.41,2026,0.0,0.0,0.38,-1.25,0.24,0.24,22.1,1.47,77.3,-0.46,0,0.0
1005,3523,迎輝,15.65,0.5,3.3,2026,0.0,0.0,0.09,0.05,0.0,0.0,77.8,12.0,22.1,-12.0,0,0.0
1006,3526,凡甲,307.0,2.0,0.66,2026,0.0,0.0,16.2,-5.48,5.18,1.64,39.6,1.69,39.0,2.15,0,0.0
1007,3527,聚積,52.5,0.8,1.55,2026,0.0,0.0,5.95,0.65,0.0,-0.22,14.8,1.57,79.3,-1.99,0,0.0
1008,3528,安馳,88.8,0.7,0.79,2026,0.0,0.0,2.91,-0.99,0.02,0.0,53.6,-0.97,43.4,1.96,0,0.0
1009,3529,力旺,2630.0,55.0,2.14,2026,0.0,0.0,57.9,-5.34,13.3,0.22,9.06,3.19,19.7,1.93,0,0.0
1010,3530,晶相光,55.5,1.1,2.02,2026,0.0,0.0,41.7,1.44,0.19,0.14,16.3,0.04,41.7,-1.63,0,0.0
1011,3531,先益,21.7,-0.55,-2.47,2026,0.0,0.0,19.3,-0.03,0.04,0.02,26.3,0.23,54.4,-0.22,0,0.0
1012,3532,台勝科,316.5,25.0,8.58,2026,0.01,-0.36,45.0,-2.68,4.47,2.09,40.1,0.99,10.4,-0.04,0,0.0
1013,3535,晶彩科,85.1,1.0,1.19,2026,0.0,0.0,7.06,4.45,0.12,-0.03,12.1,-4.97,80.7,0.55,0,0.0
1014,3537,堡達,51.5,-0.8,-1.53,2026,0.0,0.0,2.02,0.04,0.22,0.05,4.65,-0.22,93.1,0.14,0,0.0
1015,3540,曜越,20.3,0.1,0.5,2026,0.0,0.0,2.17,-0.59,0.2,-0.01,0.63,0.04,97.0,0.56,0,0.0
1016,3546,宇峻,75.8,1.3,1.74,2026,0.0,0.0,5.7,-4.82,0.02,-0.63,15.5,1.12,78.8,4.33,0,0.0
1017,3548,兆利,76.3,1.4,1.87,2026,0.0,-2.27,2.05,-1.08,0.17,-2.83,21.9,-3.03,75.9,9.21,0,0.0
1018,3550,聯穎,22.55,0.7,3.2,2026,0.0,0.0,4.79,-1.53,0.22,-0.11,0.75,0.6,94.2,1.04,0,0.0
1019,3552,同致,45.35,-0.35,-0.77,2026,0.0,0.0,9.84,-2.54,0.0,-0.58,14.1,0.05,76.0,3.07,0,0.0
1020,3555,博士旺,161.5,14.5,9.86,2026,0.0,0.0,3.49,1.39,0.11,0.11,71.1,-1.39,25.3,-0.11,0,0.0
1021,3556,禾瑞亞,62.6,0.9,1.46,2026,0.0,0.0,5.17,0.9,0.0,0.0,15.5,-0.03,79.4,-0.86,0,0.0
1022,3557,嘉威,26.6,-0.65,-2.39,2026,0.03,-0.02,1.77,-0.72,0.05,-1.25,50.8,-0.23,47.3,2.21,0,0.0
1023,3558,神準,128.0,2.0,1.59,2026,0.0,0.0,1.14,-8.02,0.42,-4.18,46.3,-4.5,52.2,16.7,0,0.0
1024,3563,牧德,685.0,37.0,5.71,2026,0.09,0.09,10.1,-6.21,4.58,4.21,28.3,-0.79,56.9,2.7,0,0.0
1025,3564,其陽,46.7,2.4,5.42,2026,0.0,0.0,1.09,-1.79,0.55,0.24,61.4,-1.7,36.9,3.25,0,0.0
1026,3567,逸昌,26.15,0.2,0.77,2026,0.0,0.0,3.21,-0.38,0.0,0.0,9.52,0.1,87.3,0.28,0,0.0
1027,3570,大塚,164.0,1.0,0.61,2026,0.04,0.04,40.9,-1.29,0.18,-0.15,6.65,0.38,52.2,1.01,0,0.0
1028,3576,聯合再生,18.25,1.65,9.94,2026,6.07,-0.02,11.1,-1.63,0.04,0.0,11.3,-1.2,71.5,2.85,0,0.0
1029,3577,泓格,138.0,6.5,4.94,2026,0.0,0.0,1.0,-0.06,1.33,1.28,25.2,0.15,72.5,-1.37,0,0.0
1030,3581,博磊,111.5,0.0,0.0,2026,0.0,0.0,10.3,-0.65,0.0,0.0,16.8,0.21,73.0,0.44,0,0.0
1031,3583,辛耘,703.0,4.0,0.57,2026,0.0,0.0,19.6,7.78,1.47,1.28,19.7,0.82,59.2,-9.87,0,0.0
1032,3587,閎康,276.5,25.0,9.94,2026,0.15,0.15,8.83,-2.76,1.03,1.03,31.1,-3.33,58.8,5.78,0,-0.87
1033,3588,通嘉,53.3,0.9,1.72,2026,0.0,0.0,2.97,-0.79,0.0,0.0,11.6,-0.1,85.4,0.89,0,-0.01
1034,3592,瑞鼎,243.5,2.5,1.04,2026,1.0,-0.32,17.2,3.64,4.83,-16.2,24.6,2.42,52.3,10.4,0,0.0
1035,3593,力銘,12.5,-0.1,-0.79,2026,0.0,0.0,0.26,-0.13,13.3,13.3,35.0,-8.54,51.4,-4.61,0,0.0
1036,3596,智易,187.5,7.0,3.88,2026,0.0,0.0,29.5,-5.02,17.7,0.31,37.0,2.26,15.8,2.45,0,0.0
1037,3607,谷崧,14.1,0.15,1.08,2026,0.0,0.0,6.2,0.18,0.14,-0.27,1.78,0.83,91.9,-0.74,0,0.0
1038,3611,鼎翰,186.5,2.0,1.08,2026,0.0,0.0,12.1,0.35,2.14,-1.94,48.0,1.23,37.8,0.36,0,0.0
1039,3615,安可,35.7,0.3,0.85,2026,0.0,0.0,0.73,-2.85,0.02,-0.04,28.4,2.5,70.8,0.39,0,0.0
1040,3617,碩天,231.5,10.5,4.75,2026,0.04,0.04,8.75,-5.84,0.4,-0.39,48.6,0.61,42.2,5.59,0,0.0
1041,3622,洋華,54.0,0.3,0.56,2026,0.0,0.0,4.41,1.02,0.0,0.0,52.1,0.72,43.5,-1.74,0,0.0
1042,3623,富晶通,20.1,0.35,1.77,2026,0.0,0.0,2.24,0.39,0.0,0.0,49.1,-0.67,48.7,0.28,0,0.0
1043,3624,光頡,74.8,6.8,10.0,2026,0.07,0.07,43.2,0.92,0.16,-0.43,3.35,-1.0,53.2,0.44,0,0.0
1044,3625,西勝,16.9,-0.4,-2.31,2026,0.0,0.0,5.94,-0.6,0.0,0.0,19.7,2.39,74.3,-1.79,0,0.0
1045,3628,盈正,64.4,0.1,0.16,2026,0.0,0.0,4.8,3.22,0.0,0.0,31.2,-0.35,64.0,-2.87,0,0.0
1046,3629,地心引力,14.0,0.3,2.19,2026,0.0,0.0,0.03,-0.03,0.0,0.0,61.0,0.0,39.0,0.03,0,0.0
1047,3630,新鉅科,26.45,-0.1,-0.38,2026,0.0,0.0,39.6,4.18,0.0,0.0,14.1,-3.12,46.3,-1.06,0,0.0
1048,3631,晟楠,31.65,-0.05,-0.16,2026,0.0,0.0,7.48,-0.35,0.16,0.1,53.8,1.14,38.6,-0.89,0,0.0
1049,3632,研勤,7.83,-0.66,-7.77,2026,0.0,0.0,0.27,0.02,0.08,0.0,4.33,-0.13,95.3,0.11,0,0.0
1050,3645,達邁,69.4,0.3,0.43,2026,0.0,0.0,15.7,0.34,0.14,0.06,10.3,0.6,73.8,-1.0,0,0.0
1051,3646,艾恩特,23.4,-0.1,-0.43,2026,0.0,0.0,6.48,-0.72,0.0,-0.15,13.2,1.54,80.4,-0.67,0,0.0
1052,3652,精聯,31.1,1.1,3.67,2026,0.0,0.0,0.73,-1.01,0.08,-0.16,61.3,-0.09,37.9,1.27,0,0.0
1053,3653,健策,4340.0,195.0,4.7,2026,0.0,0.0,28.4,5.26,13.0,-5.51,47.3,2.5,11.2,-2.25,0,0.0
1054,3661,世芯-KY,3610.0,220.0,6.49,2026,0.0,0.0,45.0,-12.1,11.1,1.93,7.38,2.36,36.5,7.82,0,0.0
1055,3663,鑫科,64.4,1.5,2.38,2026,0.0,0.0,4.23,2.17,0.0,0.0,58.4,-0.58,37.4,-1.6,0,0.0
1056,3664,安瑞-KY,7.0,0.21,3.09,2026,0.0,0.0,38.0,1.34,0.0,0.0,21.2,6.41,40.8,-7.75,0,0.0
1057,3665,貿聯-KY,2355.0,55.0,2.39,2026,0.0,0.0,51.0,5.35,20.6,-3.04,13.7,1.19,14.7,-3.51,0,0.0
1058,3669,圓展,39.75,1.1,2.85,2026,0.0,0.0,1.77,-0.55,0.26,0.14,51.5,-0.16,46.5,0.57,0,0.0
1059,3672,康聯訊,12.8,-0.05,-0.39,2026,0.0,0.0,2.5,2.34,0.0,0.0,34.1,-2.38,63.4,0.04,0,0.0
1060,3673,TPK-KY,61.6,1.7,2.84,2026,0.12,0.12,47.3,12.1,0.0,0.0,1.39,-0.4,51.2,-11.8,0,0.0
1061,3675,德微,267.5,15.0,5.94,2026,0.0,0.0,56.4,2.13,0.7,-4.27,2.41,-0.96,40.5,3.09,0,0.0
1062,3679,新至陞,109.5,1.0,0.92,2026,0.0,0.0,8.73,-2.1,1.02,-0.1,53.6,0.13,36.7,2.07,0,0.0
1063,3680,家登,447.5,17.5,4.07,2026,0.0,0.0,18.8,-5.96,7.51,0.59,11.3,0.54,62.5,4.83,0,0.0
1064,3684,榮昌,50.0,0.5,1.01,2026,0.01,0.01,0.96,0.74,0.2,0.2,36.4,-0.03,62.5,-0.92,0,0.0
1065,3685,元創精密,34.65,-1.35,-3.75,2026,0.0,0.0,0.44,0.0,0.0,-0.11,31.9,-14.9,67.6,15.0,0,0.0
1066,3686,達能,15.0,0.55,3.81,2026,0.0,0.0,2.02,0.97,0.0,0.0,9.1,1.62,88.9,-2.6,0,0.0
1067,3687,歐買尬,66.1,0.3,0.46,2026,0.0,0.0,4.17,-1.73,0.09,-0.43,22.7,-0.25,73.0,2.42,0,0.0
1068,3689,湧德,107.5,4.0,3.86,2026,0.07,0.07,6.46,-11.6,0.86,-0.6,6.75,0.23,85.9,11.9,0,0.0
1069,3691,碩禾,114.5,0.5,0.44,2026,0.0,0.0,5.03,3.33,0.6,0.19,54.0,-1.02,40.4,-2.5,0,0.0
1070,3693,營邦,501.0,2.5,0.5,2026,0.0,0.0,2.98,0.26,1.25,0.41,11.9,-0.57,83.9,-0.09,0,0.0
1071,3694,海華,57.8,2.6,4.71,2026,0.0,0.0,4.66,-4.22,0.03,-0.28,53.0,-0.93,42.3,5.43,0,0.0
1072,3701,大眾控,42.9,3.8,9.72,2026,0.0,0.0,4.55,1.11,13.6,0.11,51.7,-0.92,30.1,-0.31,0,0.0
1073,3702,大聯大,129.0,11.5,9.79,2026,4.67,1.66,35.0,9.03,24.4,-8.95,10.9,0.82,25.0,-2.56,0,0.0
1074,3703,欣陸,20.35,-0.05,-0.25,2026,0.0,0.0,21.1,-0.81,1.44,-1.22,42.5,-0.32,34.9,2.35,0,0.0
1075,3704,合勤控,48.8,2.9,6.32,2026,0.01,-0.78,8.5,-4.75,0.98,0.86,12.5,1.55,78.0,3.13,0,0.0
1076,3705,永信,52.8,-0.5,-0.94,2026,0.11,0.11,7.12,-2.79,0.07,-0.02,25.6,6.25,67.1,-3.55,0,0.0
1077,3706,神達,91.9,0.6,0.66,2026,0.0,0.0,8.8,-3.43,2.86,-0.49,34.4,-0.22,53.9,4.14,0,0.0
1078,3707,漢磊,62.4,2.6,4.35,2026,0.0,0.0,7.5,-1.15,0.17,-4.0,33.7,-1.14,58.6,6.29,0,0.0
1079,3709,鑫聯大投控,78.6,3.9,5.22,2026,0.0,0.0,1.96,-2.31,0.0,0.0,61.8,0.75,36.2,1.56,0,0.0
1080,3710,連展投控,5.05,0.05,1.0,2026,0.0,0.0,2.62,-1.31,0.0,0.0,0.63,-0.04,96.7,1.36,0,0.0
1081,3711,日月光投控,593.0,8.0,1.37,2026,1.5,-0.33,71.3,5.88,0.58,-0.24,16.3,-4.24,10.3,-1.07,0,0.0
1082,3712,永崴投控,20.3,1.55,8.27,2026,0.0,0.0,1.39,-4.11,0.0,0.0,47.9,0.01,50.7,4.1,0,0.0
1083,3713,新晶投控,14.55,-0.25,-1.69,2026,0.0,0.0,0.41,0.07,0.0,0.0,26.7,-4.18,72.9,4.11,0,0.0
1084,3714,富采,55.1,1.4,2.61,2026,0.24,0.24,14.3,-2.03,2.48,-0.14,20.5,0.31,62.5,1.62,0,0.0
1085,3715,定穎投控,109.5,5.0,4.78,2026,3.16,3.16,16.5,9.13,4.13,1.71,6.75,0.39,69.4,-14.4,0,0.0
1086,3716,中化控股,32.15,-0.1,-0.31,2026,0.0,-0.02,8.0,-0.41,0.14,0.07,37.1,3.18,54.8,-2.83,0,0.0
