代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2542,興富發,48.3,-0.5,-1.02,26W35,08/24,-1,-899,-12.4,-0.04,17,143067,14.6,6.64,-1,-30,-0.41,0.0,-1,-818,-11.2,-0.04
2855,統一證,46.2,-0.9,-1.91,26W35,08/24,-7,-19879,-14.4,-1.24,13,92279,16.6,5.76,0,0,0.0,0.0,-1,-1426,-33.3,-0.09
1477,聚陽,201.0,-2.0,-0.99,26W35,08/24,-4,-11418,-29.1,-4.63,9,4472,5.02,1.81,-4,-418,-1.07,-0.17,-4,-10841,-27.7,-4.39
2486,一詮,249.0,5.5,2.26,26W35,08/24,-3,-5670,-5.35,-2.42,7,5000,1.73,2.14,-1,-90,-0.65,-0.04,-1,-1067,-7.62,-0.46
2884,玉山金,38.15,0.15,0.39,26W35,08/24,-4,-135713,-21.5,-0.84,7,101953,7.31,0.63,1,66,0.26,0.0,-4,-48464,-7.69,-0.3
3008,大立光,5385.0,-225.0,-4.01,26W35,08/24,-10,-8901,-7.84,-6.81,7,3632,4.61,2.78,-1,-52,-2.21,-0.04,-1,-153,-6.48,-0.12
3491,昇達科,1290.0,10.0,0.78,26W35,08/24,-4,-1027,-3.85,-1.49,7,572,0.95,0.83,-2,-90,-1.2,-0.13,-3,-660,-4.03,-0.96
5288,豐祥-KY,190.0,-1.0,-0.52,26W35,08/24,2,92,19.7,0.13,7,274,4.86,0.39,0,0,0.0,0.0,2,99,21.1,0.14
2207,和泰車,522.0,4.0,0.77,26W35,08/24,1,14,7.69,0.0,6,198,1.67,0.04,1,4,2.2,0.0,1,19,10.4,0.0
2610,華航,20.5,0.1,0.49,26W35,08/24,1,8380,28.4,0.14,6,28958,2.68,0.47,1,585,1.98,0.01,1,9155,31.1,0.15
2883,凱基金,31.0,-0.55,-1.74,26W35,08/24,-2,-38635,-15.1,-0.21,6,132623,11.2,0.71,1,32,0.09,0.0,-1,-4556,-12.4,-0.02
3443,創意,5365.0,-235.0,-4.2,26W35,08/24,-1,-48,-2.9,-0.04,6,1711,2.89,1.28,4,205,0.52,0.15,5,3115,6.2,2.32
6805,富世達,1710.0,-55.0,-3.12,26W35,08/24,-4,-4470,-13.2,-6.52,6,7345,16.8,10.7,-3,-90,-0.43,-0.13,-1,-230,-26.4,-0.34
0056,元大高股息,52.3,-0.1,-0.19,26W35,08/24,-2,-14277,-10.6,-0.1,5,3016,0.3,0.02,-2,-4210,-3.11,-0.03,-2,-18087,-13.4,-0.13
00980A,主動野村臺灣優選,23.66,-0.23,-0.96,26W35,08/24,-2,-5803,-7.54,-0.7,5,72044,18.5,8.7,1,1056,12.7,0.13,1,795,9.53,0.1
1476,儒鴻,315.0,-3.0,-0.94,26W35,08/24,1,45,5.22,0.02,5,511,1.4,0.19,-2,-309,-3.45,-0.11,1,15,1.76,0.01
2301,光寶科,287.0,26.0,9.96,26W35,08/24,4,81546,13.1,3.52,5,10629,1.47,0.46,1,733,1.65,0.03,4,90317,14.6,3.9
2347,聯強,88.3,0.8,0.91,26W35,08/24,1,120,7.92,0.01,5,5007,5.76,0.3,-5,-2652,-3.05,-0.16,1,145,9.54,0.01
2464,盟立,187.5,8.5,4.75,26W35,08/24,1,1337,11.2,0.62,5,1596,0.53,0.74,1,211,1.76,0.1,6,21556,6.59,9.95
2603,長榮,250.5,-1.0,-0.4,26W35,08/24,10,191338,29.6,8.84,5,4782,1.58,0.22,3,1601,0.69,0.07,10,183034,28.3,8.45
3044,健鼎,450.0,-9.0,-1.96,26W35,08/24,-6,-10961,-10.5,-2.09,5,4116,4.52,0.78,-2,-341,-1.34,-0.06,-2,-3354,-13.2,-0.64
9910,豐泰,71.0,0.6,0.85,26W35,08/24,7,7593,15.9,0.77,5,908,3.06,0.09,1,2,0.24,0.0,5,7564,25.4,0.77
1303,南亞,180.0,-12.0,-6.25,26W35,08/24,-4,-135138,-8.83,-1.7,4,20543,1.34,0.26,-2,-3113,-0.64,-0.04,-4,-111540,-7.29,-1.41
1815,富喬,107.5,-4.5,-4.02,26W35,08/24,-1,-2595,-3.84,-0.44,4,28951,4.38,4.94,-1,-539,-0.8,-0.09,6,78997,9.99,13.5
2408,南亞科,501.0,-27.0,-5.11,26W35,08/24,-1,-11489,-16.0,-0.37,4,10547,0.71,0.34,-1,-549,-0.76,-0.02,-1,-11150,-15.5,-0.36
2609,陽明,64.5,0.5,0.78,26W35,08/24,3,208315,22.7,5.97,4,787,0.08,0.02,-1,-1474,-0.87,-0.04,3,217148,23.7,6.22
3105,穩懋,355.0,-18.0,-4.83,26W35,08/24,-4,-13027,-3.67,-3.07,4,4519,1.27,1.07,-3,-1471,-0.59,-0.35,-1,-2382,-19.6,-0.56
8039,台虹,265.0,-17.0,-6.03,26W35,08/24,-2,-12429,-4.62,-4.71,4,2259,0.43,0.86,-3,-2362,-0.54,-0.9,-2,-13118,-4.87,-4.98
8996,高力,1145.0,55.0,5.05,26W35,08/24,-4,-9038,-17.8,-9.68,4,6742,13.3,7.22,2,140,0.95,0.15,-4,-2461,-4.84,-2.64
1402,遠東新,29.45,-0.9,-2.97,26W35,08/24,-1,-8519,-32.4,-0.16,3,29357,12.6,0.55,-1,-708,-2.7,-0.01,-1,-99,-0.38,0.0
2105,正新,31.45,-0.1,-0.32,26W35,08/24,2,11167,37.9,0.34,3,1470,2.15,0.05,-4,-1410,-1.47,-0.04,2,11870,40.3,0.37
2382,廣達,325.0,3.5,1.09,26W35,08/24,3,12056,5.45,0.29,3,3102,1.4,0.08,1,74,1.28,0.0,3,14645,6.62,0.36
2474,可成,204.5,1.0,0.49,26W35,08/24,1,231,13.2,0.04,3,876,2.35,0.16,-3,-355,-0.95,-0.07,1,199,11.4,0.04
2633,台灣高鐵,26.2,0.05,0.19,26W35,08/24,1,346,23.6,0.01,3,6722,16.0,0.12,0,0,0.0,0.0,2,3376,18.6,0.06
4979,華星光,547.0,-30.0,-5.2,26W35,08/24,-3,-2779,-2.37,-1.95,3,10352,8.81,7.25,-1,-21,-0.15,-0.01,-1,-109,-0.81,-0.08
5483,中美晶,181.5,5.5,3.12,26W35,08/24,1,991,2.99,0.15,3,3989,1.27,0.62,1,92,0.28,0.01,1,1284,3.87,0.2
5876,上海商銀,43.4,-0.75,-1.7,26W35,08/24,-1,-359,-8.87,-0.01,3,1519,2.18,0.03,-1,-6,-0.15,0.0,-1,-290,-7.17,-0.01
6409,旭隼,1010.0,15.0,1.51,26W35,08/24,1,56,27.3,0.06,3,177,2.76,0.2,1,6,2.77,0.01,1,76,36.8,0.09
6640,均華,968.0,-77.0,-7.37,26W35,08/24,-3,-472,-12.5,-1.63,3,48,1.27,0.17,-1,-26,-8.11,-0.09,-3,-413,-10.9,-1.43
8046,南電,1135.0,0.0,0.0,26W35,08/24,1,90,1.21,0.01,3,4981,3.7,0.77,-3,-1008,-0.75,-0.16,1,85,1.14,0.01
0050,元大台灣50,103.8,-0.85,-0.81,26W35,08/24,-2,-78391,-22.1,-0.35,2,6300,1.78,0.03,1,361,0.81,0.0,-2,-95204,-26.8,-0.43
00850,元大臺灣ESG永續,88.3,-0.3,-0.34,26W35,08/24,1,32,7.93,0.01,2,51,1.26,0.01,-2,-728,-18.0,-0.17,1,39,9.59,0.01
1102,亞泥,34.8,-0.15,-0.43,26W35,08/24,2,32361,43.7,0.91,2,809,1.09,0.02,-4,-2787,-1.54,-0.08,2,31566,42.6,0.89
1215,卜蜂,109.0,-3.0,-2.68,26W35,08/24,-1,-572,-43.1,-0.19,2,109,2.5,0.04,3,26,0.38,0.01,-1,-529,-39.8,-0.18
1326,台化,57.1,-3.0,-4.99,26W35,08/24,-2,-18664,-12.6,-0.32,2,1274,0.86,0.02,-2,-4222,-2.86,-0.07,-2,-21612,-14.6,-0.37
2059,川湖,14410.0,1025.0,7.66,26W35,08/24,1,37,6.47,0.04,2,478,11.7,0.5,-1,-4,-0.63,0.0,3,483,7.47,0.51
2313,華通,212.5,-1.0,-0.47,26W35,08/24,-3,-4958,-2.07,-0.4,2,4060,3.51,0.33,-1,-122,-0.89,-0.01,-1,-208,-1.53,-0.02
2353,宏碁,31.1,0.4,1.3,26W35,08/24,1,7346,58.4,0.24,2,820,0.83,0.03,1,194,1.54,0.01,1,7562,60.1,0.25
2385,群光,105.5,-0.5,-0.47,26W35,08/24,9,32723,19.8,4.27,2,79,0.79,0.01,1,2,0.2,0.0,3,5626,20.0,0.73
2441,超豐,113.5,1.0,0.89,26W35,08/24,-2,-3714,-21.5,-0.65,2,902,5.21,0.16,1,16,0.54,0.0,-2,-3673,-21.2,-0.65
2548,華固,96.6,-0.9,-0.92,26W35,08/24,-6,-10530,-25.1,-3.14,2,177,2.06,0.05,-2,-59,-0.69,-0.02,-8,-12885,-23.1,-3.84
2615,萬海,124.5,0.0,0.0,26W35,08/24,9,158036,20.1,5.63,2,1640,0.39,0.06,-1,-482,-0.54,-0.02,9,166198,21.2,5.92
2845,遠東銀,13.6,-0.05,-0.37,26W35,08/24,-1,-2364,-23.1,-0.05,2,4947,6.88,0.1,3,2428,2.44,0.05,-1,-51,-0.5,0.0
3045,台灣大,115.0,0.0,0.0,26W35,08/24,2,51580,54.1,1.39,2,1325,1.39,0.04,-2,-1164,-1.22,-0.03,2,51740,54.3,1.39
3532,台勝科,376.5,34.0,9.93,26W35,08/24,2,4028,5.35,1.04,2,6183,8.21,1.59,1,157,2.17,0.04,2,10273,13.6,2.65
3706,神達,92.1,2.1,2.33,26W35,08/24,1,3242,34.5,0.24,2,3710,7.83,0.28,4,3334,1.78,0.25,1,4582,48.7,0.35
6472,保瑞,453.0,-2.0,-0.44,26W35,08/24,-1,-606,-29.2,-0.47,2,1233,13.1,0.97,-1,-14,-0.67,-0.01,-1,-362,-17.4,-0.28
