排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,8121,越峰,26.55,-1.15,-4.15,07/30,317.0,317.0,317.0,2400.0,,,,,-77.9,
2,00406A,主動中信台灣收益,8.06,0.03,0.37,07/30,0.0,38.6,115.0,342.0,358.0,154600.0,,,,
3,00948B,中信優息投資級債,9.26,-0.13,-1.38,07/30,106.0,106.0,180.0,180.0,452.0,2239.0,1957.0,788.0,6.42,382.0
4,3152,璟德,203.5,-9.0,-4.24,07/30,7.27,25.5,111.0,157.0,1080.0,,-96.6,-97.6,-89.9,-96.4
5,2425,承啟,42.7,-1.45,-3.28,07/30,13.2,28.2,51.7,131.0,74.9,73.9,39.2,-13.7,-43.8,-32.6
6,00741B,富邦全球非投等債,37.81,-0.19,-0.5,07/30,0.0,30.6,32.1,131.0,131.0,131.0,131.0,-0.89,-69.3,-0.89
7,6139,亞翔,643.0,-28.0,-4.17,07/30,11.7,30.0,56.0,116.0,213.0,373.0,379.0,219.0,82.9,254.0
8,7795,長廣,332.0,-15.5,-4.46,07/30,133.0,133.0,211.0,115.0,,,,,,
9,7782,光速火箭,26.1,1.15,4.61,07/30,100.0,100.0,100.0,100.0,100.0,100.0,,,,
10,4442,竣邦-KY,66.3,4.2,6.76,07/30,2.6,3.95,21.5,92.7,108.0,108.0,97.5,19.7,1029.0,51.9
11,6226,光鼎,20.3,-2.25,-9.98,07/30,24.1,40.1,49.5,90.2,157.0,157.0,,,,
12,7610,聯友金屬-創,1095.0,-120.0,-9.88,07/30,27.9,27.9,25.8,81.4,100.0,-17.0,,,,
13,6830,汎銓,316.0,-21.0,-6.23,07/30,2.73,9.91,28.1,79.6,92.7,41.6,26.0,86.2,19.4,18.0
14,5351,鈺創,66.1,-4.0,-5.71,07/30,23.2,21.0,47.3,76.5,151.0,119.0,-10.1,63.5,-3.43,0.01
15,00947,台新臺灣IC設計,28.13,-0.2,-0.71,07/30,0.0,29.1,70.4,76.0,76.0,51.7,20.7,63.5,-37.9,83.5
16,7769,鴻勁,5620.0,510.0,9.98,07/30,-0.84,22.1,28.8,72.1,41.3,-25.1,-10.2,,,
17,5210,寶碩,28.2,-0.25,-0.88,07/30,15.7,60.9,62.2,68.9,104.0,255.0,,,,
18,2059,川湖,7140.0,-5.0,-0.07,07/30,88.0,87.1,81.8,66.3,14.4,30.0,-64.1,-68.8,-61.9,-81.3
19,6579,研揚,149.0,-9.0,-5.7,07/30,11.3,13.2,14.3,65.4,111.0,170.0,78.2,37.0,132.0,51.5
20,3081,聯亞,1485.0,-55.0,-3.57,07/30,3.81,3.7,15.0,64.8,59.1,73.8,112.0,34.7,18.7,34.4
21,4979,華星光,346.5,-38.0,-9.88,07/30,-0.03,8.04,29.7,63.8,20.0,17.1,26.1,-25.5,-11.4,6.62
22,3628,盈正,61.7,-0.7,-1.12,07/30,6.14,22.5,48.5,61.5,109.0,62.4,-39.8,-45.8,374.0,-51.2
23,6944,兆聯實業,659.0,-28.0,-4.08,07/30,5.44,17.7,37.7,61.1,54.7,116.0,299.0,620.0,,701.0
24,6446,藥華藥,1025.0,-55.0,-5.09,07/30,6.1,41.1,43.2,60.7,70.1,164.0,-1.99,-50.1,-70.0,-75.9
25,009821,野村稀土關鍵資源,12.37,-0.11,-0.88,07/30,0.0,57.9,57.9,57.9,118.0,-44.3,,,,
26,3305,昇貿,90.5,-4.2,-4.44,07/30,5.16,22.6,34.4,57.4,85.1,29.8,-72.0,-79.8,-26.2,-79.2
27,6474,華豫寧,36.3,0.05,0.14,07/30,0.0,22.2,46.7,57.1,69.2,633.0,,,,
28,00405A,主動富邦台灣龍耀,6.68,-0.02,-0.3,07/30,4.41,61.0,101.0,56.2,48.8,720.0,,,,
29,00685L,群益臺灣加權正2,9.16,-0.06,-0.65,07/30,2.18,12.7,34.1,54.6,170.0,,42170.0,17204.0,31765.0,17408.0
30,00951,台新日本半導體,15.06,0.38,2.59,07/30,0.36,3.86,46.2,53.3,53.3,52.0,13.7,55.0,-43.0,60.2
31,6202,盛群,48.6,3.55,7.88,07/30,15.5,40.0,44.5,50.5,61.6,2.85,-49.7,-39.0,38.9,-27.1
32,7820,立盈,97.0,-0.9,-0.92,07/30,0.0,0.0,-25.0,50.0,50.0,,,,,
