排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 超過 600張 (%),超過 600張 增減,持股 超過 800張 (%),超過 800張 增減,持股 超過 1千張 (%),超過 1千張 增減
385,6548,長科*,72.4,-1.8,-2.43,26W32,08/07,86.7,0.23,85.8,0.22,85.2,0.32
386,00920,富邦ESG綠色電力,24.58,0.06,0.24,26W32,08/07,17.8,3.47,10.8,0.32,10.8,0.32
387,6026,福邦證,14.1,0.2,1.44,26W32,08/07,45.7,0.11,44.0,0.29,41.1,0.31
388,3592,瑞鼎,244.5,-1.0,-0.41,26W32,08/07,31.0,0.31,26.1,0.31,24.8,0.31
389,00986D,主動復華金融債息,14.68,-0.05,-0.34,26W32,08/07,48.7,0.25,45.1,-0.28,42.5,0.31
390,6770,力積電,65.5,-1.1,-1.65,26W32,08/07,41.7,0.2,40.3,0.21,39.5,0.31
391,00945B,凱基美國非投等債,14.68,-0.02,-0.14,26W32,08/07,37.5,0.4,34.9,0.3,33.5,0.31
392,3030,德律,290.0,-5.5,-1.86,26W32,08/07,55.2,0.31,53.4,0.65,51.9,0.31
393,2414,精技,55.7,-0.8,-1.42,26W32,08/07,54.5,0.28,50.6,0.31,48.8,0.31
394,4909,新復興,38.2,-0.15,-0.39,26W32,08/07,24.6,0.26,23.2,0.31,23.2,0.31
395,3163,波若威,671.0,-39.0,-5.49,26W32,08/07,25.4,1.11,24.6,1.32,22.5,0.3
396,1476,儒鴻,347.0,-17.5,-4.8,26W32,08/07,78.3,-0.21,76.1,-0.4,74.6,0.3
397,9105,泰金寶-DR,8.08,-0.1,-1.22,26W32,08/07,20.7,0.33,18.0,0.36,15.6,0.3
398,3388,崇越電,72.6,-0.8,-1.09,26W32,08/07,36.0,0.26,34.5,0.28,31.1,0.3
399,00858,永豐美國500大,36.38,-0.12,-0.33,26W32,08/07,13.2,0.35,13.2,0.35,11.7,0.3
400,1717,長興,66.2,0.0,0.0,26W32,08/07,62.0,0.46,60.0,0.51,58.0,0.29
401,2009,第一銅,39.9,0.75,1.92,26W32,08/07,56.2,0.51,55.7,0.29,55.5,0.29
402,2645,長榮航太,193.0,-1.0,-0.52,26W32,08/07,83.9,0.41,82.2,0.04,81.5,0.29
403,6757,台灣虎航,57.4,0.9,1.59,26W32,08/07,74.7,0.57,73.9,0.27,73.3,0.29
404,2441,超豐,117.5,-5.5,-4.47,26W32,08/07,66.3,-0.12,64.5,-0.33,63.0,0.28
405,2108,南帝,28.7,1.0,3.61,26W32,08/07,68.7,0.29,67.1,0.28,64.7,0.28
406,2472,立隆電,229.5,-8.5,-3.57,26W32,08/07,56.8,0.84,54.3,0.83,50.4,0.27
407,3008,大立光,4385.0,-240.0,-5.19,26W32,08/07,44.7,-0.28,40.5,0.25,37.1,0.27
408,00980B,台新特選IG債10+,9.35,-0.08,-0.85,26W32,08/07,39.4,0.27,39.4,0.27,37.6,0.27
409,4746,台耀,54.0,1.1,2.08,26W32,08/07,37.3,0.93,33.8,0.94,31.6,0.27
410,00950B,凱基A級公司債,13.92,-0.08,-0.57,26W32,08/07,90.2,0.2,89.8,0.26,89.6,0.26
411,2545,皇翔,32.15,0.25,0.78,26W32,08/07,75.1,-0.17,74.5,0.02,73.8,0.26
412,1558,伸興,92.4,0.9,0.98,26W32,08/07,28.2,0.32,18.4,0.26,14.1,0.26
413,2542,興富發,44.3,0.2,0.45,26W32,08/07,63.1,0.27,61.7,0.13,60.9,0.26
414,6515,穎崴,6760.0,-15.0,-0.22,26W32,08/07,45.2,-1.47,41.7,0.25,37.0,0.26
415,0056,元大高股息,51.05,-0.25,-0.49,26W32,08/07,10.8,0.25,10.2,0.25,9.82,0.26
416,00680L,元大美債20正2,6.47,-0.11,-1.67,26W32,08/07,47.5,0.2,42.5,0.33,39.4,0.26
417,2308,台達電,1650.0,-30.0,-1.79,26W32,08/07,78.1,-0.19,75.9,-0.22,74.4,0.26
418,2236,百達-KY,131.0,-4.5,-3.32,26W32,08/07,66.8,-0.9,65.9,0.25,64.4,0.25
419,2331,精英,19.8,0.45,2.33,26W32,08/07,56.2,0.17,54.8,0.28,54.1,0.25
420,2342,茂矽,36.35,-1.25,-3.32,26W32,08/07,36.5,0.25,36.0,0.25,34.8,0.25
421,4402,郡都開發,16.7,-0.35,-2.05,26W32,08/07,61.4,0.25,61.4,0.25,60.1,0.25
422,5243,乙盛-KY,87.1,-2.2,-2.46,26W32,08/07,55.2,1.22,53.1,1.22,50.0,0.25
423,4127,天良,89.3,3.3,3.84,26W32,08/07,71.1,0.25,65.0,0.25,63.3,0.25
424,4142,國光生,17.7,0.55,3.21,26W32,08/07,36.1,-0.1,34.2,0.05,32.3,0.25
425,3416,融程電,191.0,4.5,2.41,26W32,08/07,55.4,0.2,53.8,0.25,51.5,0.25
426,00895,富邦未來車,49.84,-0.31,-0.62,26W32,08/07,9.77,-0.18,9.33,0.25,9.33,0.25
427,7827,漢康-KY創,156.0,-0.5,-0.32,26W32,08/07,75.7,0.24,73.4,0.24,71.3,0.24
428,4931,新盛力,216.5,-2.0,-0.92,26W32,08/07,24.0,2.72,17.8,0.46,13.5,0.24
429,4510,高鋒,40.1,1.25,3.22,26W32,08/07,34.1,0.88,31.6,0.24,30.9,0.24
430,8429,金麗-KY,6.05,-0.01,-0.17,26W32,08/07,39.9,0.23,38.8,0.23,38.4,0.23
431,3226,龍鋒,51.6,0.1,0.19,26W32,08/07,77.0,0.23,74.9,0.23,70.3,0.23
432,3060,銘異,29.0,-0.15,-0.51,26W32,08/07,19.7,0.84,17.7,0.8,14.5,0.23
433,1907,永豐餘,30.85,0.5,1.65,26W32,08/07,83.7,0.07,82.7,0.11,81.8,0.23
434,5283,禾聯碩,54.0,0.2,0.37,26W32,08/07,58.1,0.23,56.4,0.23,53.2,0.23
435,2401,凌陽,27.05,-0.35,-1.28,26W32,08/07,40.2,0.35,38.5,0.08,37.0,0.23
436,1466,聚隆,16.25,0.3,1.88,26W32,08/07,66.9,0.21,63.8,-0.5,62.0,0.22
437,6418,詠昇,32.05,0.2,0.63,26W32,08/07,55.3,0.22,53.3,0.22,53.3,0.22
438,6534,正瀚-創,95.3,0.4,0.42,26W32,08/07,79.2,0.22,77.1,0.22,76.3,0.22
439,3209,全科,57.6,-1.4,-2.37,26W32,08/07,44.1,-0.07,40.9,-0.13,38.2,0.22
440,2729,瓦城,160.0,0.5,0.31,26W32,08/07,63.6,0.22,62.1,0.22,60.0,0.22
441,3356,奇偶,55.8,-0.3,-0.53,26W32,08/07,31.9,0.99,29.3,0.18,27.2,0.22
442,2399,映泰,42.55,-0.15,-0.35,26W32,08/07,31.7,0.15,28.7,-0.26,26.1,0.22
443,2323,中環,10.25,-0.1,-0.97,26W32,08/07,42.3,0.34,40.3,0.47,38.5,0.21
444,8927,北基,21.05,0.05,0.24,26W32,08/07,79.5,0.05,76.6,0.21,74.4,0.21
445,1304,台聚,11.8,0.25,2.16,26W32,08/07,59.1,-0.02,58.1,0.13,57.2,0.21
446,6603,富強鑫,26.0,0.25,0.97,26W32,08/07,46.7,1.17,43.3,0.72,39.7,0.21
447,5521,工信,10.15,0.0,0.0,26W32,08/07,55.6,0.3,53.1,0.03,52.0,0.21
448,6170,統振,46.8,0.55,1.19,26W32,08/07,55.3,0.21,54.4,0.21,53.5,0.21
449,6606,建德工業,25.9,-0.1,-0.38,26W32,08/07,66.3,-0.21,64.3,0.34,60.2,0.21
450,1455,集盛,9.0,0.12,1.35,26W32,08/07,64.8,0.0,63.9,-0.31,62.9,0.21
451,1734,杏輝,31.8,0.1,0.32,26W32,08/07,46.1,0.18,43.1,-0.26,41.3,0.21
452,1217,愛之味,9.76,-0.02,-0.2,26W32,08/07,58.5,0.07,56.6,0.23,54.1,0.21
453,2014,中鴻,17.65,0.5,2.92,26W32,08/07,49.0,0.25,48.1,0.2,47.3,0.21
454,00402A,主動安聯美國科技,9.75,-0.02,-0.2,26W32,08/07,14.3,0.05,12.9,0.0,11.3,0.2
455,2207,和泰車,516.0,0.0,0.0,26W32,08/07,86.6,0.14,84.4,-0.11,83.2,0.2
456,2457,飛宏,22.95,-0.5,-2.13,26W32,08/07,27.6,0.02,25.3,0.0,24.7,0.2
457,1236,宏亞,25.5,0.55,2.2,26W32,08/07,82.7,0.2,82.7,0.2,78.3,0.2
458,1316,上曜,10.05,-0.05,-0.5,26W32,08/07,39.2,0.32,34.9,0.0,33.0,0.2
459,2397,友通,66.2,4.4,7.12,26W32,08/07,66.5,0.8,65.3,0.21,64.5,0.2
460,2493,揚博,215.0,-5.0,-2.27,26W32,08/07,47.9,0.14,46.9,2.25,42.5,0.19
461,3465,進泰電子,29.95,0.15,0.5,26W32,08/07,64.3,2.5,60.9,-0.93,54.9,0.19
462,1312,國喬,11.95,-0.3,-2.45,26W32,08/07,57.3,0.33,56.0,0.09,55.0,0.19
463,8048,德勝,52.2,-1.8,-3.33,26W32,08/07,33.3,0.16,30.9,0.19,28.0,0.19
464,2371,大同,25.95,0.5,1.96,26W32,08/07,45.1,0.16,43.8,0.12,42.5,0.19
465,009800,中信NASDAQ,13.15,-0.04,-0.3,26W32,08/07,21.7,0.22,20.5,0.19,19.5,0.19
466,2887I,台新新光辛特,9.51,0.0,0.0,26W32,08/07,70.7,0.09,68.4,0.13,66.6,0.19
467,2351,順德,170.0,-1.5,-0.87,26W32,08/07,68.7,-0.3,64.1,-0.2,61.8,0.19
468,1565,精華,93.3,0.2,0.21,26W32,08/07,11.9,0.39,10.4,0.39,8.41,0.18
469,5314,世紀*,60.0,0.5,0.84,26W32,08/07,39.0,0.59,37.3,0.83,36.4,0.18
470,4763,材料*-KY,49.9,0.25,0.5,26W32,08/07,58.8,0.02,57.6,0.1,56.6,0.18
471,1504,東元,66.0,-0.7,-1.05,26W32,08/07,68.4,0.34,67.4,0.22,66.8,0.18
472,00639,富邦深100,17.29,0.36,2.13,26W32,08/07,22.2,0.26,18.7,0.22,14.9,0.18
473,1338,廣華-KY,15.25,0.0,0.0,26W32,08/07,40.7,0.18,37.4,0.18,34.0,0.18
474,2015,豐興,65.8,0.8,1.23,26W32,08/07,85.0,-0.15,83.4,-0.14,82.0,0.18
475,00959B,大華投等美債15Y+,9.28,-0.06,-0.64,26W32,08/07,45.8,0.33,42.8,0.35,41.5,0.18
476,1773,勝一,155.0,-4.0,-2.52,26W32,08/07,71.1,-0.04,69.8,0.19,68.8,0.18
477,6716,應廣,95.7,8.7,10.0,26W32,08/07,26.2,0.18,26.2,0.18,22.9,0.18
478,6282,康舒,47.15,-1.15,-2.38,26W32,08/07,41.0,0.58,39.9,0.5,38.9,0.18
479,1308,亞聚,13.4,0.3,2.29,26W32,08/07,50.3,0.21,49.8,0.32,48.6,0.18
480,4169,泰宗,157.0,-4.0,-2.48,26W32,08/07,49.6,0.22,47.3,0.21,46.1,0.18
481,2328,廣宇,45.15,0.05,0.11,26W32,08/07,39.2,0.22,37.4,0.39,35.8,0.18
482,00937B,群益ESG投等債20+,14.61,-0.12,-0.81,26W32,08/07,56.4,0.12,53.8,0.17,52.0,0.17
483,00982A,主動群益台灣強棒,22.39,-0.32,-1.41,26W32,08/07,12.9,0.25,12.0,0.13,11.2,0.17
484,6101,寬魚國際,35.65,0.05,0.14,26W32,08/07,85.6,0.17,82.5,0.17,79.1,0.17
485,1905,華紙,13.25,-0.25,-1.85,26W32,08/07,70.7,-0.02,69.8,-0.07,69.5,0.17
486,1440,南紡,12.65,0.15,1.2,26W32,08/07,76.0,0.08,74.4,0.0,73.1,0.17
487,3680,家登,438.5,-14.5,-3.2,26W32,08/07,50.1,-0.11,44.9,1.21,38.4,0.17
488,2884,玉山金,38.15,0.2,0.53,26W32,08/07,71.6,0.17,70.2,0.16,69.1,0.17
489,2449,京元電子,242.0,-7.0,-2.81,26W32,08/07,59.4,-0.21,57.0,-0.46,55.7,0.17
490,3357,臺慶科,207.0,-3.0,-1.43,26W32,08/07,53.1,-0.47,44.3,-0.52,42.7,0.16
491,2404,漢唐,1150.0,-20.0,-1.71,26W32,08/07,47.8,-1.06,43.7,-0.33,41.0,0.16
492,4995,晶達,48.75,0.1,0.21,26W32,08/07,59.3,-1.84,57.7,-1.84,51.8,0.16
493,1101,台泥,24.35,0.0,0.0,26W32,08/07,54.3,0.17,53.0,0.15,52.1,0.16
494,2387,精元,38.4,0.45,1.19,26W32,08/07,56.4,0.1,54.7,0.16,52.8,0.16
495,5522,遠雄,64.1,0.3,0.47,26W32,08/07,88.5,0.09,87.3,0.03,86.6,0.16
496,3236,千如,40.9,-2.35,-5.43,26W32,08/07,29.0,-1.26,29.0,-0.64,27.4,0.16
497,9945,潤泰新,26.75,0.4,1.52,26W32,08/07,63.3,0.1,62.0,-0.01,61.3,0.16
498,3484,崧騰,51.7,-0.4,-0.77,26W32,08/07,27.6,-0.69,25.9,0.15,22.6,0.15
499,3712,永崴投控,20.35,0.05,0.25,26W32,08/07,57.3,0.43,57.1,0.14,55.9,0.15
500,4939,亞電,60.8,-0.6,-0.98,26W32,08/07,30.5,0.08,29.7,-0.69,28.9,0.15
501,3019,亞光,129.5,-2.0,-1.52,26W32,08/07,35.1,0.51,32.4,0.5,31.2,0.15
502,6670,復盛應用,268.0,4.5,1.71,26W32,08/07,73.2,1.04,67.7,0.15,65.8,0.15
503,8016,矽創,310.5,2.0,0.65,26W32,08/07,36.8,1.0,33.4,0.94,29.6,0.15
504,5403,中菲,92.5,0.8,0.87,26W32,08/07,38.9,0.15,34.6,0.15,31.2,0.15
505,1582,信錦,70.3,-1.8,-2.5,26W32,08/07,28.4,0.46,25.6,-0.43,25.6,0.15
506,4737,華廣,55.0,1.0,1.85,26W32,08/07,55.2,0.14,52.6,0.15,49.0,0.15
507,8131,福懋科,62.7,-1.6,-2.49,26W32,08/07,71.0,0.84,70.5,0.98,69.3,0.14
508,2360,致茂,2030.0,55.0,2.78,26W32,08/07,62.9,-0.32,58.8,-0.9,53.9,0.14
509,3512,皇龍,19.7,-0.05,-0.25,26W32,08/07,68.4,0.14,66.7,0.14,64.3,0.14
510,3708,上緯投控,96.0,-1.5,-1.54,26W32,08/07,44.8,0.14,41.6,0.14,40.7,0.14
511,2439,美律,80.2,0.0,0.0,26W32,08/07,30.2,0.7,26.9,0.14,25.8,0.14
512,4968,立積,95.2,-2.3,-2.36,26W32,08/07,13.3,-0.59,10.4,0.14,10.4,0.14
513,6265,方土昶,55.4,0.7,1.28,26W32,08/07,44.1,2.77,41.7,0.98,40.0,0.14
514,2892,第一金,35.55,0.05,0.14,26W32,08/07,70.1,0.15,69.0,0.16,68.1,0.14
515,8476,台境*,20.5,-0.4,-1.91,26W32,08/07,67.5,0.18,63.9,0.62,61.3,0.14
516,5468,凱鈺,25.3,-0.25,-0.98,26W32,08/07,64.8,0.14,62.3,0.14,60.7,0.14
517,9933,中鼎,37.75,0.6,1.62,26W32,08/07,59.0,-0.14,57.4,-0.14,55.6,0.14
518,01007T,兆豐國泰R2,11.84,-0.05,-0.42,26W32,08/07,91.4,0.01,90.7,0.01,89.7,0.14
519,3014,聯陽,135.0,4.5,3.45,26W32,08/07,27.5,0.61,23.8,0.15,20.4,0.14
520,2059,川湖,11110.0,1010.0,10.0,26W32,08/07,61.1,0.13,59.0,0.96,56.2,0.13
521,00668,國泰美國道瓊,63.25,-0.8,-1.25,26W32,08/07,17.0,0.13,17.0,0.13,17.0,0.13
522,4440,宜新實業,17.45,0.0,0.0,26W32,08/07,41.1,0.13,33.9,0.13,27.3,0.13
523,3013,晟銘電,85.1,-1.9,-2.18,26W32,08/07,42.0,-0.17,41.4,0.16,39.5,0.13
524,2887,台新新光金,35.15,0.65,1.88,26W32,08/07,73.2,0.14,72.0,0.14,71.0,0.13
525,5340,建榮,70.3,-1.1,-1.54,26W32,08/07,57.4,-0.28,56.0,0.51,53.7,0.13
526,6781,AES-KY,1145.0,55.0,5.05,26W32,08/07,68.5,0.12,67.7,0.13,67.7,0.13
527,6821,聯寶,40.85,-1.75,-4.11,26W32,08/07,45.9,0.13,44.2,0.13,39.2,0.13
528,00960,野村全球航運龍頭,18.94,0.36,1.94,26W32,08/07,16.3,1.86,16.3,1.86,14.5,0.13
529,6592,和潤企業,60.7,1.1,1.85,26W32,08/07,78.8,0.07,77.5,-0.16,76.3,0.13
530,6180,橘子,41.35,0.75,1.85,26W32,08/07,48.1,-0.32,46.8,0.13,45.8,0.13
531,8114,振樺電,225.5,0.0,0.0,26W32,08/07,40.4,0.13,37.6,0.14,33.8,0.13
532,2601,益航,6.25,-0.02,-0.32,26W32,08/07,29.4,-0.09,28.6,-0.08,26.7,0.12
533,00652,富邦印度,34.14,-0.32,-0.93,26W32,08/07,26.7,-2.13,26.7,-0.01,25.3,0.12
534,2002,中鋼,19.05,0.05,0.26,26W32,08/07,50.6,0.11,49.6,0.12,48.9,0.12
535,6658,聯策,153.0,1.5,0.99,26W32,08/07,37.4,0.11,33.7,0.11,31.4,0.12
536,2511,太子,8.35,0.05,0.6,26W32,08/07,78.1,0.16,76.5,0.12,75.0,0.12
537,3005,神基,115.0,-0.5,-0.43,26W32,08/07,71.5,0.59,69.7,0.7,67.9,0.12
538,2540,愛山林,54.9,0.2,0.37,26W32,08/07,90.8,-0.17,90.2,0.12,89.7,0.12
539,6160,欣技,14.05,-0.1,-0.71,26W32,08/07,35.8,0.13,33.8,0.13,29.8,0.12
540,00788B,元大10年IG電能債,29.58,-0.23,-0.77,26W32,08/07,19.1,0.35,13.1,-3.17,13.1,0.12
541,3105,穩懋,366.0,-16.0,-4.19,26W32,08/07,49.1,0.35,47.9,0.17,46.3,0.12
542,6015,宏遠證,15.3,-0.2,-1.29,26W32,08/07,45.6,-0.14,44.0,-0.14,42.2,0.12
543,006208,富邦台50,235.35,-1.2,-0.51,26W32,08/07,10.1,0.03,9.93,0.07,9.78,0.12
544,2402,毅嘉,54.1,-0.8,-1.46,26W32,08/07,34.9,-0.24,33.8,-0.18,32.9,0.12
545,9958,世紀鋼,113.5,3.0,2.71,26W32,08/07,48.2,-0.66,44.6,-0.23,43.2,0.12
546,6756,威鋒電子,99.5,-3.5,-3.4,26W32,08/07,58.8,1.14,57.8,0.11,57.8,0.11
