"排名","代號","名稱","成交","漲跌價","漲跌幅","成交張數","更新日期","當日增減張數","2日增減張數","3日增減張數","5日增減張數","10日增減張數","1個月增減張數","3個月增減張數","半年增減張數","1年增減張數","今年增減張數"
"59","3211","順達","369","-13.5","-3.53","3,000","08/19","-188","-235","+22","-938","-351","-481","+2,221","+6,228","+4,776","+6,484"
"60","00663L","國泰臺灣加權正2","97.6","-2.5","-2.5","6,306","08/19","+360","-78","-129","-917","-2,083","-2,055","+3,248","+5,105","+7,347","+5,452"
"61","2610","華航","19.9","-0.2","-1","24,474","08/19","-521","-886","-1,240","-909","+1,943","-1,457","-4,109","+432","+1,356","-3,277"
"62","3045","台灣大","113.5","+2.5","+2.25","26,629","08/19","-848","-876","-1,284","-885","-561","+294","+251","-518","+1","+6"
"63","3209","全科","50.8","-0.4","-0.78","1,217","08/19","-1","+39","+37","-881","-778","-992","-2,706","+2,442","+2,536","+2,826"
"64","2493","揚博","183","+1.5","+0.83","2,440","08/19","+184","+98","-410","-876","+901","+1,624","+2,887","+3,806","+1,287","+2,207"
"65","8050","廣積","56.7","+0.3","+0.53","1,245","08/19","+22","-312","-484","-855","+722","+1,648","+1,571","+1,820","+1,471","+1,776"
"66","3706","神達","90.7","+0.1","+0.11","8,295","08/19","-163","-384","-51","-849","-2,104","-3,890","-5,802","-11,595","-17,499","-16,150"
"67","2354","鴻準","60.8","+0.9","+1.5","7,266","08/19","-23","-1,128","-1,083","-830","+2,232","+1,227","+808","+239","-5,469","-3,081"
"68","2542","興富發","48.15","+0.4","+0.84","13,206","08/19","-370","-610","-671","-826","-1,240","-2,118","-5,369","-4,376","-6,460","-6,516"
"69","1785","光洋科","101","+1","+1","8,038","08/19","-893","-1,034","-1,215","-820","-2,177","-7,071","-13,913","+2,600","-1,178","-5,263"
"70","3714","富采","55.2","-0.8","-1.43","3,273","08/19","+31","-166","-507","-805","-614","-4,527","-9,981","+7,485","+10,627","+9,180"
"71","2536","宏普","20.8","-0.05","-0.24","770","08/19","-16","-32","-136","-802","+390","-1,297","-1,676","-221","+1,612","-725"
"72","1536","和大","50.2","-0.2","-0.4","884","08/19","-44","-200","-339","-800","-776","-1,566","-1,945","-1,792","-2,956","-2,164"
"73","2406","國碩","28.55","-0.2","-0.7","2,916","08/19","+23","+53","-49","-799","-755","-830","+248","-6,661","-2,697","-2,315"
"74","2881","富邦金","128.5","-1","-0.77","12,786","08/19","+79","-640","-211","-792","-699","-793","-11","-1,555","-1,951","-999"
"75","4123","晟德","32.4","+0.45","+1.41","1,864","08/19","-40","-78","-77","-785","-1,219","-1,671","-3,233","+1,635","-721","+1,806"
"76","00927","群益半導體收益","35.36","-0.29","-0.81","12,453","08/19","-36","-117","-187","-775","-1,785","-5,690","+8,073","+8,939","+10,275","+10,583"
"77","00919","群益台灣精選高息","30.39","+0.05","+0.16","40,347","08/19","+43","+625","-1,070","-764","+406","+442","+952","+2,199","-11,493","-301"
"78","2474","可成","204","0","0","2,608","08/19","-73","-172","-507","-745","+26","-2,185","+2,479","+7,227","+6,970","+6,360"
"79","8021","尖點","393.5","-15","-3.67","5,308","08/19","-288","+162","-284","-742","-360","-268","-2,468","-922","-15,630","-4,758"
"80","2527","宏璟","44.1","-0.4","-0.9","413","08/19","-17","-56","-235","-736","-786","+304","+1,466","+3,252","+4,188","+3,939"
"81","3450","聯鈞","567","-12","-2.07","20,474","08/19","-329","+139","+52","-720","-1,582","-4,043","-3,426","-2,568","-5,202","-6,319"
"82","4991","環宇-KY","486.5","+1.5","+0.31","983","08/19","-226","-481","-661","-705","-392","+106","-25","-2,274","-3,524","-4,437"
"83","00997A","主動群益美國增長","11.33","-0.43","-3.66","16,901","08/19","+85","+85","+72","-704","-737","-3,010","+3,548","","",""
"84","00882","中信中國高股息","15","+0.11","+0.74","4,238","08/19","-223","-212","-510","-691","-628","-496","+814","+797","-4,679","-1,944"
"85","1717","長興","69.6","-0.9","-1.28","8,961","08/19","-44","-151","+164","-676","-576","-4,886","-12,973","-8,535","-762","+1,799"
"86","2393","億光","64.6","+0.5","+0.78","2,125","08/19","-179","-224","-526","-671","-342","-558","-75","-662","+641","-595"
"87","6282","康舒","45.55","-0.85","-1.83","5,139","08/19","+180","-18","+145","-670","+420","-5,887","-7,932","-11,310","+7,310","-7,260"
"88","4906","正文","33.95","-0.25","-0.73","2,103","08/19","-115","-327","-350","-624","-3","-2,723","-1,994","+13,355","+16,201","+14,176"
"89","6179","亞通","26.85","-0.45","-1.65","787","08/19","+16","+71","-466","-608","-604","-1,185","-1,153","+7,985","+6,561","+5,482"
"90","2486","一詮","235","0","0","10,319","08/19","-398","-913","-235","-607","+688","-1,148","+2,999","-1,958","+1,191","-1,123"
"91","4764","雙鍵","203","-3","-1.46","892","08/19","+35","-422","-530","-593","-800","-2,192","-1,675","+8","+3,667","-917"
"92","2425","承啟","39","-0.55","-1.39","2,335","08/19","-62","+215","-483","-589","+522","+2,021","+3,885","+3,417","+2,988","+3,274"
"93","8415","大國鋼","38","0","0","373","08/19","-2","-29","-351","-587","-344","-185","-138","+296","-40","+233"
"94","3011","今皓","10.45","-0.25","-2.34","1,344","08/19","-511","-487","-564","-581","-195","+144","-1,512","-465","-787","-1,115"
"95","6265","方土昶","59.2","+0.4","+0.68","6,213","08/19","+237","+273","+25","-573","-786","-1,771","-2,472","-1,423","+1,928","-2,813"
"96","2867","三商壽","9.7","-0.12","-1.22","76,212","08/19","+16","-64","-202","-567","-665","-1,922","+1,299","+1,299","+1,299","+1,299"
"97","3016","嘉晶","102","-3","-2.86","2,964","08/19","+35","-572","-456","-566","+181","-628","+1,444","+2,652","+4,299","+3,294"
"98","2539","櫻花建","41.25","+0.1","+0.24","3,313","08/19","+108","-233","-562","-564","-769","-599","-1,405","-1,226","-1,501","-1,260"
"99","2634","漢翔","68.6","-4.7","-6.41","59,904","08/19","-466","-247","+460","-564","+18","-4,665","+1,545","+27","+1,752","-1,957"
"100","1440","南紡","13.35","0","0","1,548","08/19","-251","-306","-530","-557","-124","-417","+273","+2,200","+1,130","+2,041"
"101","2376","技嘉","348.5","+0.5","+0.14","6,754","08/19","+31","-846","+154","-550","+661","-1,161","-4,257","-1,537","+879","+349"
"102","6290","良維","223.5","+14","+6.68","4,618","08/19","-238","-474","-781","-549","+316","-26","-4,595","-3,942","-290","-3,630"
"103","1905","華紙","13.2","0","0","2,148","08/19","-902","-912","-994","-547","-283","-198","+2,980","+5,590","+5,066","+5,077"
"104","00888","永豐台灣ESG","31.87","-0.58","-1.79","5,371","08/19","+19","+4","-274","-546","-959","+81","+2,980","+3,423","+3,366","+3,291"
"105","2030","彰源","21.5","+0.65","+3.12","3,137","08/19","-150","-93","-611","-545","-89","+14","+2,083","+2,245","+2,884","+2,363"
"106","3042","晶技","186","+7.5","+4.2","20,472","08/19","-2,380","-1,721","-782","-537","-1,348","+5,398","+1,258","+13,759","+15,035","+13,622"
"107","2323","中環","10.85","-0.25","-2.25","6,820","08/19","-377","+302","-1,285","-536","+872","+269","-1,127","-241","+9,894","+2,257"
"108","00738U","期元大道瓊白銀","50.1","-1.75","-3.38","3,133","08/19","-34","+48","+160","-535","+2","+90","+775","-2,836","+8,547","-3,298"
"109","00989B","台新美國非投等債","10.1","0","0","2,249","08/19","0","-500","-500","-534","+210","-15,308","+237","","",""
"110","00913","兆豐台灣晶圓製造","44.86","-1.59","-3.42","1,973","08/19","+7","+8","+17","-531","-490","-678","+633","+405","+585","+634"
"111","3605","宏致","119","-2","-1.65","6,294","08/19","+190","-1,559","-788","-530","+4,002","+7,253","+8,386","+7,702","+4,474","+8,344"
"112","2308","台達電","1765","-55","-3.02","12,609","08/19","+8","+20","+100","-526","-398","+340","+2,701","+1,599","+5,323","-382"
"113","2417","圓剛","45.65","+2.4","+5.55","2,729","08/19","+2","-92","-210","-526","+52","-717","-1,603","-1,211","-2,647","-1,533"
"114","3543","州巧","43.55","+0.95","+2.23","2,421","08/19","-53","-71","-251","-514","-307","-259","-2,074","-3,982","+36","-456"
"115","6706","惠特","115.5","-3","-2.53","838","08/19","-76","-424","-342","-508","+455","-420","-2,468","-1,552","+1,013","-6,763"
"116","00400A","主動國泰動能高息","14.51","-0.25","-1.69","38,691","08/19","+653","-699","-624","-505","-2,614","-2,128","-6,179","","",""
"117","2485","兆赫","40.35","-0.25","-0.62","2,163","08/19","-50","+5","-1","-495","-312","-3,140","-9,706","-4,094","+3,552","-2,550"
"118","3491","昇達科","1225","-25","-2","874","08/19","-77","-170","-333","-495","+107","-151","-284","+331","-1,263","-632"
"119","6207","雷科","102","0","0","2,995","08/19","+53","-342","-363","-493","-252","-2,381","-2,689","+123","-1,045","+138"
"120","1504","東元","71.8","+0.8","+1.13","11,123","08/19","-219","-13","-98","-487","-598","-3,796","+525","-2,236","+12,045","+2,266"
"121","1301","台塑","56.8","-2.1","-3.57","23,728","08/19","+379","+452","+772","-486","-1,131","-5,708","+1,853","+1,145","-11,873","-4,540"
"122","3374","精材","299","-7.5","-2.45","11,900","08/19","+225","-547","-1,182","-486","+1,055","+264","+15,561","+14,677","+17,855","+19,807"
"123","2454","聯發科","3845","-40","-1.03","7,037","08/19","+137","-43","-211","-479","-377","+151","-767","+3,848","+4,304","+2,083"
"124","2347","聯強","86.3","+0.3","+0.35","2,827","08/19","-376","-299","-433","-477","-307","+143","+28","-114","-209","-1,418"
"125","2845","遠東銀","13.5","+0.05","+0.37","5,890","08/19","-22","-29","-507","-476","-210","-110","-2,267","-2,424","-820","-2,691"
"126","6143","振曜","89.3","+0.2","+0.22","266","08/19","-15","-23","-248","-461","-728","-1,508","-2,815","-6,813","-6,526","-9,712"
"127","9136","巨騰-DR","12","0","0","115","08/19","+3","-89","-144","-458","-737","-1,907","-227","+3,829","+2,735","+2,427"
"128","5880","合庫金","24.85","-0.1","-0.4","33,352","08/19","-9","-195","-416","-449","+246","+550","+430","+1,118","+1,239","+1,466"
"129","6214","精誠","178.5","+2.5","+1.42","9,858","08/19","-1,754","-1,925","-379","-443","-778","-214","-169","-593","-169","-3,090"
"130","6005","群益證","30.2","-0.3","-0.98","4,854","08/19","-54","-215","-189","-434","+221","+601","+534","+466","+3,205","+3,455"
"131","6016","康和證","19.15","-0.25","-1.29","1,438","08/19","+8","-34","-225","-430","-38","-3,372","-6,890","-2,938","+3,450","+3,477"
"132","00642U","期元大S&P石油","28.13","+0.03","+0.11","2,544","08/19","-245","-297","-243","-428","-234","-113","-2,793","+2,178","+511","-670"
"133","1102","亞泥","33.8","+0.3","+0.9","11,995","08/19","-4","-16","-361","-424","-448","-97","-136","-322","+536","-307"
"134","3105","穩懋","363.5","-11","-2.94","17,947","08/19","-284","+82","-628","-421","+1,314","+461","+2,377","+4,488","+36,202","+21,322"
"135","2489","瑞軒","31.3","+0.2","+0.64","6,925","08/19","+74","+74","+128","-420","-460","-6,139","-23,577","-17,720","+12,160","+15,710"
"136","2103","台橡","27.25","-0.6","-2.15","8,185","08/19","+314","+401","+509","-417","+399","-1,587","+2,374","+7,057","+9,374","+8,781"
"137","2236","百達-KY","126","+2","+1.61","213","08/19","+2","-8","+86","-413","-326","+68","-585","+205","+7,397","+1,199"
"138","2515","中工","11.85","+0.1","+0.85","3,609","08/19","-261","-220","-411","-412","-336","+3,325","-1,032","-15,800","+8,078","-4,147"
"139","6166","凌華","123.5","+1","+0.82","2,339","08/19","+49","-47","-112","-410","-659","-145","-1,538","+152","-978","-607"
"140","2855","統一證","45.85","-1","-2.13","3,260","08/19","-47","-119","-396","-406","-982","-1,855","+370","-7,620","+840","+1,883"
"141","4576","大銀微系統","208","-2.5","-1.19","1,529","08/19","-126","-193","-322","-405","+160","+13","-1,450","-1,037","-2,160","-819"
"142","1326","台化","56.7","-2.7","-4.55","26,992","08/19","+320","-109","+236","-404","-574","-3,478","+14,266","+16,651","+7,120","+10,118"
"143","2108","南帝","29.1","-0.35","-1.19","696","08/19","+112","+142","+32","-402","-398","-572","-286","+588","-412","+306"
"144","1597","直得","135","-4.5","-3.23","1,381","08/19","-171","-272","-258","-399","-7","-172","-4,639","-329","-519","-476"
"145","3019","亞光","136.5","-1","-0.73","2,396","08/19","-59","+33","-175","-393","-320","-1,402","-3,913","-5,841","-7,786","-2,745"
"146","2353","宏碁","30.9","+0.35","+1.15","12,355","08/19","-227","-225","+1,460","-388","-1,858","-2,646","+9,915","+6,928","+14,767","+10,540"
"147","00715L","期街口布蘭特正2","51.2","+0.4","+0.79","5,820","08/19","-49","-349","-24","-386","-1,735","-3,154","-735","-128","-89,220","-34,029"
"148","2905","三商","17.45","-0.3","-1.69","1,647","08/19","-106","-540","-718","-384","-261","-621","-2,082","-2,062","-3,320","-2,366"
"149","4707","磐亞","31.4","-1.5","-4.56","3,067","08/19","+18","-342","-352","-383","-171","+1,169","+4,128","+11,930","+11,948","+11,930"
"150","6531","愛普*","837","-26","-3.01","4,111","08/19","-71","-120","-119","-383","-1,064","-2,062","-5,566","+926","-2,939","-3,263"
"151","2034","允強","19.75","-0.05","-0.25","767","08/19","-190","-227","-240","-374","-305","-471","-1,558","-1,606","-398","-1,257"
"152","3017","奇鋐","3095","+80","+2.65","3,982","08/19","-36","-106","-68","-373","-61","-539","-314","-644","-2,071","-1,602"
"153","4919","新唐","116.5","-1.5","-1.27","4,262","08/19","-188","-239","-330","-373","-772","-3,531","-9,259","+5,546","+6,989","+5,947"
"154","00990A","主動元大AI新經濟","15.71","-0.81","-4.9","21,500","08/19","+503","+651","-27","-371","+437","-3,871","+8,475","+10,337","","+4,029"
"155","1609","大亞","36.8","-0.15","-0.41","1,819","08/19","-58","-192","-185","-370","-444","-1,753","-1,832","-2,286","-5,689","-4,572"
"156","8069","元太","161","+3.5","+2.22","8,642","08/19","-58","-213","-290","-370","+1,003","+1,955","+4,360","+2,558","+6,118","+4,034"
"157","6147","頎邦","161.5","-2","-1.22","17,264","08/19","-1,652","-1,721","-1,622","-362","-770","-6,696","-24,153","+28,343","+28,592","+28,069"
"158","2357","華碩","925","+15","+1.65","2,986","08/19","+90","+79","-157","-360","-350","-679","-610","-1,271","+70","-284"
"159","2377","微星","146.5","-1.5","-1.01","12,789","08/19","+473","+539","+363","-360","+2,188","+2,148","-7,384","+2","+10,363","+2,547"
"160","5340","建榮","75.8","-1.6","-2.07","1,276","08/19","-34","-294","-324","-360","-403","-589","-1,735","-4,002","+722","-933"
"161","4722","國精化","203","-3","-1.46","1,177","08/19","-179","-292","-112","-355","-186","-840","-4,964","-4,910","+4,333","-6,661"
"162","1310","台苯","8.1","-0.05","-0.61","2,900","08/19","+83","-218","-209","-352","-705","-3,416","-79","+6,856","+7,861","+6,764"
"163","6244","茂迪","25.15","-0.15","-0.59","1,438","08/19","-37","-97","-58","-351","-687","-2,084","-2,723","-1,769","+2,261","+309"
"164","00993A","主動安聯台灣","13.14","-0.31","-2.3","3,148","08/19","-56","-127","-259","-350","-423","-912","-862","-8,173","",""
"165","3044","健鼎","480.5","-8","-1.64","4,782","08/19","+315","+285","+202","-349","+440","+452","+945","+149","+1,650","+323"
"166","1304","台聚","11.8","-0.1","-0.84","1,674","08/19","-113","-84","-168","-346","-506","-3,166","-2,611","+4,688","+3,253","+3,752"
"167","2355","敬鵬","41.7","+0.45","+1.09","2,579","08/19","+19","-125","-153","-345","-385","-2,217","-8,891","+503","+3,824","+2,487"
"168","4114","健喬","30.25","+0.25","+0.83","1,162","08/19","-6","-75","-82","-338","-525","-364","-451","+274","-1,240","+13"
"169","6121","新普","401.5","+4","+1.01","819","08/19","-6","+31","+52","-335","+52","-10","-61","+51","+132","+105"
"170","6136","富爾特","24.95","-0.05","-0.2","170","08/19","-46","-244","-290","-334","-299","-182","-495","-170","-1,227","-462"
"171","2913","農林","11","-0.1","-0.9","796","08/19","+2","-193","-212","-333","-145","-449","-23","-640","-2,433","-1,483"
"172","1808","潤隆","33.3","+0.45","+1.37","2,331","08/19","-43","-34","-252","-332","-148","-85","-236","-98","-372","+1,142"
"173","6177","達麗","48.4","-0.7","-1.43","4,152","08/19","-125","-171","-311","-331","-195","-333","-757","-1,319","-1,187","-1,833"
"174","3029","零壹","110","+2.5","+2.33","960","08/19","-5","-69","-57","-330","-384","-509","-479","-380","-1,777","-686"
"175","2801","彰銀","23.9","0","0","10,550","08/19","-13","-297","-355","-326","-260","+285","-7,069","-871","+1,011","+395"
