單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"10,654,284,227","5,376,123,028","5,278,161,199"
自營商(避險),"35,447,978,911","22,258,014,153","13,189,964,758"
投信,"16,221,682,632","13,237,316,434","2,984,366,198"
外資及陸資(不含外資自營商),"326,532,363,026","274,817,477,894","51,714,885,132"
外資自營商,0,0,0
合計,"388,856,308,796","315,688,931,509","73,167,377,287"
