排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 超過 600張 (%),超過 600張 增減,持股 超過 800張 (%),超過 800張 增減,持股 超過 1千張 (%),超過 1千張 增減
301,00635U,期元大S&P黃金,41.95,-0.95,-2.21,26W30,07/24,17.7,0.44,16.5,0.42,15.9,0.38
302,2020,美亞,21.25,0.05,0.24,26W30,07/24,49.0,0.0,47.2,0.01,45.1,0.38
303,9939,宏全,129.5,-0.5,-0.38,26W30,07/24,59.2,0.69,55.2,0.38,51.6,0.37
304,6499,益安,63.2,-0.2,-0.32,26W30,07/24,38.9,-0.21,38.1,0.4,36.4,0.37
305,1326,台化,67.5,-4.2,-5.86,26W30,07/24,81.7,0.39,81.0,0.4,80.3,0.37
306,1909,榮成,10.05,-0.05,-0.5,26W30,07/24,65.3,0.02,64.1,0.17,63.2,0.37
307,00690,兆豐藍籌30,74.25,-1.95,-2.56,26W30,07/24,9.12,0.25,7.38,0.36,5.29,0.37
308,8096,擎亞,140.5,0.0,0.0,26W30,07/24,50.1,-1.02,48.3,0.93,46.5,0.36
309,6214,精誠,139.5,-1.5,-1.06,26W30,07/24,53.3,0.57,49.6,0.36,45.7,0.36
310,2305,全友,32.3,-2.05,-5.97,26W30,07/24,65.8,-0.24,63.8,-0.53,63.4,0.36
311,0052,富邦科技,59.5,-1.4,-2.3,26W30,07/24,18.7,0.32,18.0,0.31,17.4,0.36
312,2356,英業達,64.5,1.5,2.38,26W30,07/24,71.5,0.43,70.7,0.43,69.8,0.36
313,2030,彰源,17.5,0.0,0.0,26W30,07/24,46.4,-0.01,45.5,0.01,44.5,0.36
314,6142,友勁,9.73,0.01,0.1,26W30,07/24,55.8,0.02,53.4,-0.2,51.8,0.35
315,6177,達麗,48.55,0.05,0.1,26W30,07/24,73.4,0.31,70.1,0.18,67.3,0.35
316,6669,緯穎,5730.0,260.0,4.75,26W30,07/24,59.7,0.71,55.7,0.43,53.8,0.35
317,6716,應廣,82.8,-1.2,-1.43,26W30,07/24,25.7,0.39,25.7,0.39,22.4,0.34
318,6021,美好證,35.7,-0.55,-1.52,26W30,07/24,88.8,0.03,87.4,0.03,86.8,0.34
