排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,4979,華星光,617.0,19.0,3.18,08/27,2.26,2.8,3.54,5.84,5.2,10.8,8.34,4.75,14.9,18.0,20.3,13.1
2,1815,富喬,116.5,-1.5,-1.27,08/27,0.07,0.98,1.21,2.79,3.41,5.75,5.73,2.85,4.35,6.14,4.27,3.32
3,6278,台表科,206.0,6.5,3.26,08/27,1.18,1.37,1.39,2.52,1.54,1.07,-2.62,-4.93,-11.2,10.5,10.8,-8.41
4,3081,聯亞,3370.0,115.0,3.53,08/27,0.9,1.81,1.87,2.36,3.17,4.75,2.25,4.34,8.93,17.2,16.3,6.57
5,6805,富世達,2225.0,200.0,9.88,08/27,0.98,2.0,2.26,2.32,5.46,12.2,12.9,4.35,1.87,,,0.52
6,5425,台半,95.2,-1.4,-1.45,08/27,1.74,2.14,2.15,2.15,2.73,2.85,2.83,1.23,2.98,0.06,-1.36,3.21
7,3211,順達,397.5,33.5,9.2,08/27,2.06,4.03,3.82,1.77,-0.14,5.89,8.59,0.76,-8.86,18.3,18.3,-4.49
8,8996,高力,1310.0,115.0,9.62,08/27,0.32,0.37,0.98,1.63,5.1,7.9,8.05,10.4,10.7,10.2,10.1,10.9
9,3105,穩懋,445.5,40.5,10.0,08/27,0.2,1.23,1.23,1.29,1.48,1.97,-0.59,4.95,6.37,6.09,1.45,6.14
10,009814,富邦標普500,11.39,0.02,0.18,08/27,1.16,1.16,1.16,1.16,2.23,4.02,6.89,6.89,,,,6.89
11,2486,一詮,259.0,-3.5,-1.33,08/27,0.01,0.03,0.33,1.16,1.53,2.13,0.72,1.28,2.58,2.36,2.48,2.58
12,3605,宏致,119.5,7.5,6.7,08/27,0.16,0.17,0.43,1.07,1.07,1.07,1.07,1.04,0.79,1.07,1.06,1.07
13,3491,昇達科,1425.0,80.0,5.95,08/27,0.36,0.56,0.84,0.93,1.11,1.34,-0.27,0.76,-0.39,5.68,4.12,-0.14
14,6472,保瑞,439.5,-17.5,-3.83,08/27,0.03,0.1,0.31,0.91,1.27,1.27,1.24,0.54,0.03,-0.31,,0.4
15,8039,台虹,352.5,32.0,9.98,08/27,0.04,0.21,0.38,0.83,0.83,1.0,1.27,1.05,1.12,1.13,1.13,0.82
16,2455,全新,433.0,5.0,1.17,08/27,-0.01,-0.02,-0.02,0.8,2.4,2.89,3.96,8.45,0.48,0.46,5.43,9.78
17,7751,竑騰,1985.0,180.0,9.97,08/27,0.02,0.06,0.69,0.75,-0.04,-0.77,-4.22,1.31,-2.88,,,-0.68
18,3324,雙鴻,1060.0,-15.0,-1.4,08/27,0.0,0.1,0.61,0.75,0.75,0.75,0.78,-1.44,-1.35,-6.66,-15.9,-1.66
19,3532,台勝科,394.0,12.0,3.14,08/27,0.09,0.16,0.19,0.62,2.16,0.79,2.95,4.2,4.73,3.85,1.46,4.29
20,6830,汎銓,530.0,4.0,0.76,08/27,0.28,0.32,0.36,0.6,0.63,1.24,0.61,1.29,1.2,0.98,,1.4
21,2313,華通,244.0,22.0,9.91,08/27,0.0,0.21,0.31,0.48,0.59,1.42,1.32,0.7,2.75,0.24,3.88,2.91
22,00709,富邦歐洲,41.36,0.07,0.17,08/27,0.47,0.47,0.47,0.47,1.28,4.26,6.52,6.52,6.52,6.52,,6.52
23,6187,萬潤,1430.0,130.0,10.0,08/27,0.22,0.93,1.04,0.45,1.88,2.15,3.13,10.8,8.28,8.36,3.98,10.8
24,3702,大聯大,101.5,-3.0,-2.87,08/27,0.0,0.19,0.34,0.44,-0.01,0.02,0.62,-2.01,-8.0,-9.35,-1.7,-3.33
25,3443,創意,5920.0,-205.0,-3.35,08/27,0.04,0.19,0.19,0.42,0.53,1.08,3.21,5.37,7.83,5.29,11.5,6.31
26,1402,遠東新,28.4,-0.15,-0.53,08/27,0.0,0.0,0.02,0.4,0.54,0.5,4.56,2.48,0.72,-0.79,5.25,1.68
27,3017,奇鋐,3340.0,185.0,5.86,08/27,0.24,0.35,0.36,0.39,0.47,1.61,2.23,4.18,2.39,-6.85,9.28,1.82
28,3189,景碩,914.0,33.0,3.75,08/27,0.07,0.48,0.48,0.38,0.86,1.72,3.76,3.48,8.38,3.73,8.95,9.07
29,00900,富邦特選高股息30,19.04,0.1,0.53,08/27,0.16,0.16,0.16,0.32,0.48,0.64,0.64,1.18,1.24,2.71,,1.1
30,2301,光寶科,301.0,-6.0,-1.95,08/27,0.13,0.18,0.29,0.31,0.56,0.68,-1.02,-2.64,-8.81,-5.49,0.28,-3.95
31,3008,大立光,6915.0,625.0,9.94,08/27,0.16,0.19,0.11,0.31,0.63,1.51,3.33,2.79,4.72,4.59,4.55,3.55
32,3042,晶技,192.0,6.5,3.5,08/27,0.0,0.02,0.02,0.31,0.31,0.24,-2.2,-1.16,-4.62,-0.02,0.79,-2.71
33,4764,雙鍵,228.0,-5.0,-2.15,08/27,0.0,0.3,0.3,0.3,0.77,-0.26,7.25,8.12,8.25,8.25,,8.25
34,2441,超豐,114.0,-1.0,-0.87,08/27,0.0,0.07,0.2,0.29,0.36,0.63,-1.53,-4.22,-1.65,2.25,-3.42,-4.18
35,6531,愛普*,917.0,1.0,0.11,08/27,0.46,0.77,0.78,0.29,-2.44,-2.56,-2.37,3.06,2.47,2.7,3.07,1.64
36,00980A,主動野村臺灣優選,24.71,0.19,0.77,08/27,0.0,0.07,0.14,0.28,0.6,8.86,8.68,8.86,8.86,,,8.86
37,4991,環宇-KY,538.0,48.5,9.91,08/27,0.0,0.0,0.0,0.28,0.28,-0.48,-4.62,-4.07,-5.6,3.35,3.15,-5.28
38,00645,富邦日本,58.15,0.1,0.17,08/27,0.28,0.28,0.28,0.28,0.56,1.09,1.71,1.71,1.71,1.71,1.47,1.71
39,006201,元大富櫃50,44.14,0.65,1.49,08/27,0.0,0.0,0.0,0.26,0.13,0.95,2.7,2.86,-3.36,-4.91,-68.1,1.11
