排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,3211,順達,412.0,12.0,3.0,08/12,1.17,3.62,5.55,6.89,5.32,5.69,4.16,-0.64,-8.04,17.7,17.7,-5.15
2,6805,富世達,1835.0,45.0,2.51,08/12,0.58,2.31,3.26,4.53,6.37,6.93,4.9,-1.27,-3.85,,,-5.25
3,4979,華星光,561.0,51.0,10.0,08/12,0.34,1.5,2.27,2.27,2.25,4.38,-0.42,-1.78,5.34,8.7,11.8,4.56
4,00695B,富邦美債7-10,35.25,0.06,0.17,08/12,1.89,1.89,1.89,1.89,1.89,6.03,6.03,6.03,6.03,6.03,,6.03
5,009814,富邦標普500,11.57,-0.04,-0.34,08/12,0.62,0.62,1.17,1.72,1.76,5.32,5.32,5.32,,,,5.32
6,00709,富邦歐洲,41.65,-0.02,-0.05,08/12,0.52,0.52,1.03,1.55,2.24,5.08,5.08,5.08,5.08,5.08,,5.08
7,3264,欣銓,216.5,-3.0,-1.37,08/12,-0.03,0.21,0.89,1.49,1.58,1.87,-4.88,-3.2,1.84,11.4,14.7,2.85
8,3026,禾伸堂,685.0,39.0,6.04,08/12,0.52,1.42,1.41,1.31,-1.34,-2.54,6.62,12.8,13.0,13.2,12.4,12.6
9,3081,聯亞,2725.0,245.0,9.88,08/12,0.19,0.2,0.65,1.25,1.28,2.57,-0.42,0.89,5.43,13.6,12.5,3.15
10,1815,富喬,90.0,1.3,1.47,08/12,0.0,0.0,1.14,1.22,2.56,2.24,2.54,-0.07,0.36,2.74,0.93,-0.09
11,3450,聯鈞,507.0,33.5,7.07,08/12,0.0,0.38,1.59,1.17,0.28,2.33,4.16,7.27,4.26,7.75,6.75,6.83
12,8996,高力,1170.0,105.0,9.86,08/12,0.21,0.34,0.56,0.97,2.59,1.36,3.34,4.55,6.99,4.56,3.92,5.29
13,8021,尖點,427.0,-12.0,-2.73,08/12,-0.03,-0.03,0.2,0.88,0.76,2.06,2.18,0.93,3.89,-0.43,-0.53,2.81
14,6213,聯茂,464.0,12.0,2.65,08/12,0.0,0.0,0.06,0.83,0.75,1.13,3.23,3.58,2.62,3.49,3.2,3.2
15,4551,智伸科,172.5,15.5,9.87,08/12,0.09,0.32,0.54,0.83,0.84,1.35,-1.7,-1.45,-4.13,-0.28,-3.78,-1.45
16,6274,台燿,1600.0,-5.0,-0.31,08/12,-0.01,0.0,0.0,0.79,1.11,-0.03,3.65,-2.51,4.1,9.69,8.23,-4.43
17,2337,旺宏,136.5,4.0,3.02,08/12,0.0,0.0,0.44,0.65,1.12,0.72,-0.66,-2.53,2.1,0.78,5.79,-0.33
18,6510,精測,2825.0,25.0,0.89,08/12,0.31,0.61,0.96,0.64,1.4,0.76,-4.97,-7.93,3.56,6.83,2.22,-4.49
19,00980A,主動野村臺灣優選,24.73,0.44,1.81,08/12,0.03,0.12,0.22,0.55,8.33,8.33,8.33,8.33,8.33,,,8.33
20,3105,穩懋,400.0,29.0,7.82,08/12,0.19,0.21,0.28,0.5,0.51,0.25,-1.46,3.09,4.6,4.2,-0.62,4.39
21,2492,華新科,288.0,-12.5,-4.16,08/12,0.1,0.23,0.48,0.47,0.19,-2.08,1.95,2.84,3.0,3.26,-5.53,2.99
22,3189,景碩,858.0,16.0,1.9,08/12,0.0,0.0,0.0,0.45,0.71,1.22,4.6,3.13,8.38,3.54,8.21,8.4
23,3529,力旺,2660.0,0.0,0.0,08/12,0.0,0.04,0.35,0.4,1.38,1.33,-1.59,-0.31,0.88,-3.34,4.9,0.55
24,3017,奇鋐,2910.0,150.0,5.43,08/12,-0.01,-0.01,0.02,0.38,1.0,1.54,2.19,3.5,0.88,-7.11,8.11,1.18
