排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
1,2923,鼎固-KY,市,27.35,0.95,3.6,131,07/03,37,0,-9,28,1731.0,99.4,＋・－
2,8482,商億-KY,市,48.05,-0.35,-0.72,4,07/03,-1,0,0,-1,98.5,91.7,－・・
3,8455,大拓-KY,櫃,28.8,1.05,3.78,7,07/03,3,0,0,3,22.2,87.8,＋・・
4,6230,尼得科超眾,市,127.5,2.5,2.0,41,07/03,17,0,-1,16,75.1,87.0,＋・－
5,6890,來億-KY,市,212.0,19.0,9.84,712,07/03,246,0,0,246,214.0,85.9,＋・＋
6,4560,強信-KY,市,34.4,0.3,0.88,135,07/03,18,0,1,19,57.7,84.6,＋・＋
7,2762,世界健身-KY,市,83.0,1.0,1.22,114,07/03,-45,0,0,-45,92.9,82.6,－・・
8,1590,亞德客-KY,市,1440.0,50.0,3.6,886,07/03,79,-1,5,83,161.0,80.4,＋－＋
9,1341,富林-KY,市,58.5,-1.1,-1.85,6,07/03,1,0,0,1,42.2,79.9,＋・・
10,6415,矽力*-KY,市,605.0,-19.0,-3.04,1441,07/03,-351,-13,-7,-371,311.0,79.9,－－－
11,006203,元大MSCI台灣,市,197.95,-0.65,-0.33,6,07/03,-1,0,0,-1,8.02,78.5,－・・
12,3711,日月光投控,市,682.0,-38.0,-5.28,39659,07/03,-18338,-206,206,-18338,3497.0,78.2,－－＋
13,6965,中傑-KY,市,78.0,0.2,0.26,36,07/03,7,0,-1,6,121.0,77.2,＋・－
14,5276,達輝-KY,櫃,19.7,0.45,2.34,24,07/03,0,0,0,0,30.4,77.0,・・・
15,6629,泰金-KY,櫃,109.0,1.0,0.93,36,07/03,10,0,0,10,29.5,76.8,＋・－
16,6924,榮惠-KY創,市,129.5,11.5,9.75,64,07/03,20,0,-12,8,15.8,76.5,＋・－
17,2239,英利-KY,市,23.2,0.2,0.87,246,07/03,5,0,-1,4,88.6,75.3,＋・－
18,6666,羅麗芬-KY,市,43.85,0.75,1.74,36,07/03,5,0,0,5,35.7,75.2,＋・・
19,8291,尚茂,櫃,37.2,-1.8,-4.62,105,07/03,12,0,0,12,12.9,73.6,＋・・
20,8499,鼎炫-KY,市,315.0,17.0,5.7,80,07/03,33,0,-2,31,29.7,72.1,＋・－
21,4148,全宇生技-KY,市,30.8,0.3,0.98,40,07/03,7,0,-1,6,47.8,71.2,＋・－
22,2330,台積電,市,2445.0,-20.0,-0.81,32906,07/03,-12537,819,653,-11065,18082.0,69.7,－＋＋
23,8488,吉源-KY,市,10.2,-0.15,-1.45,14,07/03,-3,0,0,-3,51.2,69.6,－・・
24,6863,永道-KY,市,91.8,0.6,0.66,121,07/03,38,0,0,38,52.0,69.4,＋・・
25,3093,港建*,櫃,70.2,-3.0,-4.1,1977,07/03,-369,0,-6,-375,99.6,68.6,－・－
26,6550,北極星藥業-KY,市,13.7,0.55,4.18,1723,07/03,671,0,8,679,614.0,68.6,＋・＋
27,6781,AES-KY,市,1225.0,20.0,1.66,1135,07/03,70,0,6,76,58.4,68.3,＋・＋
28,2754,亞洲藏壽司,櫃,68.4,-0.3,-0.44,18,07/03,6,0,0,6,31.8,67.9,＋・・
29,4807,日成-KY,市,37.95,0.1,0.26,141,07/03,26,0,-1,25,33.1,67.5,＋・－
30,8426,紅木-KY,櫃,20.6,0.3,1.48,40,07/03,4,0,0,4,33.8,67.2,＋・・
31,4569,六方科-KY,市,177.0,3.0,1.72,115,07/03,16,0,0,16,20.5,67.2,＋・・
32,2029,盛餘,市,20.9,0.25,1.21,179,07/03,82,0,-3,79,215.0,66.8,＋・－
33,2924,宏太-KY,櫃,18.95,-0.05,-0.26,1,07/03,0,0,0,0,34.8,66.8,・・・
34,3529,力旺,櫃,2770.0,-205.0,-6.89,1122,07/03,-105,-341,22,-424,49.1,65.7,－－＋
35,6862,三集瑞-KY,市,195.0,3.0,1.56,703,07/03,10,0,0,10,32.5,65.0,＋・－
36,4571,鈞興-KY,市,174.0,0.0,0.0,247,07/03,-19,0,-1,-20,34.3,64.7,－・－
37,5538,東明-KY,市,33.9,0.9,2.73,32,07/03,10,0,-1,9,128.0,63.8,＋・－
38,2308,台達電,市,2075.0,105.0,5.33,15208,07/03,437,-457,56,37,1649.0,63.5,＋－＋
39,6451,訊芯-KY,市,543.0,21.0,4.02,4119,07/03,-198,0,0,-198,70.7,63.1,－・－
40,4439,冠星-KY,市,91.8,0.0,0.0,12,07/03,0,0,0,0,23.4,61.4,・・・
41,4442,竣邦-KY,櫃,51.8,1.3,2.57,45,07/03,7,0,0,7,19.5,60.9,＋・・
42,5288,豐祥-KY,市,185.0,2.0,1.09,85,07/03,19,0,17,36,41.7,59.8,＋・＋
43,3675,德微,櫃,417.5,10.5,2.58,242,07/03,-16,0,13,-2,31.7,59.7,－・＋
44,2360,致茂,市,2265.0,55.0,2.49,1658,07/03,99,-96,29,32,253.0,59.5,＋－＋
45,2849,安泰銀,市,14.6,0.3,2.1,231,07/03,80,0,-15,65,1154.0,58.9,＋・－
46,4958,臻鼎-KY,市,613.0,15.0,2.51,22485,07/03,21,-1022,426,-575,629.0,58.7,＋－＋
47,7722,LINEPAY,市,314.5,-0.5,-0.16,95,07/03,13,6,-1,18,39.9,58.7,＋＋－
48,4190,佐登-KY,市,25.6,0.25,0.99,37,07/03,4,0,3,7,36.0,58.6,＋・＋
49,2345,智邦,市,2735.0,-15.0,-0.55,3021,07/03,-188,31,-5,-162,328.0,58.5,－＋－
50,4551,智伸科,市,265.0,24.0,9.96,956,07/03,-94,0,22,-72,66.2,57.4,－・＋
51,6768,志強-KY,市,73.5,1.0,1.38,341,07/03,63,-4,2,61,114.0,56.9,＋－＋
52,6431,光麗-KY,市,17.85,-0.35,-1.92,34,07/03,10,0,1,11,55.0,56.4,＋・＋
53,8442,威宏-KY,市,42.95,1.25,3.0,74,07/03,5,0,0,5,39.4,56.2,＋・・
54,2454,聯發科,市,4195.0,-150.0,-3.45,12778,07/03,-3366,-70,164,-3272,897.0,55.9,－－＋
55,6616,特昇-KY,櫃,9.11,0.03,0.33,13,07/03,0,0,0,0,19.8,55.9,・・＋
56,6573,虹揚-KY,市,25.1,2.0,8.66,3036,07/03,-142,0,-1,-143,44.6,55.4,－・－
57,4137,麗豐-KY,市,96.7,-1.3,-1.33,483,07/03,-138,0,0,-138,45.2,54.7,－・・
58,5274,信驊,櫃,17265.0,-485.0,-2.73,147,07/03,-4,4,-2,-2,20.6,54.5,－＋－
59,3624,光頡,櫃,155.0,1.5,0.98,777,07/03,101,0,40,141,63.7,54.3,＋・＋
60,6409,旭隼,市,1255.0,70.0,5.91,2265,07/03,-167,442,19,294,47.7,54.1,－＋＋
61,5530,龍巖,櫃,49.15,1.1,2.29,391,07/03,220,0,0,220,227.0,54.0,＋・－
62,5546,永固-KY,市,16.85,0.9,5.64,12,07/03,-5,0,-1,-6,44.4,53.8,－・－
63,8411,福貞-KY,市,12.35,0.1,0.82,63,07/03,1,0,0,1,118.0,53.8,＋・・
64,3017,奇鋐,市,2760.0,20.0,0.73,4659,07/03,295,399,-59,635,209.0,53.3,＋＋－
65,6887,寶綠特-KY,市,34.0,-0.75,-2.16,63,07/03,15,0,0,15,39.5,53.3,＋・・
66,5243,乙盛-KY,市,102.5,0.5,0.49,832,07/03,-96,1,18,-77,89.7,53.2,－＋＋
67,8182,加高,櫃,59.0,3.7,6.69,23220,07/03,203,0,79,282,56.9,53.2,＋・＋
68,3665,貿聯-KY,市,1995.0,-45.0,-2.21,2177,07/03,131,-343,6,-205,104.0,53.1,＋－＋
69,6907,雅特力-KY,櫃,170.5,15.5,10.0,1620,07/03,344,0,5,349,33.2,53.1,＋・＋
70,6609,瀧澤科,櫃,41.95,0.05,0.12,263,07/03,-12,0,0,-12,38.5,53.1,－・－
71,3661,世芯-KY,市,4650.0,-245.0,-5.01,2936,07/03,-548,44,-73,-577,43.5,53.0,－＋－
72,8404,百和興業-KY,市,17.0,0.45,2.72,596,07/03,238,0,-4,234,222.0,52.9,＋・－
73,5876,上海商銀,市,42.0,0.15,0.36,6601,07/03,-982,642,287,-53,2555.0,52.5,－＋＋
74,5907,大洋-KY,市,5.3,0.3,6.0,914,07/03,27,0,0,27,102.0,52.3,＋・・
75,1795,美時,市,199.5,7.5,3.91,3821,07/03,857,15,189,1061,139.0,52.1,＋＋＋
