代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2637,慧洋-KY,83.0,4.7,6.0,08/03,2,499,8.99,0.07,18,5827,10.5,0.78,-1,-39,-1.48,-0.01,2,1758,31.7,0.24
3665,貿聯-KY,2095.0,-5.0,-0.24,08/03,-3,-1994,-17.2,-1.02,14,7763,15.0,3.98,2,57,0.79,0.03,-1,-529,-11.0,-0.27
5274,信驊,15975.0,1450.0,9.98,08/03,2,91,21.0,0.22,14,681,14.6,1.64,-1,-3,-1.1,-0.01,2,142,32.7,0.34
2892,第一金,35.95,-0.8,-2.18,08/03,-1,-22190,-45.9,-0.15,13,53240,9.4,0.37,7,15823,4.66,0.11,-1,-18113,-37.5,-0.13
3008,大立光,3960.0,-75.0,-1.86,08/03,-11,-2864,-11.8,-2.19,13,1821,6.2,1.39,2,90,1.88,0.07,-5,-1041,-7.78,-0.8
3653,健策,3770.0,325.0,9.43,08/03,1,91,4.98,0.06,13,2525,12.1,1.72,-1,0,-0.02,0.0,3,417,9.41,0.28
6196,帆宣,494.0,26.0,5.56,08/03,1,371,21.3,0.17,13,255,1.1,0.12,-1,-6,-0.32,0.0,1,378,21.7,0.17
2880,華南金,43.05,-0.65,-1.49,08/03,-5,-22945,-14.7,-0.16,12,85485,23.1,0.61,8,19968,8.49,0.14,-1,-449,-1.4,0.0
2886,兆豐金,51.6,-1.5,-2.82,08/03,-1,-8876,-23.3,-0.06,12,49198,11.1,0.33,16,41122,7.34,0.28,-1,-3945,-10.3,-0.03
2317,鴻海,253.0,2.5,1.0,08/03,2,59994,39.4,0.43,11,10899,1.63,0.08,-1,-1208,-2.29,-0.01,2,65520,43.1,0.47
2379,瑞昱,704.0,21.0,3.07,08/03,1,327,5.76,0.06,11,2896,5.07,0.56,1,70,1.24,0.01,1,508,8.94,0.1
2324,仁寶,36.35,0.35,0.97,08/03,2,31104,25.8,0.71,10,1993,0.37,0.05,2,928,0.77,0.02,2,33316,27.6,0.76
1609,大亞,34.65,0.8,2.36,08/03,1,698,27.1,0.09,8,20,0.07,0.0,-1,-106,-4.12,-0.01,1,594,23.1,0.08
2409,友達,23.9,-0.3,-1.24,08/03,-1,-15901,-12.1,-0.21,8,1950,0.14,0.03,-1,-271,-0.21,0.0,-1,-14857,-11.3,-0.2
2605,新興,31.2,0.85,2.8,08/03,2,1884,26.9,0.32,8,38,0.07,0.01,-8,-1440,-2.56,-0.25,2,1797,25.6,0.31
2855,統一證,44.15,0.85,1.96,08/03,2,1534,16.2,0.1,8,3477,10.0,0.22,0,0,0.0,0.0,2,2213,23.3,0.14
2885,元大金,68.0,-0.1,-0.15,08/03,-1,-3564,-11.8,-0.03,8,21419,8.3,0.16,-1,-269,-0.89,0.0,4,28432,18.1,0.21
3231,緯創,186.0,10.0,5.68,08/03,2,32273,10.7,1.01,8,34185,3.03,1.07,2,3614,1.2,0.11,11,235797,18.0,7.41
3703,欣陸,20.5,-0.1,-0.49,08/03,-1,-375,-39.0,-0.05,8,21,0.19,0.0,-1,-70,-7.27,-0.01,-1,-443,-46.0,-0.05
8422,可寧衛*,26.8,2.05,8.28,08/03,2,5203,21.1,0.38,8,61,0.09,0.0,2,422,1.71,0.03,2,5639,22.9,0.42
1210,大成,56.0,0.0,0.0,08/03,-2,-3042,-42.8,-0.34,7,523,3.21,0.06,-3,-401,-4.78,-0.04,-2,-3418,-48.0,-0.38
1477,聚陽,218.5,-1.0,-0.46,08/03,-2,-1610,-31.0,-0.65,7,446,3.9,0.18,-3,-61,-0.85,-0.02,-2,-1472,-28.3,-0.6
1560,中砂,671.0,31.0,4.84,08/03,-8,-3047,-22.7,-2.04,7,2099,17.2,1.4,1,27,1.39,0.02,-1,-386,-19.8,-0.26
1605,華新,32.8,1.35,4.29,08/03,2,19837,39.4,0.45,7,147,0.08,0.0,2,1197,2.38,0.03,2,21084,41.9,0.48
1717,長興,61.7,1.8,3.01,08/03,1,1417,18.5,0.12,7,2807,3.43,0.24,3,528,1.59,0.04,1,2013,26.3,0.17
2059,川湖,8635.0,785.0,10.0,08/03,-3,-224,-14.2,-0.24,7,485,11.6,0.51,-1,-9,-1.46,-0.01,2,74,8.76,0.08
2330,台積電,2370.0,-55.0,-2.27,08/03,-1,-9717,-29.3,-0.04,7,11433,3.56,0.04,-1,-1587,-4.79,-0.01,-1,-10928,-33.0,-0.04
2354,鴻準,56.4,-0.1,-0.18,08/03,3,6569,39.9,0.46,7,95,0.25,0.01,-1,-50,-1.48,0.0,3,6958,42.3,0.49
2834,臺企銀,18.2,0.0,0.0,08/03,-1,-33426,-41.5,-0.34,7,5047,1.27,0.05,6,3823,1.05,0.04,-1,-27856,-34.5,-0.29
2881,富邦金,129.5,-0.5,-0.38,08/03,-1,-4136,-18.7,-0.03,7,16159,9.97,0.12,-1,-244,-1.11,0.0,4,23346,21.4,0.17
2882,國泰金,100.5,-1.0,-0.99,08/03,-1,-5442,-21.1,-0.04,7,20033,11.3,0.14,-1,-533,-2.06,0.0,4,29417,23.5,0.2
3044,健鼎,374.0,5.0,1.36,08/03,-3,-1805,-17.7,-0.34,7,494,2.27,0.09,6,375,1.9,0.07,-3,-1232,-12.1,-0.23
5880,合庫金,26.9,-0.7,-2.54,08/03,-1,-6657,-21.6,-0.04,7,7450,2.99,0.05,-2,-537,-0.67,0.0,-1,-2897,-9.39,-0.02
6005,群益證,34.55,0.35,1.02,08/03,-1,-2122,-27.5,-0.1,7,2308,3.49,0.11,0,0,0.0,0.0,2,2902,16.6,0.13
6669,緯穎,5925.0,535.0,9.93,08/03,-3,-644,-9.09,-0.35,7,2480,14.8,1.33,-1,-20,-0.6,-0.01,2,556,11.6,0.3
9917,中保科,109.5,0.5,0.46,08/03,-1,-99,-23.8,-0.02,7,188,3.67,0.04,-1,-25,-5.98,-0.01,-1,-122,-29.3,-0.03
2838,聯邦銀,20.9,0.15,0.72,08/03,3,1937,16.6,0.04,6,83,0.38,0.0,-3,-308,-2.65,-0.01,3,1671,14.4,0.04
3023,信邦,299.5,3.5,1.18,08/03,-1,-50,-3.29,-0.02,6,301,2.32,0.13,8,647,3.57,0.27,3,1381,17.1,0.58
3264,欣銓,187.5,10.5,5.93,08/03,1,190,3.88,0.04,6,564,1.47,0.12,-1,-16,-0.32,0.0,1,260,5.31,0.05
3529,力旺,2390.0,-85.0,-3.43,08/03,-2,-934,-30.2,-1.25,6,759,12.1,1.02,2,34,1.1,0.05,-2,-334,-10.8,-0.45
3711,日月光投控,610.0,55.0,9.91,08/03,1,5453,32.1,0.12,6,1808,1.45,0.04,8,3806,2.42,0.09,1,6115,36.0,0.14
4938,和碩,86.6,2.2,2.61,08/03,2,5389,19.9,0.2,6,896,1.29,0.03,6,1276,1.83,0.05,2,6519,24.1,0.24
