排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00985D,主動貝萊德優投等,9.9,-0.08,-0.8,08/17,-80.5,-82.8,-84.5,-88.0,-86.1,-65.0,-49.2,,,,,
2,6641,基士德-KY,18.1,0.2,1.12,08/17,34.4,15.2,-89.7,-87.1,-74.8,-50.4,-30.0,-16.8,-9.68,-7.88,,-9.51
3,00988B,玉山嚴選非投債,19.86,-0.08,-0.4,08/17,-91.3,-87.2,-85.3,-84.4,-66.2,-22.6,-35.3,,,,,
4,00986B,FT金融債10+,9.71,-0.02,-0.21,08/17,-83.7,-75.5,-75.0,-83.1,-93.5,-91.1,-61.7,-17.1,,,,-3.28
5,00980D,主動聯博投等入息,20.3,-0.1,-0.49,08/17,-96.6,-93.0,-84.6,-81.8,-49.1,-27.7,-1.94,0.72,-8.0,,,-3.3
6,00984D,主動聯博全球非投,10.08,-0.04,-0.4,08/17,-76.0,-78.4,-79.4,-79.4,-70.7,-66.6,-61.3,-54.2,,,,
7,00881,國泰台灣科技龍頭,55.15,0.35,0.64,08/17,-83.7,-80.9,-77.9,-75.7,-69.3,-57.3,-35.4,-16.6,-8.85,-1.64,,-18.7
8,00771,元大US高息特別股,15.64,-0.03,-0.19,08/17,-85.5,-86.6,-85.2,-74.6,-67.4,-13.1,-4.32,-14.5,-6.2,1.09,,-10.2
9,00641R,富邦日本反1,3.63,0.0,0.0,08/17,-16.4,-65.4,-72.2,-74.2,-61.4,-24.0,-15.3,-4.17,-5.44,-4.72,-3.02,-2.74
10,00989B,台新美國非投等債,10.12,-0.07,-0.69,08/17,-77.0,-91.4,-90.8,-73.6,-59.0,-18.8,-15.0,,,,,
11,00933B,國泰10Y+金融債,15.75,-0.11,-0.69,08/17,-77.4,-70.7,-68.0,-71.3,-49.3,-14.3,24.4,46.8,36.4,,,42.8
12,00937B,群益ESG投等債20+,14.41,-0.12,-0.83,08/17,-75.9,-74.2,-70.9,-69.4,-50.8,-21.0,26.9,25.7,23.5,,,27.0
13,00961,FT臺灣永續高息,13.3,-0.14,-1.04,08/17,-63.6,-66.0,-68.6,-69.1,-69.2,-51.7,-52.1,-44.0,-8.99,,,-36.4
14,009826,貝萊德世界股票,10.28,-0.02,-0.19,08/17,-61.0,-68.4,-69.4,-66.8,-69.3,,,,,,,
15,00981D,主動中信非投等債,10.45,-0.03,-0.29,08/17,-77.2,-80.4,-71.1,-66.7,-15.4,23.6,21.2,-0.4,,,,-17.7
16,3596,智易,164.0,-1.0,-0.61,08/17,-60.8,-59.6,-64.5,-66.0,-56.4,-29.5,7.04,-7.39,-10.2,0.34,0.29,-8.79
17,00923,群益台ESG低碳50,42.89,0.01,0.02,08/17,-75.1,-70.8,-68.1,-64.1,-58.6,-45.0,-20.8,-5.82,-4.43,-5.05,,-11.2
18,00646,元大S&P500,78.2,-0.4,-0.51,08/17,-81.3,-89.4,-76.6,-63.8,-64.7,-14.2,-17.1,-22.0,-6.13,-12.3,-12.7,-19.5
19,00981B,第一金優選非投債,9.29,-0.02,-0.21,08/17,-73.4,-68.3,-66.1,-63.5,-44.1,-6.07,-2.71,-11.7,-22.5,,,-11.1
20,00985B,群益ESG投等債0-5,10.26,-0.05,-0.48,08/17,-63.4,-73.9,-68.5,-63.5,-51.2,-26.2,-1.57,-4.26,,,,-4.4
21,2820,華票,16.25,-0.1,-0.61,08/17,-46.4,-45.6,-53.4,-62.7,-55.7,-23.2,1.56,0.49,2.61,4.58,0.09,0.11
22,00878,國泰永續高股息,33.75,-0.12,-0.35,08/17,-77.8,-70.0,-64.8,-62.6,-55.2,-38.0,5.82,13.7,15.4,-17.0,,19.9
23,020041,兆豐半導體氣候N,19.22,-0.15,-0.77,08/17,-100.0,-46.8,-24.2,-62.2,-36.0,-33.4,7.7,-4.28,-4.28,,,-4.33
24,009801,中信美國創新科技,12.57,0.0,0.0,08/17,-80.3,-82.0,-67.1,-61.7,-41.7,-3.26,21.8,31.8,25.4,,,31.7
25,3703,欣陸,19.7,-0.25,-1.25,08/17,-60.6,-61.5,-63.6,-61.0,-49.2,-19.4,-7.92,-11.0,-7.51,-1.53,-0.24,-9.03
26,5388,中磊,79.3,-0.5,-0.63,08/17,-60.0,-63.6,-58.6,-60.4,-32.6,-12.0,-0.34,-1.83,-5.66,-2.68,-0.53,-4.56
