" "," ","#","股票代號/名稱","類別","20260226","0306","0313","0320","0327","0402"," ","走 勢","總增減"," ","上週持有%","今日收盤價","今日漲跌"," "
" "," ","38","2495普安","電腦週邊","0.39","0.33","0.32","2.28","0.03","0.22"," ","31","3.57"," ","53.13","32.00","-2.20"," "
" "," ","39","4956光鋐","光電","0.73","0.43","4.24","0.96","-5.21","2.39"," ","31","3.54"," ","40.02","32.95","0.60"," "
" "," ","40","6706惠特","光電","4.60","3.04","-3.18","-3.24","8.29","-6.17"," ","30","3.34"," ","27.04","119.50","4.50"," "
" "," ","41","4737華廣","生技醫療業","0.33","0.24","0.80","0.28","0.44","1.21"," ","50","3.30"," ","59.92","70.30","-1.40"," "
" "," ","42","2436偉詮電","半導體","1.18","0.65","-0.09","2.14","-0.83","0.25"," ","31","3.30"," ","29.80","59.60","-1.50"," "
" "," ","43","2231為升","汽車","0.06","-0.03","-0.11","0.56","0.76","2.05"," ","50","3.29"," ","67.35","112.00","-9.00"," "
" "," ","44","2727王品","觀光","-0.11","-0.29","1.42","0.22","1.65","0.37"," ","30","3.26"," ","35.99","227.50","-4.00"," "
" "," ","45","6197佳必琪","電子零組件","0.68","0.37","1.36","2.94","-1.07","-1.12"," ","10","3.16"," ","48.08","157.50","-5.50"," "
" "," ","46","2393億光","光電","0.29","0.42","0.84","0.78","0.65","0.17"," ","10","3.15"," ","66.98","68.70","0.80"," "
" "," ","47","6805富世達","電子零組件","-0.67","2.09","0.37","1.70","-1.16","0.77"," ","31","3.10"," ","63.59","1885.00","-40.00"," "
" "," ","48","4564元翎","電機","0.85","1.02","0.54","0.77","-0.13","0.01"," ","31","3.06"," ","42.13","18.85","-0.10"," "
" "," ","49","3702大聯大","電子通路","0.54","0.47","0.39","1.33","0.43","-0.16"," ","10","3.00"," ","84.60","88.00","-1.90"," "
" "," ","50","4576大銀微系統","電機","0.76","-0.41","1.18","-0.45","1.88","-0.01"," ","30","2.95"," ","66.20","130.50","-1.00"," "
" "," ","51","5243乙盛-KY","光電","1.41","-1.18","-0.20","-0.95","-0.21","4.02"," ","50","2.89"," ","65.94","93.70","4.80"," "
" "," ","52","7795長廣","電子零組件","0.97","1.29","0.74","0.09","-0.22","-0.01"," ","31","2.86"," ","75.51","322.50","-17.00"," "
" "," ","53","4916事欣科","電腦週邊","4.10","-2.20","0.98","4.33","-2.63","-1.73"," ","31","2.85"," ","28.39","54.60","-2.80"," "
" "," ","54","3011今皓","電子零組件","-0.19","-0.44","3.14","0.15","-0.05","0.17"," ","31","2.78"," ","32.07","12.35","-0.10"," "
" "," ","55","2485兆赫","通信網路","-1.46","3.61","8.11","-12.65","2.99","2.16"," ","30","2.76"," ","27.38","78.50","-3.00"," "
" "," ","56","1721三晃","化學","0.00","0.26","0.31","1.31","0.64","0.19"," ","10","2.71"," ","37.96","17.30","-0.05"," "
" "," ","57","2441超豐","半導體","0.36","0.65","0.15","0.98","1.16","-0.61"," ","30","2.69"," ","76.67","85.00","-3.40"," "
" "," ","58","3042晶技","電子零組件","1.31","0.47","-0.05","0.53","0.05","0.38"," ","31","2.69"," ","59.72","91.80","-2.10"," "
" "," ","59","3717聯嘉投控","汽車","0.10","0.47","0.39","0.82","0.66","0.15"," ","10","2.59"," ","45.61","22.10","-0.75"," "
" "," ","60","2316楠梓電","電子零組件","1.28","-0.88","-1.27","3.70","-0.88","0.52"," ","31","2.47"," ","62.29","99.60","0.10"," "
" "," ","61","4540全球傳動","電機","1.00","1.29","-0.13","-0.04","0.17","0.17"," ","40","2.46"," ","38.66","40.80","-1.10"," "
" "," ","62","8464億豐","居家","0.09","2.78","-0.35","0.47","-0.35","-0.20"," ","31","2.44"," ","87.44","337.00","-9.00"," "
" "," ","63","4526東台","電機","2.11","-0.72","-0.09","0.78","-0.17","0.51"," ","31","2.42"," ","46.89","33.15","-1.30"," "
" "," ","64","3673TPK-KY","光電","0.94","-0.10","-0.05","0.31","1.53","-0.23"," ","30","2.40"," ","48.06","44.30","0.85"," "
" "," ","65","6782視陽","生技醫療業","0.44","0.37","0.18","1.43","0.17","-0.21"," ","10","2.38"," ","48.84","191.50","-6.00"," "
" "," ","66","6278台表科","光電","1.56","0.39","0.20","-0.08","0.19","0.11"," ","30","2.37"," ","65.91","94.10","-0.90"," "
" "," ","67","6024群益期","金融","0.03","0.59","0.73","0.85","-0.06","0.21"," ","31","2.35"," ","67.86","55.90","-0.50"," "
" "," ","68","2603長榮","航運","0.62","0.54","0.55","1.11","-0.58","-0.03"," ","31","2.21"," ","67.77","202.50","-2.00"," "
" "," ","69","2488漢平","其他電子","0.15","0.44","0.09","0.50","0.76","0.23"," ","30","2.17"," ","51.12","49.20","0.30"," "
" "," ","70","3714富采","光電","0.71","0.31","0.69","0.32","0.18","-0.04"," ","10","2.17"," ","45.41","54.20","4.90"," "
" "," ","71","4919新唐","半導體","1.22","-0.67","0.59","2.78","-1.77","-0.01"," ","31","2.14"," ","63.76","92.40","-2.10"," "
" "," ","72","8476台境*","綠能","0.25","0.56","-0.02","1.23","0.32","-0.28"," ","10","2.06"," ","64.84","18.50","-0.45"," "
" "," ","73","2464盟立","其他電子","-1.23","0.47","0.72","4.02","-0.17","-1.76"," ","10","2.05"," ","34.49","66.50","-1.60"," "
" "," ","74","4807日成-KY","貿易百貨","0.00","-0.01","-0.01","-1.05","6.52","-3.41"," ","30","2.04"," ","72.98","14.25","-0.15"," "
" "," ","75","2365昆盈","電腦週邊","0.70","-0.49","1.15","-0.25","0.22","0.69"," ","50","2.02"," ","21.50","30.50","-0.70"," "
" "," ","76","8039台虹","電子零組件","0.66","2.27","3.47","-3.37","-1.04","0.01"," ","50","2.00"," ","58.89","122.00","11.00"," "
" "," ","77","2515中工","營建","1.39","0.94","0.07","-0.15","-0.33","0.07"," ","31","1.99"," ","61.49","13.15","-0.25"," "
" "," ","78","3454晶睿","光電","0.85","0.94","0.24","-0.04","0.00","0.00"," ","40","1.99"," ","70.07","",""," "
" "," ","79","911608明輝-DR","存託憑證","0.15","0.10","1.44","0.15","0.12","0.02"," ","10","1.98"," ","26.25","2.92","-0.04"," "
" "," ","80","3030德律","其他電子","0.89","1.75","1.27","-1.62","0.07","-0.42"," ","30","1.94"," ","62.36","247.50","-9.00"," "
" "," ","81","3311閎暉","通信網路","0.14","0.63","0.25","0.46","0.16","0.27"," ","31","1.91"," ","54.67","31.45","-0.70"," "
" "," ","82","2382廣達","電腦週邊","0.60","0.56","0.05","0.23","0.12","0.30"," ","31","1.86"," ","84.08","284.50","-6.00"," "
" "," ","83","2419仲琦","通信網路","0.07","0.62","-0.19","-0.35","1.62","0.07"," ","30","1.84"," ","67.13","32.85","-2.30"," "
" "," ","84","1714和桐","化學","0.64","0.13","-0.11","0.74","0.21","0.19"," ","10","1.80"," ","62.17","9.53","-0.17"," "
" "," ","85","6671三能-KY","居家","0.02","0.03","0.76","0.17","0.81","0.01"," ","30","1.80"," ","74.41","30.50","0.25"," "
" "," ","86","9955佳龍","綠能","0.72","-0.26","0.77","0.75","-0.30","0.11"," ","31","1.79"," ","64.66","30.45","-0.85"," "
" "," ","87","2630亞航","航運","1.26","0.27","0.24","0.17","0.01","-0.16"," ","10","1.79"," ","66.15","46.55","-1.15"," "
" "," ","88","3028增你強","電子通路","2.37","-0.09","-0.96","0.78","0.12","-0.45"," ","10","1.77"," ","44.83","50.20","-0.20"," "
" "," ","89","3437榮創","光電","-0.32","0.12","2.08","-0.22","-0.64","0.74"," ","31","1.76"," ","25.74","20.30","-2.25"," "
" "," ","90","6139亞翔","其他電子","-0.52","0.10","0.38","1.81","1.52","-1.53"," ","10","1.76"," ","69.00","521.00","-4.00"," "
" "," ","91","2359所羅門","其他電子","0.64","0.05","-0.12","0.18","0.64","0.37"," ","30","1.76"," ","45.78","107.50","-3.50"," "
" "," ","92","6416瑞祺電通","通信網路","0.66","0.32","0.05","0.30","0.07","0.36"," ","31","1.76"," ","45.83","78.20","-1.60"," "
" "," ","93","2340台亞","半導體","0.11","0.48","0.32","1.62","0.03","-0.84"," ","10","1.72"," ","38.03","25.70","0.40"," "
" "," ","94","1723中碳","化學","0.31","-0.27","0.49","0.36","-0.10","0.90"," ","31","1.69"," ","51.97","85.20","-1.50"," "
" "," ","95","8249菱光","電子零組件","0.63","0.13","0.65","0.54","-0.57","0.30"," ","31","1.68"," ","58.05","47.00","-0.90"," "
" "," ","96","6153嘉聯益","電子零組件","-0.14","-0.25","0.42","1.22","0.39","0.04"," ","10","1.68"," ","48.33","16.20","0.00"," "
" "," ","97","2250IKKA-KY","汽車","1.48","-0.08","0.05","-0.01","-0.01","0.25"," ","41","1.68"," ","52.12","60.60","-0.20"," "
" "," ","98","2328廣宇","電子零組件","0.85","-0.03","0.05","0.52","0.39","-0.11"," ","10","1.67"," ","40.15","44.40","-0.60"," "
" "," ","99","2415錩新","電子零組件","0.58","0.00","-0.01","0.72","0.37","0.00"," ","10","1.66"," ","64.39","29.95","-0.15"," "
" "," ","100","2347聯強","電子通路","0.30","0.09","0.06","0.69","0.46","0.05"," ","10","1.65"," ","88.10","77.40","-0.10"," "
" "," ","101","6835圓裕","電子零組件","0.03","0.00","0.80","0.08","0.70","0.03"," ","30","1.64"," ","77.51","37.40","-0.10"," "
" "," ","102","6215和椿","其他電子","0.44","1.06","0.53","0.77","-0.32","-0.84"," ","10","1.64"," ","33.11","94.10","-3.90"," "
" "," ","103","5288豐祥-KY","電機","0.10","0.54","0.05","0.69","0.14","0.08"," ","10","1.60"," ","69.09","140.50","-1.00"," "
" "," ","104","5515建國","營建","0.13","0.18","0.49","0.49","0.12","0.17"," ","31","1.58"," ","69.38","36.15","-0.30"," "
" "," ","105","2385群光","電子零組件","0.15","0.32","0.56","0.33","0.21","0.00"," ","10","1.57"," ","77.07","121.00","1.00"," "
" "," ","106","5215科嘉-KY","電腦週邊","0.13","0.09","0.00","0.68","0.00","0.67"," ","31","1.57"," ","51.81","36.70","-0.40"," "
" "," ","107","2236百達-KY","汽車","0.12","0.39","0.70","0.53","0.13","-0.30"," ","10","1.57"," ","76.74","112.00","0.00"," "
" "," ","108","3034聯詠","半導體","0.61","0.32","0.14","0.08","0.62","-0.22"," ","30","1.55"," ","67.74","382.00","-9.50"," "
" "," ","109","3015全漢","電子零組件","0.79","0.67","-0.04","0.08","-0.09","0.13"," ","31","1.54"," ","64.52","49.50","-0.70"," "
" "," ","110","2413環科","電子零組件","5.69","-3.33","-0.61","1.02","0.15","-1.39"," ","10","1.53"," ","59.05","48.55","-1.55"," "
" "," ","111","3406玉晶光","光電","-0.26","-0.72","-0.20","1.50","1.32","-0.13"," ","10","1.51"," ","54.02","444.00","-7.50"," "
" "," ","112","3056富華新","營建","0.07","0.15","0.59","0.16","0.19","0.35"," ","50","1.51"," ","31.00","14.80","-0.15"," "
" "," ","113","2049上銀","電機","-0.48","2.24","-0.11","-0.60","0.63","-0.17"," ","30","1.51"," ","64.43","228.00","-5.50"," "
" "," ","114","3040遠見","其他","0.01","0.18","0.22","0.18","0.99","-0.08"," ","30","1.50"," ","70.37","50.30","-1.20"," "
" "," ","115","3708上緯投控","綠能","0.60","-2.69","2.80","1.06","0.46","-0.75"," ","10","1.48"," ","55.00","116.00","-6.50"," "
" "," ","116","6949沛爾生醫-創","生技醫療業","0.04","0.41","0.12","0.65","-0.42","0.67"," ","31","1.47"," ","72.46","562.00","-8.00"," "
" "," ","117","6205詮欣","電子零組件","0.57","0.65","-0.08","0.09","0.72","-0.48"," ","30","1.47"," ","44.32","51.80","-1.80"," "
" "," ","118","9136巨騰-DR","存託憑證","-0.69","0.26","2.01","-0.93","0.70","0.11"," ","30","1.46"," ","64.53","8.70","0.00"," "
" "," ","119","3380明泰","通信網路","0.23","0.74","-0.46","0.98","-0.20","0.17"," ","31","1.46"," ","68.11","35.55","-1.15"," "
" "," ","120","6272驊陞","電子零組件","0.65","0.22","-0.32","0.58","-0.38","0.71"," ","31","1.46"," ","50.15","31.30","-0.90"," "
" "," ","121","1460宏遠","紡織","0.05","0.32","0.28","0.29","0.29","0.20"," ","20","1.43"," ","70.09","7.10","-0.06"," "
" "," ","122","3059華晶科","光電","-0.08","0.46","0.07","0.08","0.60","0.30"," ","30","1.43"," ","27.55","35.40","-0.70"," "
" "," ","123","3006晶豪科","半導體","-2.35","-0.23","1.37","6.37","-2.94","-0.80"," ","31","1.42"," ","55.73","150.50","-6.00"," "
" "," ","124","2388威盛","半導體","0.03","-0.05","0.28","0.85","0.36","-0.08"," ","10","1.39"," ","66.72","51.40","-1.10"," "
" "," ","125","1809中釉","玻璃","0.12","0.01","-0.15","5.74","-4.62","0.29"," ","31","1.39"," ","51.68","25.10","-0.95"," "
" "," ","126","3413京鼎","半導體","1.23","-0.34","0.76","0.04","1.41","-1.71"," ","30","1.39"," ","40.65","293.50","-1.50"," "
" "," ","127","4961天鈺","半導體","-0.23","-0.01","0.60","0.28","0.09","0.64"," ","31","1.37"," ","42.06","149.00","-4.00"," "
" "," ","128","1597直得","電機","-0.94","0.40","0.49","0.16","1.61","-0.36"," ","30","1.36"," ","49.44","85.70","-0.80"," "
" "," ","129","5907大洋-KY","貿易百貨","0.03","0.37","0.42","0.13","0.30","0.08"," ","30","1.33"," ","70.46","5.79","0.02"," "
" "," ","130","6830汎銓","其他電子","3.69","-2.55","-0.85","0.21","0.63","0.20"," ","30","1.33"," ","38.96","565.00","51.00"," "
" "," ","131","3356奇偶","光電","-0.07","-0.97","0.32","1.79","1.38","-1.12"," ","10","1.33"," ","27.84","48.10","-0.75"," "
" "," ","132","2305全友","電腦週邊","0.22","-0.04","-0.18","1.13","0.56","-0.36"," ","10","1.33"," ","69.56","16.20","0.30"," "
" "," ","133","2851中再保","金融","0.28","0.23","-0.03","0.39","0.27","0.19"," ","10","1.33"," ","71.02","30.40","-0.45"," "
" "," ","134","8104錸寶","光電","0.93","-0.60","0.79","0.24","0.06","-0.10"," ","10","1.32"," ","41.00","32.00","-0.65"," "
" "," ","135","6108競國","電子零組件","0.03","0.47","-0.03","0.44","0.25","0.15"," ","10","1.31"," ","53.11","16.25","0.05"," "
" "," ","136","8473山林水","綠能","0.15","0.59","0.01","0.30","0.32","-0.06"," ","30","1.31"," ","67.46","37.70","-0.15"," "
" "," ","137","3027盛達","通信網路","0.44","0.47","-0.06","-0.13","0.57","0.01"," ","30","1.30"," ","44.87","19.10","-0.55"," "
" "," ","138","5434崇越","電子通路","0.88","-0.07","0.19","0.60","-0.30","0.00"," ","31","1.30"," ","54.71","331.50","9.00"," "
" "," ","139","3338泰碩","電子零組件","0.00","0.46","0.35","1.15","-0.20","-0.46"," ","10","1.30"," ","29.52","60.20","0.30"," "
" "," ","140","2614東森","其他","0.13","0.15","0.61","-0.13","0.07","0.47"," ","50","1.30"," ","47.08","20.45","-0.40"," "
" "," ","141","6405悅城","光電","0.84","0.45","0.27","0.35","-0.24","-0.38"," ","10","1.29"," ","53.68","37.15","3.35"," "
" "," ","142","2323中環","光電","1.17","0.51","0.86","0.61","-1.72","-0.14"," ","31","1.29"," ","44.47","10.90","-0.15"," "
" "," ","143","4938和碩","電腦週邊","0.39","-0.11","0.57","-0.06","0.42","0.08"," ","30","1.29"," ","77.66","78.00","-0.20"," "
" "," ","144","3010華立","電子通路","0.42","-0.11","0.99","0.56","0.24","-0.81"," ","10","1.29"," ","64.91","119.50","0.50"," "
" "," ","145","5471松翰","半導體","0.79","0.10","0.82","-0.67","0.19","0.05"," ","30","1.28"," ","31.31","36.85","-1.60"," "
" "," ","146","1309台達化","塑膠","0.33","-0.50","0.50","0.99","0.43","-0.47"," ","10","1.28"," ","48.02","25.95","2.35"," "
" "," ","147","2460建通","電子零組件","-0.16","0.50","1.00","-0.23","0.09","0.07"," ","30","1.27"," ","62.81","25.10","-0.40"," "
" "," ","148","2617台航","航運","0.08","0.43","0.75","0.28","-0.18","-0.11"," ","31","1.25"," ","62.15","30.20","-0.30"," "
" "," ","149","8101華冠","通信網路","0.02","0.00","1.20","0.01","0.00","0.01"," ","31","1.24"," ","81.62","13.70","-0.70"," "
" "," ","150","3543州巧","光電","5.09","0.35","-0.22","-0.32","-2.79","-0.88"," ","31","1.23"," ","55.09","45.95","-1.40"," "
" "," ","151","2903遠百","貿易百貨","0.11","0.12","0.47","0.38","0.15","0.00"," ","10","1.23"," ","79.13","23.00","0.05"," "
" "," ","152","3090日電貿","電子零組件","2.50","-1.29","-0.81","1.74","-0.79","-0.13"," ","31","1.22"," ","60.11","90.70","-1.80"," "
" "," ","153","1409新纖","紡織","0.35","-0.12","0.54","0.70","-0.11","-0.15"," ","10","1.21"," ","65.96","15.40","-0.15"," "
" "," ","154","2059川湖","電子零組件","0.21","0.23","-0.36","0.52","0.54","0.05"," ","30","1.19"," ","68.00","3345.00","-110.00"," "
" "," ","155","9912偉聯","電腦週邊","0.06","0.19","-0.17","0.78","0.19","0.13"," ","10","1.18"," ","59.54","12.80","0.10"," "
" "," ","156","2363矽統","半導體","0.08","0.71","0.53","0.31","0.15","-0.60"," ","10","1.18"," ","32.31","46.30","-1.35"," "
" "," ","157","2457飛宏","電子零組件","0.69","0.32","-0.01","-0.23","0.16","0.25"," ","50","1.18"," ","29.25","23.90","-0.85"," "
" "," ","158","8222寶一","電機","0.55","-0.77","0.14","0.83","0.24","0.18"," ","10","1.17"," ","36.72","34.20","-0.95"," "
" "," ","159","6923中台","綠能","0.50","0.03","-0.05","0.17","-0.01","0.52"," ","31","1.16"," ","69.15","74.70","-0.90"," "
" "," ","160","1752南光","生技醫療業","0.00","0.45","0.13","0.51","0.05","0.02"," ","10","1.16"," ","63.76","35.75","-0.20"," "
" "," ","161","9902台火","其他","-0.09","0.19","0.71","-0.23","0.52","0.06"," ","30","1.16"," ","56.19","14.20","-0.10"," "
" "," ","162","2537聯上發","營建","0.00","0.32","0.11","-0.29","0.51","0.50"," ","30","1.15"," ","56.20","10.35","-0.05"," "
" "," ","163","8105凌巨","光電","0.14","0.16","0.23","0.61","-0.12","0.13"," ","31","1.15"," ","58.94","13.15","0.25"," "
" "," ","164","4142國光生","生技醫療業","-0.22","0.68","-0.14","0.38","0.12","0.32"," ","31","1.14"," ","39.08","18.90","0.10"," "
" "," ","165","3530晶相光","半導體","-0.52","0.52","0.54","0.65","0.44","-0.49"," ","10","1.14"," ","57.81","57.40","-0.50"," "
" "," ","166","3023信邦","電子零組件","0.29","-0.08","0.39","0.15","0.52","-0.13"," ","30","1.14"," ","67.73","261.00","1.50"," "
" "," ","167","1598岱宇","運動","0.03","0.04","0.21","0.46","0.11","0.28"," ","31","1.13"," ","58.82","19.65","-0.25"," "
" "," ","168","3031佰鴻","光電","0.11","-0.16","0.76","0.49","-0.38","0.31"," ","31","1.13"," ","60.93","23.50","0.70"," "
" "," ","169","1590亞德客-KY","電機","0.40","0.17","0.31","-0.21","0.44","0.01"," ","30","1.12"," ","72.08","996.00","-29.00"," "
" "," ","170","4755三福化","化學","0.82","0.36","0.22","0.46","-1.11","0.36"," ","31","1.11"," ","72.58","138.00","-3.00"," "
" "," ","171","2483百容","電子零組件","0.41","0.31","0.21","0.44","0.07","-0.33"," ","10","1.11"," ","63.04","20.80","-0.05"," "
" "," ","172","3596智易","通信網路","0.39","0.64","0.97","0.39","-0.73","-0.55"," ","31","1.11"," ","72.49","165.00","-2.00"," "
" "," ","173","6869雲豹能源","綠能","0.58","0.29","0.21","0.10","-0.03","-0.04"," ","10","1.11"," ","53.86","85.00","-3.90"," "
" "," ","174","2228劍麟","汽車","0.00","-0.03","0.12","0.03","0.96","0.02"," ","30","1.10"," ","56.60","86.60","-1.30"," "
" "," ","175","6794向榮生技","生技醫療業","0.00","0.03","0.73","0.11","0.20","0.02"," ","30","1.09"," ","79.98","81.60","0.90"," "
" "," ","176","6136富爾特","通信網路","0.03","0.37","0.59","0.05","0.21","-0.16"," ","30","1.09"," ","43.36","24.30","0.05"," "
" "," ","177","2939永邑-KY","貿易百貨","0.02","0.01","0.01","0.98","-0.49","0.56"," ","31","1.09"," ","75.51","26.15","0.15"," "
" "," ","178","3607谷崧","電子零組件","0.74","-0.24","0.79","-0.30","-0.01","0.08"," ","50","1.06"," ","33.38","14.15","-0.05"," "
" "," ","179","1476儒鴻","紡織","-0.08","3.29","-0.57","-0.46","-0.61","-0.52"," ","31","1.05"," ","84.45","322.50","-8.50"," "
" "," ","180","3305昇貿","其他電子","0.54","-1.02","-0.54","0.98","0.31","0.78"," ","31","1.05"," ","42.08","101.50","-3.50"," "
" "," ","181","3716中化控股","生技醫療業","0.08","0.18","0.11","0.43","0.13","0.11"," ","10","1.04"," ","53.89","32.85","-0.40"," "
" "," ","182","3545敦泰","半導體","0.18","0.49","0.18","0.42","0.05","-0.28"," ","10","1.04"," ","22.60","47.70","-1.00"," "
" "," ","183","3048益登","電子通路","1.08","-0.64","-0.05","2.16","-0.92","-0.59"," ","31","1.04"," ","45.42","34.15","-0.55"," "
" "," ","184","3013晟銘電","電腦週邊","-0.24","0.20","-0.28","0.86","0.97","-0.47"," ","30","1.04"," ","48.08","98.20","-1.70"," "
" "," ","185","4440宜新實業","紡織","0.12","0.26","0.27","0.12","0.14","0.12"," ","30","1.03"," ","55.20","17.20","0.20"," "
" "," ","186","1210大成","食品","0.14","-0.10","0.31","0.38","0.21","0.08"," ","10","1.02"," ","63.24","54.70","0.10"," "
" "," ","187","4942嘉彰","光電","0.08","0.05","0.00","0.09","0.36","0.44"," ","50","1.02"," ","63.15","38.65","-0.25"," "
" "," ","188","3588通嘉","半導體","-0.49","0.06","0.26","0.16","0.84","0.18"," ","30","1.01"," ","26.15","46.35","-0.80"," "
" "," ","189","2211長榮鋼","鋼鐵","0.57","0.12","0.32","0.17","-0.11","-0.06"," ","31","1.01"," ","82.89","99.00","-1.00"," "
" "," ","190","6164華興","光電","0.50","-0.32","0.80","-0.05","0.15","-0.08"," ","30","1.00"," ","23.24","11.60","-0.20"," "
" "," ","191","2897王道銀行","金融","0.06","0.20","0.34","0.05","0.10","0.25"," ","50","1.00"," ","84.60","10.05","0.00"," "
" "," ","192","2409友達","光電","-0.04","0.40","2.83","-1.65","-0.79","0.25"," ","50","1.00"," ","49.14","16.85","0.90"," "
" "," ","193","2484希華","電子零組件","-0.21","0.61","0.17","0.23","-0.70","0.90"," ","31","1.00"," ","21.35","30.35","-0.90"," "
