排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,8084,巨虹,45.9,0.9,2.0,07/20,75.0,75.0,300.0,2700.0,,0.0,0.0,0.0,-65.4,0.0
2,00988B,玉山嚴選非投債,19.96,0.0,0.0,07/20,0.0,0.0,2.06,520.0,1769.0,1769.0,,,,
3,7610,聯友金屬-創,2170.0,-240.0,-9.96,07/20,-2.56,-2.56,138.0,375.0,-29.6,-64.5,,,,
4,6474,華豫寧,36.3,-0.35,-0.95,07/20,7.69,7.69,367.0,367.0,367.0,,,,,
5,3152,璟德,225.0,-6.5,-2.81,07/20,77.8,220.0,129.0,300.0,129.0,,-99.1,-99.3,-97.3,-99.0
6,6910,德鴻,25.15,0.55,2.24,07/20,6.67,100.0,129.0,300.0,,,,,,
7,3489,森寶,19.15,-0.15,-0.78,07/20,6.62,27.4,55.5,261.0,325.0,239.0,356.0,407.0,21.2,390.0
8,00685L,群益臺灣加權正2,10.41,-0.13,-1.23,07/20,7.38,48.2,72.3,255.0,,15735.0,36891.0,9820.0,18921.0,9531.0
9,00749B,凱基新興債10+,31.76,0.01,0.03,07/20,0.0,0.0,0.0,200.0,200.0,200.0,,,-70.0,
10,00403A,主動統一升級50,9.28,-0.24,-2.52,07/20,13.8,127.0,134.0,173.0,177.0,122.0,,,,
11,006203,元大MSCI台灣,181.0,0.25,0.14,07/20,0.0,0.0,4.35,167.0,167.0,167.0,300.0,,243.0,380.0
12,00989B,台新美國非投等債,10.25,0.03,0.29,07/20,0.0,0.0,0.0,167.0,167.0,167.0,,,,
13,6272,驊陞,26.85,-0.2,-0.74,07/20,5.26,25.0,31.1,154.0,,,,,,
14,7734,印能科技,2835.0,-15.0,-0.53,07/20,35.2,178.0,223.0,150.0,163.0,42.9,-6.55,-42.1,78.4,-32.9
15,2248,華勝-KY,65.2,2.7,4.32,07/20,0.0,0.0,38.1,149.0,149.0,164.0,444.0,1143.0,,4250.0
16,00941,中信上游半導體,26.81,0.19,0.71,07/20,0.0,0.55,42.2,122.0,141.0,157.0,123.0,2.43,-63.8,4.61
17,7772,耀穎,98.0,-1.6,-1.61,07/20,0.0,33.3,100.0,100.0,700.0,,,,,
18,00990A,主動元大AI新經濟,15.82,0.33,2.13,07/20,2.64,65.7,75.8,94.0,138.0,84.4,197.0,74.3,,-61.8
19,5511,德昌,69.1,1.2,1.77,07/20,3.04,8.11,46.7,87.2,175.0,37.5,96.4,135.0,13.1,163.0
20,0057,富邦摩台,297.6,1.95,0.66,07/20,0.0,0.0,0.0,82.4,82.4,82.4,520.0,,,
21,6246,臺龍,13.45,-0.4,-2.89,07/20,10.9,21.4,24.4,82.1,112.0,122.0,5000.0,,-37.8,
22,009818,華南永昌NASDAQxT,19.64,0.02,0.1,07/20,0.0,0.0,0.0,80.0,80.0,80.0,,,,
