排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
1501,2617,台航,31.8,0.85,2.75,26W34,08/21,41.1,-0.37,41.7,-0.37,58.3,0.37
1502,2640,大車隊,155.5,0.0,0.0,26W34,08/21,40.0,0.0,41.7,0.0,58.3,0.0
1503,1441,大東,8.9,0.04,0.45,26W34,08/21,39.1,0.0,41.6,0.0,58.4,0.0
1504,1817,凱撒衛,40.05,0.0,0.0,26W34,08/21,41.6,0.01,41.6,0.01,58.4,-0.01
1505,2748,雲品,38.9,0.5,1.3,26W34,08/21,40.6,0.0,41.6,0.0,58.4,0.0
1506,6741,91APP*-KY,54.5,-0.5,-0.91,26W34,08/21,36.9,-0.04,41.5,-0.01,58.5,0.01
1507,3432,台端,15.1,0.2,1.34,26W34,08/21,37.4,0.0,41.5,0.0,58.5,0.0
1508,5234,達興材料,302.5,3.5,1.17,26W34,08/21,40.7,0.01,41.5,0.0,58.5,0.0
1509,4576,大銀微系統,202.5,-5.5,-2.64,26W34,08/21,39.2,2.32,41.4,0.83,58.6,-0.83
1510,4416,三圓,13.75,1.25,10.0,26W34,08/21,38.7,2.2,41.4,2.19,58.6,-2.19
1511,2415,錩新,30.3,-0.25,-0.82,26W34,08/21,40.5,-0.92,41.4,0.0,58.6,0.0
1512,2107,厚生,26.75,0.65,2.49,26W34,08/21,40.4,-0.2,41.4,-0.51,58.6,0.51
1513,5511,德昌,72.9,0.1,0.14,26W34,08/21,39.3,-0.12,41.4,-0.12,58.6,0.12
1514,5548,安倉,20.85,0.1,0.48,26W34,08/21,39.9,-0.01,41.3,-0.01,58.7,0.01
1515,6725,矽科宏晟,229.0,2.5,1.1,26W34,08/21,38.6,0.0,41.3,0.0,58.7,0.0
1516,4528,江興鍛,15.15,-0.05,-0.33,26W34,08/21,40.2,0.0,41.3,0.0,58.7,0.0
1517,1516,川飛,15.2,0.2,1.33,26W34,08/21,41.3,0.0,41.3,0.0,58.7,0.0
1518,2755,揚秦,102.5,0.5,0.49,26W34,08/21,41.3,0.52,41.3,0.52,58.7,-0.52
1519,2115,六暉-KY,24.25,0.7,2.97,26W34,08/21,37.0,-0.05,41.3,-0.04,58.7,0.04
1520,4930,燦星網,16.15,-0.05,-0.31,26W34,08/21,39.2,0.0,41.3,0.0,58.7,0.0
1521,2497,怡利電,45.6,0.25,0.55,26W34,08/21,39.2,-0.24,41.3,-0.24,58.7,0.24
1522,6605,帝寶,141.5,0.5,0.35,26W34,08/21,39.0,0.48,41.3,-0.02,58.7,0.02
1523,4549,桓達,102.0,-0.5,-0.49,26W34,08/21,41.3,0.0,41.3,0.0,58.7,0.0
1524,2305,全友,26.0,-0.55,-2.07,26W34,08/21,40.0,0.78,41.2,0.76,58.8,-0.76
1525,1532,勤美,23.1,0.15,0.65,26W34,08/21,39.9,-0.01,41.2,-0.23,58.8,0.23
1526,4919,新唐,114.0,-4.5,-3.8,26W34,08/21,40.0,0.0,41.2,0.23,58.8,-0.23
1527,4441,振大環球,182.0,-2.0,-1.09,26W34,08/21,39.7,-0.05,41.2,-0.05,58.8,0.05
1528,2546,根基,114.5,-2.0,-1.72,26W34,08/21,40.5,0.0,41.2,0.0,58.8,0.0
1529,3022,威強電,90.2,-2.3,-2.49,26W34,08/21,39.7,4.03,41.2,2.05,58.8,-2.05
1530,2643,捷迅,63.0,1.1,1.78,26W34,08/21,36.0,0.01,41.2,0.01,58.8,-0.01
1531,6147,頎邦,156.5,-7.0,-4.28,26W34,08/21,39.7,-0.26,41.2,-0.26,58.8,0.26
1532,3308,聯德,19.75,-0.2,-1.0,26W34,08/21,39.6,0.0,41.1,0.0,58.9,0.0
1533,6525,捷敏-KY,138.0,-3.5,-2.47,26W34,08/21,39.7,1.39,41.1,-0.05,58.9,0.05
1534,8462,柏文,175.5,-0.5,-0.28,26W34,08/21,37.8,-0.99,41.1,0.06,58.9,-0.06
1535,1418,東華,17.75,0.1,0.57,26W34,08/21,37.9,0.01,41.1,0.01,58.9,-0.01
1536,9921,巨大,107.5,1.5,1.42,26W34,08/21,37.9,0.38,41.1,0.38,58.9,-0.38
1537,4205,中華食,69.3,0.2,0.29,26W34,08/21,38.4,0.0,41.1,0.0,58.9,0.0
1538,8068,全達,17.05,0.1,0.59,26W34,08/21,41.0,0.06,41.0,0.06,59.0,-0.06
1539,6728,上洋,110.0,2.5,2.33,26W34,08/21,41.0,0.0,41.0,0.0,59.0,0.0
1540,1219,福壽,11.25,0.1,0.9,26W34,08/21,39.2,-0.12,41.0,-0.11,59.0,0.11
1541,2114,鑫永銓,88.6,0.1,0.11,26W34,08/21,40.9,-0.03,40.9,-0.03,59.1,0.03
1542,1201,味全,12.45,0.0,0.0,26W34,08/21,39.8,0.04,40.9,0.03,59.1,-0.03
1543,3596,智易,161.0,-1.5,-0.92,26W34,08/21,36.9,1.6,40.9,1.6,59.1,-1.6
1544,2906,高林,13.95,0.3,2.2,26W34,08/21,39.6,0.38,40.9,-0.47,59.1,0.47
1545,1737,臺鹽,32.5,0.1,0.31,26W34,08/21,40.4,0.05,40.8,0.05,59.2,-0.05
1546,1722,台肥,46.55,0.3,0.65,26W34,08/21,39.1,0.06,40.8,-0.11,59.2,0.11
1547,5464,霖宏,68.7,-1.9,-2.69,26W34,08/21,35.3,-0.15,40.8,-0.15,59.2,0.15
1548,3002,歐格,17.0,0.2,1.19,26W34,08/21,38.2,0.0,40.8,0.0,59.2,0.0
1549,2729,瓦城,161.0,0.5,0.31,26W34,08/21,36.3,-1.59,40.8,0.73,59.2,-0.73
1550,6573,虹揚-KY,17.1,0.1,0.59,26W34,08/21,39.6,0.0,40.8,0.0,59.2,0.0
1551,1409,新纖,24.5,0.1,0.41,26W34,08/21,39.9,0.08,40.7,0.13,59.3,-0.13
1552,2101,南港,33.25,0.4,1.22,26W34,08/21,39.4,0.85,40.7,0.68,59.3,-0.68
1553,6902,GOGOLOOK,126.5,0.0,0.0,26W34,08/21,38.0,0.17,40.7,0.14,59.3,-0.14
1554,2025,千興,12.9,0.35,2.79,26W34,08/21,40.1,0.0,40.6,0.0,59.4,0.0
1555,006203,元大MSCI台灣,190.3,1.6,0.85,26W34,08/21,30.8,-7.28,40.6,-7.28,59.4,7.28
1556,8443,阿瘦,11.4,-0.05,-0.44,26W34,08/21,36.7,1.7,40.6,1.71,59.4,-1.71
1557,6947,台鎔科技,70.3,-0.7,-0.99,26W34,08/21,37.1,0.05,40.6,-0.8,59.4,0.8
1558,2379,瑞昱,714.0,11.0,1.56,26W34,08/21,36.3,0.13,40.5,0.17,59.5,-0.17
1559,6624,萬年清,42.3,1.25,3.05,26W34,08/21,32.8,0.0,40.5,0.0,59.5,0.0
1560,3034,聯詠,530.0,3.0,0.57,26W34,08/21,36.8,-0.39,40.4,0.62,59.6,-0.62
1561,8421,旭源,13.7,0.25,1.86,26W34,08/21,40.4,-0.11,40.4,-0.11,59.6,0.11
1562,7765,中華資安,224.0,-1.0,-0.44,26W34,08/21,40.4,0.04,40.4,0.04,59.6,-0.04
1563,1586,和勤,18.1,-0.05,-0.28,26W34,08/21,37.6,0.68,40.4,1.34,59.6,-1.34
1564,3265,台星科,167.5,-7.0,-4.01,26W34,08/21,38.4,-0.31,40.3,-1.64,59.7,1.64
1565,8916,光隆,40.4,-0.1,-0.25,26W34,08/21,39.1,-0.01,40.3,-0.01,59.7,0.01
1566,2467,志聖,560.0,0.0,0.0,26W34,08/21,37.0,-0.31,40.3,0.74,59.7,-0.74
1567,4770,上品,212.0,2.0,0.95,26W34,08/21,39.3,0.0,40.3,0.0,59.7,0.0
1568,4933,友輝,54.2,0.3,0.56,26W34,08/21,39.2,0.0,40.3,0.0,59.7,0.0
1569,1467,南緯,8.65,0.38,4.59,26W34,08/21,37.3,-0.03,40.3,-0.43,59.7,0.43
1570,3704,合勤控,41.65,-0.65,-1.54,26W34,08/21,38.8,0.99,40.3,1.01,59.7,-1.01
1571,5871A,中租-KY甲特,100.0,0.0,0.0,26W34,08/21,37.3,0.68,40.3,0.01,59.7,-0.01
1572,6508,惠光,26.2,-0.3,-1.13,26W34,08/21,40.3,-0.02,40.3,-0.02,59.7,0.02
1573,1720,生達,57.2,0.1,0.18,26W34,08/21,38.2,0.49,40.3,0.03,59.7,-0.03
1574,6617,共信-KY,107.5,3.0,2.87,26W34,08/21,37.5,0.02,40.2,0.0,59.8,0.0
1575,4503,金雨,24.0,-0.35,-1.44,26W34,08/21,40.2,0.0,40.2,0.0,59.8,0.0
1576,5288,豐祥-KY,191.0,1.5,0.79,26W34,08/21,39.0,-0.01,40.2,0.0,59.8,0.0
1577,2393,億光,64.7,-1.6,-2.41,26W34,08/21,38.1,0.47,40.1,0.43,59.9,-0.43
1578,4163,鐿鈦,142.0,-2.5,-1.73,26W34,08/21,38.3,0.0,40.1,0.0,59.9,0.0
1579,6690,安碁資訊,164.0,1.5,0.92,26W34,08/21,40.1,0.0,40.1,0.0,59.9,0.0
1580,2705,六福,16.05,0.25,1.58,26W34,08/21,38.7,-0.05,40.1,-0.05,59.9,0.05
1581,5534,長虹,80.4,-0.5,-0.62,26W34,08/21,35.7,-0.52,40.1,-0.45,59.9,0.45
1582,5016,松和,24.65,-0.05,-0.2,26W34,08/21,38.4,0.0,40.0,0.0,60.0,0.0
1583,3564,其陽,45.7,-0.4,-0.87,26W34,08/21,40.0,0.0,40.0,0.0,60.0,0.0
1584,1717,長興,71.6,1.4,1.99,26W34,08/21,38.4,1.08,40.0,1.0,60.0,-1.0
1585,2377,微星,141.5,1.5,1.07,26W34,08/21,37.9,4.04,40.0,3.59,60.0,-3.59
1586,1444,力麗,7.52,0.16,2.17,26W34,08/21,38.8,-0.12,39.9,-0.12,60.1,0.12
1587,1626,艾美特-KY,9.6,0.1,1.05,26W34,08/21,38.0,0.01,39.9,0.01,60.1,-0.01
1588,3064,泰偉,18.95,0.0,0.0,26W34,08/21,39.8,0.0,39.8,0.0,60.2,0.0
1589,9934,成霖,11.45,0.05,0.44,26W34,08/21,37.6,0.03,39.8,0.03,60.2,-0.03
