證券代號,證券名稱,交易別,成交價,成交股數,成交金額
1590,亞德客-KY,配對交易,"1,407.50","14,000","19,705,000"
2308,台達電,配對交易,"1,821.08","20,920","38,096,994"
2308,台達電,配對交易,"1,821.06","20,080","36,566,885"
2317,鴻海,配對交易,252.06,"62,000","15,627,720"
2330,台積電,配對交易,"2,357.50","15,000","35,362,500"
2330,台積電,配對交易,"2,353.48","70,500","165,920,340"
2330,台積電,配對交易,"2,353.47","70,500","165,919,635"
2330,台積電,配對交易,"2,352.50","19,000","44,697,500"
2330,台積電,配對交易,"2,350.00","35,000","82,250,000"
2330,台積電,配對交易,"2,343.89","15,000","35,158,350"
2382,廣達,配對交易,302.50,"1,000,000","302,500,000"
2455,全新,配對交易,325.25,"57,000","18,539,250"
2884,玉山金,配對交易,35.86,"540,500","19,382,330"
2884,玉山金,配對交易,35.84,"634,500","22,740,480"
2891,中信金,配對交易,63.50,"282,000","17,907,000"
2891,中信金,配對交易,63.47,"395,000","25,070,650"
3016,嘉晶,配對交易,103.00,"385,000","39,655,000"
3016,嘉晶,配對交易,92.70,"200,000","18,540,000"
3533,嘉澤,配對交易,"1,978.10","43,000","85,058,300"
3653,健策,配對交易,"3,443.23","35,990","123,921,848"
3653,健策,配對交易,"3,443.21","23,010","79,228,262"
3665,貿聯-KY,配對交易,"2,320.00","252,000","584,640,000"
4557,永新-KY,配對交易,52.60,"975,000","51,285,000"
8464,億豐,配對交易,368.16,"68,000","25,034,880"
總計,,,,"5,233,000","2,052,807,923"
