單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"13,083,658,261","15,410,884,925","-2,327,226,664"
自營商(避險),"41,130,017,022","37,346,123,216","3,783,893,806"
投信,"29,023,770,430","17,757,627,974","11,266,142,456"
外資及陸資(不含外資自營商),"494,583,745,248","404,275,419,424","90,308,325,824"
外資自營商,0,0,0
合計,"577,821,190,961","474,790,055,539","103,031,135,422"
