排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
1501,6465,威潤,48.4,1.9,4.09,26W35,08/28,38.7,-0.06,41.7,0.0,58.3,0.0
1502,2640,大車隊,158.0,1.5,0.96,26W35,08/28,40.0,0.0,41.7,0.0,58.3,0.0
1503,1441,大東,9.09,-0.06,-0.66,26W35,08/28,39.1,0.0,41.6,0.0,58.4,0.0
1504,1817,凱撒衛,40.45,0.1,0.25,26W35,08/28,41.6,0.0,41.6,0.0,58.4,0.0
1505,2748,雲品,38.75,0.05,0.13,26W35,08/28,40.6,0.0,41.6,0.0,58.4,0.0
1506,3432,台端,14.6,0.0,0.0,26W35,08/28,37.4,0.0,41.5,0.0,58.5,0.0
1507,2497,怡利電,45.65,-0.2,-0.44,26W35,08/28,39.4,0.24,41.5,0.24,58.5,-0.24
1508,5234,達興材料,303.5,1.5,0.5,26W35,08/28,40.7,0.01,41.5,0.0,58.5,0.0
1509,2415,錩新,29.4,0.65,2.26,26W35,08/28,40.5,0.01,41.5,0.08,58.5,-0.08
1510,4576,大銀微系統,216.0,0.5,0.23,26W35,08/28,39.1,-0.06,41.4,-0.07,58.6,0.07
1511,6725,矽科宏晟,231.0,-6.5,-2.74,26W35,08/28,38.6,0.0,41.3,0.0,58.7,0.0
1512,5548,安倉,20.65,0.15,0.73,26W35,08/28,39.9,-0.01,41.3,-0.01,58.7,0.01
1513,5511,德昌,71.2,-0.3,-0.42,26W35,08/28,39.3,-0.03,41.3,-0.03,58.7,0.03
1514,2617,台航,30.45,-0.85,-2.72,26W35,08/28,40.7,-0.42,41.3,-0.42,58.7,0.42
1515,4528,江興鍛,15.0,-0.05,-0.33,26W35,08/28,40.2,0.0,41.3,0.0,58.7,0.0
1516,2755,揚秦,102.0,-0.5,-0.49,26W35,08/28,41.3,0.01,41.3,0.01,58.7,-0.01
1517,1516,川飛,14.75,-0.15,-1.01,26W35,08/28,41.3,0.0,41.3,0.0,58.7,0.0
1518,4441,振大環球,176.0,-2.5,-1.4,26W35,08/28,39.8,0.08,41.3,0.08,58.7,-0.08
1519,00969B,元大零息超長美債,8.03,-0.06,-0.74,26W35,08/28,39.4,0.02,41.3,-0.56,58.7,0.56
1520,4930,燦星網,16.25,0.05,0.31,26W35,08/28,39.2,0.0,41.3,0.0,58.7,0.0
1521,2115,六暉-KY,23.9,0.05,0.21,26W35,08/28,36.9,-0.01,41.3,-0.01,58.7,0.01
1522,3605,宏致,131.0,11.5,9.62,26W35,08/28,38.8,3.66,41.3,3.56,58.7,-3.56
1523,6741,91APP*-KY,59.2,-1.2,-1.99,26W35,08/28,36.7,-0.22,41.3,-0.27,58.7,0.27
1524,3596,智易,161.5,1.5,0.94,26W35,08/28,36.5,-0.37,41.3,0.4,58.7,-0.4
1525,4549,桓達,103.0,2.0,1.98,26W35,08/28,41.3,0.0,41.3,0.0,58.7,0.0
1526,1532,勤美,22.9,-0.05,-0.22,26W35,08/28,39.9,0.01,41.2,0.01,58.8,-0.01
1527,2546,根基,106.5,-0.5,-0.47,26W35,08/28,40.5,0.0,41.2,0.0,58.8,0.0
1528,2643,捷迅,63.1,0.6,0.96,26W35,08/28,36.0,0.03,41.2,0.03,58.8,-0.03
1529,8462,柏文,171.0,-3.0,-1.72,26W35,08/28,38.9,1.09,41.1,0.05,58.9,-0.05
1530,2107,厚生,26.9,-0.15,-0.55,26W35,08/28,40.2,-0.24,41.1,-0.24,58.9,0.24
1531,6605,帝寶,139.0,-3.0,-2.11,26W35,08/28,38.9,-0.13,41.1,-0.13,58.9,0.13
1532,00683L,期元大美元指正2,21.25,0.0,0.0,26W35,08/28,41.1,0.1,41.1,-7.72,58.9,7.72
1533,8068,全達,17.05,0.0,0.0,26W35,08/28,41.1,0.06,41.1,0.06,58.9,-0.06
1534,1418,東華,17.75,-0.2,-1.11,26W35,08/28,37.9,0.0,41.1,0.0,58.9,0.0
1535,4205,中華食,69.3,-0.4,-0.57,26W35,08/28,38.4,0.0,41.1,0.0,58.9,0.0
1536,6525,捷敏-KY,144.5,3.0,2.12,26W35,08/28,39.6,-0.09,41.0,-0.09,59.0,0.09
1537,3308,聯德,22.3,-0.25,-1.11,26W35,08/28,39.5,-0.13,41.0,-0.13,59.0,0.13
1538,6728,上洋,108.5,-0.5,-0.46,26W35,08/28,41.0,0.0,41.0,0.0,59.0,0.0
1539,2305,全友,29.0,-0.45,-1.53,26W35,08/28,40.1,0.16,41.0,-0.27,59.0,0.27
1540,8210,勤誠,990.0,30.0,3.12,26W35,08/28,37.6,0.59,41.0,1.37,59.0,-1.37
1541,2114,鑫永銓,89.0,-0.6,-0.67,26W35,08/28,40.9,-0.03,40.9,-0.03,59.1,0.03
1542,4919,新唐,122.5,0.5,0.41,26W35,08/28,39.9,-0.12,40.9,-0.31,59.1,0.31
1543,1219,福壽,11.5,-0.3,-2.54,26W35,08/28,39.1,-0.06,40.9,-0.07,59.1,0.07
1544,1409,新纖,24.3,-0.7,-2.8,26W35,08/28,39.9,-0.02,40.9,0.16,59.1,-0.16
1545,1737,臺鹽,30.8,0.0,0.0,26W35,08/28,40.4,0.01,40.9,0.01,59.1,-0.01
1546,1722,台肥,44.6,0.0,0.0,26W35,08/28,39.2,0.11,40.9,0.02,59.1,-0.02
1547,2906,高林,14.1,0.0,0.0,26W35,08/28,39.2,-0.39,40.9,-0.01,59.1,0.01
1548,3704,合勤控,42.0,-0.45,-1.06,26W35,08/28,38.7,-0.09,40.8,0.57,59.2,-0.57
1549,1201,味全,12.25,0.05,0.41,26W35,08/28,39.8,0.0,40.8,-0.02,59.2,0.02
1550,2379,瑞昱,722.0,-8.0,-1.1,26W35,08/28,36.4,0.13,40.8,0.29,59.2,-0.29
1551,6902,GOGOLOOK,129.5,2.5,1.97,26W35,08/28,38.2,0.15,40.8,0.15,59.2,-0.14
1552,2609,陽明,56.2,-1.7,-2.94,26W35,08/28,40.0,-1.08,40.8,-1.07,59.2,1.07
1553,3002,歐格,17.45,0.3,1.75,26W35,08/28,38.2,0.0,40.8,0.0,59.2,0.0
1554,2729,瓦城,155.5,0.5,0.32,26W35,08/28,36.3,0.0,40.8,0.0,59.2,0.0
1555,3022,威強電,90.3,-1.2,-1.31,26W35,08/28,39.3,-0.38,40.8,-0.42,59.2,0.42
1556,6573,虹揚-KY,18.8,1.1,6.21,26W35,08/28,39.6,0.0,40.8,0.0,59.2,0.0
1557,3034,聯詠,545.0,-3.0,-0.55,26W35,08/28,36.7,-0.17,40.7,0.26,59.3,-0.26
1558,8443,阿瘦,11.25,-0.15,-1.32,26W35,08/28,36.8,0.09,40.7,0.09,59.3,-0.09
1559,2025,千興,13.25,0.05,0.38,26W35,08/28,40.1,0.0,40.6,0.0,59.4,0.0
1560,9921,巨大,103.0,-2.0,-1.9,26W35,08/28,38.2,0.28,40.6,-0.46,59.4,0.46
1561,2476,鉅祥,125.5,-1.0,-0.79,26W35,08/28,37.7,-0.08,40.6,1.14,59.4,-1.15
1562,2101,南港,31.75,-0.55,-1.7,26W35,08/28,39.2,-0.17,40.6,-0.16,59.4,0.16
1563,6947,台鎔科技,69.8,-0.5,-0.71,26W35,08/28,37.1,-0.04,40.5,-0.04,59.5,0.04
1564,1720,生達,56.4,-0.2,-0.35,26W35,08/28,38.4,0.24,40.5,0.24,59.5,-0.24
1565,3265,台星科,186.5,10.0,5.67,26W35,08/28,39.2,0.75,40.5,0.15,59.5,-0.15
1566,6147,頎邦,182.5,-5.0,-2.67,26W35,08/28,38.8,-0.82,40.5,-0.7,59.5,0.7
1567,6624,萬年清,41.65,0.7,1.71,26W35,08/28,32.8,0.0,40.5,0.0,59.5,0.0
1568,006203,元大MSCI台灣,195.3,1.8,0.93,26W35,08/28,30.7,-0.17,40.4,-0.17,59.6,0.17
1569,7765,中華資安,224.0,-1.5,-0.67,26W35,08/28,40.4,0.0,40.4,0.0,59.6,0.0
1570,5534,長虹,75.3,-0.4,-0.53,26W35,08/28,36.3,0.55,40.3,0.25,59.7,-0.25
1571,8421,旭源,13.6,-0.05,-0.37,26W35,08/28,40.3,-0.09,40.3,-0.09,59.7,0.09
1572,8916,光隆,41.1,0.1,0.24,26W35,08/28,39.1,-0.03,40.3,-0.03,59.7,0.03
