代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
3665,貿聯-KY,2355.0,55.0,2.39,08/05,2,982,12.4,0.5,16,8299,13.8,4.25,4,81,0.53,0.04,2,1542,19.5,0.79
5274,信驊,16020.0,520.0,3.35,08/05,1,24,9.18,0.06,16,754,14.5,1.81,-3,-15,-1.76,-0.04,4,218,21.9,0.52
2892,第一金,35.9,0.6,1.7,08/05,-3,-54313,-35.3,-0.38,15,56110,8.35,0.39,9,21382,4.8,0.15,-3,-41808,-27.2,-0.29
3008,大立光,4575.0,220.0,5.05,08/05,-13,-3337,-10.8,-2.55,15,2261,6.28,1.73,-1,-50,-1.05,-0.04,-7,-1075,-5.38,-0.82
3653,健策,4340.0,195.0,4.7,08/05,-2,-635,-10.9,-0.43,15,3711,13.9,2.53,-1,-9,-0.3,-0.01,-1,-41,-1.36,-0.03
2880,華南金,43.8,0.55,1.27,08/05,-7,-34077,-16.9,-0.24,14,99690,23.9,0.72,-2,-1631,-3.51,-0.01,-1,-2,-0.01,0.0
2886,兆豐金,51.2,0.5,0.99,08/05,-3,-29068,-27.9,-0.2,14,57099,11.2,0.38,1,222,0.74,0.0,-3,-16831,-16.2,-0.11
2379,瑞昱,751.0,28.0,3.87,08/05,3,1505,11.0,0.29,13,3000,4.61,0.58,1,42,1.11,0.01,3,1739,12.7,0.34
2885,元大金,69.4,0.4,0.58,08/05,2,5772,10.8,0.04,10,28011,8.99,0.21,-3,-1538,-1.84,-0.01,6,39526,18.8,0.3
3231,緯創,193.0,-2.0,-1.03,08/05,4,86339,13.0,2.72,10,45580,3.06,1.43,-2,-3380,-0.94,-0.11,13,297879,17.8,9.37
1477,聚陽,225.0,3.0,1.35,08/05,-4,-1971,-20.9,-0.8,9,606,3.87,0.25,-5,-131,-1.15,-0.05,-1,-326,-16.2,-0.13
1717,長興,66.5,2.9,4.56,08/05,3,6039,23.8,0.51,9,3371,3.39,0.28,1,284,2.67,0.02,3,7354,28.9,0.62
2059,川湖,9470.0,-25.0,-0.26,08/05,-5,-406,-12.8,-0.43,9,793,13.8,0.83,-3,-47,-2.13,-0.05,-1,-3,-0.42,0.0
3044,健鼎,398.5,6.5,1.66,08/05,-1,-536,-12.8,-0.1,9,618,2.09,0.12,1,1,0.03,0.0,-1,-467,-11.1,-0.09
3023,信邦,318.0,18.5,6.18,08/05,1,611,32.9,0.25,8,510,3.23,0.21,-2,-58,-2.08,-0.02,5,2038,18.7,0.85
3529,力旺,2630.0,55.0,2.14,08/05,-4,-1049,-19.6,-1.4,8,839,9.83,1.12,1,18,1.49,0.02,-4,-357,-6.67,-0.48
3711,日月光投控,593.0,8.0,1.37,08/05,-2,-15494,-18.1,-0.35,8,6490,3.09,0.15,1,650,1.97,0.01,1,27,0.08,0.0
4938,和碩,89.5,1.1,1.24,08/05,4,16483,29.0,0.61,8,1001,1.01,0.04,-2,-110,-0.37,0.0,4,17608,31.0,0.66
5288,豐祥-KY,191.5,-2.0,-1.03,08/05,-5,-281,-26.0,-0.4,8,167,9.67,0.24,-4,-22,-2.4,-0.03,-2,-106,-20.3,-0.15
0050,元大台灣50,103.8,3.15,3.13,08/05,4,232120,28.8,1.03,7,41389,1.95,0.18,-3,-134509,-29.2,-0.6,1,84638,50.1,0.38
2002,中鋼,18.9,0.05,0.27,08/05,1,5656,31.4,0.04,7,380,0.16,0.0,1,38,0.21,0.0,1,5701,31.6,0.04
3037,欣興,969.0,45.0,4.87,08/05,1,8712,19.6,0.53,7,13232,5.89,0.81,-3,-494,-0.41,-0.03,3,16135,13.3,0.98
4749,新應材,794.0,16.0,2.06,08/05,-1,-86,-7.45,-0.09,6,139,1.83,0.15,2,45,2.6,0.05,2,51,2.94,0.05
00980A,主動野村臺灣優選,23.31,0.65,2.87,08/05,-3,-5737,-8.15,-0.71,5,63259,40.3,7.88,-5,-94861,-60.4,-11.8,-2,-2258,-6.15,-0.28
1714,和桐,14.75,0.2,1.37,08/05,-5,-18318,-21.3,-1.85,5,1785,2.07,0.18,-2,-190,-0.49,-0.02,-5,-16630,-19.3,-1.68
3017,奇鋐,2730.0,130.0,5.0,08/05,3,2126,13.4,0.54,5,2438,10.7,0.62,1,55,0.94,0.01,5,4238,18.5,1.08
3443,創意,4390.0,245.0,5.91,08/05,3,638,9.83,0.48,5,331,3.21,0.25,-2,-26,-0.5,-0.02,3,878,13.5,0.66
3661,世芯-KY,3610.0,220.0,6.49,08/05,1,268,13.3,0.31,4,43,0.49,0.05,5,138,1.15,0.16,1,317,15.7,0.37
4958,臻鼎-KY,488.0,44.0,9.91,08/05,-1,-2569,-10.5,-0.24,4,4829,3.7,0.45,2,580,0.96,0.05,-1,-1944,-7.98,-0.18
6282,康舒,48.0,0.1,0.21,08/05,4,4974,9.55,0.58,4,533,1.02,0.06,1,81,0.72,0.01,4,6111,11.7,0.71
6510,精測,2755.0,-40.0,-1.43,08/05,-3,-583,-32.3,-1.77,4,457,17.9,1.39,-1,-10,-1.66,-0.03,-2,-326,-25.3,-0.99
6831,邁科,597.0,-20.0,-3.24,08/05,-4,-640,-11.8,-0.95,4,500,9.21,0.74,-2,-55,-1.79,-0.08,-1,-285,-20.9,-0.42
1815,富喬,83.9,3.8,4.74,08/05,-1,-6586,-18.5,-1.12,3,8899,12.8,1.52,-1,-83,-0.23,-0.01,-1,-492,-1.38,-0.08
2449,京元電子,247.0,1.5,0.61,08/05,-10,-39574,-17.6,-3.24,3,5595,6.73,0.46,-2,-505,-0.98,-0.04,-4,-7113,-7.92,-0.58
5289,宜鼎,1465.0,50.0,3.53,08/05,-5,-2082,-16.3,-2.16,3,104,1.23,0.11,-1,-15,-0.61,-0.02,-3,-1537,-18.2,-1.59
6223,旺矽,6245.0,345.0,5.85,08/05,-5,-714,-21.1,-0.73,3,321,15.1,0.33,-3,-26,-1.22,-0.03,1,11,1.66,0.01
7769,鴻勁,6530.0,340.0,5.49,08/05,1,103,16.4,0.06,3,407,11.5,0.23,1,3,0.46,0.0,1,131,20.9,0.07
8299,群聯,1845.0,25.0,1.37,08/05,-2,-563,-6.66,-0.25,3,221,1.52,0.1,-3,-494,-3.39,-0.22,-2,-836,-9.89,-0.38
0052,富邦科技,60.65,2.0,3.41,08/05,2,19119,27.0,0.71,2,1900,2.68,0.07,1,9233,22.9,0.34,1,23956,59.4,0.89
00981A,主動統一台股增長,28.46,0.88,3.19,08/05,4,559773,30.7,5.21,2,1800,0.35,0.02,2,65975,12.8,0.61,3,245509,25.9,2.28
1444,力麗,7.16,0.02,0.28,08/05,-1,-204,-15.3,-0.02,2,18,0.82,0.0,1,64,4.8,0.01,-1,-139,-10.4,-0.01
1447,力鵬,6.93,0.08,1.17,08/05,3,1147,18.0,0.13,2,13,0.27,0.0,1,39,1.1,0.0,3,1117,17.5,0.12
