代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
0050,元大台灣50,103.85,1.35,1.32,26W30,07/22,-5,-826624,-25.2,-3.83,25,240815,1.45,1.11,-15,-1248566,-13.0,-5.78,-5,-1372098,-41.8,-6.35
2542,興富發,44.8,0.7,1.59,26W30,07/22,-2,-27540,-32.4,-1.28,12,128095,16.3,5.95,2,1773,2.09,0.08,8,42970,8.06,2.0
1216,統一,76.8,-2.8,-3.52,26W30,07/22,-1,-24122,-29.7,-0.42,10,141688,17.1,2.49,5,15501,3.72,0.27,-1,-4692,-5.78,-0.08
2352,佳世達,30.4,-0.25,-0.82,26W30,07/22,-5,-57985,-11.8,-3.67,10,51674,6.14,3.27,-3,-2212,-0.84,-0.14,-3,-27431,-10.4,-1.74
2382,廣達,329.0,5.0,1.54,26W30,07/22,1,9147,11.1,0.24,10,327952,19.5,8.49,1,1371,1.67,0.04,1,14057,17.1,0.36
2886,兆豐金,48.2,-0.4,-0.82,26W30,07/22,-1,-19264,-18.9,-0.13,10,532379,27.4,3.59,7,41425,3.29,0.28,13,251850,11.2,1.7
2892,第一金,34.4,-0.05,-0.15,26W30,07/22,-1,-22743,-20.8,-0.16,10,412339,16.1,2.87,2,5495,1.89,0.04,8,484022,26.3,3.37
2912,統一超,239.5,-3.5,-1.44,26W30,07/22,-1,-2650,-16.8,-0.25,10,66254,24.6,6.37,-1,-69,-0.44,-0.01,5,11074,13.3,1.07
1303,南亞,208.0,12.5,6.39,26W30,07/22,-3,-218012,-16.8,-2.75,9,297259,8.33,3.75,3,8209,0.63,0.1,-3,-34831,-2.69,-0.44
2633,台灣高鐵,25.95,-0.15,-0.57,26W30,07/22,-1,-43,-0.33,0.0,9,97484,14.2,1.73,-1,-87,-0.67,0.0,2,12396,19.4,0.22
2890,永豐金,40.4,0.2,0.5,26W30,07/22,-1,-31314,-16.9,-0.22,9,322982,14.4,2.23,5,30685,2.69,0.21,9,513721,22.9,3.54
1210,大成,57.0,-0.5,-0.87,26W30,07/22,-1,-763,-15.1,-0.09,8,49477,30.6,5.53,6,2752,3.6,0.31,8,21453,13.3,2.4
1402,遠東新,27.2,-0.15,-0.55,26W30,07/22,2,62710,28.2,1.17,8,246756,18.2,4.61,2,3572,1.61,0.07,2,77406,34.9,1.45
2855,統一證,44.5,0.85,1.95,26W30,07/22,-2,-6526,-13.5,-0.41,8,78616,16.9,4.91,0,0,0.0,0.0,1,34,0.2,0.0
3596,智易,187.5,3.0,1.63,26W30,07/22,1,805,31.5,0.37,7,5568,9.46,2.53,-3,-296,-2.25,-0.13,1,597,23.4,0.27
6139,亞翔,844.0,29.0,3.56,26W30,07/22,-4,-11829,-14.8,-5.02,7,6221,3.94,2.64,-8,-1799,-0.97,-0.76,-4,-7653,-9.59,-3.25
8046,南電,1305.0,115.0,9.66,26W30,07/22,-3,-18926,-8.05,-2.93,7,25226,4.22,3.9,-3,-638,-0.27,-0.1,-2,-5590,-3.58,-0.87
9917,中保科,107.5,-1.0,-0.92,26W30,07/22,2,1120,18.0,0.25,7,2314,7.37,0.51,-1,-9,-0.35,0.0,3,1877,21.7,0.42
2646,星宇航空,21.4,-0.6,-2.73,26W30,07/22,10,35478,11.1,1.18,6,1778,0.96,0.06,-1,-37,-0.15,0.0,10,37571,11.7,1.25
3037,欣興,907.0,82.0,9.94,26W30,07/22,1,5576,7.72,0.34,6,25347,3.25,1.54,1,85,0.12,0.01,1,6776,9.39,0.41
3706,神達,91.2,-0.1,-0.11,26W30,07/22,1,4852,11.6,0.37,6,47654,9.71,3.59,1,18,0.04,0.0,1,9438,22.6,0.71
5483,中美晶,234.0,13.5,6.12,26W30,07/22,-1,-1640,-1.63,-0.26,6,29449,3.2,4.59,1,621,0.62,0.1,4,47428,6.76,7.4
6213,聯茂,367.0,12.5,3.53,26W30,07/22,-1,-4117,-5.49,-1.13,6,10796,1.7,2.97,1,293,0.39,0.08,-1,-2692,-3.59,-0.74
6691,洋基工程,726.0,5.0,0.69,26W30,07/22,-4,-5664,-31.2,-4.66,6,4033,13.3,3.32,2,16,0.26,0.01,-4,-2062,-11.4,-1.7
8464,億豐,363.0,0.0,0.0,26W30,07/22,-1,-307,-18.4,-0.1,6,4445,20.8,1.52,-1,-6,-0.35,0.0,-1,-310,-18.5,-0.11
9939,宏全,132.0,-0.5,-0.38,26W30,07/22,3,4662,22.4,1.58,6,1052,2.07,0.36,2,133,0.82,0.05,3,5319,25.5,1.8
00646,元大S&P500,76.45,0.3,0.39,26W30,07/22,1,1272,21.3,0.22,5,2603,4.13,0.45,-3,-17321,-47.2,-3.03,-3,-15061,-41.0,-2.63
1590,亞德客-KY,1430.0,70.0,5.15,26W30,07/22,-1,-186,-5.46,-0.09,5,802,4.33,0.4,1,36,1.05,0.02,7,1936,7.9,0.97
2059,川湖,8125.0,150.0,1.88,26W30,07/22,-4,-881,-8.53,-0.92,5,806,5.9,0.85,3,36,0.43,0.04,1,97,4.3,0.1
2330,台積電,2400.0,-10.0,-0.41,26W30,07/22,-5,-151513,-16.6,-0.58,5,18028,1.98,0.07,10,24647,1.3,0.1,1,7137,6.02,0.03
2363,矽統,59.0,1.6,2.79,26W30,07/22,-3,-15828,-12.3,-3.07,5,201,0.04,0.04,-3,-1365,-1.06,-0.27,-3,-17147,-13.3,-3.33
2395,研華,596.0,29.0,5.11,26W30,07/22,-2,-3599,-11.4,-0.41,5,2783,3.68,0.32,4,694,1.09,0.08,-1,-1326,-7.48,-0.15
2401,凌陽,29.9,2.3,8.33,26W30,07/22,1,3023,17.4,0.51,5,165,0.06,0.03,1,127,0.73,0.02,1,3160,18.2,0.53
2412,中華電,138.5,-0.5,-0.36,26W30,07/22,2,47370,26.9,0.61,5,34250,7.57,0.44,2,1684,0.96,0.02,2,51292,29.1,0.66
3324,雙鴻,908.0,-18.0,-1.94,26W30,07/22,-1,-71,-1.12,-0.08,5,19,0.04,0.02,-3,-558,-2.21,-0.6,-1,-202,-3.19,-0.22
5269,祥碩,1415.0,5.0,0.35,26W30,07/22,2,611,9.61,0.82,5,2661,11.8,3.59,-3,-155,-1.54,-0.21,6,3301,12.6,4.45
5351,鈺創,90.4,1.5,1.69,26W30,07/22,-1,-9723,-13.1,-2.96,5,148,0.02,0.05,1,34,0.05,0.01,-1,-9668,-13.1,-2.94
5434,崇越,565.0,18.0,3.29,26W30,07/22,-4,-5281,-12.7,-2.73,5,8005,16.5,4.13,2,82,0.41,0.04,2,1905,9.43,0.98
6223,旺矽,6000.0,125.0,2.13,26W30,07/22,-3,-1214,-11.5,-1.24,5,1262,6.21,1.29,1,10,0.3,0.01,-3,-610,-5.77,-0.62
6409,旭隼,998.0,9.0,0.91,26W30,07/22,-4,-1975,-8.23,-2.24,5,3338,11.3,3.78,-3,-96,-0.76,-0.11,-2,-590,-9.15,-0.67
6446,藥華藥,1180.0,5.0,0.43,26W30,07/22,-3,-3525,-8.48,-0.92,5,1134,1.58,0.3,-3,-43,-0.1,-0.01,-3,-3335,-8.02,-0.87
6526,達發,591.0,7.0,1.2,26W30,07/22,1,214,15.7,0.13,5,731,4.32,0.44,-5,-225,-1.33,-0.13,1,214,15.7,0.13
6890,來億-KY,171.0,-6.0,-3.39,26W30,07/22,-1,-94,-11.7,-0.04,5,341,2.76,0.14,-6,-298,-2.1,-0.12,-1,-90,-11.2,-0.04
8064,東捷,115.5,3.5,3.12,26W30,07/22,1,1067,8.87,0.58,5,107,0.07,0.06,-3,-396,-0.58,-0.21,1,1065,8.85,0.58
8069,元太,194.5,1.5,0.78,26W30,07/22,-5,-23676,-12.5,-2.05,5,17175,9.06,1.49,1,460,1.8,0.04,1,441,1.72,0.04
8261,富鼎,254.0,10.5,4.31,26W30,07/22,3,4203,5.43,3.54,5,385,0.14,0.32,-1,-110,-1.48,-0.09,3,4379,5.66,3.68
006201,元大富櫃50,43.55,1.86,4.46,26W30,07/22,-4,-31,-0.65,-0.14,4,382,8.06,1.78,-5,-1407,-22.8,-6.56,-5,-1241,-20.1,-5.78
1229,聯華,40.2,-0.45,-1.11,26W30,07/22,-1,-2144,-23.7,-0.12,4,1495,2.75,0.08,-1,-63,-0.7,0.0,-1,-2205,-24.4,-0.12
1409,新纖,24.4,0.3,1.24,26W30,07/22,-3,-35020,-4.87,-2.16,4,2131,0.24,0.13,-5,-3287,-0.29,-0.2,-3,-35087,-4.88,-2.17
1477,聚陽,214.5,-3.5,-1.61,26W30,07/22,-2,-1749,-12.7,-0.71,4,3241,8.11,1.31,-3,-131,-0.47,-0.05,-1,-1555,-38.7,-0.63
1503,士電,211.5,4.0,1.93,26W30,07/22,-2,-2665,-13.1,-0.51,4,957,2.1,0.18,-5,-942,-1.18,-0.18,1,553,8.27,0.11
1795,美時,192.5,2.0,1.05,26W30,07/22,1,892,19.6,0.33,4,55,0.13,0.02,-3,-319,-0.94,-0.12,1,854,18.8,0.32
1907,永豐餘,28.05,-0.15,-0.53,26W30,07/22,-1,-432,-13.1,-0.03,4,1363,4.05,0.08,-1,-2,-0.06,0.0,-1,-424,-12.8,-0.03
2027,大成鋼,43.75,2.6,6.32,26W30,07/22,2,43832,27.6,1.7,4,43200,15.0,1.67,4,4357,1.51,0.17,2,55307,34.9,2.14
2031,新光鋼,39.8,0.5,1.27,26W30,07/22,2,2824,37.9,0.88,4,538,3.94,0.17,-1,-10,-0.48,0.0,3,3032,30.9,0.94
2345,智邦,2285.0,65.0,2.93,26W30,07/22,-3,-3333,-9.86,-0.59,4,1743,3.34,0.31,1,66,0.73,0.01,-3,-2056,-6.08,-0.37
2421,建準,132.0,3.5,2.72,26W30,07/22,-3,-3109,-13.8,-1.08,4,585,1.83,0.2,1,7,0.13,0.0,-3,-3212,-14.2,-1.12
2441,超豐,127.5,3.0,2.41,26W30,07/22,-2,-8533,-13.1,-1.5,4,4422,2.57,0.78,-2,-887,-1.36,-0.16,-2,-6189,-9.47,-1.09
2458,義隆,174.5,9.0,5.44,26W30,07/22,1,841,11.6,0.28,4,12560,9.62,4.13,1,5,0.07,0.0,6,11742,5.81,3.86
2474,可成,193.0,2.0,1.05,26W30,07/22,-11,-49194,-9.9,-9.13,4,14184,14.8,2.63,2,206,0.62,0.04,-29,-127408,-15.6,-23.6
