排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,9929,秋雨,11.2,-0.05,-0.44,07/07,2034.0,1479.0,1078.0,857.0,271.0,68.6,37.3,16.3,11.3,1.59,0.4,16.0
2,4943,康控-KY,8.63,-0.25,-2.82,07/07,1430.0,666.0,476.0,295.0,89.1,41.7,15.4,10.4,5.21,3.96,,10.1
3,006206,元大上證50,37.4,-0.55,-1.45,07/07,1976.0,808.0,374.0,118.0,56.6,36.1,17.6,13.0,7.34,10.8,11.7,12.4
4,00654R,富邦印度反1,6.63,-0.03,-0.45,07/07,633.0,301.0,130.0,73.1,38.1,14.7,5.21,2.47,1.17,0.68,2.73,2.44
5,2723,美食-KY,67.9,0.4,0.59,07/07,305.0,155.0,118.0,89.5,56.1,42.7,39.6,40.7,50.6,46.5,40.5,40.9
6,2405,輔信,17.2,-0.3,-1.71,07/07,249.0,150.0,113.0,81.1,54.9,32.2,28.6,29.3,26.8,23.8,13.0,29.3
7,00636,國泰中國A50,28.1,-0.19,-0.67,07/07,179.0,95.0,74.6,36.7,14.2,11.5,5.15,3.36,4.59,7.76,7.95,3.3
8,3533,嘉澤,1965.0,-160.0,-7.53,07/07,99.2,84.0,73.4,62.0,55.1,47.0,48.2,45.7,46.8,48.1,29.0,45.6
9,00739,元大MSCI A股,28.81,-0.59,-2.01,07/07,0.0,73.0,70.9,38.0,25.0,21.9,12.1,7.45,5.1,6.11,,7.22
10,3130,一零四,220.5,-0.5,-0.23,07/07,1.97,61.8,69.2,69.8,57.6,53.0,42.5,42.0,41.8,46.7,45.8,41.7
11,3308,聯德,21.5,-1.15,-5.08,07/07,167.0,74.6,68.8,57.3,51.5,40.5,26.3,20.7,17.6,18.8,14.6,19.7
12,1590,亞德客-KY,1380.0,-5.0,-0.36,07/07,53.8,65.3,68.2,65.0,76.0,78.6,75.3,72.9,73.3,72.5,54.6,72.6
13,2345,智邦,2455.0,-190.0,-7.18,07/07,73.5,66.6,65.8,54.6,56.7,56.1,53.9,51.4,49.0,52.8,37.4,51.1
14,00870B,元大15年EM主權債,29.03,-0.01,-0.03,07/07,100.0,48.5,65.4,69.3,60.7,53.8,42.5,0.99,1.67,3.42,,1.07
15,8464,億豐,370.0,0.0,0.0,07/07,34.0,54.2,63.7,65.1,75.4,78.5,76.6,43.8,23.5,9.49,3.23,44.3
16,2330,台積電,2440.0,-20.0,-0.81,07/07,43.9,48.7,61.8,61.3,70.0,65.8,62.9,63.8,58.3,57.4,60.1,63.5
17,00702,國泰標普低波高息,25.1,0.0,0.0,07/07,172.0,93.8,58.4,33.6,18.6,8.44,3.82,2.53,1.38,2.85,,2.6
18,3465,進泰電子,33.6,-2.35,-6.54,07/07,75.2,62.3,58.3,47.0,27.4,21.2,16.3,14.8,14.4,12.8,12.3,14.9
19,5007,三星,55.7,-0.2,-0.36,07/07,149.0,122.0,58.1,53.2,46.8,23.6,18.8,19.0,15.5,13.3,14.4,19.1
20,1570,力肯,40.5,-1.2,-2.88,07/07,45.7,52.5,57.4,48.3,33.0,30.4,19.6,18.7,15.8,18.3,12.6,18.7
21,2383,台光電,5220.0,-255.0,-4.66,07/07,65.4,63.4,56.3,53.4,58.0,51.0,50.0,49.1,46.7,39.4,33.0,49.0
22,3702,大聯大,109.0,-1.0,-0.91,07/07,54.9,58.1,55.0,69.1,68.1,53.1,42.1,38.4,48.0,49.0,46.2,38.3
23,5274,信驊,14415.0,-375.0,-2.54,07/07,64.5,54.0,54.8,57.9,54.8,54.3,57.2,58.0,55.7,49.3,39.6,58.0
24,8069,元太,198.5,-7.0,-3.41,07/07,49.2,55.8,54.7,56.1,56.1,53.5,45.3,34.7,20.9,7.24,1.12,35.2
25,2376,技嘉,327.0,-9.5,-2.82,07/07,52.5,54.6,53.8,56.1,50.4,47.3,39.4,40.2,41.2,33.4,30.9,40.3
26,5904,寶雅,725.0,-12.0,-1.63,07/07,48.6,52.7,53.3,51.4,52.9,51.1,49.0,48.0,52.9,48.6,46.3,48.0
27,6146,耕興,197.5,2.0,1.02,07/07,45.9,55.7,52.5,42.7,44.3,36.8,36.2,36.0,39.4,39.3,42.1,36.1
28,8086,宏捷科,136.0,-8.5,-5.88,07/07,55.6,53.5,52.4,51.3,50.6,38.0,31.9,22.4,14.3,5.68,1.22,22.5
29,2024,志聯,13.9,-0.05,-0.36,07/07,85.4,61.5,52.0,50.2,37.6,19.3,10.0,11.3,1.15,4.11,5.52,11.3
30,9910,豐泰,68.3,-0.9,-1.3,07/07,10.7,48.5,51.8,35.6,47.8,38.2,51.2,37.0,27.0,13.1,4.51,37.2
31,1537,廣隆,126.0,-0.5,-0.4,07/07,105.0,66.2,50.3,34.4,28.4,24.6,18.6,20.4,28.4,28.8,25.3,20.8
32,3546,宇峻,74.3,-3.3,-4.25,07/07,72.3,55.4,50.1,43.8,36.5,28.3,23.1,24.5,24.5,20.4,10.6,24.7
33,4960,誠美材,23.95,-1.5,-5.89,07/07,47.2,41.8,49.8,41.0,36.3,34.4,25.9,23.4,23.3,26.2,18.6,23.4
34,6153,嘉聯益,19.85,-0.7,-3.41,07/07,58.1,49.4,49.4,48.5,40.0,31.3,31.5,31.9,31.5,30.6,15.5,31.9
35,4966,譜瑞-KY,650.0,11.0,1.72,07/07,50.0,50.0,49.3,45.5,40.5,36.4,27.0,31.6,33.8,38.3,34.6,32.0
36,2308,台達電,1890.0,-105.0,-5.26,07/07,27.4,41.6,48.8,52.2,55.6,56.7,54.8,52.2,51.3,54.1,55.8,51.5
37,2064,晉椿,13.5,-0.2,-1.46,07/07,50.2,49.6,48.6,49.0,48.7,36.2,24.6,20.1,27.0,15.1,6.92,20.1
38,3045,台灣大,116.5,-1.0,-0.85,07/07,14.8,30.9,48.4,56.9,58.0,46.5,40.4,38.3,45.7,43.6,47.4,38.9
39,5871,中租-KY,114.0,-1.5,-1.3,07/07,54.2,50.9,47.9,54.7,65.6,63.3,59.3,56.2,52.8,58.8,55.7,54.9
40,6230,尼得科超眾,122.5,-4.0,-3.16,07/07,84.3,58.0,47.6,39.6,40.6,37.6,32.6,25.9,29.7,22.0,12.8,26.0
41,9914,美利達,75.0,-0.9,-1.19,07/07,75.2,62.5,47.4,57.6,43.0,41.4,44.8,30.7,19.2,7.03,2.63,31.0
42,00764B,群益25年美債,28.07,-0.1,-0.35,07/07,62.3,47.3,47.3,30.4,9.7,6.49,6.15,4.05,3.45,5.34,,4.01
43,00842B,台新美元銀行債,31.32,0.0,0.0,07/07,15.8,43.6,47.1,33.3,15.6,10.2,3.52,2.96,2.62,1.34,,2.88
44,2347,聯強,91.3,-2.5,-2.67,07/07,4.9,37.6,46.8,58.7,59.0,60.9,60.2,53.0,57.6,54.0,49.4,51.7
45,3679,新至陞,108.5,-1.5,-1.36,07/07,49.0,46.2,46.4,36.4,34.3,33.3,24.9,23.4,25.1,22.4,17.2,23.3
46,5514,三豐,13.45,-0.2,-1.47,07/07,73.4,52.7,46.3,45.5,46.8,46.1,40.3,29.0,30.2,13.3,5.29,29.7
47,5876,上海商銀,42.4,0.7,1.68,07/07,0.0,36.2,46.1,58.1,67.5,62.4,61.3,61.2,58.9,57.2,,60.8
48,00657,國泰日經225,79.7,-1.5,-1.85,07/07,132.0,75.6,46.0,28.8,26.6,15.0,8.4,7.58,4.16,3.4,4.1,7.17
49,5434,崇越,516.0,-6.0,-1.15,07/07,6.79,35.4,46.0,54.1,51.2,50.7,46.4,42.9,42.1,39.0,29.3,42.9
50,9937,全國,55.2,-0.1,-0.18,07/07,72.3,57.0,45.8,48.2,21.8,31.2,28.5,11.1,2.69,0.91,0.3,11.3
51,2412,中華電,141.0,-0.5,-0.35,07/07,7.8,31.1,45.7,54.5,61.9,59.8,54.2,49.9,48.0,42.6,40.5,49.7
52,6121,新普,447.0,-20.5,-4.39,07/07,46.8,43.0,45.3,34.2,44.5,41.3,38.9,41.9,43.9,42.1,34.4,41.0
