排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 月份,非獨 董監 持股 (萬張),非獨 董監 增減 張數,非獨 董監 持股 (%),非獨 董監 質押 (萬張),非獨 董監 質押 (%),獨立 董監 持股 (萬張),獨立 董監 增減 張數,獨立 董監 持股 (%),獨立 董監 質押 (萬張),獨立 董監 質押 (%),全體 董監 持股 (萬張),全體 董監 增減 張數,全體 董監 持股 (%),全體 董監 質押 (萬張),全體 董監 質押 (%)
1501,6192,巨路,121.0,5.0,4.31,26M07,0.74,0.0,7.68,0,0,0.0,0.0,0.0,0,0,0.74,0.0,7.68,0,0
1502,6194,育富,29.85,-0.15,-0.5,26M07,0.85,0.0,17.8,0,0,0.0,0.0,0.0,0,0,0.85,0.0,17.8,0,0
1503,6195,詩肯,28.85,-0.15,-0.52,26M07,1.73,0.0,34.5,0,0,0.0,0.0,0.0,0,0,1.73,0.0,34.5,0,0
1504,6196,帆宣,510.0,3.0,0.59,26M07,10.1,0.0,45.9,0,0,0.0,0.0,0.0,0,0,10.1,0.0,45.9,0,0
1505,6198,瑞築,19.5,0.0,0.0,26M07,11.9,0.0,69.4,0,0,0.01,0.0,0.03,0,0,11.9,0.0,69.5,0,0
1506,6201,亞弘電,45.45,0.0,0.0,26M07,1.65,0.0,18.5,0,0,0.0,0.0,0.0,0,0,1.65,0.0,18.5,0,0
1507,6202,盛群,64.3,0.5,0.78,26M07,1.58,0.0,6.87,0,0,0.0,0.0,0.02,0,0,1.59,0.0,6.89,0,0
1508,6203,海韻電,60.7,-0.3,-0.49,26M07,0.72,0.0,8.73,0,0,0.0,0.0,0.0,0,0,0.72,0.0,8.73,0,0
1509,6204,艾華,80.5,-0.4,-0.49,26M07,0.6,0.0,25.9,0,0,0.0,0.0,0.0,0,0,0.6,0.0,25.9,0,0
1510,6205,詮欣,61.6,0.1,0.16,26M07,1.1,0.0,13.3,0,0,0.0,0.0,0.0,0,0,1.1,0.0,13.3,0,0
1511,6206,飛捷,143.0,-15.0,-9.49,26M07,2.87,0.0,20.1,0,0,0.0,0.0,0.01,0,0,2.88,0.0,20.1,0,0
1512,6208,日揚,81.9,0.2,0.24,26M07,1.15,-179.0,12.2,0,0,0.0,0.0,0.04,0,0,1.16,-179.0,12.2,0,0
1513,6210,慶生,17.3,0.25,1.47,26M07,0.36,0.0,10.3,0,0,0.0,0.0,0.01,0,0,0.36,0.0,10.3,0,0
1514,6212,理銘,29.0,-0.35,-1.19,26M07,0.5,0.0,4.86,0,0,0.0,0.0,0.0,0,0,0.5,0.0,4.86,0,0
1515,6213,聯茂,452.0,24.5,5.73,26M07,7.25,0.0,20.0,0,0,0.0,0.0,0.0,0,0,7.25,0.0,20.0,0,0
1516,6214,精誠,143.0,-1.5,-1.04,26M07,3.61,0.0,13.2,0,0,0.0,0.0,0.0,0,0,3.61,0.0,13.2,0,0
1517,6216,居易,22.5,0.6,2.74,26M07,1.84,100.0,18.9,0,0,0.0,0.0,0.01,0,0,1.84,100.0,18.9,0,0
1518,6218,豪勉,35.75,-0.35,-0.97,26M07,0.63,0.0,9.8,0,0,0.01,0.0,0.16,0,0,0.64,0.0,9.96,0,0
1519,6220,岳豐,25.55,-0.2,-0.78,26M07,1.38,0.0,9.43,0,0,0.0,0.0,0.0,0,0,1.38,0.0,9.43,0,0
1520,6223,旺矽,6315.0,90.0,1.45,26M07,0.91,0.0,9.25,0,0,0.01,-1.0,0.13,0,0,0.92,-1.0,9.39,0,0
1521,6225,天瀚,30.45,2.75,9.93,26M07,0.69,0.0,24.9,0,0,0.0,0.0,0.0,0,0,0.69,0.0,24.9,0,0
1522,6226,光鼎,20.3,-1.1,-5.14,26M07,1.31,0.0,11.3,0,0,0.0,0.0,0.0,0,0,1.31,0.0,11.3,0,0
1523,6227,茂綸,131.0,6.0,4.8,26M07,5.15,0.0,67.6,0,0,0.0,0.0,0.0,0,0,5.15,0.0,67.6,0,0
1524,6228,全譜,18.4,0.85,4.84,26M07,1.45,0.0,55.9,0,0,0.0,0.0,0.0,0,0,1.45,0.0,55.9,0,0
1525,6229,研通,23.65,0.1,0.42,26M07,0.34,0.0,8.53,0,0,0.0,0.0,0.0,0,0,0.34,0.0,8.53,0,0
1526,6230,尼得科超眾,109.5,-0.5,-0.45,26M07,7.45,0.0,86.3,0,0,0.0,0.0,0.0,0,0,7.45,0.0,86.3,0,0
1527,6231,系微,217.5,1.5,0.69,26M07,1.13,2.31,24.8,0,0,0.0,0.0,0.0,0,0,1.13,2.31,24.8,0,0
1528,6234,高僑,36.65,-0.8,-2.14,26M07,0.98,0.0,9.8,0,0,0.01,0.0,0.14,0,0,1.0,0.0,9.93,0,0
1529,6235,華孚,39.2,-0.55,-1.38,26M07,5.01,0.0,25.1,0,0,0.0,0.0,0.01,0,0,5.01,0.0,25.1,0,0
1530,6236,中湛,17.05,0.0,0.0,26M07,2.46,0.0,59.1,0,0,0.0,0.0,0.0,0,0,2.46,0.0,59.1,0,0
1531,6239,力成,282.5,-6.0,-2.08,26M07,5.72,0.0,7.54,0,0,0.0,0.0,0.0,0,0,5.72,0.0,7.54,0,0
1532,6240,松崗,19.05,-0.05,-0.26,26M07,0.93,0.0,40.8,0,0,0.0,0.0,0.0,0,0,0.93,0.0,40.8,0,0
1533,6241,鑫永洋,14.55,-0.05,-0.34,26M07,1.01,10000.0,17.1,0,0,0.0,0.0,0.0,0,0,1.01,10000.0,17.1,0,0
1534,6242,立康,34.3,0.0,0.0,26M07,0.64,0.0,20.3,0,0,0.0,0.0,0.0,0,0,0.64,0.0,20.3,0,0
1535,6244,茂迪,24.1,0.0,0.0,26M07,2.53,0.0,6.53,0,0,0.01,0.0,0.04,0,0,2.54,0.0,6.57,0,0
1536,6245,立端,87.9,-0.7,-0.79,26M07,1.66,0.0,11.3,0,0,0.0,0.0,0.0,0,0,1.66,0.0,11.3,0,0
1537,6257,矽格,204.5,-3.0,-1.45,26M07,2.38,0.0,4.92,0,0,0.0,0.0,0.0,0,0,2.38,0.0,4.92,0,0
1538,6259,百徽,30.75,0.5,1.65,26M07,0.36,0.0,12.8,0,0,0.0,0.0,0.0,0,0,0.36,0.0,12.8,0,0
1539,6261,久元,78.8,0.3,0.38,26M07,0.93,0.0,7.2,0,0,0.0,0.0,0.0,0,0,0.93,0.0,7.2,0,0
1540,6263,普萊德,159.5,-1.5,-0.93,26M07,2.41,0.0,38.6,0,0,0.0,0.0,0.0,0,0,2.41,0.0,38.6,0,0
1541,6264,富裔,6.06,0.0,0.0,26M07,5.47,0.0,40.1,0,0,0.0,0.0,0.0,0,0,5.47,0.0,40.1,0,0
1542,6265,方土昶,56.1,0.3,0.54,26M07,2.23,0.0,18.9,0,0,0.0,-8.01,0.0,0,0,2.23,-8.01,18.9,0,0
1543,6266,泰詠,25.0,0.05,0.2,26M07,2.24,0.0,14.5,0,0,0.0,0.0,0.0,0,0,2.24,0.0,14.5,0,0
1544,6270,倍微,30.0,-0.4,-1.32,26M07,1.66,0.0,23.0,0,0,0.0,0.0,0.02,0,0,1.66,0.0,23.0,0,0
1545,6272,驊陞,25.0,-0.1,-0.4,26M07,0.74,0.0,8.99,0,0,0.0,0.0,0.0,0,0,0.74,0.0,8.99,0,0
1546,6274,台燿,1605.0,145.0,9.93,26M07,1.23,45.0,4.26,0,0,0.0,0.0,0.0,0,0,1.23,45.0,4.26,0,0
1547,6275,元山,43.8,-0.55,-1.24,26M07,0.72,0.0,9.0,0,0,0.0,0.0,0.0,0,0,0.72,0.0,9.0,0,0
1548,6276,安鈦克,19.45,-0.55,-2.75,26M07,0.19,0.0,8.8,0,0,0.0,0.0,0.0,0,0,0.19,0.0,8.8,0,0
