排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
1201,2230,泰茂,櫃,24.2,1.2,5.22,59,08/25,-14,0,1,-13,2.64,3.9,－・＋
1202,9940,信義,市,20.5,-0.35,-1.68,347,08/25,56,0,23,79,28.6,3.9,＋・＋
1203,009821,野村稀土關鍵資源,市,15.71,0.02,0.13,14217,08/25,2500,0,3684,6184,22.1,3.9,＋・＋
1204,3056,富華新,市,14.15,-0.05,-0.35,500,08/25,95,0,2,97,18.6,3.9,＋・＋
1205,4555,氣立,市,45.3,-0.6,-1.31,123,08/25,-23,0,0,-23,2.7,3.9,－・－
1206,7556,意德士,櫃,249.0,2.5,1.01,17,08/25,4,0,1,5,1.12,3.9,＋・＋
1207,6191,精成科,市,80.9,-0.2,-0.25,1538,08/25,-43,1,-26,-69,19.3,3.8,－＋－
1208,4566,時碩工業,市,65.1,-0.4,-0.61,1199,08/25,-557,0,0,-557,4.24,3.8,－・－
1209,6902,GOGOLOOK,市,125.0,-1.0,-0.79,32,08/25,-3,0,0,-3,1.37,3.8,－・・
1210,6903,巨漢,櫃,306.0,1.5,0.49,185,08/25,-2,0,-11,-13,2.56,3.8,－・－
1211,6136,富爾特,市,25.05,-0.1,-0.4,180,08/25,11,0,0,11,4.42,3.8,＋・・
1212,8109,博大,櫃,128.5,0.0,0.0,245,08/25,31,0,-4,27,3.14,3.8,＋・－
1213,00405A,主動富邦台灣龍耀,市,8.33,0.14,1.71,51460,08/25,-6954,0,2379,-4576,131.0,3.8,－・＋
1214,5519,隆大,市,27.8,-0.05,-0.18,123,08/25,12,0,-27,-15,8.73,3.8,＋・－
1215,9136,巨騰-DR,市,10.95,-0.4,-3.52,401,08/25,-85,0,0,-85,5.1,3.8,－・・
1216,6486,互動,櫃,74.1,0.2,0.27,57,08/25,26,0,0,26,1.93,3.8,＋・－
1217,5474,聰泰,櫃,150.5,-3.0,-1.95,87,08/25,9,0,-1,8,1.5,3.8,＋・－
1218,00407A,主動凱基台灣,市,9.44,0.1,1.07,34565,08/25,-12986,0,9290,-3695,106.0,3.7,－・＋
1219,6937,天虹,市,262.0,1.5,0.58,177,08/25,-74,0,-1,-75,2.53,3.7,－・－
1220,8443,阿瘦,市,11.35,0.0,0.0,9,08/25,-1,0,0,-1,2.49,3.7,－・・
1221,0052,富邦科技,市,61.0,0.45,0.74,11057,08/25,-413,-50,573,110,97.5,3.7,－－＋
1222,6606,建德工業,市,25.85,0.35,1.37,42,08/25,-5,0,0,-5,4.1,3.7,－・・
1223,2505,國揚,市,17.45,-0.05,-0.29,134,08/25,-65,0,1,-64,14.0,3.7,－・＋
1224,6756,威鋒電子,市,102.0,3.6,3.66,174,08/25,43,0,-3,40,2.59,3.7,＋・－
1225,4714,永捷,櫃,10.65,-0.1,-0.93,287,08/25,23,0,0,23,8.18,3.7,＋・－
1226,1240,茂生農經,櫃,56.9,-0.2,-0.35,21,08/25,-2,0,0,-2,1.62,3.7,－・・
1227,009808,華南永昌優選50,市,30.04,0.24,0.81,70,08/25,5,0,32,37,1.45,3.6,＋・＋
1228,00952,凱基台灣AI50,市,17.77,-0.01,-0.06,985,08/25,-340,0,175,-165,8.97,3.6,－・＋
1229,5230,雷笛克光學,櫃,17.5,0.0,0.0,40,08/25,-6,0,0,-6,2.03,3.6,－・・
1230,6735,美達科技,櫃,62.4,-1.0,-1.58,82,08/25,4,0,0,4,1.67,3.6,＋・－
1231,6585,鼎基,市,113.0,-0.5,-0.44,110,08/25,-32,0,-1,-33,2.61,3.6,－・－
1232,3669,圓展,市,36.1,-1.35,-3.6,354,08/25,-25,0,1,-24,3.35,3.6,－・＋
1233,6205,詮欣,市,61.5,1.7,2.84,219,08/25,55,0,-2,53,2.96,3.6,＋・－
1234,5321,美而快,櫃,81.0,2.5,3.18,719,08/25,-7,0,10,3,1.91,3.6,－・＋
1235,1305,華夏,市,11.8,0.0,0.0,658,08/25,53,0,-29,24,20.8,3.6,＋・－
1236,3095,及成,櫃,34.8,-1.75,-4.79,20,08/25,-3,0,0,-3,0.58,3.6,－・－
1237,00912,中信臺灣智慧50,市,34.09,0.35,1.04,140,08/25,-54,0,-1,-55,2.13,3.6,－・－
1238,5222,全訊,市,104.5,-1.0,-0.95,168,08/25,-36,0,0,-36,3.25,3.6,－・＋
1239,2228,劍麟,市,74.1,-0.2,-0.27,126,08/25,1,0,1,2,2.83,3.6,＋・＋
1240,2342,茂矽,市,39.25,0.55,1.42,1599,08/25,-135,0,0,-136,5.59,3.6,－・－
1241,6579,研揚,市,145.5,-1.5,-1.02,542,08/25,-171,0,12,-158,6.03,3.6,－・＋
1242,3055,蔚華科,市,115.5,6.0,5.48,1094,08/25,157,0,-8,148,4.06,3.5,＋・－
1243,2530,華建,市,19.35,-0.1,-0.51,473,08/25,-161,0,-44,-205,29.6,3.5,－・－
1244,5007,三星,市,56.0,-0.4,-0.71,28,08/25,-1,0,0,-1,10.4,3.5,－・・
1245,5245,智晶,櫃,23.25,0.0,0.0,8,08/25,0,0,0,0,1.59,3.5,・・・
1246,6743,安普新,市,25.4,0.35,1.4,67,08/25,5,0,-3,2,5.27,3.5,＋・－
1247,2537,聯上發,市,11.4,-0.1,-0.87,555,08/25,96,0,2,98,10.5,3.5,＋・＋
1248,4949,有成精密,市,71.0,1.0,1.43,313,08/25,69,0,1,70,2.38,3.5,＋・＋
1249,4549,桓達,櫃,102.0,1.5,1.49,20,08/25,10,0,0,10,1.99,3.5,＋・・
1250,6988,威力暘-創,市,11.55,-0.2,-1.7,71,08/25,-34,0,4,-30,1.66,3.5,－・＋
1251,8121,越峰,櫃,26.95,-0.15,-0.55,673,08/25,-113,0,0,-112,7.45,3.5,－・＋
1252,2069,運錩,市,20.7,-0.05,-0.24,641,08/25,77,0,0,77,5.79,3.5,＋・・
1253,6649,台生材,櫃,35.35,0.05,0.14,9,08/25,-5,0,0,-5,1.46,3.5,－・・
1254,6753,龍德造船,市,139.5,-1.5,-1.06,827,08/25,-159,0,-128,-287,4.08,3.5,－・－
1255,3206,志豐,櫃,34.55,0.15,0.44,14,08/25,-2,0,0,-2,2.05,3.5,－・・
1256,6186,新潤,櫃,33.65,0.35,1.05,264,08/25,-3,0,0,-3,6.78,3.5,－・＋
1257,1336,台翰,櫃,16.35,-0.4,-2.39,453,08/25,34,0,22,56,2.69,3.5,＋・＋
1258,4934,太極,市,14.3,0.1,0.7,545,08/25,29,0,0,29,7.79,3.5,＋・・
1259,6168,宏齊,市,27.75,0.6,2.21,9561,08/25,-1648,0,-5,-1653,7.1,3.4,－・－
1260,6695,芯鼎,市,46.9,-0.25,-0.53,311,08/25,-50,0,0,-50,3.68,3.4,－・－
1261,1733,五鼎,市,32.2,-0.05,-0.16,112,08/25,-28,0,0,-28,3.45,3.4,－・・
1262,2102,泰豐,市,18.6,-0.05,-0.27,391,08/25,58,0,0,58,16.3,3.4,＋・・
1263,2614,東森,市,18.5,-0.1,-0.54,526,08/25,45,0,0,45,11.3,3.4,＋・・
1264,4417,金洲,櫃,46.9,-0.2,-0.42,22,08/25,-4,0,0,-4,2.89,3.4,－・－
1265,6708,天擎,櫃,37.8,-0.35,-0.92,27,08/25,7,0,0,7,1.0,3.4,＋・・
1266,3024,憶聲,市,14.5,0.0,0.0,2639,08/25,-805,0,-8,-813,9.51,3.4,－・－
1267,6895,宏碩系統,櫃,136.5,-1.5,-1.09,65,08/25,-32,0,1,-31,1.16,3.4,－・＋
1268,8089,康全電訊,櫃,18.2,-0.05,-0.27,99,08/25,-5,0,0,-5,2.25,3.4,－・－
1269,8431,匯鑽科,櫃,45.3,-0.2,-0.44,103,08/25,15,0,0,15,1.67,3.4,＋・＋
1270,1762,中化生,市,35.8,-0.4,-1.1,49,08/25,-1,0,0,-1,2.62,3.4,－・・
1271,3577,泓格,櫃,114.0,0.0,0.0,223,08/25,-73,0,-6,-79,2.17,3.4,－・－
1272,8489,三貝德,櫃,22.85,-0.15,-0.65,28,08/25,-1,0,0,-1,2.03,3.4,－・＋
1273,5011,久陽,櫃,17.45,-0.25,-1.41,78,08/25,-30,0,0,-30,3.4,3.4,－・＋
1274,00656R,國泰中國A50反1,市,5.9,-0.01,-0.17,1274,08/25,515,0,-505,10,0.68,3.4,＋・－
1275,3511,矽瑪,櫃,19.5,-0.05,-0.26,152,08/25,-65,0,0,-65,2.69,3.4,－・＋
1276,8087,麗升能源,櫃,26.35,-0.05,-0.19,30,08/25,-4,0,-1,-5,1.3,3.4,－・－
1277,3622,洋華,市,53.5,-0.3,-0.56,917,08/25,-120,0,48,-71,5.08,3.4,－・＋
1278,6235,華孚,市,38.1,0.4,1.06,181,08/25,34,0,-9,26,6.7,3.4,＋・－
1279,6263,普萊德,櫃,163.5,2.0,1.24,67,08/25,32,0,0,32,2.1,3.4,＋・＋
1280,5292,華懋,市,214.0,3.5,1.66,423,08/25,-143,0,16,-127,1.55,3.3,－・＋
1281,2646,星宇航空,市,21.1,-0.2,-0.94,1990,08/25,640,0,6,646,100.0,3.3,＋・＋
1282,4104,佳醫,市,71.5,-0.3,-0.42,52,08/25,13,0,0,13,6.24,3.3,＋・・
1283,6684,安格,櫃,46.15,0.3,0.65,46,08/25,7,0,0,7,1.48,3.3,＋・＋
1284,7703,銳澤,櫃,177.5,-2.0,-1.11,44,08/25,10,0,0,10,1.15,3.3,＋・・
1285,9946,三發地產,市,19.15,0.0,0.0,389,08/25,-105,0,0,-105,10.8,3.3,－・・
1286,00981A,主動統一台股增長,市,28.77,0.3,1.05,199815,08/25,-20436,0,-24819,-45254,324.0,3.3,－・－
1287,3360,尚立,櫃,15.35,0.0,0.0,236,08/25,26,0,0,26,2.53,3.3,＋・＋
1288,9955,佳龍,市,24.75,-0.5,-1.98,551,08/25,-206,0,1,-205,3.45,3.3,－・＋
1289,2009,第一銅,市,41.25,-0.65,-1.55,4190,08/25,-1047,0,-2,-1049,11.8,3.3,－・－
1290,3051,力特,市,22.95,-0.1,-0.43,365,08/25,14,0,-7,7,5.5,3.3,＋・－
1291,4523,永彰,櫃,23.9,-0.05,-0.21,21,08/25,-7,0,0,-7,2.14,3.3,－・－
1292,00647L,元大S&P500正2,市,138.5,0.2,0.14,65,08/25,-1,0,-55,-56,0.21,3.3,－・－
1293,2705,六福,市,15.8,-0.1,-0.63,43,08/25,-26,0,0,-26,6.29,3.3,－・・
1294,6739,竹陞科技,櫃,960.0,-12.0,-1.23,108,08/25,8,0,-4,4,0.77,3.3,＋・－
1295,00400A,主動國泰動能高息,市,14.38,0.07,0.49,41997,08/25,-9700,0,-5483,-15184,64.2,3.3,－・－
1296,1445,大宇,市,10.45,-0.05,-0.48,37,08/25,-8,0,-1,-9,4.25,3.2,－・－
1297,6569,醫揚,櫃,91.3,-1.2,-1.3,37,08/25,-18,0,-4,-22,1.39,3.2,－・－
1298,8099,大世科,櫃,58.9,0.9,1.55,43,08/25,9,0,-1,8,3.26,3.2,＋・－
1299,3501,維熹,市,40.1,0.2,0.5,124,08/25,73,0,0,73,3.83,3.2,＋・・
1300,4722,國精化,市,205.0,2.5,1.23,463,08/25,91,0,-11,80,3.33,3.2,＋・－
1301,6894,衛司特,櫃,324.0,-4.0,-1.22,26,08/25,-3,0,-1,-4,0.77,3.2,－・－
1302,8916,光隆,櫃,40.5,-0.05,-0.12,34,08/25,6,0,0,6,4.88,3.2,＋・－
1303,00888,永豐台灣ESG,櫃,32.7,0.16,0.49,2851,08/25,-420,0,-237,-657,21.7,3.2,－・－
1304,3434,哲固,櫃,29.75,0.05,0.17,31,08/25,4,0,0,4,1.15,3.2,＋・＋
1305,1455,集盛,市,9.94,-0.06,-0.6,854,08/25,-116,0,0,-116,17.1,3.2,－・・
1306,3047,訊舟,市,13.75,0.0,0.0,542,08/25,-61,0,0,-61,7.21,3.2,－・＋
1307,6016,康和證,櫃,19.3,-0.05,-0.26,1451,08/25,109,0,0,109,24.7,3.2,＋・・
1308,6596,寬宏藝術,櫃,96.3,0.1,0.1,100,08/25,-6,0,1,-5,1.22,3.2,－・＋
1309,7799,禾榮科,市,356.5,1.5,0.42,98,08/25,-9,0,-3,-12,5.06,3.2,－・－
1310,2739,寒舍,市,37.85,0.0,0.0,119,08/25,59,0,-3,56,2.92,3.2,＋・－
1311,1569,濱川,櫃,44.75,-0.75,-1.65,281,08/25,-78,0,0,-78,4.59,3.2,－・＋
1312,5426,振發,櫃,27.85,-0.15,-0.54,579,08/25,-137,0,1,-136,4.58,3.2,－・＋
1313,5460,同協,櫃,16.75,0.65,4.04,108,08/25,11,0,0,11,1.87,3.2,＋・－
1314,3025,星通,市,55.7,-0.2,-0.36,171,08/25,-90,0,0,-90,1.8,3.2,－・－
1315,4744,皇將,櫃,27.6,-0.35,-1.25,32,08/25,-8,0,0,-8,1.8,3.2,－・・
1316,1515,力山,市,33.25,-0.1,-0.3,1298,08/25,-196,0,1,-195,5.73,3.2,－・＋
1317,2427,三商電,市,22.45,0.3,1.35,224,08/25,61,0,-1,60,6.25,3.2,＋・－
1318,5272,笙科,櫃,17.2,0.35,2.08,50,08/25,-2,0,1,-1,1.74,3.2,－・＋
1319,5356,協益,櫃,26.05,0.35,1.36,487,08/25,-45,0,0,-45,3.25,3.2,－・・
1320,6418,詠昇,櫃,33.0,0.7,2.17,109,08/25,32,0,0,32,1.09,3.2,＋・－
1321,8049,晶采,櫃,24.35,-0.1,-0.41,130,08/25,-50,0,0,-50,3.73,3.2,－・－
1322,00886,永豐美國科技,櫃,46.65,0.0,0.0,0,08/25,0,0,0,0,0.14,3.1,・・－
1323,009815,大華美國MAG7+,櫃,11.33,0.01,0.09,1054,08/25,-8,0,603,595,13.7,3.1,－・＋
1324,3338,泰碩,市,60.2,-0.7,-1.15,186,08/25,-17,0,-1,-17,2.76,3.1,－・－
1325,8183,精星,櫃,29.0,-0.1,-0.34,220,08/25,53,0,14,67,3.81,3.1,＋・＋
1326,2743,山富,櫃,58.7,-0.9,-1.51,46,08/25,-24,0,0,-24,1.47,3.1,－・－
1327,3207,耀勝,櫃,39.45,-0.8,-1.99,76,08/25,7,0,0,7,2.08,3.1,＋・＋
1328,6113,亞矽,櫃,22.75,-0.65,-2.78,91,08/25,-4,0,-1,-5,1.65,3.1,－・－
1329,8066,來思達,櫃,14.8,0.05,0.34,4,08/25,0,0,0,0,1.15,3.1,・・－
1330,2497,怡利電,市,45.25,-0.05,-0.11,146,08/25,-54,0,1,-53,4.09,3.1,－・＋
1331,5604,中連,櫃,30.7,0.05,0.16,5,08/25,2,0,0,2,3.4,3.1,＋・・
1332,00738U,期元大道瓊白銀,市,54.3,-0.6,-1.09,7224,08/25,-1484,0,1651,167,7.61,3.1,－・＋
1333,1526,日馳,市,16.3,-0.3,-1.81,529,08/25,165,0,1,166,1.87,3.1,＋・＋
1334,6945,圓祥生技,櫃,100.0,-1.5,-1.48,94,08/25,-4,0,0,-4,3.02,3.1,－・・
1335,00651R,復華香港反1,市,5.16,-0.01,-0.19,35,08/25,0,0,7,7,1.0,3.1,・・＋
1336,1447,力鵬,市,6.85,-0.12,-1.72,982,08/25,-53,0,1,-52,28.3,3.1,－・＋
1337,6266,泰詠,櫃,25.15,0.0,0.0,80,08/25,11,0,-1,10,4.77,3.1,＋・－
1338,8011,台通,市,15.9,-0.2,-1.24,306,08/25,-32,0,0,-32,5.16,3.1,－・・
1339,00693U,期街口S&P黃豆,市,22.33,-0.14,-0.62,784,08/25,-68,0,-191,-259,2.27,3.1,－・－
1340,3094,聯傑,市,38.35,0.35,0.92,1697,08/25,-84,0,-1,-85,2.57,3.1,－・－
1341,6752,叡揚,櫃,96.8,-0.1,-0.1,22,08/25,2,0,1,3,1.15,3.1,＋・＋
1342,009817,國泰日本不動產,市,9.13,0.02,0.22,396,08/25,213,0,-138,75,6.91,3.1,＋・－
1343,2608,嘉里大榮,市,28.7,0.0,0.0,213,08/25,32,0,1,33,14.4,3.1,＋・＋
1344,3432,台端,市,14.45,-0.15,-1.03,15,08/25,1,0,0,1,1.3,3.1,＋・・
1345,6570,維田,櫃,52.9,0.3,0.57,85,08/25,-4,0,0,-4,1.14,3.1,－・＋
1346,3354,律勝,櫃,20.4,-0.05,-0.24,51,08/25,-23,0,-1,-24,2.13,3.0,－・－
1347,3520,華盈,櫃,17.8,-0.05,-0.28,298,08/25,3,0,0,3,2.09,3.0,＋・・
1348,4580,捷流閥業,櫃,78.8,-0.2,-0.25,33,08/25,-8,0,0,-8,1.42,3.0,－・－
1349,8083,瑞穎,櫃,159.0,-0.5,-0.31,43,08/25,-13,0,0,-13,1.06,3.0,－・・
1350,2816,旺旺保,市,37.55,0.2,0.54,559,08/25,120,0,-1,119,6.74,3.0,＋・－
1351,3322,建舜電,櫃,11.05,-0.05,-0.45,302,08/25,-45,0,0,-45,4.14,3.0,－・＋
1352,2365,昆盈,市,30.0,-0.1,-0.33,830,08/25,-345,0,-2,-347,6.66,3.0,－・－
1353,2390,云辰,市,10.25,0.0,0.0,309,08/25,-18,0,-2,-20,5.78,3.0,－・－
1354,4155,訊映,市,14.5,0.05,0.35,78,08/25,-7,0,0,-7,4.32,3.0,－・・
1355,006204,永豐臺灣加權,市,222.8,-0.85,-0.38,12,08/25,-6,0,5,-1,0.04,3.0,－・＋
1356,4106,雃博,市,24.55,-0.15,-0.61,123,08/25,-10,0,0,-10,3.0,3.0,－・・
1357,3558,神準,櫃,125.5,-1.5,-1.18,108,08/25,31,0,-2,29,1.75,3.0,＋・－
1358,1232,大統益,市,156.5,-0.5,-0.32,64,08/25,-26,0,-1,-27,4.71,2.9,－・－
1359,6216,居易,市,22.0,-0.4,-1.79,259,08/25,-59,0,0,-59,2.86,2.9,－・－
1360,1732,毛寶,市,26.5,0.15,0.57,82,08/25,15,0,0,15,1.24,2.9,＋・・
1361,9103,美德醫療-DR,市,5.11,-0.02,-0.39,542,08/25,-133,0,0,-133,6.01,2.9,－・－
1362,3564,其陽,櫃,44.75,-0.45,-1.0,43,08/25,2,0,0,2,1.72,2.9,＋・－
1363,6470,宇智,櫃,41.7,-0.05,-0.12,30,08/25,-1,0,0,-1,1.1,2.9,－・－
1364,8924,大田,櫃,50.4,-0.3,-0.59,48,08/25,-2,0,-1,-3,2.44,2.9,－・－
1365,4903,聯光通,櫃,36.0,0.05,0.14,707,08/25,-40,0,0,-40,3.06,2.9,－・・
