代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00950B,凱基A級公司債,14.06,0.04,0.29,06/05,34,77681,37.3,1.91,0,0,0.0,0.0,-3,-2356,-23.2,-0.06,7,12084,32.6,0.3
00909,國泰數位支付服務,49.69,-0.36,-0.72,06/05,25,25900,27.3,22.1,0,0,0.0,0.0,14,14855,34.3,12.7,34,86346,57.3,73.7
00725B,國泰投資級公司債,35.28,0.1,0.28,06/05,23,59894,47.7,1.6,0,0,0.0,0.0,1,1219,24.4,0.03,15,50537,56.6,1.35
00937B,群益ESG投等債20+,14.91,0.05,0.34,06/05,20,655426,47.7,3.73,0,0,0.0,0.0,6,79816,17.2,0.45,15,627751,59.0,3.58
2882,國泰金,100.0,5.6,5.93,06/05,17,311937,36.0,2.13,-17,-272005,-31.4,-1.85,5,3253,1.1,0.02,3,18274,10.1,0.12
2506,太設,8.98,0.09,1.01,06/05,16,722,26.9,0.19,0,0,0.0,0.0,-1,-1,-0.78,0.0,16,720,26.8,0.19
3349,寶德,18.0,0.25,1.41,06/05,16,646,23.6,1.4,0,0,0.0,0.0,0,0,0.0,0.0,16,646,23.6,1.4
00795B,中信美國公債20年,26.74,0.08,0.3,06/05,15,50330,43.0,2.83,1,50,0.78,0.0,2,2327,17.8,0.13,15,62125,53.1,3.49
00931B,統一美債20年,13.43,0.04,0.3,06/05,15,44126,50.7,2.0,0,0,0.0,0.0,8,10321,22.8,0.47,15,53736,61.8,2.44
00984B,大華優利美A債15,16.37,0.03,0.18,06/05,15,20479,61.5,12.1,0,0,0.0,0.0,1,227,19.5,0.13,15,20242,60.8,11.9
2885,元大金,65.3,1.4,2.19,06/05,15,109384,20.1,0.82,-20,-124672,-18.7,-0.94,3,1438,1.21,0.01,3,5861,4.94,0.04
6270,倍微,32.6,2.95,9.95,06/05,15,2187,13.3,3.03,0,0,0.0,0.0,1,33,0.53,0.05,15,2220,13.5,3.08
6414,樺漢,384.0,-5.5,-1.41,06/05,15,5986,20.5,4.1,-1,-17,-0.94,-0.01,-14,-847,-3.18,-0.58,-1,-15,-0.86,-0.01
6546,正基,77.1,-0.5,-0.64,06/05,15,2295,9.86,3.43,0,0,0.0,0.0,-4,-125,-2.76,-0.19,15,2530,10.9,3.78
00900,富邦特選高股息30,19.78,-0.06,-0.3,06/05,13,46085,28.9,2.64,0,0,0.0,0.0,45,260396,37.5,14.9,45,469090,67.6,26.9
00981D,主動中信非投等債,10.32,0.02,0.19,06/05,13,27862,31.3,4.74,0,0,0.0,0.0,-3,-592,-3.32,-0.1,9,20552,36.5,3.49
6412,群電,97.9,-5.1,-4.95,06/05,13,10987,18.4,2.74,-5,-10398,-33.3,-2.59,-1,-74,-1.25,-0.02,-4,-3160,-13.5,-0.79
00687B,國泰20年美債,27.87,0.05,0.18,06/05,12,124191,39.6,2.3,1,150,0.71,0.0,8,59156,27.0,1.09,58,759660,50.0,14.1
00772B,中信高評級公司債,33.76,0.11,0.33,06/05,12,30827,64.6,0.9,0,0,0.0,0.0,3,1663,18.4,0.05,25,46945,51.0,1.36
00958B,永豐ESG銀行債15+,9.28,0.02,0.22,06/05,12,5070,44.7,3.37,0,0,0.0,0.0,1,48,4.57,0.03,9,5004,53.6,3.33
00970B,新光BBB投等債20+,9.43,0.02,0.21,06/05,12,13158,60.2,3.25,0,0,0.0,0.0,-2,-1318,-39.0,-0.33,15,14980,55.1,3.7
2029,盛餘,20.9,0.0,0.0,06/05,12,1132,25.6,0.35,0,0,0.0,0.0,-1,-3,-0.99,0.0,12,1144,25.9,0.36
3090,日電貿,221.0,0.0,0.0,06/05,12,7632,7.53,2.65,0,0,0.0,0.0,-3,-143,-2.47,-0.05,-1,-16,-0.85,-0.01
5607,遠雄港,53.3,0.4,0.76,06/05,12,2366,24.3,0.64,0,0,0.0,0.0,2,17,0.92,0.0,12,2379,24.4,0.64
00740B,富邦全球投等債,38.8,0.14,0.36,06/05,11,14825,58.5,0.68,0,0,0.0,0.0,-11,-11509,-45.4,-0.53,6,2508,18.0,0.12
1472,三洋實業,90.1,-0.9,-0.99,06/05,11,29,5.86,0.05,0,0,0.0,0.0,0,0,0.0,0.0,8,24,5.15,0.05
7610,聯友金屬-創,1750.0,20.0,1.16,06/05,11,739,16.2,1.52,0,0,0.0,0.0,1,1,0.47,0.0,11,716,15.7,1.47
00981B,第一金優選非投債,9.15,0.01,0.11,06/05,10,27917,20.3,1.92,0,0,0.0,0.0,-3,-4816,-15.9,-0.33,2,805,3.93,0.06
1598,岱宇,21.3,0.45,2.16,06/05,10,1088,28.7,0.61,0,0,0.0,0.0,-1,-3,-0.47,0.0,10,1099,28.9,0.61
