代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
1216,統一,77.5,1.3,1.71,08/18,16,127579,43.6,2.25,1,349,3.83,0.01,-12,-2102,-1.15,-0.04,18,131106,40.6,2.31
6279,胡連,128.0,1.5,1.19,08/18,14,3736,29.8,3.14,-1,-5,-0.81,0.0,-4,-37,-1.45,-0.03,14,3906,31.1,3.28
0051,元大中型100,141.0,-1.25,-0.88,08/18,12,7,0.94,0.03,0,0,0.0,0.0,-2,-19,-19.5,-0.08,-2,-19,-19.4,-0.08
00900,富邦特選高股息30,18.67,0.06,0.32,08/18,12,19900,33.9,1.26,0,0,0.0,0.0,2,2676,35.7,0.17,36,97241,52.5,6.15
5351,鈺創,126.5,4.5,3.69,08/18,12,49094,20.3,14.9,-1,-5,-0.02,0.0,-1,-29,-0.09,-0.01,12,49823,20.6,15.2
009821,野村稀土關鍵資源,14.63,-0.33,-2.21,08/18,11,42171,26.8,6.85,0,0,0.0,0.0,16,73371,38.8,11.9,11,107280,68.3,17.4
009826,貝萊德世界股票,10.12,-0.06,-0.59,08/18,11,152,0.04,0.03,0,0,0.0,0.0,-12,-261345,-63.4,-44.4,-12,-261242,-63.3,-44.4
1304,台聚,11.8,-0.1,-0.84,08/18,11,4919,20.1,0.41,0,0,0.0,0.0,-1,-4,-0.24,0.0,10,5043,22.8,0.42
1319,東陽,81.7,-0.2,-0.24,08/18,10,12303,31.3,2.08,-1,-6,-0.23,0.0,-1,-99,-3.74,-0.02,-1,-17,-0.66,0.0
6684,安格,46.1,-0.4,-0.86,08/18,10,348,31.2,0.78,0,0,0.0,0.0,-3,-7,-1.96,-0.02,10,338,30.3,0.76
00715L,期街口布蘭特正2,51.2,0.4,0.79,08/18,9,4702,7.44,4.67,0,0,0.0,0.0,8,14863,27.4,14.8,8,18576,34.2,18.4
1440,南紡,13.35,0.0,0.0,08/18,9,6167,26.9,0.37,0,0,0.0,0.0,-5,-89,-0.9,-0.01,7,6093,30.8,0.37
0061,元大寶滬深,24.45,-0.35,-1.41,08/18,8,564,35.1,0.59,0,0,0.0,0.0,-1,-14,-27.9,-0.02,-1,-11,-22.1,-0.01
00895,富邦未來車,49.24,-1.16,-2.3,08/18,8,380,20.3,0.26,0,0,0.0,0.0,1,34,36.3,0.02,8,1161,61.9,0.8
00997A,主動群益美國增長,11.33,-0.43,-3.66,08/18,8,19523,29.0,1.61,0,0,0.0,0.0,5,9742,19.7,0.8,8,31575,46.9,2.6
3234,光環,147.5,1.5,1.03,08/18,8,4840,14.0,4.34,0,0,0.0,0.0,-1,-22,-0.39,-0.02,8,4922,14.2,4.41
4736,泰博,143.0,2.5,1.78,08/18,8,897,24.3,0.94,0,0,0.0,0.0,3,127,8.64,0.13,8,1024,27.7,1.07
6108,競國,24.75,1.15,4.87,08/18,8,4939,24.7,3.2,0,0,0.0,0.0,-1,0,0.0,0.0,8,5192,26.0,3.36
6213,聯茂,484.0,-4.0,-0.82,08/18,8,19584,17.4,5.39,1,486,13.5,0.13,1,178,4.93,0.05,11,26961,14.1,7.42
6491,晶碩,375.5,14.0,3.87,08/18,8,1058,31.9,1.36,0,0,0.0,0.0,-3,-38,-4.31,-0.05,1,44,19.2,0.06
6781,AES-KY,1065.0,5.0,0.47,08/18,8,2330,24.3,2.73,0,0,0.0,0.0,-6,-56,-1.11,-0.07,3,166,11.8,0.19
9902,台火,13.65,-0.2,-1.44,08/18,8,111,16.5,0.11,0,0,0.0,0.0,-1,-1,-2.07,0.0,8,117,17.4,0.12
9946,三發地產,18.85,0.0,0.0,08/18,8,530,20.5,0.16,-1,-4,-1.46,0.0,-1,-6,-2.19,0.0,5,375,18.5,0.11
00400A,主動國泰動能高息,14.51,-0.25,-1.69,08/18,7,49897,16.3,2.48,0,0,0.0,0.0,7,106789,34.9,5.31,7,156686,51.1,7.79
00403A,主動統一升級50,9.97,-0.19,-1.87,08/18,7,319895,18.0,1.87,0,0,0.0,0.0,7,916986,51.5,5.37,7,1236882,69.5,7.25
00663L,國泰臺灣加權正2,97.6,-2.5,-2.5,08/18,7,1263,3.01,0.76,0,0,0.0,0.0,8,15893,32.9,9.59,8,16800,34.8,10.1
00967B,元大優息美債,8.94,0.06,0.68,08/18,7,47,0.92,0.03,0,0,0.0,0.0,-3,-2088,-68.3,-1.16,-3,-2060,-67.4,-1.15
00981A,主動統一台股增長,29.06,-0.55,-1.86,08/18,7,284066,20.6,2.8,0,0,0.0,0.0,7,348710,25.3,3.44,7,631975,45.8,6.24
00987A,主動台新優勢成長,15.69,-0.4,-2.49,08/18,7,1413,8.68,0.84,0,0,0.0,0.0,7,5544,34.1,3.29,7,6957,42.8,4.13
1524,耿鼎,27.0,0.1,0.37,08/18,7,640,27.7,0.39,0,0,0.0,0.0,0,0,0.0,0.0,7,635,27.5,0.38
1906,寶隆,11.35,-0.05,-0.44,08/18,7,154,11.1,0.1,0,0,0.0,0.0,0,0,0.0,0.0,9,182,12.1,0.12
2114,鑫永銓,88.0,0.0,0.0,08/18,7,45,21.3,0.06,0,0,0.0,0.0,0,0,0.0,0.0,8,51,21.7,0.07
2420,新巨,57.2,0.2,0.35,08/18,7,1778,35.0,1.17,0,0,0.0,0.0,-1,-5,-0.62,0.0,7,1838,36.1,1.2
2457,飛宏,22.9,-0.1,-0.43,08/18,7,1372,18.0,0.32,0,0,0.0,0.0,-1,-72,-4.79,-0.02,7,1418,18.6,0.33
3037,欣興,1130.0,-15.0,-1.31,08/18,7,44307,33.6,2.7,2,200,0.22,0.01,-1,-395,-1.02,-0.02,7,44032,33.4,2.68
3205,佰研,48.25,-0.4,-0.82,08/18,7,81,32.3,0.12,0,0,0.0,0.0,0,0,0.0,0.0,7,81,32.4,0.12
