"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料月份","非獨董監持股(萬張)","非獨董監增減張數","非獨董監持股(%)","非獨董監質押(萬張)","非獨董監質押(%)","獨立董監持股(萬張)","獨立董監增減張數","獨立董監持股(%)","獨立董監質押(萬張)","獨立董監質押(%)","全體董監持股(萬張)","全體董監增減張數","全體董監持股(%)","全體董監質押(萬張)","全體董監質押(%)"
"623","1321","大洋","31.85","-0.5","-1.55","26M03","1.34","0","5.89","0","0","0","0","0","0","0","1.34","0","5.89","0","0"
"624","1324","地球","10.2","+0.1","+0.99","26M03","0.61","0","8.05","0","0","0","0","0","0","0","0.61","0","8.05","0","0"
"625","1325","恆大","26.2","+0.2","+0.77","26M03","2.47","0","28.9","0","0","0","0","0","0","0","2.47","0","28.9","0","0"
"626","1326","台化","60.5","+1","+1.68","26M03","33.4","-990","5.7","0","0","0","0","0","0","0","33.4","-990","5.7","0","0"
"627","1336","台翰","17.65","+1.6","+9.97","26M03","2.26","0","29.1","0","0","0","0","0.05","0","0","2.26","0","29.2","0","0"
"628","1337","再生-KY","4.67","-0.03","-0.64","26M03","3.89","0","14.5","0","0","0","0","0","0","0","3.89","0","14.5","0","0"
"629","1339","昭輝","46.35","+0.25","+0.54","26M03","3.46","+201","46.6","0","0","0","0","0","0","0","3.46","+201","46.6","0","0"
"630","1340","勝悅-KY","5.14","-0.05","-0.96","26M03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"631","1341","富林-KY","60.6","-0.1","-0.16","26M03","0.04","0","0.82","0","0","0","0","0","0","0","0.04","0","0.82","0","0"
"632","1342","八貫","103","-1","-0.96","26M03","1.35","0","17.3","0","0","0","0","0","0","0","1.35","0","17.3","0","0"
"633","1410","南染","25.85","-0.15","-0.58","26M03","1.26","0","20.4","0","0","0","0","0","0","0","1.26","0","20.4","0","0"
"634","1413","宏洲","9.44","-0.02","-0.21","26M03","4.43","0","33.6","0","0","0","0","0","0","0","4.43","0","33.6","0","0"
"635","1416","廣豐","11.9","+0.15","+1.28","26M03","1.12","0","6.04","0","0","0","0","0","0","0","1.12","0","6.04","0","0"
"636","1417","嘉裕","8.31","+0.02","+0.24","26M03","2.4","0","12.7","0","0","0","0","0","0","0","2.4","0","12.7","0","0"
"637","1418","東華","17.9","-0.1","-0.56","26M03","2.57","0","45.2","0","0","0","0","0","0","0","2.57","0","45.2","0","0"
"638","1423","利華","35.5","0","0","26M03","2.74","0","27.5","0","0","0","0","0","0","0","2.74","0","27.5","0","0"
"639","1435","中福","24.9","-0.6","-2.35","26M03","0.01","0","0.06","0","0","0","0","0","0","0","0.01","0","0.06","0","0"
"640","1436","華友聯","36.55","-0.65","-1.75","26M03","2.73","0","15.8","0","0","0","0","0","0","0","2.73","0","15.8","0","0"
"641","1437","勤益控","31.4","-0.1","-0.32","26M03","0.47","0","2.33","0","0","0","0","0","0","0","0.47","0","2.33","0","0"
"642","1438","三地開發","22.2","-0.2","-0.89","26M03","0.84","0","7.56","0","0","0","0","0","0","0","0.84","0","7.56","0","0"
"643","1439","雋揚","28.55","-0.2","-0.7","26M03","0.96","0","10.4","0","0","0","0","0","0","0","0.96","0","10.4","0","0"
"644","1440","南紡","13.55","-0.1","-0.73","26M03","29.6","0","17.8","0","0","0","0","0","0","0","29.6","0","17.8","0","0"
"645","1441","大東","8.9","-0.01","-0.11","26M03","2.58","0","35.9","0","0","0","0","0","0","0","2.58","0","35.9","0","0"
"646","1442","名軒","29.8","-0.05","-0.17","26M03","1.55","0","4.23","0","0","0","0","0","0","0","1.55","0","4.23","0","0"
"647","1444","力麗","7.2","-0.02","-0.28","26M03","19.9","0","20","0","0","0","0","0","0","0","19.9","0","20","0","0"
"648","1445","大宇","10.2","0","0","26M03","3.54","0","27.1","0","0","0","0","0","0","0","3.54","0","27.1","0","0"
"649","1446","宏和","13.95","-0.05","-0.36","26M03","1.3","0","9.41","0","0","0","0","0","0","0","1.3","0","9.41","0","0"
"650","1447","力鵬","6.89","-0.02","-0.29","26M03","23.3","+100","25.6","0","0","0","0","0","0","0","23.3","+100","25.6","0","0"
"651","1449","佳和","12.15","-0.35","-2.8","26M03","1.21","-9","9.56","0","0","0","0","0","0","0","1.21","-9","9.56","0","0"
"652","1451","年興","17.45","+0.05","+0.29","26M03","3.82","0","19.3","0","0","0","0","0","0","0","3.82","0","19.3","0","0"
"653","1452","宏益","11.6","+0.05","+0.43","26M03","1.09","0","8.21","0","0","0","0","0","0","0","1.09","0","8.21","0","0"
"654","1453","大將","11.3","-0.1","-0.88","26M03","2.23","0","19.7","0","0","0","0","0","0","0","2.23","0","19.7","0","0"
"655","1454","台富","12.6","-0.1","-0.79","26M03","3.88","0","29.9","0","0","0","0","0","0","0","3.88","0","29.9","0","0"
"656","1455","集盛","9.77","-0.12","-1.21","26M03","8.72","0","16.4","0","0","0","0","0","0","0","8.72","0","16.4","0","0"
"657","1456","怡華","13.85","+0.3","+2.21","26M03","4.46","0","47.6","0","0","0","0","0","0","0","4.46","0","47.6","0","0"
"658","1457","宜進","14.35","-0.2","-1.37","26M03","2.98","0","9.42","0","0","0","0","0","0","0","2.98","0","9.42","0","0"
"659","1465","偉全","12.15","0","0","26M03","2.2","0","21.3","0","0","0.01","0","0.1","0","0","2.21","0","21.3","0","0"
"660","1468","昶和","13.3","-0.2","-1.48","26M03","4.86","0","30.3","0","0","0","0","0","0","0","4.86","0","30.3","0","0"
"661","1470","大統新創","23.3","-0.7","-2.92","26M03","1.18","0","13.8","0","0","0","0","0","0","0","1.18","0","13.8","0","0"
"662","1471","首利","9.51","+0.01","+0.11","26M03","1.92","0","12.7","0","0","0","0","0","0","0","1.92","0","12.7","0","0"
"663","1472","三洋實業","89","0","0","26M03","1.73","0","33","0","0","0","0","0","0","0","1.73","0","33","0","0"
"664","1474","弘裕","9.94","-0.16","-1.58","26M03","2.43","0","18.7","0","0","0","0","0","0","0","2.43","0","18.7","0","0"
"665","1475","業旺","25.2","-0.75","-2.89","26M03","3.16","0","47.8","0","0","0","0","0","0","0","3.16","0","47.8","0","0"
"666","1476","儒鴻","322","-4.5","-1.38","26M03","3.04","0","11.1","0","0","0","0","0","0","0","3.04","0","11.1","0","0"
"667","1503","士電","198.5","-3","-1.49","26M03","13.9","0","26.7","0","0","0.01","0","0.02","0","0","13.9","0","26.7","0","0"
"668","1506","正道","10.2","-0.1","-0.97","26M03","9.12","0","30.4","0","0","0","0","0","0","0","9.12","0","30.4","0","0"
"669","1512","瑞利","6.7","-0.04","-0.59","26M03","1.36","0","13.9","0","0","0","0","0","0","0","1.36","0","13.9","0","0"
"670","1515","力山","33.55","+3.05","+10","26M03","2.99","0","16.5","0","0","0","0","0","0","0","2.99","0","16.5","0","0"
"671","1516","川飛","14.8","-0.2","-1.33","26M03","0.55","0","13.8","0","0","0","0","0","0","0","0.55","0","13.8","0","0"
"672","1517","利奇","11.45","-0.2","-1.72","26M03","2.39","0","10.9","0","0","0","0","0.02","0","0","2.4","0","10.9","0","0"
"673","1522","堤維西","27.8","-0.15","-0.54","26M03","2.4","+10","7.66","0","0","0","0","0","0","0","2.4","+10","7.66","0","0"
"674","1525","江申","68","+0.6","+0.89","26M03","5.64","0","76.8","0","0","0","0","0","0","0","5.64","0","76.8","0","0"
"675","1526","日馳","17.2","-0.4","-2.27","26M03","1.68","0","28","0","0","0","0","0","0","0","1.68","0","28","0","0"
"676","1527","鑽全","32.85","+0.1","+0.31","26M03","1.94","-1,053","14","0","0","0","0","0","0","0","1.94","-1,053","14","0","0"
"677","1528","恩德","19.4","0","0","26M03","1.27","0","6.64","0","0","0","0","0","0","0","1.27","0","6.64","0","0"
"678","1531","高林股","12.95","-0.1","-0.77","26M03","4.59","0","25.2","0","0","0","0","0","0","0","4.59","0","25.2","0","0"
"679","1533","車王電","31.85","-0.2","-0.62","26M03","3.08","0","31.3","0","0","0","0","0.04","0","0","3.08","0","31.3","0","0"
"680","1535","中宇","45.9","-0.25","-0.54","26M03","7.42","0","60","0","0","0","0","0","0","0","7.42","0","60","0","0"
"681","1538","正峰","9.2","0","0","26M03","1.77","0","54.7","0","0","0","0","0","0","0","1.77","0","54.7","0","0"
"682","1539","巨庭","16.05","-0.05","-0.31","26M03","0.97","0","14.9","0","0","0","0","0","0","0","0.97","0","14.9","0","0"
"683","1540","喬福","19.2","0","0","26M03","1.71","0","20","0","0","0.07","0","0.85","0","0","1.78","0","20.9","0","0"
"684","1541","錩泰","21.6","-0.1","-0.46","26M03","2.52","0","32","0","0","0","0","0","0","0","2.52","0","32","0","0"
"685","1558","伸興","96.6","-0.3","-0.31","26M03","0.64","-45","9.85","0","0","0","0","0","0","0","0.64","-45","9.85","0","0"
"686","1560","中砂","725","+18","+2.55","26M03","2.13","0","14.5","0","0","0.03","-18","0.18","0","0","2.15","-18","14.7","0","0"
"687","1565","精華","94.6","-1.4","-1.46","26M03","0.4","0","8.02","0","0","0","0","0","0","0","0.4","0","8.02","0","0"
"688","1568","倉佑","29.45","-0.65","-2.16","26M03","1.63","+98","15.8","0","0","0","0","0","0","0","1.63","+98","15.8","0","0"
"689","1570","力肯","34.15","0","0","26M03","2.08","0","40.4","0","0","0","0","0","0","0","2.08","0","40.4","0","0"
"690","1580","新麥","107.5","-2","-1.83","26M03","0.64","0","12.9","0","0","0","0","0","0","0","0.64","0","12.9","0","0"
"691","1582","信錦","74.2","-0.9","-1.2","26M03","1.84","+330","12.7","0","0","0","0","0","0","0","1.84","+330","12.7","0","0"
"692","1586","和勤","19.2","+0.45","+2.4","26M03","1.3","0","12.2","0","0","0","0","0","0","0","1.3","0","12.2","0","0"
"693","1599","宏佳騰","23.45","-0.3","-1.26","26M03","0.55","0","7.43","0","0","0","0","0","0","0","0.55","0","7.43","0","0"
"694","1603","華電","31.1","+0.95","+3.15","26M03","1.52","0","7.93","0","0","0","0","0","0","0","1.52","0","7.93","0","0"
"695","1604","聲寶","23.15","0","0","26M03","2.12","0","5.53","0","0","0","0","0","0","0","2.12","0","5.53","0","0"
"696","1605","華新","39.05","-0.25","-0.64","26M03","47.8","0","10.8","12.2","25.4","0","0","0","0","0","47.8","0","10.8","12.2","25.4"
"697","1608","華榮","37","+0.2","+0.54","26M03","21.3","0","33.6","0","0","0","0","0","0","0","21.3","0","33.6","0","0"
"698","1612","宏泰","34.8","+0.5","+1.46","26M03","3.94","0","12.4","0","0","0.05","0","0.15","0","0","3.98","0","12.6","0","0"
"699","1616","億泰","19.45","-0.25","-1.27","26M03","2.08","0","10.7","0","0","0","0","0","0","0","2.08","0","10.7","0","0"
"700","1618","合機","41.7","+0.75","+1.83","26M03","6.91","0","35.8","0","0","0","0","0","0","0","6.91","0","35.8","0","0"
"701","1623","大東電","209","-5","-2.34","26M03","2.69","0","40.8","0","0","0","0","0","0","0","2.69","0","40.8","0","0"
"702","1702","南僑","32.2","-0.65","-1.98","26M03","5.18","0","17.6","0","0","0","0","0","0","0","5.18","0","17.6","0","0"
"703","1707","葡萄王","89.3","+0.6","+0.68","26M03","2.41","-1,200","16.3","0","0","0","0","0","0","0","2.41","-1,200","16.3","0","0"
"704","1709","和益","30.35","-0.3","-0.98","26M03","8.79","0","18.4","0","0","0.02","0","0.05","0","0","8.82","0","18.5","0","0"
"705","1713","國化","45.45","-0.55","-1.2","26M03","3.58","0","23.7","0","0","0","0","0","0","0","3.58","0","23.7","0","0"
"706","1714","和桐","16.4","-0.3","-1.8","26M03","10.6","0","10.7","0","0","0","0","0","0","0","10.6","0","10.7","0","0"
"707","1720","生達","55.9","-0.5","-0.89","26M03","2.66","0","14.9","0","0","0","0","0","0","0","2.66","0","14.9","0","0"
"708","1721","三晃","19.95","0","0","26M03","1.73","0","9.36","0","0","0","0","0","0","0","1.73","0","9.36","0","0"
"709","1722","台肥","45.25","-0.4","-0.88","26M03","23.6","0","24.1","0","0","0","0","0","0","0","23.6","0","24.1","0","0"
"710","1723","中碳","82.4","-1.2","-1.44","26M03","8.05","0","34","0","0","0","0","0","0","0","8.05","0","34","0","0"
"711","1725","元禎","30.7","-0.4","-1.29","26M03","2.08","0","11.5","0","0","0","0","0","0","0","2.08","0","11.5","0","0"
"712","1727","中華化","75.1","-1.3","-1.7","26M03","2.44","0","19.5","0","0","0","0","0","0","0","2.44","0","19.5","0","0"
"713","1731","美吾華","20.95","-0.05","-0.24","26M03","3.97","0","29.9","0","0","0","0","0","0","0","3.97","0","29.9","0","0"
"714","1732","毛寶","26.3","-0.05","-0.19","26M03","1.42","0","33.5","0","0","0","0","0","0","0","1.42","0","33.5","0","0"
"715","1733","五鼎","30.8","-0.3","-0.96","26M03","2.69","+315","26.9","0","0","0","0","0","0","0","2.69","+315","26.9","0","0"
"716","1734","杏輝","31.75","-0.1","-0.31","26M03","3.14","+84","16.5","0","0","0","0","0","0","0","3.14","+84","16.5","0","0"
"717","1735","日勝化","20.5","-0.05","-0.24","26M03","5.86","0","58.9","0","0","0","0","0","0","0","5.86","0","58.9","0","0"
"718","1737","臺鹽","32.1","+0.1","+0.31","26M03","8.86","0","44.3","0.08","0.89","0","0","0","0","0","8.86","0","44.3","0.08","0.89"
"719","1752","南光","31.95","-0.05","-0.16","26M03","1.02","0","10.1","0","0","0.01","+100","0.1","0","0","1.03","+100","10.2","0","0"
"720","1762","中化生","35.05","-0.05","-0.14","26M03","2.33","0","30.2","0","0","0","0","0","0","0","2.33","0","30.2","0","0"
"721","1773","勝一","157.5","-3","-1.87","26M03","12.7","0","42.3","0","0","0","0","0","0","0","12.7","0","42.3","0","0"
"722","1776","展宇","17","-0.3","-1.73","26M03","0.56","0","9.32","0","0","0","0","0","0","0","0.56","0","9.32","0","0"
"723","1777","生泰","74.5","-0.2","-0.27","26M03","1.89","0","42.5","0","0","0","0","0","0","0","1.89","0","42.5","0","0"
"724","1780","立弘","23.75","+0.3","+1.28","26M03","3.19","0","33.1","0","0","0","0","0","0","0","3.19","0","33.1","0","0"
"725","1781","合世","11","0","0","26M03","0.81","0","17","0","0","0","0","0","0","0","0.81","0","17","0","0"
"726","1783","和康生","40.3","-0.1","-0.25","26M03","3.71","+281","41.3","0","0","0","0","0","0","0","3.71","+281","41.3","0","0"
"727","1784","訊聯","60.6","-1.6","-2.57","26M03","0.63","0","11.9","0.03","5.07","0","0","0","0","0","0.63","0","11.9","0.03","5.07"
"728","1786","科妍","49.55","-1.45","-2.84","26M03","0.82","0","11.4","0","0","0","0","0","0","0","0.82","0","11.4","0","0"
"729","1795","美時","180.5","-7.5","-3.99","26M03","9.92","0","37.2","0","0","0","0","0","0","0","9.92","0","37.2","0","0"
"730","1796","金穎生技","30.7","-0.7","-2.23","26M03","1.7","0","41.1","0","0","0","0","0","0","0","1.7","0","41.1","0","0"
"731","1799","易威","30.15","-0.05","-0.17","26M03","3.63","0","29.1","0","0","0.01","0","0.06","0","0","3.64","0","29.2","0","0"
"732","1806","冠軍","7.98","+0.01","+0.13","26M03","3.01","0","7.7","0","0","0","0","0","0","0","3.01","0","7.7","0","0"
"733","1808","潤隆","32.65","-0.45","-1.36","26M03","3.5","0","3.92","0","0","0.01","0","0.01","0","0","3.5","0","3.92","0","0"
"734","1809","中釉","40.15","-0.2","-0.5","26M03","2.22","0","13.3","0","0","0.01","0","0.08","0","0","2.23","0","13.4","0","0"
"735","1810","和成","27.55","+2.5","+9.98","26M03","1.62","0","5.36","0","0","0","0","0","0","0","1.62","0","5.36","0","0"
"736","1813","寶利徠","11.55","+0.05","+0.43","26M03","0.23","0","4.94","0","0","0","0","0","0","0","0.23","0","4.94","0","0"
"737","1903","士紙","47.05","-0.55","-1.16","26M03","2.03","0","7.8","0","0","0","0","0","0","0","2.03","0","7.8","0","0"
"738","1905","華紙","13.7","+0.25","+1.86","26M03","63.6","0","57.6","0","0","0","0","0","0","0","63.6","0","57.6","0","0"
"739","1906","寶隆","11.3","-0.15","-1.31","26M03","3.92","0","25.9","0","0","0","0","0","0","0","3.92","0","25.9","0","0"
"740","1907","永豐餘","28.95","-0.95","-3.18","26M03","9.61","0","5.79","0","0","0","0","0","0","0","9.61","0","5.79","0","0"
"741","2002","中鋼","19","-0.2","-1.04","26M03","317","0","20.1","0","0","0","0","0","0","0","317","0","20.1","0","0"
"742","2006","東和鋼鐵","80.9","-4.5","-5.27","26M03","14.2","0","19.4","0","0","0","0","0","0","0","14.2","0","19.4","0","0"
"743","2007","燁興","6.98","-0.03","-0.43","26M03","39","0","73.6","0","0","0","0","0","0","0","39","0","73.6","0","0"
"744","2008","高興昌","30.75","-0.3","-0.97","26M03","7.31","0","38.3","0","0","0","0","0","0","0","7.31","0","38.3","0","0"
"745","2009","第一銅","39","-0.7","-1.76","26M03","14.2","0","39.4","0","0","0","0","0","0","0","14.2","0","39.4","0","0"
"746","2010","春源","22.35","-0.35","-1.54","26M03","10.7","0","16.5","0","0","0","0","0","0","0","10.7","0","16.5","0","0"
"747","2012","春雨","15.15","0","0","26M03","1.32","0","4.37","0","0","0","0","0","0","0","1.32","0","4.37","0","0"
"748","2014","中鴻","16.95","-0.35","-2.02","26M03","58.3","0","40.6","0","0","0","0","0","0","0","58.3","0","40.6","0","0"
"749","2022","聚亨","7.6","-0.1","-1.3","26M03","2.42","0","7.19","0","0","0","0","0","0","0","2.42","0","7.19","0","0"
"750","2023","燁輝","13.65","-0.05","-0.36","26M03","8.83","0","4.71","0","0","0","0","0","0","0","8.83","0","4.71","0","0"
"751","2024","志聯","13.35","-0.05","-0.37","26M03","2.18","0","22.3","0","0","0","0","0","0","0","2.18","0","22.3","0","0"
"752","2025","千興","12.6","-0.1","-0.79","26M03","1.21","0","7.03","0.31","25.3","0","0","0","0","0","1.21","0","7.03","0.31","25.3"
"753","2028","威致","15.8","0","0","26M03","3.51","0","10.8","0","0","0","0","0","0","0","3.51","0","10.8","0","0"
"754","2029","盛餘","21.15","-0.25","-1.17","26M03","21.1","0","65.8","0","0","0","0","0","0","0","21.1","0","65.8","0","0"
"755","2033","佳大","22.6","+2","+9.71","26M03","1.15","0","14.3","0","0","0","0","0","0","0","1.15","0","14.3","0","0"
"756","2035","唐榮","27.1","0","0","26M03","15.4","0","44","0","0","0","0","0","0","0","15.4","0","44","0","0"
"757","2038","海光","12.7","-0.15","-1.17","26M03","6.19","-9","31.9","0","0","0","0","0","0","0","6.19","-9","31.9","0","0"
"758","2059","川湖","12500","+265","+2.17","26M03","1.34","0","14.1","0","0","0","0","0.01","0","0","1.34","0","14.1","0","0"
"759","2061","風青","50.7","-5.6","-9.95","26M03","0.61","0","10.7","0","0","0.05","0","0.93","0","0","0.67","0","11.6","0","0"
"760","2062","橋椿","18.75","+0.1","+0.54","26M03","2.99","0","14.9","0","0","0","0","0","0","0","2.99","0","14.9","0","0"
"761","2064","晉椿","12.35","-0.2","-1.59","26M03","0.85","0","12.3","0","0","0.05","0","0.72","0","0","0.9","0","13","0","0"
"762","2066","世德","58.4","0","0","26M03","1.02","0","22.9","0","0","0","0","0","0","0","1.02","0","22.9","0","0"
"763","2069","運錩","19.75","-0.45","-2.23","26M03","4.53","0","27.2","0","0","0.01","0","0.08","0","0","4.54","0","27.3","0","0"
"764","2070","精湛","60.5","-2.3","-3.66","26M03","0.81","+582","19.4","0","0","0","0","0","0","0","0.81","+582","19.4","0","0"
"765","2073","雄順","26.75","+1.15","+4.49","26M03","0.56","-12","20.5","0","0","0.01","0","0.22","0","0","0.57","-12","20.7","0","0"
"766","2101","南港","31.55","-2.7","-7.88","26M03","2.96","0","4.04","0.86","29","0","0","0","0","0","2.96","0","4.04","0.86","29"
"767","2102","泰豐","18.65","-0.25","-1.32","26M03","14.9","0","31.4","0","0","0.02","0","0.05","0","0","14.9","0","31.5","0","0"
"768","2105","正新","30.4","-0.3","-0.98","26M03","41.5","0","12.8","0","0","0","0","0","0","0","41.5","0","12.8","0","0"
"769","2108","南帝","28.95","-1.35","-4.46","26M03","18.5","+406","37.5","0","0","0","0","0","0","0","18.5","+406","37.5","0","0"
"770","2114","鑫永銓","88.1","-0.2","-0.23","26M03","3.18","0","40.8","0","0","0","0","0","0","0","3.18","0","40.8","0","0"
"771","2115","六暉-KY","23.15","+0.15","+0.65","26M03","1.25","+17","12","0","0","0","0","0","0","0","1.25","+17","12","0","0"
"772","2204","中華","52.5","+1.3","+2.54","26M03","26.4","0","47.6","0","0","0","0","0","0","0","26.4","0","47.6","0","0"
"773","2207","和泰車","514","-10","-1.91","26M03","11.9","+11,432","21.3","0","0","0","0","0","0","0","11.9","+11,432","21.3","0","0"
"774","2208","台船","20.3","+1.15","+6.01","26M03","42.2","0","33.1","0","0","0","0","0","0","0","42.2","0","33.1","0","0"
"775","2211","長榮鋼","80.5","-4.8","-5.63","26M03","9.53","0","22.8","0","0","0","0","0","0","0","9.53","0","22.8","0","0"
"776","2221","大甲","52.3","-1.4","-2.61","26M03","1.73","0","40.8","0","0","0.01","0","0.13","0","0","1.73","0","40.9","0","0"
"777","2227","裕日車","48.55","-0.05","-0.1","26M03","26.4","0","87.8","0","0","0","0","0","0","0","26.4","0","87.8","0","0"
"778","2228","劍麟","76.7","+1.5","+1.99","26M03","2.39","0","30.1","0","0","0","0","0.01","0","0","2.39","0","30.1","0","0"
"779","2235","謚源","27.3","+0.15","+0.55","26M03","1.22","0","34","0","0","0","0","0","0","0","1.22","0","34","0","0"
"780","2237","華德動能-創","27.1","-0.25","-0.91","26M03","7.66","-25","62.9","0","0","0","0","0","0","0","7.66","-25","62.9","0","0"
"781","2239","英利-KY","18.8","-0.6","-3.09","26M03","2.6","0","22.1","0","0","0","0","0","0","0","2.6","0","22.1","0","0"
"782","2243","宏旭-KY","39.7","0","0","26M03","1.22","0","17.6","0","0","0","0","0","0","0","1.22","0","17.6","0","0"
"783","2247","汎德永業","221","-3.5","-1.56","26M03","2.83","0","35.1","0","0","0","0","0","0","0","2.83","0","35.1","0","0"
"784","2250","IKKA-KY","60.5","+0.5","+0.83","26M03","0.44","0","12.1","0","0","0","0","0","0","0","0.44","0","12.1","0","0"
"785","2258","鴻華先進-創","31.5","-0.45","-1.41","26M03","156","0","89.4","0","0","0","0","0","0","0","156","0","89.4","0","0"
"786","2302","麗正","42.2","-3","-6.64","26M03","4.28","0","25.7","0","0","0","0","0","0","0","4.28","0","25.7","0","0"
"787","2305","全友","29.35","-1.2","-3.93","26M03","6.93","0","33.7","0","0","0","0","0.01","0","0","6.94","0","33.7","0","0"
"788","2314","台揚","11.2","-0.2","-1.75","26M03","0.11","0","1.05","0","0","0","0","0","0","0","0.11","0","1.05","0","0"
"789","2316","楠梓電","160","-4","-2.44","26M03","3.48","0","19.1","0","0","0","0","0","0","0","3.48","0","19.1","0","0"
"790","2317","鴻海","259.5","-2.5","-0.95","26M03","0.21","0","0.02","0","0","0","0","0","0","0","0.21","0","0.02","0","0"
"791","2321","東訊","15.65","-0.2","-1.26","26M03","2.04","0","67.4","0","0","0","0","0","0","0","2.04","0","67.4","0","0"
"792","2323","中環","11.3","+1","+9.71","26M03","10.3","0","9.48","0","0","0","0","0","0","0","10.3","0","9.48","0","0"
"793","2328","廣宇","45.55","-0.75","-1.62","26M03","0.02","+1","0.04","0","0","0","0","0","0","0","0.02","+1","0.04","0","0"
"794","2329","華泰","45.1","+0.5","+1.12","26M03","23.5","0","35.7","0","0","0","0","0","0","0","23.5","0","35.7","0","0"
"795","2332","友訊","22.6","-0.05","-0.22","26M03","1.89","0","3.14","0","0","0","0","0","0","0","1.89","0","3.14","0","0"
"796","2337","旺宏","137","+0.5","+0.37","26M03","5.01","+6","2.7","0","0","0","0","0","0","0","5.01","+6","2.7","0","0"
"797","2340","台亞","30.35","-1.05","-3.34","26M03","9.03","+9","20.6","0","0","0","0","0","0","0","9.03","+9","20.6","0","0"
"798","2342","茂矽","40.7","+1.45","+3.69","26M03","4.92","0","31.2","0","0","0","0","0","0","0","4.92","0","31.2","0","0"
"799","2345","智邦","2300","+30","+1.32","26M03","5.54","0","9.87","0","0","0","0","0","0","0","5.54","0","9.87","0","0"
"800","2349","錸德","11.6","+0.5","+4.5","26M03","2.37","0","3.41","0","0","0","0","0","0","0","2.37","0","3.41","0","0"
"801","2351","順德","171","-2","-1.16","26M03","1.56","0","8.56","0","0","0","0","0","0","0","1.56","0","8.56","0","0"
"802","2352","佳世達","29.5","+0.8","+2.79","26M03","19.5","0","12.3","0","0","0","0","0","0","0","19.5","0","12.3","0","0"
"803","2353","宏碁","32.3","+0.75","+2.38","26M03","8.64","0","2.83","0","0","0","0","0","0","0","8.64","0","2.83","0","0"
