排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,6890,來億-KY,280.0,6.0,2.19,06/10,0.72,1.33,2.0,4.0,4.7,4.7,4.7,4.67,5.09,,,4.35
2,2855,統一證,51.3,-2.7,-5.0,06/10,0.55,1.1,1.65,3.32,3.98,4.03,4.31,4.09,3.69,4.49,4.39,4.16
3,2883,凱基金,28.2,-0.85,-2.93,06/10,0.51,1.01,1.52,3.24,3.7,3.51,3.21,3.53,6.37,4.33,7.72,3.31
4,9941,裕融,86.4,2.3,2.73,06/10,0.61,1.24,1.86,3.21,4.53,4.47,2.5,5.31,4.62,4.92,4.91,4.32
5,8454,富邦媒,449.5,23.0,5.39,06/10,1.09,1.57,1.87,2.93,3.94,3.94,3.98,4.26,3.94,3.92,4.0,4.26
6,1210,大成,55.4,0.9,1.65,06/10,0.56,1.12,1.67,2.87,4.06,3.99,2.54,2.1,1.27,5.37,5.04,2.05
7,1319,東陽,107.0,2.0,1.9,06/10,0.58,1.08,1.64,2.86,3.79,3.63,2.95,1.55,-0.68,10.8,8.25,2.03
8,2597,潤弘,195.0,4.0,2.09,06/10,0.55,1.1,1.65,2.84,4.03,4.03,4.01,3.99,1.35,3.81,4.08,3.99
9,2379,瑞昱,645.0,-6.0,-0.92,06/10,0.5,1.01,1.52,2.65,4.55,4.59,1.48,0.88,-0.75,4.87,11.2,0.3
10,2382,廣達,380.5,5.5,1.47,06/10,0.53,0.78,1.24,2.63,5.37,6.74,6.62,6.61,5.55,4.29,8.16,6.53
11,4938,和碩,94.8,-0.3,-0.32,06/10,0.48,0.98,1.48,2.57,3.69,3.91,3.85,-0.21,-2.89,3.95,3.62,1.77
12,3293,鈊象,799.0,-1.0,-0.12,06/10,0.47,0.96,1.46,2.55,4.24,5.0,4.59,3.7,8.0,6.4,2.95,3.71
