代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00696B,富邦美債20年,28.39,-0.03,-0.11,26W33,08/13,65,712358,43.2,117.0,0,0,0.0,0.0,-9,-21819,-13.7,-3.57,-2,-675,-2.53,-0.11
00717,富邦美國特別股,15.05,0.04,0.27,26W33,08/13,59,30345,61.6,25.1,0,0,0.0,0.0,-1,-105,-6.48,-0.09,24,19881,74.6,16.4
00931B,統一美債20年,13.17,-0.03,-0.23,26W33,08/13,30,338525,50.3,15.0,0,0,0.0,0.0,3,7124,23.0,0.32,30,396758,58.9,17.6
00900,富邦特選高股息30,18.94,0.0,0.0,26W33,08/13,19,244641,25.4,15.5,1,2500,13.3,0.16,19,346985,36.0,21.9,19,602626,62.6,38.1
6657,華安,31.55,0.75,2.44,26W33,08/13,14,1949,14.3,2.19,0,0,0.0,0.0,0,0,0.0,0.0,14,1946,14.2,2.19
8467,波力-KY,103.5,1.0,0.98,26W33,08/13,13,206,16.6,0.43,0,0,0.0,0.0,0,0,0.0,0.0,13,205,16.5,0.42
00898,國泰基因免疫革命,10.37,0.09,0.88,26W33,08/13,12,30338,47.4,23.1,0,0,0.0,0.0,1,2297,15.4,1.75,27,55777,52.9,42.4
4438,廣越,60.8,-0.5,-0.82,26W33,08/13,12,600,14.4,0.53,0,0,0.0,0.0,1,2,0.45,0.0,12,589,14.2,0.52
7610,聯友金屬-創,1810.0,-85.0,-4.49,26W33,08/13,12,4098,15.0,7.03,0,0,0.0,0.0,1,0,0.01,0.0,12,4065,14.9,6.97
00864B,中信美國公債0-1,47.06,-0.04,-0.08,26W33,08/13,11,12892,17.9,13.0,0,0,0.0,0.0,-5,-6368,-20.2,-6.42,-2,-1984,-18.7,-2.0
