排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,3313,斐成,11.55,1.05,10.0,08/26,13.3,13.3,88.9,467.0,,,,-74.2,-95.6,-91.9
2,00410A,主動永豐科技趨勢,11.73,0.44,3.9,08/26,0.9,346.0,346.0,346.0,,,,,,
3,3152,璟德,260.0,-0.5,-0.19,08/26,21.5,54.7,107.0,245.0,275.0,1132.0,-64.4,-86.2,-64.6,-79.0
4,00934,中信成長高股息,29.3,0.64,2.23,08/26,15.1,41.5,52.6,152.0,153.0,165.0,162.0,200.0,-59.0,1160.0
5,7750,新代,2370.0,20.0,0.85,08/26,23.9,32.2,33.7,115.0,42.9,135.0,227.0,,,
6,2637,慧洋-KY,91.2,-4.3,-4.5,08/26,0.68,16.5,22.4,109.0,161.0,146.0,-52.5,-55.7,-91.2,-79.9
7,00989B,台新美國非投等債,10.11,0.03,0.3,08/26,0.0,0.0,0.0,103.0,403.0,3550.0,,,,
8,4991,環宇-KY,489.5,44.5,10.0,08/26,3.98,16.4,53.1,91.7,149.0,166.0,265.0,133.0,6.03,151.0
9,8042,金山電,99.0,0.1,0.1,08/26,2.87,6.64,10.3,73.8,76.5,203.0,409.0,-10.6,193.0,-27.8
10,8043,蜜望實,134.0,1.5,1.13,08/26,8.05,17.0,54.7,70.1,29.5,-5.53,-9.01,88.9,235.0,112.0
11,0053,元大電子,241.15,5.0,2.12,08/26,1.05,24.7,62.7,68.4,68.4,60.0,210.0,210.0,109.0,123.0
12,5904,寶雅*,74.8,-0.1,-0.13,08/26,1.83,12.5,23.2,65.0,1596.0,,3258.0,1035.0,2311.0,2200.0
13,5425,台半,96.6,8.7,9.9,08/26,0.15,2.55,12.1,60.3,78.0,111.0,103.0,145.0,534.0,59.2
14,4946,辣椒,91.9,-0.9,-0.97,08/26,0.0,14.3,14.3,60.0,60.0,60.0,,,,
15,8109,博大,134.0,5.5,4.28,08/26,2.53,7.88,14.5,55.9,122.0,184.0,219.0,217.0,310.0,160.0
16,3265,台星科,173.5,5.5,3.27,08/26,1.3,0.79,5.77,55.6,67.2,82.2,70.3,94.3,51.5,-8.87
17,8996,高力,1195.0,-20.0,-1.65,08/26,9.76,32.2,44.9,54.6,179.0,281.0,448.0,243.0,-52.4,206.0
18,009826,貝萊德世界股票,10.16,0.02,0.2,08/26,4.03,5.82,18.4,53.8,183.0,,,,,
19,1623,大東電,201.0,4.5,2.29,08/26,6.17,2.38,10.3,53.6,100.0,231.0,,,,
