代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
0050,元大台灣50,109.35,1.55,1.44,26W27,07/01,1,7851,2.7,0.04,22,198943,1.38,0.96,1,8249,2.84,0.04,1,34102,11.7,0.16
2542,興富發,42.35,-0.7,-1.63,26W27,07/01,-1,-15848,-48.6,-0.73,9,93600,14.2,4.31,-2,-1040,-1.17,-0.05,-1,-6464,-19.8,-0.3
2376,技嘉,337.5,-6.5,-1.89,26W27,07/01,-3,-10961,-11.8,-1.64,8,22109,3.87,3.3,1,75,0.33,0.01,1,1504,6.72,0.22
6770,力積電,74.3,-5.4,-6.78,26W27,07/01,-5,-407572,-8.19,-8.65,8,11105,0.12,0.24,-1,-996,-0.15,-0.02,-1,-64322,-9.43,-1.37
1216,統一,74.5,0.0,0.0,26W27,07/01,-3,-50927,-29.6,-0.9,7,115754,22.3,2.04,2,1511,1.38,0.03,2,10356,9.48,0.18
2351,順德,205.5,-7.0,-3.29,26W27,07/01,-3,-4810,-4.25,-2.64,7,4840,1.84,2.66,-2,-16,-0.02,-0.01,1,504,2.76,0.28
2352,佳世達,32.35,-1.75,-5.13,26W27,07/01,-2,-7885,-4.34,-0.5,7,26119,4.91,1.65,1,262,0.2,0.02,4,17886,7.02,1.13
2382,廣達,372.0,4.0,1.09,26W27,07/01,1,1257,3.43,0.03,7,309846,22.6,8.02,3,1190,0.58,0.03,1,8973,24.5,0.23
2886,兆豐金,46.15,0.05,0.11,26W27,07/01,-3,-276997,-45.0,-1.87,7,436868,29.3,2.95,4,7992,0.99,0.05,10,146548,8.15,0.99
2892,第一金,33.2,0.45,1.37,26W27,07/01,-2,-170531,-36.0,-1.19,7,335732,16.1,2.33,9,6961,0.28,0.05,5,375972,27.7,2.61
2912,統一超,223.5,0.5,0.22,26W27,07/01,-7,-68456,-32.1,-6.58,7,59650,27.9,5.74,-2,-295,-1.09,-0.03,-1,-1606,-22.7,-0.15
3045,台灣大,118.0,1.5,1.29,26W27,07/01,-1,-22709,-41.8,-0.61,7,67605,14.9,1.82,2,962,0.97,0.03,-1,-8106,-14.9,-0.22
6138,茂達,380.5,12.5,3.4,26W27,07/01,-3,-2660,-9.74,-3.52,7,1322,2.17,1.75,1,60,0.57,0.08,-2,-2409,-10.8,-3.19
8926,台汽電,74.3,-2.0,-2.62,26W27,07/01,-2,-18717,-24.5,-2.25,7,14150,3.4,1.7,1,25,0.11,0.0,-2,-8711,-11.4,-1.05
1303,南亞,183.0,16.5,9.91,26W27,07/01,1,13836,13.2,0.17,6,112152,5.14,1.41,-2,-6157,-1.15,-0.08,6,275945,12.6,3.48
2377,微星,145.5,-0.5,-0.34,26W27,07/01,-1,-8324,-8.64,-0.99,6,36922,4.52,4.37,-2,-2338,-1.51,-0.28,5,32388,5.34,3.83
2379,瑞昱,829.0,23.0,2.85,26W27,07/01,-2,-8718,-14.6,-1.69,6,33452,18.5,6.49,-2,-573,-0.96,-0.11,1,98,0.43,0.02
2633,台灣高鐵,26.5,0.0,0.0,26W27,07/01,-11,-167992,-22.9,-2.98,6,89834,15.4,1.6,1,214,0.57,0.0,-2,-4702,-3.67,-0.08
2890,永豐金,40.0,0.1,0.25,26W27,07/01,-2,-129292,-23.5,-0.89,6,256959,15.6,1.77,2,2792,0.51,0.02,6,430713,26.1,2.97
4961,天鈺,161.5,4.0,2.54,26W27,07/01,-2,-386,-3.9,-0.32,6,965,3.3,0.8,-2,-25,-0.25,-0.02,-2,-207,-2.09,-0.17
6274,台燿,1690.0,10.0,0.6,26W27,07/01,1,877,5.51,0.3,6,11839,6.44,4.06,1,126,0.79,0.04,1,1587,9.97,0.54
00679B,元大美債20年,27.05,-0.39,-1.42,26W27,07/01,-1,-33827,-30.8,-0.51,5,1000,0.11,0.02,29,1463399,26.5,22.1,34,2210980,35.2,33.4
00687B,國泰20年美債,28.16,-0.39,-1.37,26W27,07/01,3,219327,51.5,4.47,5,1000,0.14,0.02,26,1018433,24.4,20.8,28,2433330,55.1,49.6
00795B,中信美國公債20年,27.24,-0.38,-1.38,26W27,07/01,11,151047,37.2,9.47,5,350,0.2,0.02,1,7954,35.9,0.5,15,221546,37.9,13.9
1210,大成,55.8,0.3,0.54,26W27,07/01,2,2243,11.4,0.25,5,47467,39.8,5.3,3,594,1.75,0.07,5,15432,12.9,1.72
1402,遠東新,28.3,-0.2,-0.7,26W27,07/01,-2,-68726,-34.9,-1.28,5,219721,21.8,4.1,-2,-273,-0.14,-0.01,-1,-4406,-6.87,-0.08
2408,南亞科,421.0,-31.5,-6.96,26W27,07/01,-2,-67949,-7.33,-2.19,5,86905,3.22,2.8,-2,-6238,-0.67,-0.2,-1,-26887,-9.35,-0.87
2855,統一證,50.3,0.3,0.6,26W27,07/01,-5,-108301,-28.7,-6.76,5,73068,19.4,4.56,0,0,0.0,0.0,-5,-35232,-9.35,-2.2
2884,玉山金,32.9,-0.15,-0.45,26W27,07/01,-2,-123424,-22.4,-0.76,5,125754,8.66,0.78,4,4251,0.38,0.03,-2,-25678,-4.67,-0.16
6670,復盛應用,251.5,-4.0,-1.57,26W27,07/01,-3,-3206,-19.1,-2.3,5,3876,17.2,2.78,1,28,0.9,0.02,2,949,8.24,0.68
1560,中砂,763.0,1.0,0.13,26W27,07/01,3,1853,9.45,1.24,4,1330,4.84,0.89,1,21,0.39,0.01,5,3731,10.3,2.49
2903,遠百,21.8,0.05,0.23,26W27,07/01,-2,-14204,-38.0,-1.0,4,12095,17.4,0.85,-2,-229,-0.61,-0.02,-2,-5775,-15.4,-0.41
3090,日電貿,316.0,-6.5,-2.02,26W27,07/01,2,218,0.58,0.08,4,17319,7.57,6.02,1,0,0.0,0.0,3,5412,3.95,1.88
