排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,3624,光頡,62.3,-6.9,-9.97,07/29,27.3,24.1,29.7,22.5,3.41,2.05,1.12,0.95,0.51,0.62,0.77,0.73
2,5439,高技,195.5,-16.5,-7.78,07/29,15.7,19.8,22.1,20.6,17.6,7.24,5.07,4.04,2.14,1.21,1.43,3.65
3,3131,弘塑,2255.0,-250.0,-9.98,07/29,0.25,6.75,12.6,20.2,11.8,12.4,6.23,4.73,4.67,4.8,4.1,4.56
4,6535,順藥,88.1,-4.5,-4.86,07/29,16.8,17.0,16.9,18.0,13.6,12.0,5.37,2.92,0.8,0.44,,2.54
5,2368,金像電,729.0,-80.0,-9.89,07/29,12.0,19.4,16.7,17.8,17.2,13.9,10.0,5.39,4.71,4.27,2.17,6.32
6,6510,精測,2370.0,-110.0,-4.44,07/29,24.9,18.2,15.6,16.1,10.6,14.7,11.9,10.4,6.92,5.98,3.81,9.43
7,3090,日電貿,126.5,-14.0,-9.96,07/29,48.8,27.5,21.4,15.9,17.4,17.8,2.97,2.6,2.0,1.78,0.89,2.85
8,6515,穎崴,5415.0,-520.0,-8.76,07/29,17.1,12.8,11.1,14.3,26.7,17.6,14.6,10.2,5.45,5.4,,8.94
9,2481,強茂,112.5,-12.0,-9.64,07/29,12.0,13.4,21.7,14.2,8.23,6.3,2.03,1.88,1.65,1.62,1.61,1.92
10,3167,大量,482.5,-53.5,-9.98,07/29,13.9,21.8,24.8,13.3,4.94,2.13,3.69,2.48,0.9,0.41,0.35,2.45
11,3026,禾伸堂,474.5,-52.5,-9.96,07/29,0.0,0.0,15.3,11.6,4.01,3.03,1.59,1.01,0.76,0.68,1.07,1.01
12,3551,世禾,160.5,-10.5,-6.14,07/29,28.7,19.8,15.9,11.2,2.93,1.46,0.85,0.95,0.45,0.18,0.21,0.76
13,3532,台勝科,308.0,-34.0,-9.94,07/29,0.0,11.3,11.8,11.1,4.03,2.46,1.72,1.83,0.99,1.94,2.23,1.37
14,6415,矽力*-KY,375.5,-29.0,-7.17,07/29,10.2,17.2,13.6,11.0,10.4,8.1,3.03,2.83,2.21,2.16,2.25,2.41
15,3533,嘉澤,1725.0,-110.0,-5.99,07/29,4.74,11.9,9.03,10.9,7.06,10.6,8.56,5.29,5.15,4.98,5.97,4.67
16,2347,聯強,85.4,-0.6,-0.7,07/29,0.13,0.18,0.23,10.6,30.8,10.1,10.1,8.2,11.1,13.7,7.53,10.0
17,6271,同欣電,149.0,-16.5,-9.97,07/29,7.51,7.18,13.2,10.5,5.72,1.53,1.36,0.98,0.74,0.9,3.54,0.87
18,6005,群益證,32.85,-0.85,-2.52,07/29,0.0,0.0,0.0,9.36,24.8,22.1,17.1,13.2,11.5,10.5,5.1,13.0
19,2404,漢唐,1015.0,5.0,0.5,07/29,0.05,12.2,10.2,9.22,8.03,9.68,8.5,7.28,7.75,9.23,4.96,7.17
20,6121,新普,348.0,-10.0,-2.79,07/29,0.0,0.06,0.05,9.2,21.1,17.6,16.7,15.1,16.6,12.6,5.58,17.8
21,1590,亞德客-KY,1325.0,-40.0,-2.93,07/29,0.0,17.2,14.1,9.19,5.08,3.07,2.27,1.55,1.29,1.89,2.06,1.44
22,6831,邁科,511.0,-56.0,-9.88,07/29,0.0,5.54,12.9,8.24,17.2,5.18,2.18,1.21,,,,1.43
23,8996,高力,859.0,-47.0,-5.19,07/29,6.04,12.7,12.3,8.21,7.12,7.97,5.09,2.82,1.07,0.34,0.16,2.68
24,3583,辛耘,624.0,-63.0,-9.17,07/29,13.7,11.8,8.09,8.11,8.42,3.76,1.55,1.02,1.26,0.92,0.97,0.95
25,2489,瑞軒,26.1,-1.35,-4.92,07/29,0.0,6.37,10.4,7.84,3.92,1.64,0.19,0.38,0.32,0.2,0.13,0.34
26,2303,聯電,102.5,-11.0,-9.69,07/29,8.64,7.4,6.63,7.73,7.03,11.0,11.0,8.96,8.41,6.81,2.78,7.94
27,4904,遠傳,106.5,0.5,0.47,07/29,10.8,7.44,5.39,7.64,11.5,7.79,10.4,10.2,10.2,10.2,5.7,10.7
28,7769,鴻勁,5175.0,-575.0,-10.0,07/29,13.4,8.75,8.9,7.52,4.5,3.08,4.86,3.04,,,,3.0
