單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"11,597,453,985","12,101,822,477","-504,368,492"
自營商(避險),"42,673,152,730","57,395,318,031","-14,722,165,301"
投信,"23,593,264,480","10,928,452,354","12,664,812,126"
外資及陸資(不含外資自營商),"484,193,979,060","532,505,798,735","-48,311,819,675"
外資自營商,0,0,0
合計,"562,057,850,255","612,931,391,597","-50,873,541,342"
