代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00696B,富邦美債20年,28.41,0.14,0.5,26W21,05/22,53,624973,43.1,92.4,0,0,0.0,0.0,1,3524,25.1,0.52,19,282363,46.3,41.8
00717,富邦美國特別股,14.93,-0.01,-0.07,26W21,05/22,47,21641,58.3,16.4,0,0,0.0,0.0,2,168,5.55,0.13,12,11138,76.7,8.43
00857B,永豐20年美公債,22.81,0.09,0.4,26W21,05/22,28,149767,42.3,25.2,0,0,0.0,0.0,1,2628,23.1,0.44,28,150265,42.4,25.3
00733,富邦臺灣中小,72.35,1.85,2.62,26W21,05/22,21,28975,17.4,39.7,0,0,0.0,0.0,14,26348,23.0,36.1,36,87755,36.8,120.0
00931B,統一美債20年,13.19,0.05,0.38,26W21,05/22,18,248429,52.7,11.3,0,0,0.0,0.0,1,1549,5.58,0.07,18,284208,60.2,12.9
6234,高僑,49.0,2.2,4.7,26W21,05/22,18,6110,2.77,6.09,0,0,0.0,0.0,-3,-326,-0.71,-0.32,-1,-19,-0.1,-0.02
006205,富邦上証,40.72,-0.79,-1.9,26W21,05/22,15,4074,8.88,4.02,-1,-400,-10.3,-0.39,3,2272,24.1,2.24,15,8346,18.2,8.23
00710B,復華彭博非投等債,18.85,-0.03,-0.16,26W21,05/22,13,1976,15.2,1.08,0,0,0.0,0.0,-1,-28,-2.65,-0.02,20,22780,56.9,12.4
00746B,富邦A級公司債,35.09,0.08,0.23,26W21,05/22,13,35106,52.1,1.43,0,0,0.0,0.0,-13,-34286,-50.9,-1.4,-2,-313,-3.31,-0.01
00763U,期街口道瓊銅,34.16,0.41,1.21,26W21,05/22,12,7829,10.8,14.3,0,0,0.0,0.0,-1,-452,-10.2,-0.83,-1,-192,-4.34,-0.35
00902,中信電池及儲能,16.42,0.1,0.61,26W21,05/22,11,35873,24.1,15.0,0,0,0.0,0.0,2,3798,16.4,1.59,11,69941,46.9,29.3
9933,中鼎,39.3,-0.3,-0.76,26W21,05/22,11,61854,16.5,6.87,1,490,1.81,0.05,1,1291,4.77,0.14,11,63226,16.9,7.02
00897,富邦基因免疫生技,9.76,0.06,0.62,26W21,05/22,10,11593,30.3,7.55,0,0,0.0,0.0,3,1228,10.0,0.8,23,31933,34.1,20.8
00901,永豐智能車供應鏈,42.82,1.38,3.33,26W21,05/22,10,3819,15.3,5.84,0,0,0.0,0.0,2,188,2.64,0.29,10,3483,13.9,5.33
00943,兆豐電子高息等權,21.02,0.41,1.99,26W21,05/22,10,11258,52.9,26.6,0,0,0.0,0.0,-6,-2589,-22.8,-6.11,11,10015,45.6,23.6
009817,國泰日本不動產,8.88,-0.05,-0.56,26W21,05/22,10,34138,19.1,12.1,0,0,0.0,0.0,-1,-676,-3.74,-0.24,8,32716,27.5,11.6
00982B,FT投資級債20+,9.74,0.02,0.21,26W21,05/22,10,1363,30.1,4.56,0,0,0.0,0.0,2,376,43.7,1.26,3,897,59.6,3.0
00984B,大華優利美A債15,16.19,0.08,0.5,26W21,05/22,10,77636,41.6,45.7,0,0,0.0,0.0,1,511,3.81,0.3,3,23430,53.3,13.8
2379,瑞昱,578.0,3.0,0.52,26W21,05/22,10,41909,22.0,8.13,-6,-6879,-5.29,-1.33,1,1,0.01,0.0,10,25249,13.3,4.9
00885,富邦越南,18.96,-0.3,-1.56,26W21,05/22,9,51607,23.9,7.89,0,0,0.0,0.0,8,41263,21.3,6.31,8,92778,47.9,14.2
00915,凱基優選高股息30,27.43,0.02,0.07,26W21,05/22,9,66269,17.9,10.9,0,0,0.0,0.0,63,955156,45.0,158.0,63,1114533,52.5,184.0
2438,翔耀,22.0,0.0,0.0,26W21,05/22,9,713,7.52,1.0,0,0,0.0,0.0,1,1,0.12,0.0,9,716,7.55,1.01
2867,三商壽,7.63,-0.03,-0.39,26W21,05/22,9,115365,31.7,1.96,0,0,0.0,0.0,-1,-373,-1.19,-0.01,9,120553,33.2,2.04
2886,兆豐金,39.9,-0.3,-0.75,26W21,05/22,9,153511,14.2,1.03,1,16402,9.14,0.11,-4,-8244,-1.7,-0.06,4,42894,8.85,0.29
00655L,國泰中國A50正2,35.24,-0.95,-2.63,26W21,05/22,8,3513,6.59,4.85,0,0,0.0,0.0,-1,-738,-11.1,-1.02,-1,-243,-3.65,-0.34
00714,群益道瓊美國地產,21.59,-0.08,-0.37,26W21,05/22,8,1526,25.3,6.92,0,0,0.0,0.0,-2,-339,-19.5,-1.54,20,4001,21.6,18.1
00740B,富邦全球投等債,38.16,0.13,0.34,26W21,05/22,8,49450,46.4,2.29,0,0,0.0,0.0,-12,-86626,-38.1,-4.02,1,592,6.47,0.03
00755B,群益投資級公用債,32.27,0.18,0.56,26W21,05/22,8,1475,22.6,0.52,-3,-1315,-38.8,-0.47,3,187,5.52,0.07,1,5,0.57,0.0
00772B,中信高評級公司債,33.24,0.14,0.42,26W21,05/22,8,56315,47.2,1.64,0,0,0.0,0.0,1,2490,12.8,0.07,39,186550,37.4,5.42
00773B,中信優先金融債,35.42,0.12,0.34,26W21,05/22,8,17344,38.6,0.68,0,0,0.0,0.0,1,1221,18.4,0.05,29,39507,23.0,1.54
00862B,中信投資級公司債,31.52,0.13,0.41,26W21,05/22,8,6370,31.6,0.76,0,0,0.0,0.0,-8,-5072,-25.2,-0.6,22,3414,6.82,0.41
00908,富邦入息REITs+,14.38,0.0,0.0,26W21,05/22,8,2625,34.0,7.11,0,0,0.0,0.0,-1,-198,-25.5,-0.54,7,2045,31.2,5.54
00923,群益台ESG低碳50,38.87,0.79,2.07,26W21,05/22,8,39630,16.6,4.67,1,1000,5.61,0.12,7,77124,35.1,9.09,7,117065,53.2,13.8
00948B,中信優息投資級債,9.37,0.06,0.64,26W21,05/22,8,169664,47.8,4.07,0,0,0.0,0.0,1,3478,6.75,0.08,43,1473478,55.8,35.4
00950B,凱基A級公司債,13.93,0.04,0.29,26W21,05/22,8,83972,39.4,2.08,0,0,0.0,0.0,-11,-68214,-13.9,-1.69,2,17577,29.0,0.43
00959B,大華投等美債15Y+,9.28,0.03,0.32,26W21,05/22,8,28659,38.8,5.1,0,0,0.0,0.0,3,7116,23.0,1.27,3,18340,59.3,3.26
00966B,統一ESG投等債15+,13.82,0.06,0.44,26W21,05/22,8,12863,27.6,9.24,0,0,0.0,0.0,-2,-1909,-14.7,-1.37,28,40830,22.6,29.3
00970B,新光BBB投等債20+,9.28,0.05,0.54,26W21,05/22,8,29298,42.7,7.12,0,0,0.0,0.0,1,2376,30.0,0.58,27,102253,42.0,24.9
009813,貝萊德標普卓越50,11.36,0.01,0.09,26W21,05/22,8,36572,17.1,8.17,0,0,0.0,0.0,7,106900,55.6,23.9,7,143442,74.6,32.0
2248,華勝-KY,54.6,-0.4,-0.73,26W21,05/22,8,112,3.37,0.24,0,0,0.0,0.0,0,0,0.0,0.0,8,169,5.09,0.36
2453,凌群,57.2,1.5,2.69,26W21,05/22,8,1668,10.6,1.67,0,0,0.0,0.0,-2,-10,-0.19,-0.01,8,1671,10.7,1.67
4166,友霖,24.35,-0.05,-0.2,26W21,05/22,8,728,7.13,0.3,0,0,0.0,0.0,0,0,0.0,0.0,8,727,7.13,0.3
6570,維田,54.2,4.85,9.83,26W21,05/22,8,346,5.51,0.93,0,0,0.0,0.0,3,19,0.43,0.05,8,362,5.75,0.97
6908,宏碁遊戲-創,38.3,-0.2,-0.52,26W21,05/22,8,76,6.55,0.2,0,0,0.0,0.0,1,1,2.73,0.0,6,83,12.6,0.22
