排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 月份,非獨 董監 持股 (萬張),非獨 董監 增減 張數,非獨 董監 持股 (%),非獨 董監 質押 (萬張),非獨 董監 質押 (%),獨立 董監 持股 (萬張),獨立 董監 增減 張數,獨立 董監 持股 (%),獨立 董監 質押 (萬張),獨立 董監 質押 (%),全體 董監 持股 (萬張),全體 董監 增減 張數,全體 董監 持股 (%),全體 董監 質押 (萬張),全體 董監 質押 (%)
354,3541,西柏,20.8,0.1,0.48,26M06,0.53,10.5,9.36,0.08,15.2,0.0,0.0,0.0,0.0,0.0,0.53,10.5,9.36,0.08,15.2
355,5201,凱衛,26.45,-0.2,-0.75,26M06,0.58,-1137.0,15.0,0.09,15.2,0.0,0.0,0.0,0.0,0.0,0.58,-1137.0,15.0,0.09,15.2
356,5245,智晶,23.3,0.3,1.3,26M06,0.59,4098.0,13.2,0.09,15.2,0.0,0.0,0.08,0.0,0.0,0.6,4098.0,13.2,0.09,15.1
357,1587,吉茂,24.35,0.0,0.0,26M06,2.07,0.0,25.9,0.31,15.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,25.9,0.31,15.0
358,2347,聯強,93.4,-1.3,-1.37,26M06,31.2,0.0,18.7,4.62,14.8,0.0,0.0,0.0,0.0,0.0,31.2,0.0,18.7,4.62,14.8
359,3577,泓格,142.0,4.0,2.9,26M06,1.35,0.0,21.1,0.2,14.8,0.0,0.0,0.0,0.0,0.0,1.35,0.0,21.1,0.2,14.8
360,6446,藥華藥,1240.0,-50.0,-3.88,26M06,3.63,-7195.0,9.51,0.53,14.7,0.03,0.0,0.08,0.01,33.3,3.66,-7195.0,9.59,0.54,14.8
361,1473,台南,19.85,0.05,0.25,26M06,3.06,-70.0,20.9,0.45,14.7,0.0,0.0,0.0,0.0,0.0,3.06,-70.0,20.9,0.45,14.7
362,1583,程泰,49.0,-0.65,-1.31,26M06,1.09,37.0,9.97,0.16,14.7,0.0,0.0,0.0,0.0,0.0,1.09,37.0,9.97,0.16,14.7
363,2832,台產,58.6,0.8,1.38,26M06,6.76,0.0,26.6,0.99,14.6,0.0,0.0,0.0,0.0,0.0,6.76,0.0,26.6,0.99,14.6
364,2355,敬鵬,40.45,-1.15,-2.76,26M06,3.7,2544.0,9.3,0.54,14.6,0.01,11.6,0.01,0.0,0.0,3.7,2555.0,9.31,0.54,14.6
365,2504,國產,30.75,0.35,1.15,26M06,15.4,0.0,13.1,2.23,14.5,0.0,0.0,0.0,0.0,0.0,15.4,0.0,13.1,2.23,14.5
366,6197,佳必琪,293.5,-23.0,-7.27,26M06,4.15,0.0,34.0,0.6,14.5,0.0,0.0,0.0,0.0,0.0,4.15,0.0,34.0,0.6,14.5
367,6139,亞翔,802.0,-34.0,-4.07,26M06,6.24,0.0,26.5,0.9,14.3,0.0,0.0,0.0,0.0,0.0,6.24,0.0,26.5,0.9,14.3
368,2481,強茂,133.0,-6.0,-4.32,26M06,7.34,107.0,19.2,1.05,14.3,0.0,12.0,0.01,0.0,0.0,7.34,119.0,19.2,1.05,14.3
369,1216,統一,75.7,2.7,3.7,26M06,56.2,0.0,9.89,8.0,14.2,0.0,0.0,0.0,0.0,0.0,56.2,0.0,9.89,8.0,14.2
370,6870,騰雲,256.0,-5.5,-2.1,26M06,1.17,131.0,50.0,0.17,14.2,0.0,0.0,0.0,0.0,0.0,1.17,131.0,50.0,0.17,14.2
371,5457,宣德,28.5,0.1,0.35,26M06,6.03,0.0,30.7,0.85,14.1,0.01,-33.0,0.05,0.0,0.0,6.04,-33.0,30.8,0.85,14.1
372,1726,永記,77.3,0.3,0.39,26M06,3.41,0.0,21.1,0.48,14.0,0.0,0.0,0.0,0.0,0.0,3.41,0.0,21.1,0.48,14.0
373,2034,允強,20.1,1.2,6.35,26M06,11.7,0.0,22.2,1.65,14.0,0.08,0.0,0.14,0.0,0.0,11.8,0.0,22.3,1.65,14.0
374,3032,偉訓,82.2,-2.2,-2.61,26M06,4.08,0.0,36.0,0.56,13.7,0.0,0.0,0.0,0.0,0.0,4.08,0.0,36.0,0.56,13.7
375,3540,曜越,20.7,0.3,1.47,26M06,1.09,0.0,15.1,0.15,13.7,0.0,0.0,0.0,0.0,0.0,1.09,0.0,15.1,0.15,13.7
376,6209,今國光,74.3,-2.4,-3.13,26M06,2.19,-24.0,12.1,0.3,13.7,0.03,0.0,0.16,0.0,0.0,2.22,-24.0,12.3,0.3,13.5
377,6727,亞泰金屬,383.0,-17.0,-4.25,26M06,0.3,0.0,11.0,0.04,13.5,0.0,0.0,0.0,0.0,0.0,0.3,0.0,11.0,0.04,13.5
378,4175,杏一,50.2,-0.1,-0.2,26M06,2.04,0.0,48.2,0.28,13.5,0.0,0.0,0.0,0.0,0.0,2.04,0.0,48.2,0.28,13.5
379,6767,台微醫,24.7,0.0,0.0,26M06,1.6,0.0,40.9,0.22,13.5,0.0,0.0,0.0,0.0,0.0,1.6,0.0,40.9,0.22,13.5
380,3581,博磊,110.5,-12.0,-9.8,26M06,0.63,0.0,12.4,0.08,13.3,0.0,0.0,0.0,0.0,0.0,0.63,0.0,12.4,0.08,13.3
381,4183,福永生技,14.75,0.0,0.0,26M06,0.64,0.0,26.7,0.08,13.2,0.0,0.0,0.0,0.0,0.0,0.64,0.0,26.7,0.08,13.2
382,3522,御嵿,11.8,-0.3,-2.48,26M06,1.29,2000.0,12.4,0.17,13.2,0.0,0.0,0.0,0.0,0.0,1.29,2000.0,12.4,0.17,13.2
383,1231,聯華食,80.6,0.7,0.88,26M06,6.33,0.0,21.2,0.83,13.1,0.0,0.0,0.0,0.0,0.0,6.33,0.0,21.2,0.83,13.1
384,5398,慕康生醫,14.05,-0.05,-0.35,26M06,0.77,0.0,15.5,0.1,13.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,15.5,0.1,13.0
385,6134,萬旭,27.1,-0.05,-0.18,26M06,3.26,-136.0,39.8,0.42,13.0,0.0,0.0,0.0,0.0,0.0,3.26,-136.0,39.8,0.42,13.0
386,6472,保瑞,417.5,-1.0,-0.24,26M06,2.91,-4228.0,22.7,0.38,12.9,0.0,0.0,0.0,0.0,0.0,2.91,-4228.0,22.7,0.38,12.9
387,2611,志信,13.95,0.55,4.1,26M06,5.02,0.0,26.6,0.64,12.8,0.0,0.0,0.0,0.0,0.0,5.02,0.0,26.6,0.64,12.8
388,5609,中菲行,79.0,0.1,0.13,26M06,2.18,212.0,15.2,0.3,13.8,0.17,0.0,1.19,0.0,0.0,2.35,212.0,16.4,0.3,12.8
389,3042,晶技,168.0,-6.0,-3.45,26M06,1.84,-133.0,5.37,0.23,12.5,0.0,0.0,0.0,0.0,0.0,1.84,-133.0,5.37,0.23,12.5
390,6589,台康生技,48.2,0.2,0.42,26M06,7.7,0.0,25.1,0.95,12.3,0.0,0.0,0.01,0.0,0.0,7.7,0.0,25.1,0.95,12.3
391,4722,國精化,232.0,2.0,0.87,26M06,2.16,1180.0,21.0,0.26,12.3,0.0,0.0,0.0,0.0,0.0,2.16,1180.0,21.0,0.26,12.3
392,6625,必應,78.3,1.5,1.95,26M06,0.83,1308.0,14.4,0.1,12.2,0.0,0.0,0.0,0.0,0.0,0.83,1308.0,14.4,0.1,12.2
393,1210,大成,52.7,0.5,0.96,26M06,15.9,-37.5,17.7,1.91,12.0,0.0,0.0,0.0,0.0,0.0,15.9,-37.5,17.7,1.91,12.0
394,4960,誠美材,20.45,-0.5,-2.39,26M06,2.28,0.0,3.99,0.27,11.8,0.0,0.0,0.0,0.0,0.0,2.28,0.0,3.99,0.27,11.8
395,2948,寶陞,38.65,0.65,1.71,26M06,1.46,1.0,47.2,0.17,11.7,0.0,0.0,0.0,0.0,0.0,1.46,1.0,47.2,0.17,11.7
396,6281,全國電,51.3,-0.4,-0.77,26M06,1.29,0.0,13.0,0.15,11.6,0.0,0.0,0.0,0.0,0.0,1.29,0.0,13.0,0.15,11.6
397,2636,台驊控股,65.2,0.4,0.62,26M06,2.68,209.0,18.9,0.31,11.6,0.0,0.0,0.0,0.0,0.0,2.68,209.0,18.9,0.31,11.6
398,1537,廣隆,127.0,1.0,0.79,26M06,0.85,0.0,10.4,0.11,11.5,0.0,0.0,0.0,0.0,0.0,0.85,0.0,10.4,0.11,11.5
399,4966,譜瑞-KY,598.0,-7.0,-1.16,26M06,0.34,110.0,4.35,0.05,11.6,0.01,0.0,0.07,0.0,0.0,0.35,110.0,4.42,0.05,11.5
400,2643,捷迅,63.8,0.3,0.47,26M06,1.3,54.7,37.1,0.15,11.4,0.0,0.0,0.0,0.0,0.0,1.3,54.7,37.1,0.15,11.4
401,3679,新至陞,110.5,0.0,0.0,26M06,1.76,0.0,27.9,0.2,11.4,0.0,0.0,0.0,0.0,0.0,1.76,0.0,27.9,0.2,11.4
402,2248,華勝-KY,58.5,0.2,0.34,26M06,1.86,0.0,39.0,0.21,11.3,0.0,0.0,0.0,0.0,0.0,1.86,0.0,39.0,0.21,11.3
403,9917,中保科,108.0,0.0,0.0,26M06,15.5,0.0,34.4,1.75,11.3,0.0,0.0,0.0,0.0,0.0,15.5,0.0,34.4,1.75,11.3
404,6909,創控,40.7,-0.15,-0.37,26M06,0.49,342.0,7.29,0.06,11.2,0.0,0.0,0.0,0.0,0.0,0.49,342.0,7.29,0.06,11.2
405,2371,大同,25.95,0.5,1.96,26M06,11.4,0.0,5.28,1.26,11.1,0.0,0.0,0.0,0.0,0.0,11.4,0.0,5.28,1.26,11.1
406,5512,力麒,7.72,0.0,0.0,26M06,2.56,0.0,3.35,0.28,11.1,0.0,0.0,0.0,0.0,0.0,2.56,0.0,3.35,0.28,11.1
407,4417,金洲,44.8,1.3,2.99,26M06,1.12,0.0,13.3,0.12,11.2,0.02,0.0,0.21,0.0,0.0,1.14,0.0,13.5,0.12,11.0
408,5013,強新,25.75,0.35,1.38,26M06,2.37,0.0,17.8,0.26,11.0,0.0,0.0,0.0,0.0,0.0,2.37,0.0,17.8,0.26,11.0
409,3105,穩懋,366.0,-16.0,-4.19,26M06,2.28,0.0,5.37,0.25,11.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,5.38,0.25,11.0
410,8155,博智,295.5,-10.5,-3.43,26M06,1.37,0.0,22.6,0.15,10.9,0.0,0.0,0.0,0.0,0.0,1.37,0.0,22.6,0.15,10.9
411,6944,兆聯實業,771.0,-23.0,-2.9,26M06,0.65,0.0,8.46,0.07,10.8,0.0,0.0,0.0,0.0,0.0,0.65,0.0,8.46,0.07,10.8
412,2049,上銀,387.0,25.0,6.91,26M06,3.3,0.0,9.33,0.36,10.8,0.0,0.0,0.0,0.0,0.0,3.3,0.0,9.33,0.36,10.8
413,4760,勤凱,236.5,-13.0,-5.21,26M06,0.84,25.6,26.1,0.09,10.7,0.0,0.0,0.03,0.0,0.0,0.84,25.6,26.1,0.09,10.7
414,4155,訊映,14.5,0.1,0.69,26M06,1.93,133.0,13.3,0.21,10.7,0.01,0.0,0.04,0.0,0.0,1.93,133.0,13.4,0.21,10.7
415,1402,遠東新,27.5,0.5,1.85,26M06,140.0,400.0,26.2,14.8,10.5,0.0,0.0,0.0,0.0,0.0,140.0,400.0,26.2,14.8,10.5
416,2916,滿心,41.2,0.0,0.0,26M06,2.3,0.0,35.6,0.24,10.4,0.0,0.0,0.02,0.0,0.0,2.3,0.0,35.7,0.24,10.4
417,6506,雙邦,16.65,0.05,0.3,26M06,1.94,0.0,23.5,0.2,10.3,0.0,0.0,0.02,0.0,0.0,1.94,0.0,23.5,0.2,10.3
418,2439,美律,80.2,0.0,0.0,26M06,2.44,0.0,9.62,0.25,10.3,0.0,0.0,0.0,0.0,0.0,2.44,0.0,9.62,0.25,10.3
419,6733,博晟生醫,27.1,-0.6,-2.17,26M06,4.91,0.0,36.5,0.5,10.2,0.01,9.0,0.06,0.0,0.0,4.92,9.0,36.6,0.5,10.2
420,3023,信邦,318.0,-5.0,-1.55,26M06,1.74,0.0,7.25,0.19,10.2,0.0,0.0,0.0,0.0,0.0,1.74,0.0,7.25,0.19,10.2
421,9945,潤泰新,26.75,0.4,1.52,26M06,76.6,0.0,26.9,7.76,10.1,0.0,0.0,0.0,0.0,0.0,76.6,0.0,26.9,7.76,10.1
422,4580,捷流閥業,80.7,0.2,0.25,26M06,0.5,0.0,10.6,0.05,10.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,10.6,0.05,10.1
423,7744,崴寶,470.0,19.5,4.33,26M06,1.29,0.0,40.1,0.13,10.1,0.0,0.0,0.0,0.0,0.0,1.29,0.0,40.1,0.13,10.1
424,1530,亞崴,28.0,0.25,0.9,26M06,4.81,0.0,50.8,0.47,9.77,0.0,0.0,0.0,0.0,0.0,4.81,0.0,50.8,0.47,9.77
425,5274,信驊,16345.0,-405.0,-2.42,26M06,0.77,0.0,20.4,0.08,9.72,0.0,0.0,0.0,0.0,0.0,0.77,0.0,20.4,0.08,9.72
426,3118,進階,32.6,0.95,3.0,26M06,0.58,0.69,18.0,0.06,9.94,0.02,0.0,0.58,0.0,0.0,0.6,0.69,18.5,0.06,9.63
427,5706,鳳凰,45.35,0.55,1.23,26M06,2.51,0.0,29.5,0.24,9.57,0.0,0.0,0.0,0.0,0.0,2.51,0.0,29.5,0.24,9.57
428,3227,原相,205.5,1.5,0.74,26M06,1.11,40.0,7.27,0.1,9.5,0.0,0.0,0.0,0.0,0.0,1.11,40.0,7.27,0.1,9.5
429,8171,天宇,19.5,-0.05,-0.26,26M06,4.39,0.0,38.9,0.42,9.47,0.0,0.0,0.0,0.0,0.0,4.39,0.0,38.9,0.42,9.47
430,4737,華廣,55.0,1.0,1.85,26M06,2.58,0.0,33.4,0.22,8.51,0.04,0.0,0.58,0.03,60.4,2.63,0.0,34.0,0.25,9.39
431,3594,磐儀,60.0,2.1,3.63,26M06,2.12,0.0,22.1,0.2,9.35,0.0,0.0,0.0,0.0,0.0,2.12,0.0,22.1,0.2,9.35
432,3029,零壹,109.5,-0.5,-0.45,26M06,2.16,0.0,12.9,0.2,9.26,0.0,0.0,0.0,0.0,0.0,2.16,0.0,12.9,0.2,9.26
433,2458,義隆,141.5,-6.0,-4.07,26M06,1.82,263.0,5.97,0.17,9.25,0.0,0.0,0.0,0.0,0.0,1.82,263.0,5.97,0.17,9.25
434,4562,穎漢,32.6,1.0,3.16,26M06,2.55,0.0,29.2,0.24,9.25,0.0,0.0,0.0,0.0,0.0,2.55,0.0,29.2,0.24,9.25
435,4114,健喬,29.25,0.3,1.04,26M06,5.4,0.0,10.6,0.5,9.25,0.01,0.0,0.01,0.0,0.0,5.41,0.0,10.6,0.5,9.24
436,2640,大車隊,144.5,-1.5,-1.03,26M06,2.16,0.0,36.5,0.22,9.17,0.0,0.0,0.0,0.0,0.0,2.16,0.0,36.5,0.22,9.17
437,6679,鈺太,209.5,-8.0,-3.68,26M06,1.65,0.0,30.0,0.15,9.1,0.0,0.0,0.0,0.0,0.0,1.65,0.0,30.0,0.15,9.1
438,6922,宸曜,185.5,-9.0,-4.63,26M06,0.78,145.0,28.6,0.07,9.02,0.0,0.0,0.0,0.0,0.0,0.78,145.0,28.6,0.07,9.02
439,6186,新潤,36.05,-0.5,-1.37,26M06,4.85,0.0,24.9,0.44,8.96,0.0,0.0,0.0,0.0,0.0,4.85,0.0,24.9,0.44,8.96
440,6689,伊雲谷,61.6,0.5,0.82,26M06,1.13,0.0,16.6,0.1,8.85,0.0,0.0,0.0,0.0,0.0,1.13,0.0,16.6,0.1,8.85
441,3605,宏致,107.5,-0.5,-0.46,26M06,1.59,0.0,9.13,0.14,8.77,0.0,0.0,0.01,0.0,0.0,1.6,0.0,9.14,0.14,8.76
442,3003,健和興,62.5,1.7,2.8,26M06,1.62,0.0,10.4,0.15,8.74,0.0,0.0,0.0,0.0,0.0,1.62,0.0,10.4,0.15,8.74
443,1443,立益物流,25.6,-0.2,-0.78,26M06,2.87,75.0,21.2,0.25,8.71,0.0,0.0,0.0,0.0,0.0,2.87,75.0,21.2,0.25,8.71
444,2488,漢平,49.0,0.4,0.82,26M06,1.16,1354.0,14.5,0.1,8.64,0.0,0.0,0.0,0.0,0.0,1.16,1354.0,14.5,0.1,8.64
445,1524,耿鼎,27.25,0.25,0.93,26M06,4.41,0.0,26.7,0.38,8.63,0.0,0.0,0.0,0.0,0.0,4.41,0.0,26.7,0.38,8.63
446,1615,大山,42.2,0.1,0.24,26M06,3.62,0.0,18.4,0.31,8.5,0.0,0.0,0.01,0.0,0.0,3.62,0.0,18.4,0.31,8.5
447,7728,光焱科技,598.0,-26.0,-4.17,26M06,0.73,0.0,52.7,0.06,8.49,0.0,0.0,0.0,0.0,0.0,0.73,0.0,52.7,0.06,8.49
448,4542,科嶠,290.0,-17.0,-5.54,26M06,0.59,2343.0,17.2,0.05,8.41,0.0,0.0,0.0,0.0,0.0,0.59,2343.0,17.2,0.05,8.41
449,2301,光寶科,247.0,-5.5,-2.18,26M06,14.6,0.0,6.3,1.21,8.3,0.02,0.0,0.01,0.0,0.0,14.6,0.0,6.31,1.21,8.29
450,1817,凱撒衛,38.3,0.05,0.13,26M06,2.19,0.0,30.2,0.18,8.22,0.0,0.0,0.0,0.0,0.0,2.19,0.0,30.2,0.18,8.22
451,6672,騰輝電子-KY,229.0,-3.5,-1.51,26M06,0.8,-30.0,11.2,0.07,8.22,0.0,0.0,0.0,0.0,0.0,0.8,-30.0,11.2,0.07,8.22
452,2344,華邦電,163.5,-7.5,-4.39,26M06,133.0,-8145.0,29.6,10.9,8.2,0.0,0.0,0.0,0.0,0.0,133.0,-8145.0,29.6,10.9,8.2
453,4563,百德,39.6,-0.9,-2.22,26M06,2.45,0.0,44.6,0.2,8.15,0.0,0.0,0.0,0.0,0.0,2.45,0.0,44.6,0.2,8.15
454,6515,穎崴,6760.0,-15.0,-0.22,26M06,0.62,-6.0,17.1,0.05,8.09,0.0,0.0,0.0,0.0,0.0,0.62,-6.0,17.1,0.05,8.09
455,6691,洋基工程,735.0,13.0,1.8,26M06,1.61,0.0,13.3,0.14,8.07,0.0,0.0,0.0,0.0,0.0,1.61,0.0,13.3,0.14,8.07
