排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00709,富邦歐洲,40.83,0.0,0.0,08/31,31.5,19.2,47.7,40.5,17.1,23.0,18.4,7.42,3.58,1.32,,5.64
2,00850,元大臺灣ESG永續,91.0,-0.4,-0.44,08/31,0.0,-1.03,28.1,30.6,15.9,10.9,5.53,3.45,1.45,0.61,,2.3
3,009814,富邦標普500,11.36,-0.01,-0.09,08/31,40.6,26.8,46.2,30.4,25.0,25.6,12.1,4.87,,,,3.06
4,00645,富邦日本,58.6,0.1,0.17,08/31,0.0,0.0,42.4,26.5,21.3,14.9,6.21,2.21,0.84,0.13,0.07,1.56
5,00713,元大台灣高息低波,61.9,0.35,0.57,08/31,0.0,2.74,17.0,17.6,8.44,4.4,1.34,0.72,0.09,0.14,,0.42
6,00652,富邦印度,32.81,-0.19,-0.58,08/31,0.0,0.0,22.5,13.7,10.2,8.66,3.2,1.3,0.69,0.15,0.08,0.98
7,3211,順達,386.5,-13.5,-3.38,08/31,0.0,0.0,9.44,11.9,-0.32,5.48,2.68,0.14,-0.69,0.57,0.44,-0.5
8,00740B,富邦全球投等債,37.41,0.04,0.11,08/31,34.5,13.6,19.9,11.9,8.82,8.45,3.57,1.2,0.65,0.13,,1.08
9,6805,富世達,2305.0,-40.0,-1.71,08/31,-21.6,-0.55,5.83,9.9,12.4,16.8,7.44,0.99,0.29,,,0.1
10,2855,統一證,49.55,1.0,2.06,08/31,11.8,6.87,4.23,9.88,18.5,15.8,16.8,9.46,6.45,3.46,1.61,7.33
11,2542,興富發,46.65,-0.35,-0.74,08/31,18.3,9.32,7.08,9.6,4.25,6.48,19.0,9.97,6.23,1.27,0.51,8.35
12,3491,昇達科,1380.0,-130.0,-8.61,08/31,0.84,4.97,7.4,8.69,6.28,3.12,0.15,0.37,-0.02,0.27,0.07,0.09
13,6531,愛普*,927.0,32.0,3.58,08/31,0.51,-0.1,8.53,8.67,-10.2,-6.0,-2.78,0.73,0.33,0.15,0.06,0.31
14,00900,富邦特選高股息30,19.29,0.26,1.37,08/31,0.0,0.0,12.6,8.58,10.0,9.55,2.55,1.46,0.54,0.46,,0.93
15,2347,聯強,87.0,0.5,0.58,08/31,28.0,17.1,11.8,8.47,7.61,7.16,15.5,8.87,-2.19,-0.11,0.81,4.54
16,3017,奇鋐,3425.0,65.0,1.93,08/31,-3.58,5.49,9.58,8.31,5.29,6.14,3.16,2.65,0.72,-0.4,0.15,0.9
17,3081,聯亞,3530.0,225.0,6.81,08/31,4.74,2.63,7.91,7.97,6.99,6.7,1.55,1.15,1.26,0.7,0.35,1.4
