排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 100張 以下 (%),100張 以下 增減,持股 200張 以下 (%),200張 以下 增減,持股 400張 以下 (%),400張 以下 增減,持股 600張 以下 (%),600張 以下 增減
601,6658,聯策,161.0,-13.0,-7.47,26W33,08/14,45.2,0.48,51.8,0.0,57.2,0.0,62.7,0.05
602,3714,富采,56.9,-1.7,-2.9,26W33,08/14,47.2,-0.36,52.8,-0.49,57.2,-0.54,59.9,-0.47
603,6188,廣明,70.4,-1.0,-1.4,26W33,08/14,49.6,-0.06,53.4,0.19,57.2,0.05,59.6,-0.05
604,00679B,元大美債20年,26.26,-0.09,-0.34,26W33,08/14,41.3,0.15,50.8,0.25,57.1,0.27,59.8,0.31
605,8289,泰藝,47.1,-0.7,-1.46,26W33,08/14,43.6,0.04,49.9,1.04,57.1,0.06,61.8,-0.03
606,4903,聯光通,36.9,-0.6,-1.6,26W33,08/14,49.7,0.19,53.1,0.07,57.1,0.11,61.0,0.78
607,1760,寶齡富錦,58.6,-0.4,-0.68,26W33,08/14,45.1,0.08,50.6,-0.14,57.1,-0.14,62.5,-0.14
608,1316,上曜,10.0,0.0,0.0,26W33,08/14,44.4,-0.11,51.4,0.08,57.0,0.17,60.8,-0.08
609,2337,旺宏,137.0,0.5,0.37,26W33,08/14,49.9,0.1,53.3,0.05,57.0,0.15,59.2,0.05
610,5371,中光電,90.1,3.8,4.4,26W33,08/14,50.8,0.4,53.9,0.44,57.0,0.52,58.4,0.0
611,6486,互動,74.0,-0.2,-0.27,26W33,08/14,47.0,0.05,51.9,0.05,56.9,0.0,56.9,0.0
612,3027,盛達,18.05,-0.25,-1.37,26W33,08/14,47.3,-0.15,52.0,-0.46,56.8,-0.34,61.8,0.0
613,8050,廣積,58.0,-0.6,-1.02,26W33,08/14,48.5,1.9,52.4,1.29,56.8,1.36,59.9,2.36
614,6158,禾昌,16.55,-0.1,-0.6,26W33,08/14,42.5,0.08,48.0,0.06,56.8,0.0,58.5,0.01
615,4114,健喬,29.8,-0.2,-0.67,26W33,08/14,43.1,-0.21,50.2,-0.35,56.7,-0.4,60.4,-0.49
616,2241,艾姆勒,32.75,-0.55,-1.65,26W33,08/14,38.1,0.41,45.7,0.32,56.7,0.23,64.1,0.61
617,6123,上奇,43.4,-0.15,-0.34,26W33,08/14,43.9,-0.12,50.2,0.03,56.7,0.03,63.9,0.0
618,00981D,主動中信非投等債,10.48,-0.02,-0.19,26W33,08/14,29.8,0.36,44.0,0.71,56.7,1.07,63.4,0.91
619,6263,普萊德,163.0,-1.5,-0.91,26W33,08/14,45.8,-0.08,51.2,-0.16,56.6,0.0,59.0,0.0
620,3217,優群,138.5,-3.5,-2.46,26W33,08/14,45.5,1.4,51.6,1.53,56.6,1.92,63.1,1.71
621,4979,華星光,522.0,-42.0,-7.45,26W33,08/14,46.4,-4.79,51.0,-4.57,56.6,-2.36,62.5,-4.11
622,8299,群聯,2080.0,-200.0,-8.77,26W33,08/14,46.3,-0.18,50.9,-0.54,56.6,-0.04,60.9,-0.62
623,6477,安集,38.25,3.45,9.91,26W33,08/14,48.5,0.06,52.2,-0.51,56.5,0.05,59.6,-0.32
624,6163,華電網,42.55,0.15,0.35,26W33,08/14,46.6,-0.33,51.9,-0.88,56.4,-0.53,60.2,-0.15
625,4173,久裕,17.25,-0.1,-0.58,26W33,08/14,46.6,0.55,53.1,0.04,56.4,-0.01,57.0,-0.01
626,4128,中天,14.8,-0.2,-1.33,26W33,08/14,44.7,-0.01,51.2,0.0,56.3,-0.05,58.5,0.15
627,6645,金萬林-創,13.25,-0.35,-2.57,26W33,08/14,38.8,0.0,50.7,0.01,56.3,0.0,62.3,0.0
628,1338,廣華-KY,14.65,-0.2,-1.35,26W33,08/14,43.7,-0.03,49.6,0.07,56.3,-0.78,59.0,-0.29
629,4109,加捷生醫,11.1,-0.1,-0.89,26W33,08/14,42.5,-0.26,50.7,-0.46,56.3,-0.1,61.0,-0.09
630,4557,永新-KY,53.0,3.15,6.32,26W33,08/14,35.7,0.17,44.1,0.14,56.3,-0.23,61.7,-0.22
631,00965,元大航太防衛科技,27.32,-0.02,-0.07,26W33,08/14,47.6,0.21,53.7,0.35,56.2,0.34,57.3,0.24
632,1711,永光,38.5,-1.2,-3.02,26W33,08/14,47.5,-0.29,51.4,-0.25,56.2,-0.36,58.5,-0.59
633,3257,虹冠電,50.7,-0.6,-1.17,26W33,08/14,47.0,-0.01,51.8,0.21,56.2,-0.02,58.4,-0.02
634,9110,越南控-DR,3.11,0.03,0.97,26W33,08/14,32.1,-0.01,43.8,-0.01,56.2,-0.01,62.9,-0.01
635,5493,三聯,80.3,-0.2,-0.25,26W33,08/14,40.4,-0.03,45.7,-0.04,56.1,-0.02,65.7,-0.01
636,6527,明達醫,74.2,-0.8,-1.07,26W33,08/14,27.4,-0.32,38.3,-0.32,56.1,-0.51,64.0,-0.51
637,00938,凱基優選30,25.23,0.04,0.16,26W33,08/14,52.1,-0.12,55.5,-0.26,56.0,-0.26,56.5,-0.31
