排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 100張 以下 (%),100張 以下 增減,持股 200張 以下 (%),200張 以下 增減,持股 400張 以下 (%),400張 以下 增減,持股 600張 以下 (%),600張 以下 增減
1,00643K,群益深証中小+R,3.81,-0.03,-0.78,26W37,09/11,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2,006204,永豐臺灣加權,232.15,-2.2,-0.94,26W37,09/11,66.8,0.05,85.4,0.05,100.0,0.0,100.0,0.0
3,00657K,國泰日經225+U,23.86,-0.54,-2.21,26W37,09/11,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
4,00668K,國泰美國道瓊+U,19.06,-0.11,-0.57,26W37,09/11,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
5,00636K,國泰中國A50+U,8.59,-0.11,-1.26,26W37,09/11,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
6,00860B,群益1-5Y投資級債,37.62,0.06,0.16,26W37,09/11,89.6,0.42,100.0,0.0,100.0,0.0,100.0,0.0
7,00625K,富邦上証+R,8.55,-0.07,-0.81,26W37,09/11,65.5,0.0,100.0,0.0,100.0,0.0,100.0,0.0
8,0057,富邦摩台,321.25,-3.6,-1.11,26W37,09/11,60.4,-2.03,100.0,0.0,100.0,0.0,100.0,0.0
9,00728,第一金工業30,68.65,-0.7,-1.01,26W37,09/11,86.1,1.42,90.7,1.48,96.1,1.4,97.2,1.33
10,00899,FT潔淨能源,23.17,-0.17,-0.73,26W37,09/11,82.2,-0.33,89.0,-0.17,94.3,-0.04,94.3,-0.04
11,00861,元大全球未來通訊,84.85,-1.25,-1.45,26W37,09/11,89.5,0.43,91.5,0.44,94.3,0.47,95.0,1.13
12,00930,永豐ESG低碳高息,23.91,-0.21,-0.87,26W37,09/11,88.6,0.46,92.3,0.52,94.0,0.19,94.4,0.18
13,009818,華南永昌NASDAQxT,19.8,-0.12,-0.6,26W37,09/11,80.3,-1.53,88.6,-1.61,93.8,-2.27,94.8,-1.27
14,00701,國泰股利精選30,40.87,0.29,0.71,26W37,09/11,89.0,-0.21,91.1,-0.12,93.3,-0.03,95.4,0.62
15,00921,兆豐龍頭等權重,24.34,-0.21,-0.86,26W37,09/11,87.0,1.77,90.5,1.39,93.1,1.36,93.1,0.29
16,00939,統一台灣高息動能,23.78,0.04,0.17,26W37,09/11,81.3,-0.11,89.5,-0.13,92.8,-0.04,93.6,0.01
17,00404A,主動聯博動能50,9.82,-0.15,-1.5,26W37,09/11,78.2,8.68,87.9,10.4,92.6,11.3,95.5,11.7
18,00896,中信綠能及電動車,27.92,-0.44,-1.55,26W37,09/11,82.9,-0.5,89.9,-0.34,92.4,-0.03,93.0,-0.1
19,00905,FT臺灣Smart,26.35,-0.39,-1.46,26W37,09/11,82.4,-0.09,89.0,-0.21,92.1,-0.16,93.2,-0.15
20,00893,國泰智能電動車,42.54,-0.63,-1.46,26W37,09/11,83.7,-0.03,88.6,-0.07,91.5,-0.05,92.4,-0.18
21,00910,第一金太空衛星,55.4,-1.1,-1.95,26W37,09/11,83.9,0.93,87.8,1.18,91.2,0.94,92.9,1.79
22,009803,玉山市值動能50,21.76,-0.4,-1.81,26W37,09/11,76.9,2.71,84.8,2.11,91.2,2.42,92.9,3.06
23,00961,FT臺灣永續高息,13.36,-0.07,-0.52,26W37,09/11,69.9,-1.27,83.0,-1.44,91.1,-1.29,94.1,-1.5
24,00944,野村趨勢動能高息,21.42,-0.04,-0.19,26W37,09/11,83.4,0.6,87.7,0.94,90.6,1.02,93.4,1.21
25,00929,復華台灣科技優息,28.62,-0.38,-1.31,26W37,09/11,76.3,-0.36,86.4,-0.4,90.4,-0.36,91.5,-0.35
26,00657,國泰日經225,75.75,-1.1,-1.43,26W37,09/11,70.4,1.38,75.3,1.08,90.3,0.34,100.0,10.1
27,00936,台新永續高息中小,21.28,-0.1,-0.47,26W37,09/11,82.9,0.12,88.5,0.09,90.0,0.21,90.6,-0.08
