證券代號,證券名稱,交易別,成交價,成交股數,成交金額
6464,台數科,逐筆交易,78.00,"345,000","26,910,000"
6947,台鎔科技,逐筆交易,73.00,"900,000","65,700,000"
0050,元大台灣50,配對交易,117.05,"850,000","99,492,500"
1437,勤益控,配對交易,28.80,"9,922,380","285,764,544"
2033,佳大,配對交易,19.80,"500,000","9,900,000"
2308,台達電,配對交易,"1,834.13","1,831,000","3,358,292,030"
2308,台達電,配對交易,"1,833.63","16,818","30,837,989"
2308,台達電,配對交易,"1,833.54","15,182","27,836,804"
2308,台達電,配對交易,"1,826.86","9,000","16,441,740"
2317,鴻海,配對交易,250.46,"505,000","126,482,300"
2330,台積電,配對交易,"2,432.50","20,000","48,650,000"
2330,台積電,配對交易,"2,412.50","10,000","24,125,000"
2330,台積電,配對交易,"2,397.50","200,000","479,500,000"
2330,台積電,配對交易,"2,390.30","291,000","695,577,300"
2330,台積電,配對交易,"2,380.00","422,000","1,004,360,000"
2330,台積電,配對交易,"2,377.50","200,000","475,500,000"
2360,致茂,配對交易,"2,326.30","25,000","58,157,500"
2360,致茂,配對交易,"2,325.64","18,000","41,861,520"
2382,廣達,配對交易,300.50,"1,300,000","390,650,000"
2383,台光電,配對交易,"6,362.50","100,000","636,250,000"
2383,台光電,配對交易,"6,348.76","84,000","533,295,840"
2383,台光電,配對交易,"6,280.04","14,300","89,804,572"
2383,台光電,配對交易,"6,280.03","11,700","73,476,351"
2454,聯發科,配對交易,"4,017.50","7,000","28,122,500"
2454,聯發科,配對交易,"3,918.51","10,640","41,692,946"
2454,聯發科,配對交易,"3,918.49","17,360","68,024,986"
2454,聯發科,配對交易,"3,907.97","12,000","46,895,640"
2615,萬海,配對交易,101.75,"6,343,000","645,400,250"
2705,六福,配對交易,17.45,"946,000","16,507,700"
3017,奇鋐,配對交易,"3,072.88","10,000","30,728,800"
3037,欣興,配對交易,"1,137.50","30,000","34,125,000"
3653,健策,配對交易,"5,245.53","4,000","20,982,120"
3661,世芯-KY,配對交易,"3,655.00","131,000","478,805,000"
3711,日月光投控,配對交易,607.82,"108,800","66,130,816"
3711,日月光投控,配對交易,607.81,"61,200","37,197,972"
3711,日月光投控,配對交易,601.32,"30,000","18,039,600"
4440,宜新實業,配對交易,16.05,"1,300,000","20,865,000"
7750,新代,配對交易,"2,520.00","12,000","30,240,000"
7750,新代,配對交易,"2,460.00","17,000","41,820,000"
8443,阿瘦,配對交易,12.50,"647,000","8,087,500"
8443,阿瘦,配對交易,10.30,"900,000","9,270,000"
9912,偉聯,配對交易,14.10,"500,000","7,050,000"
總計,,,,"28,677,380","10,248,851,821"
