單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"8,571,710,420","9,789,724,808","-1,218,014,388"
自營商(避險),"23,138,290,294","23,804,130,046","-665,839,752"
投信,"16,990,799,328","13,950,534,691","3,040,264,637"
外資及陸資(不含外資自營商),"325,574,450,374","304,650,067,066","20,924,383,308"
外資自營商,0,0,0
合計,"374,275,250,416","352,194,456,611","22,080,793,805"
