排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
301,6175,立敦,櫃,73.7,0.2,0.27,1016,09/01,31,0,-11,20,33.9,22.6,＋・－
302,8437,大地-KY,櫃,9.21,-0.08,-0.86,12,09/01,0,0,0,0,10.6,22.6,・・－
303,4105,東洋,櫃,77.9,0.1,0.13,292,09/01,-52,1,0,-51,56.0,22.5,－＋・
304,6217,中探針,櫃,189.5,17.0,9.86,6266,09/01,1264,0,52,1316,26.4,22.5,＋・＋
305,6576,逸達,櫃,81.0,-0.2,-0.25,91,09/01,-23,0,0,-23,35.4,22.4,－・・
306,2207,和泰車,市,518.0,5.0,0.97,228,09/01,-66,71,0,5,125.0,22.4,－＋・
307,3583,辛耘,市,773.0,49.0,6.77,1394,09/01,216,0,87,302,18.0,22.4,＋・＋
308,4961,天鈺,市,167.5,5.0,3.08,757,09/01,104,0,3,107,27.0,22.3,＋・＋
309,3033,威健,市,44.25,-0.3,-0.67,3621,09/01,-1653,-274,-40,-1967,108.0,22.3,－－－
310,009806,台新標普500,櫃,13.55,-0.01,-0.07,15,09/01,0,0,-10,-10,3.02,22.1,・・－
311,6139,亞翔,市,770.0,15.0,1.99,1964,09/01,497,62,35,595,51.9,22.0,＋＋＋
312,2916,滿心,櫃,40.0,0.0,0.0,25,09/01,2,0,0,2,14.2,22.0,＋・・
313,5212,凌網,櫃,46.6,-0.1,-0.21,10,09/01,1,0,0,1,7.56,21.8,＋・・
314,2467,志聖,市,624.0,11.0,1.79,1718,09/01,136,50,-16,171,33.9,21.6,＋＋－
315,3605,宏致,市,125.5,-13.5,-9.71,7867,09/01,-756,0,-261,-1017,37.7,21.6,－・－
316,3022,威強電,市,92.5,2.2,2.44,1668,09/01,-24,0,-7,-31,38.1,21.6,－・－
317,6213,聯茂,市,550.0,2.0,0.36,13046,09/01,1380,-1039,-40,301,78.4,21.6,＋－－
318,6104,創惟,櫃,98.0,0.8,0.82,382,09/01,-15,0,-2,-17,19.6,21.5,－・－
319,3363,上詮,櫃,786.0,39.0,5.22,7871,09/01,352,0,11,363,24.4,21.5,＋・＋
320,8103,瀚荃,市,126.5,7.5,6.3,17338,09/01,964,0,43,1007,16.8,21.4,＋・＋
321,009807,台新標普科技精選,櫃,16.8,0.07,0.42,26,09/01,0,0,-6,-6,3.05,21.4,・・－
322,6672,騰輝電子-KY,市,278.5,3.5,1.27,2152,09/01,25,0,40,64,15.2,21.3,＋・＋
323,6510,精測,櫃,3125.0,280.0,9.84,898,09/01,-114,40,29,-44,6.97,21.2,－＋＋
324,8213,志超,市,33.5,0.6,1.82,471,09/01,167,0,4,171,57.5,21.2,＋・＋
325,1587,吉茂,市,24.05,-0.2,-0.82,138,09/01,39,0,1,40,16.9,21.1,＋・＋
326,00972,野村日本動能高息,市,22.09,0.31,1.42,117,09/01,102,0,-97,5,3.3,21.1,＋・－
327,8039,台虹,市,319.0,-8.0,-2.45,37385,09/01,-2461,222,402,-1837,55.2,20.9,－＋＋
328,2911,麗嬰房,市,6.42,-0.02,-0.31,63,09/01,0,0,1,1,22.0,20.9,・・＋
329,5439,高技,櫃,275.0,7.5,2.8,5310,09/01,-245,0,-16,-262,19.4,20.9,－・－
330,6231,系微,櫃,222.5,5.5,2.53,146,09/01,38,0,3,41,9.51,20.8,＋・＋
331,1617,榮星,市,19.6,1.75,9.8,2128,09/01,-24,0,48,24,35.2,20.8,－・＋
332,4726,永昕,櫃,24.25,0.2,0.83,108,09/01,0,0,0,0,42.9,20.7,・・－
333,2415,錩新,市,28.95,0.0,0.0,185,09/01,-35,0,2,-33,18.6,20.6,－・＋
334,4931,新盛力,櫃,260.5,1.5,0.58,5290,09/01,-450,0,29,-422,13.5,20.5,－・＋
335,9912,偉聯,市,12.75,-0.15,-1.16,206,09/01,17,0,2,19,11.0,20.5,＋・＋
336,2313,華通,市,252.0,3.5,1.41,55591,09/01,-4585,4380,588,383,252.0,20.4,－＋＋
337,00922,國泰台灣領袖50,市,42.4,1.18,2.86,22414,09/01,10844,0,-6563,4281,437.0,20.4,＋・－
338,3042,晶技,市,182.0,-3.5,-1.89,17544,09/01,5189,97,238,5524,70.0,20.4,＋＋＋
339,3481,群創,市,49.3,-0.55,-1.1,137988,09/01,-6751,-62,-3590,-10403,1627.0,20.4,－－－
340,6166,凌華,市,117.5,2.0,1.73,857,09/01,-142,0,0,-141,44.3,20.3,－・＋
341,3703,欣陸,市,19.55,0.0,0.0,828,09/01,-101,-2,2,-101,167.0,20.2,－－＋
342,4728,雙美,櫃,405.0,3.0,0.75,2,09/01,0,0,0,0,11.0,20.2,・・・
343,2344,華邦電,市,176.0,-6.5,-3.56,136606,09/01,-56232,-6417,-4371,-67020,907.0,20.1,－－－
344,6997,博弘,櫃,68.0,0.0,0.0,1,09/01,0,0,0,0,4.45,20.1,・・・
345,3357,臺慶科,櫃,215.5,0.0,0.0,1530,09/01,-71,0,2,-68,23.1,20.1,－・＋
346,8147,正淩,櫃,129.0,-2.0,-1.53,249,09/01,-25,0,-5,-30,8.35,20.0,－・－
347,2886,兆豐金,市,48.5,-0.05,-0.1,30745,09/01,16177,-1568,-488,14121,2968.0,20.0,＋－－
348,3081,聯亞,櫃,3425.0,-105.0,-2.97,2633,09/01,-216,18,37,-160,20.3,20.0,－＋＋
349,4568,科際精密,櫃,40.1,0.2,0.5,8,09/01,-2,0,0,-2,6.4,20.0,－・・
350,4904,遠傳,市,101.0,0.0,0.0,3566,09/01,407,-271,-54,81,717.0,19.9,＋－－
351,3010,華立,市,128.0,0.0,0.0,325,09/01,-6,0,-3,-9,51.4,19.8,－・－
352,3211,順達,櫃,406.0,19.5,5.05,9809,09/01,-26,-780,118,-688,30.6,19.8,－－＋
353,2939,永邑-KY,市,19.7,-0.1,-0.51,4,09/01,0,0,0,0,9.01,19.8,・・・
354,2364,倫飛,市,66.9,0.9,1.36,435,09/01,-65,0,0,-65,10.3,19.6,－・・
355,7610,聯友金屬-創,市,1605.0,100.0,6.64,609,09/01,21,0,2,23,11.4,19.6,＋・＋
356,7757,金色三麥,櫃,90.5,2.1,2.38,11,09/01,0,0,0,0,4.71,19.6,・・・
357,5906,台南-KY,市,38.0,0.0,0.0,0,09/01,0,0,0,0,6.98,19.5,・・・
358,00681R,元大美債20反1,市,21.84,0.24,1.11,3,09/01,1,0,0,1,1.48,19.5,＋・・
359,6206,飛捷,市,139.0,1.0,0.72,605,09/01,53,-2,10,61,27.8,19.5,＋－＋
360,7769,鴻勁,市,5870.0,10.0,0.17,1154,09/01,310,-416,4,-102,35.0,19.4,＋－＋
361,1467,南緯,市,8.3,-0.08,-0.95,120,09/01,-33,0,0,-33,45.4,19.4,－・・
362,4960,誠美材,市,21.2,0.0,0.0,1320,09/01,537,0,4,541,111.0,19.4,＋・＋
363,8112,至上,市,91.3,0.5,0.55,5386,09/01,-1765,130,71,-1564,110.0,19.4,－＋＋
364,9933,中鼎,市,41.0,0.5,1.23,1977,09/01,-337,403,-9,56,183.0,19.4,－＋－
365,1785,光洋科,櫃,103.0,0.0,0.0,2842,09/01,292,0,-1,292,115.0,19.4,＋＋－
366,7717,萊德光電-KY,櫃,429.5,2.5,0.59,194,09/01,49,0,-1,48,4.79,19.3,＋・－
367,3374,精材,櫃,421.5,-1.0,-0.24,22316,09/01,1667,2070,-118,3620,52.4,19.3,＋＋－
368,3531,先益,櫃,21.45,-0.05,-0.23,1,09/01,0,0,0,0,11.8,19.3,・・・
369,4939,亞電,櫃,87.1,-2.1,-2.35,4935,09/01,278,0,-96,181,19.0,19.3,＋・－
370,3014,聯陽,市,131.5,3.0,2.33,857,09/01,320,14,-33,301,32.0,19.3,＋＋－
371,2458,義隆,市,138.0,2.5,1.85,1121,09/01,199,81,-33,246,58.5,19.2,＋＋－
372,6290,良維,櫃,259.5,6.0,2.37,5402,09/01,-215,0,76,-139,32.6,19.2,－・＋
373,4164,承業醫,市,25.9,0.15,0.58,187,09/01,21,0,-1,19,37.5,19.2,＋・－
374,6283,淳安,市,19.95,0.15,0.76,86,09/01,19,0,1,20,28.3,19.2,＋・＋
375,1410,南染,市,24.9,0.6,2.47,151,09/01,8,0,1,9,11.8,19.0,＋・＋
376,6591,動力-KY,市,42.5,-0.2,-0.47,87,09/01,28,0,0,28,7.79,18.9,＋・・
377,2356,英業達,市,66.6,-0.1,-0.15,13332,09/01,1324,467,-100,1690,679.0,18.9,＋＋－
378,2204,中華,市,54.8,0.8,1.48,1013,09/01,580,-6,1,576,104.0,18.9,＋－＋
379,2881,富邦金,市,145.0,1.0,0.69,19554,09/01,-3901,1543,312,-2046,2622.0,18.7,－＋＋
380,9911,櫻花,市,82.8,-0.2,-0.24,211,09/01,-119,1,0,-118,41.6,18.7,－＋・
381,6683,雍智科技,櫃,1330.0,120.0,9.92,200,09/01,-8,0,15,7,5.11,18.5,－・＋
382,6182,合晶,櫃,116.0,10.5,9.95,72837,09/01,10546,-157,401,10790,110.0,18.5,＋－＋
383,8081,致新,市,259.5,4.0,1.57,307,09/01,25,54,-28,51,15.9,18.5,＋＋－
384,3189,景碩,市,874.0,55.0,6.72,36368,09/01,7170,185,25,7380,97.2,18.4,＋＋＋
385,3141,晶宏,櫃,90.5,8.2,9.96,10432,09/01,1348,0,38,1386,13.9,18.4,＋・＋
386,00702,國泰標普低波高息,市,24.92,-0.14,-0.56,116,09/01,0,0,-9,-9,1.23,18.4,・・－
387,1605,華新,市,38.75,-0.45,-1.15,16032,09/01,-1770,-1,40,-1731,815.0,18.4,－－＋
388,7792,安葆,櫃,314.0,13.0,4.32,539,09/01,55,0,3,59,8.57,18.4,＋・＋
389,3088,艾訊,櫃,125.5,2.5,2.03,972,09/01,72,0,-4,68,19.9,18.3,＋・－
390,6269,台郡,市,75.2,0.3,0.4,21713,09/01,-3860,0,203,-3657,59.2,18.3,－・＋
391,2834,臺企銀,市,17.1,0.15,0.88,57899,09/01,173,-3004,-137,-2968,1897.0,18.2,＋－－
392,6196,帆宣,市,507.0,22.0,4.54,1607,09/01,861,-150,58,768,40.1,18.2,＋－＋
393,4532,瑞智,市,23.85,0.0,0.0,381,09/01,-26,-13,3,-36,89.7,18.1,－－＋
394,5478,智冠,櫃,98.4,0.1,0.1,68,09/01,-17,0,1,-16,28.2,18.1,－・＋
395,6542,隆中,櫃,44.15,0.0,0.0,18,09/01,2,0,0,2,7.55,18.0,＋・・
396,3045,台灣大,市,115.5,-0.5,-0.43,12275,09/01,1130,949,-248,1831,667.0,17.9,＋＋－
397,6955,邦睿生技-創,市,105.5,-2.5,-2.31,8,09/01,2,0,4,6,4.44,17.9,＋・＋
398,1519,華城,市,761.0,32.0,4.39,3406,09/01,738,15,130,882,62.1,17.8,＋＋＋
399,2408,南亞科,市,518.0,-25.0,-4.6,82818,09/01,-38741,-1281,-2564,-42587,551.0,17.8,－－－
400,2355,敬鵬,市,44.2,0.3,0.68,971,09/01,177,0,-7,170,70.5,17.7,＋・－
401,2377,微星,市,154.0,-1.0,-0.65,11359,09/01,1757,-76,-359,1322,150.0,17.7,＋－－
402,5425,台半,櫃,95.2,0.4,0.42,13402,09/01,-1681,0,-395,-2076,46.7,17.7,－・－
403,4979,華星光,櫃,600.0,-9.0,-1.48,2791,09/01,146,-1127,180,-802,25.1,17.6,＋－＋
