排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,020000,富邦特選蘋果N,32.3,-0.2,-0.62,07/08,100.0,100.0,100.0,100.0,100.0,56.2,30.7,29.6,47.4,4.57,,32.9
2,020032,元大綠能N,10.38,0.0,0.0,07/08,,,100.0,100.0,47.1,73.8,60.3,39.8,52.6,22.5,,42.3
3,020035,元大上櫃ESG高息N,14.97,-0.11,-0.73,07/08,100.0,100.0,100.0,100.0,100.0,93.3,6.05,2.57,8.04,7.37,,2.94
4,00684R,期元大美元指反1,14.95,0.0,0.0,07/08,,100.0,100.0,99.7,12.2,11.7,48.3,14.8,10.0,-6.48,,16.8
5,020039,元大加權N,14.47,-0.07,-0.48,07/08,97.8,97.8,97.8,99.3,96.8,74.5,69.2,44.6,40.7,,,45.2
6,00785B,富邦金融投等債,35.37,-0.35,-0.98,07/08,99.7,99.4,99.2,98.5,96.6,93.9,95.8,90.4,86.5,89.2,,90.2
7,00986B,FT金融債10+,9.9,-0.07,-0.7,07/08,27.3,75.8,83.5,83.5,57.6,70.9,37.0,12.0,,,,12.0
8,910322,康師傅-DR,22.5,0.0,0.0,07/08,79.6,59.0,75.4,81.2,13.0,-52.4,-26.3,-2.53,-6.92,-1.41,-0.54,-1.8
9,020029,元大ESG高股息N,18.5,-0.16,-0.86,07/08,33.3,76.5,73.9,80.0,40.7,45.7,64.4,68.9,70.2,38.5,,67.4
10,00983A,主動中信ARK創新,12.34,-0.19,-1.52,07/08,75.6,79.5,79.3,72.7,76.5,77.4,63.7,34.6,-0.9,,,35.2
11,020020,元大台股領航N,26.8,-0.02,-0.07,07/08,0.0,76.0,75.8,70.6,12.8,10.5,7.79,22.3,38.8,35.5,,28.5
12,00982B,FT投資級債20+,9.86,-0.11,-1.1,07/08,-28.7,-16.0,81.7,69.9,80.9,63.5,33.4,40.6,14.7,,,39.3
13,009822,華南永昌未來金融,9.71,-0.2,-2.02,07/08,-39.3,68.8,70.2,69.4,61.4,55.9,,,,,,
14,00916,國泰全球品牌50,26.23,0.06,0.23,07/08,68.4,65.4,62.8,69.2,58.8,-10.9,-15.2,-13.0,-4.89,-7.04,,-12.8
15,00712,復華富時不動產,8.85,-0.02,-0.23,07/08,65.3,74.3,73.4,66.0,61.8,1.52,-0.78,-12.3,-8.26,-13.7,,-10.0
16,00907,永豐優息存股,16.45,0.01,0.06,07/08,43.1,55.3,64.8,65.2,47.6,22.9,18.6,21.7,29.1,-1.91,,22.9
17,00949,復華日本龍頭,20.85,-0.26,-1.23,07/08,61.3,51.8,55.5,65.1,62.9,54.0,43.0,17.2,26.5,,,17.3
18,009813,貝萊德標普卓越50,11.07,-0.03,-0.27,07/08,73.4,68.0,60.6,63.3,46.0,46.9,64.9,34.6,,,,31.4
19,00683L,期元大美元指正2,22.04,0.05,0.23,07/08,87.0,84.2,76.0,60.2,42.8,34.1,21.5,12.6,8.33,17.0,,12.8
20,5324,士開,12.0,0.0,0.0,07/08,68.8,59.9,59.3,59.4,55.8,55.1,26.0,14.2,8.28,0.99,0.23,13.3
21,00965,元大航太防衛科技,25.15,-0.52,-2.03,07/08,7.14,49.8,48.0,59.3,54.9,54.1,54.6,31.9,10.4,,,32.2
22,009818,華南永昌NASDAQxT,19.6,-0.05,-0.25,07/08,89.7,82.4,77.5,59.0,63.6,50.9,60.5,,,,,
23,00932,兆豐永續高息等權,17.84,-0.04,-0.22,07/08,2.06,16.9,39.9,58.5,57.0,60.4,69.3,66.9,64.7,,,67.4
24,00647L,元大S&P500正2,134.55,-0.8,-0.59,07/08,-76.0,40.7,59.4,57.1,16.7,5.69,30.8,9.6,10.8,1.29,-0.72,8.14
25,0061,元大寶滬深,25.03,0.12,0.48,07/08,66.7,41.6,76.2,57.0,32.5,47.6,53.5,44.4,45.4,9.17,15.6,44.0
26,009811,統一美國50,13.01,0.0,0.0,07/08,53.9,35.7,38.4,56.8,54.4,45.5,53.5,38.7,,,,37.7
27,2707,晶華,179.5,0.0,0.0,07/08,3.55,-0.99,44.2,56.4,41.0,28.6,-2.6,-6.86,-3.97,-1.63,-0.58,-7.29
28,00638R,元大滬深300反1,6.66,-0.08,-1.19,07/08,-28.0,21.8,50.8,56.3,33.9,34.4,3.64,9.83,1.26,0.29,-0.63,9.56
29,00717,富邦美國特別股,14.97,-0.01,-0.07,07/08,11.7,54.0,41.1,55.8,56.5,64.6,79.8,68.6,63.0,51.0,,68.9
30,2206,三陽工業,64.0,0.2,0.31,07/08,42.8,42.9,45.8,55.2,26.1,11.1,-7.28,-12.3,-11.1,-1.04,0.49,-13.0
31,00900,富邦特選高股息30,19.07,0.0,0.0,07/08,39.6,32.6,37.4,54.0,42.0,46.2,64.6,53.8,17.6,8.96,,55.4
32,00788B,元大10年IG電能債,30.4,-0.3,-0.98,07/08,46.0,73.2,69.3,52.0,72.3,67.3,62.6,50.1,44.1,-5.68,,50.1
33,00757,統一FANG+,130.45,1.2,0.93,07/08,29.3,31.0,33.0,51.5,35.7,28.4,38.2,23.2,16.4,-3.55,,22.7
34,2105,正新,32.2,-0.25,-0.77,07/08,30.3,37.1,44.6,51.3,40.2,7.52,-2.54,-6.48,-9.62,0.26,-0.14,-6.31
35,00971,野村美國研發龍頭,17.09,-0.02,-0.12,07/08,61.1,41.2,39.2,50.2,49.0,44.5,58.4,38.2,27.4,,,38.8
36,00885,富邦越南,18.91,0.16,0.85,07/08,47.8,28.7,39.0,50.2,50.6,42.5,44.3,23.1,29.1,18.4,,24.2
37,020036,元大金融配息N,9.91,0.05,0.51,07/08,33.3,60.0,46.7,50.0,58.9,14.7,4.06,6.94,13.4,18.9,,9.76
38,2867,三商壽,8.86,0.13,1.49,07/08,57.4,51.2,55.1,50.0,18.2,25.8,29.8,30.3,25.5,9.47,4.56,29.9
39,00921,兆豐龍頭等權重,23.24,0.14,0.61,07/08,14.8,23.2,34.3,49.6,30.1,21.0,42.3,54.2,55.7,-0.5,,55.0
40,6741,91APP*-KY,60.1,-0.1,-0.17,07/08,48.4,43.8,46.0,48.9,18.0,10.3,-4.98,-12.2,-15.4,-5.0,,-11.8
41,2812,台中銀,20.6,-0.05,-0.24,07/08,-8.62,26.8,32.2,48.8,33.9,22.0,-7.84,-7.06,-6.53,-2.24,-0.69,-7.47
42,00673R,期元大S&P原油反1,15.2,-0.83,-5.18,07/08,-12.2,16.8,42.6,47.4,57.4,52.9,1.39,-10.6,0.16,-0.12,,-10.3
43,00693U,期街口S&P黃豆,21.89,0.1,0.46,07/08,81.1,47.3,48.8,46.9,51.6,31.9,18.0,7.22,-8.11,-9.39,,6.44
44,020037,元大金融高股息N,10.95,0.0,0.0,07/08,20.0,46.7,46.7,46.7,14.7,5.71,11.8,5.64,4.04,3.65,,2.76
45,00987B,野村10+澳洲公債,15.9,-0.09,-0.56,07/08,23.7,69.8,68.9,46.2,26.9,14.8,29.1,,,,,
46,00763U,期街口道瓊銅,32.99,0.08,0.24,07/08,80.6,70.8,58.5,45.7,-19.0,-1.46,28.0,4.02,-3.13,-3.8,,3.34
47,009815,大華美國MAG7+,11.17,-0.02,-0.18,07/08,69.5,65.7,61.2,45.7,44.6,44.9,50.1,,,,,
48,00898,國泰基因免疫革命,9.63,-0.05,-0.52,07/08,61.6,45.8,43.2,44.6,40.5,47.7,51.2,45.5,42.6,39.4,,45.4
49,009806,台新標普500,13.42,-0.02,-0.15,07/08,-69.8,-1.0,6.59,43.6,31.7,23.6,35.9,13.1,3.4,,,12.1
50,2637,慧洋-KY,80.0,1.0,1.27,07/08,45.6,50.8,51.0,43.2,17.9,16.4,15.4,15.6,9.47,2.66,1.0,15.7
51,00918,大華優利高填息30,31.88,0.21,0.66,07/08,39.2,31.3,39.7,42.6,32.7,0.24,11.3,5.12,5.71,-19.7,,6.78
52,5878,台名,38.85,-0.35,-0.89,07/08,0.0,0.0,22.9,42.5,21.5,10.6,3.03,2.11,1.33,0.48,0.84,2.06
53,2480,敦陽科,159.5,-2.5,-1.54,07/08,16.8,34.3,41.8,41.2,34.5,12.8,2.94,-0.97,-2.03,1.43,0.78,-1.22
54,00706L,期元大S&P日圓正2,18.42,-0.09,-0.49,07/08,33.8,33.2,37.4,41.1,17.9,-8.09,18.7,18.5,-0.12,-6.86,,18.9
55,009814,富邦標普500,11.18,-0.03,-0.27,07/08,24.4,11.6,7.35,40.8,39.5,36.8,43.2,20.0,,,,21.5
56,00910,第一金太空衛星,61.5,-1.3,-2.07,07/08,15.8,39.0,42.5,40.5,28.7,-5.05,-13.9,-13.8,-14.8,-13.0,,-13.5
57,00904,新光臺灣半導體30,41.79,-0.16,-0.38,07/08,15.0,8.41,26.0,40.5,17.0,6.17,7.09,-3.32,-7.97,-2.67,,-5.36
58,00645,富邦日本,57.1,-0.2,-0.35,07/08,26.1,73.0,51.2,40.5,11.1,34.5,39.9,2.84,-0.8,-3.04,-4.13,2.24
59,00857B,永豐20年美公債,23.14,-0.25,-1.07,07/08,19.5,34.9,38.9,40.3,67.6,64.1,56.7,51.2,34.4,-3.55,,51.1
60,2889,國票金,15.7,0.4,2.61,07/08,34.1,39.9,43.4,40.0,21.0,16.6,5.05,-0.62,-4.48,-0.63,-1.57,-0.64
61,5530,龍巖,49.4,0.0,0.0,07/08,26.7,25.1,35.2,39.8,13.5,1.78,-5.68,-8.39,-10.5,-2.38,-1.49,-8.54
62,00939,統一台灣高息動能,21.53,0.21,0.98,07/08,51.5,49.9,42.9,39.5,16.8,24.7,50.9,57.7,60.6,,,60.9
63,2542,興富發,43.5,-0.5,-1.14,07/08,-20.4,4.43,32.1,39.0,17.2,11.0,6.13,4.91,1.32,-0.87,-2.59,4.92
64,00936,台新永續高息中小,20.73,-0.06,-0.29,07/08,-0.26,6.37,26.4,38.9,37.6,33.9,64.1,65.1,66.1,,,66.4
65,00713,元大台灣高息低波,60.55,-0.05,-0.08,07/08,8.29,31.5,31.4,38.5,30.2,28.4,55.4,52.1,44.7,-13.4,,52.7
66,00725B,國泰投資級公司債,35.41,-0.39,-1.09,07/08,45.7,36.7,37.9,38.1,34.9,36.6,35.8,32.0,12.6,-6.86,,31.6
67,1604,聲寶,23.35,-0.25,-1.06,07/08,-8.11,9.19,24.3,37.6,27.3,17.4,-5.61,-1.31,-2.1,-1.82,-2.46,-1.77
68,00980T,平衡凱基美國TOP,11.4,0.03,0.26,07/08,14.5,32.2,33.1,37.1,23.6,24.7,33.4,23.6,,,,24.3
69,1909,榮成,10.9,0.15,1.4,07/08,22.7,29.0,30.6,36.6,28.0,21.4,2.12,-0.52,-0.7,-2.38,-0.6,-1.02
70,009810,玉山全球藍籌100,20.62,-0.02,-0.1,07/08,16.2,38.5,26.1,36.5,23.4,16.3,20.6,17.1,,,,16.5
71,5880,合庫金,25.1,0.2,0.8,07/08,53.8,50.6,52.5,36.5,30.7,31.2,5.24,1.16,1.85,-2.47,-0.07,0.77
72,00771,元大US高息特別股,15.84,-0.03,-0.19,07/08,23.5,11.2,26.7,36.3,36.6,15.0,-3.96,-12.6,-3.52,1.07,,-11.3
73,2015,豐興,62.4,0.5,0.81,07/08,24.1,15.3,31.8,36.1,-9.48,4.43,8.51,1.17,4.7,3.45,-0.1,1.37
74,1734,杏輝,33.3,-0.35,-1.04,07/08,3.9,41.7,40.3,36.0,29.6,24.8,3.51,5.06,2.59,-2.43,0.22,4.23
75,00960,野村全球航運龍頭,17.46,0.22,1.28,07/08,81.7,75.5,39.6,35.9,-2.16,16.9,34.1,43.2,40.4,,,44.1
76,020028,元大特選電動車N,18.47,-0.87,-4.5,07/08,-25.0,0.0,33.3,35.7,61.8,44.4,61.1,67.7,47.4,35.8,,67.8
77,5609,中菲行,79.4,0.7,0.89,07/08,53.5,44.1,36.4,35.6,21.5,-3.3,-4.99,-4.29,0.17,-0.83,0.45,-4.13
78,1341,富林-KY,57.6,0.0,0.0,07/08,0.0,26.8,40.6,35.6,8.67,3.03,10.1,5.28,1.42,0.39,,5.43
79,009817,國泰日本不動產,9.04,-0.11,-1.2,07/08,23.2,53.5,43.8,35.4,46.6,38.0,32.3,,,,,
80,00958B,永豐ESG銀行債15+,9.35,-0.09,-0.95,07/08,16.2,-5.79,30.3,34.9,70.7,55.1,49.8,47.7,39.3,,,48.0
81,00940,元大台灣價值高息,12.59,0.07,0.56,07/08,27.2,22.9,21.3,34.6,41.3,44.8,68.9,66.6,65.8,,,67.0
82,9911,櫻花,83.3,-0.9,-1.07,07/08,-34.7,-6.83,21.8,34.6,23.6,14.4,4.5,3.53,-0.01,0.27,1.1,3.2
83,2101,南港,33.7,-0.4,-1.17,07/08,-12.8,28.1,34.1,34.4,20.6,12.8,8.28,3.88,1.41,0.03,0.22,3.56
84,00896,中信綠能及電動車,27.28,-0.08,-0.29,07/08,4.68,-17.2,13.6,34.4,18.2,-21.8,-23.1,-19.4,-16.4,-7.14,,-14.0
85,006206,元大上證50,37.66,0.26,0.7,07/08,55.4,45.7,36.0,34.4,49.3,47.1,48.4,35.5,34.4,8.89,12.8,35.7
86,2608,嘉里大榮,29.4,0.2,0.68,07/08,19.7,26.5,29.6,34.4,21.4,2.69,-8.72,-13.6,-13.0,-4.53,-1.41,-13.6
87,1907,永豐餘,27.85,-0.5,-1.76,07/08,-22.9,-13.3,19.8,34.3,24.0,9.75,3.26,0.07,1.18,-4.08,-0.22,-0.21
88,6281,全國電,51.5,-0.4,-0.77,07/08,-6.13,-3.07,9.43,34.3,15.2,5.33,4.06,0.42,-1.09,0.38,-4.93,0.52
89,2834,臺企銀,18.25,0.15,0.83,07/08,6.75,23.4,28.0,34.1,15.4,19.5,6.59,-4.57,0.77,-0.63,-0.45,-4.57
90,8462,柏文,156.0,1.0,0.65,07/08,10.0,24.7,29.5,34.0,36.5,13.4,3.7,3.3,2.4,0.1,0.12,3.86
91,00710B,復華彭博非投等債,19.11,0.0,0.0,07/08,17.0,47.3,42.7,34.0,25.9,8.5,16.1,16.7,32.6,29.8,,49.6
92,1216,統一,78.6,0.6,0.77,07/08,26.8,24.1,32.0,33.8,24.8,17.3,4.46,-2.9,-2.86,1.43,-2.59,-3.94
93,8927,北基,22.1,0.05,0.23,07/08,47.1,37.6,39.7,33.8,23.1,21.5,4.83,3.89,1.3,0.47,0.25,2.64
94,2397,友通,59.5,-0.6,-1.0,07/08,7.11,18.8,24.8,33.6,18.9,14.7,11.1,9.01,0.32,0.57,-0.33,9.16
95,1722,台肥,48.05,-0.1,-0.21,07/08,-5.31,-3.74,22.7,33.6,22.3,20.9,0.86,-1.68,-3.89,-2.65,-2.26,-2.18
96,020038,元大ESG配息N,14.3,-0.12,-0.83,07/08,100.0,100.0,100.0,33.3,58.8,78.4,47.2,49.9,57.4,3.47,,51.0
97,4438,廣越,61.2,-1.3,-2.08,07/08,-19.9,17.9,24.8,33.1,26.2,12.2,1.41,-2.38,-1.09,-2.48,,-2.47
98,6577,勁豐,79.9,3.6,4.72,07/08,43.0,47.3,37.7,33.1,21.9,1.67,2.15,0.26,-1.31,-1.29,,0.14
99,009812,野村日本東證,12.54,-0.08,-0.63,07/08,-12.4,2.23,15.4,32.8,40.1,40.0,34.1,-3.94,,,,-4.12
100,2897,王道銀行,10.6,0.05,0.47,07/08,20.5,29.0,28.4,32.8,13.0,23.4,22.4,15.9,6.87,0.76,,14.5
101,2908,特力,21.7,0.5,2.36,07/08,76.4,24.6,21.1,32.7,24.2,4.21,7.68,1.88,2.7,-1.65,-3.78,1.45
102,4974,亞泰,70.0,0.0,0.0,07/08,5.67,1.21,16.2,32.7,10.7,-2.06,2.89,-1.45,-3.25,-0.52,0.0,-1.09
103,00640L,富邦日本正2,105.7,-1.5,-1.4,07/08,-6.34,16.5,25.5,32.6,15.7,11.4,25.9,3.36,4.14,1.63,2.15,3.42
104,4104,佳醫,69.3,-0.2,-0.29,07/08,12.6,23.2,27.4,32.5,24.4,9.58,-5.09,-5.9,-6.16,-5.04,-0.83,-5.58
105,00999A,主動野村臺灣高息,10.63,-0.1,-0.93,07/08,0.7,11.5,14.9,32.4,35.4,37.6,,,,,,
106,6811,宏碁資訊,223.0,3.0,1.36,07/08,47.5,39.3,37.4,32.4,0.29,-2.96,2.88,-0.95,-2.1,-0.12,,-1.15
107,009801,中信美國創新科技,12.19,-0.08,-0.65,07/08,33.1,25.8,25.6,32.1,33.9,24.1,44.4,36.0,26.4,,,35.6
108,2201,裕隆,28.5,-0.45,-1.55,07/08,-10.6,12.7,26.0,31.9,17.7,10.4,-0.08,-2.78,-2.61,-2.36,-0.69,-3.92
