排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
1201,5474,聰泰,櫃,161.0,-0.5,-0.31,279,08/17,-59,0,0,-59,1.57,4.0,－・－
1202,00995A,主動中信台灣卓越,市,17.66,0.09,0.51,3137,08/17,1082,0,783,1865,11.6,4.0,＋・＋
1203,2023,燁輝,市,13.75,0.1,0.73,470,08/17,206,0,-28,178,72.9,4.0,＋・－
1204,2247,汎德永業,市,223.5,2.5,1.13,42,08/17,21,0,1,22,3.2,4.0,＋・＋
1205,6016,康和證,櫃,19.8,-0.35,-1.74,3168,08/17,-667,0,0,-667,27.1,4.0,－・・
1206,3306,鼎天,櫃,44.5,-0.05,-0.11,26,08/17,10,0,0,10,1.99,3.9,＋・＋
1207,9940,信義,市,20.9,0.05,0.24,191,08/17,25,0,5,30,29.0,3.9,＋・＋
1208,2230,泰茂,櫃,24.8,-0.15,-0.6,49,08/17,5,0,0,5,2.67,3.9,＋・－
1209,3025,星通,市,57.8,1.2,2.12,242,08/17,-14,0,50,35,2.22,3.9,－・＋
1210,5222,全訊,市,120.0,-3.0,-2.44,276,08/17,-86,0,-2,-88,3.58,3.9,－・－
1211,6136,富爾特,市,25.0,0.0,0.0,131,08/17,-14,0,0,-14,4.53,3.9,－・・
1212,3535,晶彩科,市,92.3,0.3,0.33,320,08/17,63,0,15,78,3.09,3.9,＋・＋
1213,6191,精成科,市,85.8,0.0,0.0,1591,08/17,320,195,-4,510,19.5,3.9,＋＋－
1214,2231,為升,市,98.0,-3.5,-3.45,669,08/17,-44,0,9,-35,5.3,3.9,－・＋
1215,1336,台翰,櫃,18.0,0.35,1.98,3022,08/17,-315,0,6,-309,3.01,3.9,－・＋
1216,2546,根基,市,105.0,5.2,5.21,629,08/17,342,0,-2,340,5.05,3.9,＋・－
1217,6585,鼎基,市,120.0,2.5,2.13,252,08/17,38,0,0,38,2.79,3.9,＋・＋
1218,6606,建德工業,市,27.1,0.0,0.0,99,08/17,-31,0,13,-18,4.26,3.9,－・＋
