排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,6805,富世達,1755.0,85.0,5.09,08/10,0.95,1.45,2.22,4.02,4.22,4.63,0.68,-3.56,-5.94,,,-7.56
2,3211,順達,370.0,31.5,9.31,08/10,1.93,3.36,3.27,3.07,1.73,2.92,-0.09,-4.94,-11.8,14.0,14.0,-8.77
3,1815,富喬,89.1,3.2,3.73,08/10,1.14,1.14,1.22,2.55,2.31,2.24,2.4,0.06,1.5,2.74,0.94,-0.09
4,00980A,主動野村臺灣優選,24.09,0.52,2.21,08/10,0.1,0.18,0.43,2.53,8.23,8.23,8.23,8.23,8.23,,,8.23
5,8996,高力,1075.0,30.0,2.87,08/10,0.22,0.5,0.63,2.23,1.35,1.04,3.35,4.18,7.65,4.21,3.61,4.94
6,00709,富邦歐洲,41.75,0.3,0.72,08/10,0.52,1.03,1.03,1.52,2.37,4.56,4.56,4.56,4.56,4.56,,4.56
7,6274,台燿,1460.0,20.0,1.39,08/10,0.0,0.17,0.79,1.15,0.94,-0.16,3.67,-2.59,4.06,9.69,8.43,-4.43
8,2337,旺宏,133.5,12.0,9.88,08/10,0.45,0.4,0.66,1.13,0.93,0.72,-0.49,-2.48,2.11,0.79,5.79,-0.33
9,009814,富邦標普500,11.63,0.1,0.87,08/10,0.55,1.1,1.1,1.1,1.76,4.7,4.7,4.7,,,,4.7
10,3264,欣銓,222.5,15.0,7.23,08/10,0.38,0.7,0.99,1.01,1.12,1.4,-5.45,-3.28,1.29,10.9,14.2,2.35
11,8021,尖點,434.5,39.5,10.0,08/10,0.22,0.4,0.91,0.87,0.79,2.09,1.71,-0.89,3.91,-0.4,-0.5,2.83
12,6213,聯茂,427.5,38.5,9.9,08/10,0.06,0.35,0.84,0.87,0.48,1.15,3.09,3.58,2.34,3.49,3.23,3.2
13,3081,聯亞,2535.0,230.0,9.98,08/10,0.28,0.67,0.88,0.86,1.33,2.25,-0.85,0.58,4.83,13.2,12.2,2.78
