排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,00689R,國泰20年美債反1,22.9,0.19,0.84,08/07,89.3,92.6,96.9,96.6,72.9,52.7,31.9,20.7,13.3,5.47,,18.8
2,2035,唐榮,27.0,0.0,0.0,08/07,,90.3,87.7,16.3,13.0,2.19,17.6,13.0,10.7,6.89,4.48,14.9
3,9925,新保,40.05,0.0,0.0,08/07,88.7,84.7,86.9,79.1,51.8,39.2,39.0,33.6,23.0,8.4,2.87,31.2
4,00793B,群益AAA-A醫療債,30.58,0.0,0.0,08/07,,0.0,86.1,39.0,54.7,41.5,3.57,3.39,2.25,1.25,,3.25
5,00856B,永豐1-3年美公債,38.02,0.02,0.05,08/07,0.0,0.0,83.4,82.6,75.2,61.1,36.2,27.5,13.3,2.26,,24.2
6,2207,和泰車,516.0,0.0,0.0,08/07,83.1,76.9,81.3,74.8,52.4,51.8,52.9,57.6,61.8,66.1,60.5,58.6
7,1712,興農,38.95,0.3,0.78,08/07,53.0,67.9,77.8,74.4,57.7,55.3,54.4,47.2,44.8,36.9,24.8,45.2
8,2633,台灣高鐵,25.8,0.0,0.0,08/07,58.1,75.2,76.9,65.8,49.2,46.4,75.1,72.8,69.0,58.2,,72.0
9,2501,國建,22.05,0.05,0.23,08/07,59.6,75.1,75.8,59.0,62.6,51.8,40.7,37.6,35.9,29.9,27.9,37.3
10,00903,富邦元宇宙,21.44,0.02,0.09,08/07,1.21,68.8,75.4,59.4,24.9,22.6,18.9,15.4,9.64,7.03,,14.7
11,2548,華固,94.4,-0.9,-0.94,08/07,84.2,68.1,75.2,72.5,66.6,63.4,47.6,41.0,37.7,37.3,35.1,40.6
12,2812,台中銀,18.65,0.15,0.81,08/07,56.6,74.3,74.2,66.3,47.8,41.0,37.3,38.0,38.9,34.8,25.7,39.1
13,2834,臺企銀,16.5,-0.05,-0.3,08/07,71.6,76.0,74.2,65.8,50.8,52.3,43.8,47.6,44.7,39.1,34.1,48.1
14,2892,第一金,35.55,0.05,0.14,08/07,74.6,77.4,72.5,72.8,62.4,59.6,59.0,58.4,55.3,53.6,46.9,58.7
15,2704,國賓,45.85,0.25,0.55,08/07,62.7,80.0,72.2,69.1,58.4,53.2,50.4,49.2,54.5,34.9,24.8,49.4
16,2538,基泰,9.16,0.01,0.11,08/07,43.0,69.6,71.9,74.8,47.8,47.1,32.9,26.5,29.8,27.0,20.0,27.2
17,6469,大樹,70.1,-0.1,-0.14,08/07,71.9,73.0,70.9,61.4,51.4,38.6,31.8,37.2,35.0,31.9,26.4,36.5
18,00986B,FT金融債10+,9.72,-0.03,-0.31,08/07,87.9,70.5,70.5,57.0,55.8,54.6,39.0,17.1,,,,9.82
19,2511,太子,8.35,0.05,0.6,08/07,48.5,62.1,70.4,63.7,43.5,36.9,31.5,34.2,40.0,37.5,26.7,34.6
20,2885,元大金,67.7,0.6,0.89,08/07,59.0,72.3,70.3,66.3,67.0,62.3,56.0,58.7,55.2,53.8,48.8,57.4
21,2880,華南金,44.4,0.35,0.79,08/07,72.4,72.7,70.2,69.2,63.2,62.0,64.5,63.9,62.2,56.9,48.6,63.4
22,8464,億豐,381.0,-1.0,-0.26,08/07,57.5,65.7,69.6,69.6,72.0,70.0,77.0,63.4,29.3,10.9,4.05,46.4
23,2886,兆豐金,50.9,0.6,1.19,08/07,67.3,73.5,69.5,69.7,59.9,56.9,64.9,59.0,56.3,51.9,48.9,58.1
24,2884,玉山金,38.15,0.2,0.53,08/07,60.7,69.2,69.0,69.2,54.0,51.1,53.0,53.4,56.8,51.9,49.9,54.0
25,2382,廣達,298.0,-4.0,-1.32,08/07,72.8,71.3,67.9,66.5,64.4,55.7,52.7,49.3,47.3,38.6,41.9,48.3
26,8404,百和興業-KY,16.2,0.05,0.31,08/07,55.2,61.4,67.8,48.8,40.6,33.3,33.8,25.2,6.71,1.6,0.93,22.3
27,9908,大台北,29.15,0.15,0.52,08/07,36.8,53.0,67.5,64.2,43.0,33.0,27.1,8.48,7.56,4.78,2.26,8.47
28,5531,鄉林,7.71,0.04,0.52,08/07,37.0,72.2,67.0,61.3,45.2,45.2,37.8,34.6,29.9,30.0,21.2,32.7
29,5871,中租-KY,109.0,0.0,0.0,08/07,62.8,68.6,66.9,65.2,47.3,47.0,59.4,56.0,52.0,58.2,55.8,53.8
30,6005,群益證,33.85,-0.7,-2.03,08/07,74.8,73.6,66.7,63.0,61.0,49.0,37.5,41.6,40.7,40.4,31.9,39.4
31,3044,健鼎,394.0,-3.5,-0.88,08/07,61.1,65.0,66.5,66.6,69.3,67.1,51.5,50.2,46.4,41.5,42.9,48.1
32,2836,高雄銀,11.85,0.05,0.42,08/07,59.9,68.0,66.4,60.5,33.7,26.8,26.0,29.4,28.4,26.8,22.6,30.5
33,00657,國泰日經225,77.65,-0.2,-0.26,08/07,92.4,76.6,66.3,13.1,18.6,21.2,14.5,11.8,5.76,4.05,4.46,9.21
34,910322,康師傅-DR,22.95,-0.25,-1.08,08/07,27.8,69.5,66.2,58.0,12.2,8.19,43.7,33.4,18.4,2.72,1.34,27.4
35,6464,台數科,78.0,0.7,0.91,08/07,59.3,72.5,66.2,60.0,9.6,12.4,10.8,13.2,9.34,10.6,10.2,13.7
36,3533,嘉澤,1910.0,-60.0,-3.05,08/07,69.9,60.9,66.1,59.3,64.2,67.0,54.0,49.6,48.5,48.9,29.4,47.4
