證券代號,證券名稱,交易別,成交價,成交股數,成交金額
3022,威強電,逐筆交易,108.00,"1,874,164","202,409,712"
1436,華友聯,配對交易,37.25,"1,500,000","55,875,000"
2059,川湖,配對交易,"12,315.00","9,000","110,835,000"
2330,台積電,配對交易,"2,443.27","6,589","16,098,706"
2330,台積電,配對交易,"2,443.22","8,411","20,549,923"
2330,台積電,配對交易,"2,436.68","8,333","20,304,854"
2330,台積電,配對交易,"2,436.65","6,667","16,245,146"
2330,台積電,配對交易,"2,421.25","20,000","48,425,000"
2330,台積電,配對交易,"2,414.21","60,000","144,852,600"
2330,台積電,配對交易,"2,397.85","48,000","115,096,800"
2368,金像電,配對交易,926.00,"41,000","37,966,000"
2408,南亞科,配對交易,489.00,"600,000","293,400,000"
2454,聯發科,配對交易,"3,910.00","5,000","19,550,000"
2506,太設,配對交易,8.57,"1,420,000","12,169,400"
2882,國泰金,配對交易,99.54,"151,000","15,030,540"
2882,國泰金,配對交易,99.53,"630,000","62,703,900"
3017,奇鋐,配對交易,"2,803.18","15,000","42,047,700"
3653,健策,配對交易,"4,065.00","14,000","56,910,000"
3711,日月光投控,配對交易,627.19,"26,600","16,683,254"
3711,日月光投控,配對交易,627.17,"42,400","26,592,008"
6177,達麗,配對交易,43.65,"655,368","28,606,813"
6285,啟碁,配對交易,256.25,"99,000","25,368,750"
6669,緯穎,配對交易,"5,924.23","6,000","35,545,380"
6669,緯穎,配對交易,"5,917.50","4,000","23,670,000"
總計,,,,"7,250,532","1,446,936,487"
