排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,8121,越峰,27.7,-1.5,-5.14,07/29,0.0,0.0,500.0,500.0,,,,,-94.7,
2,00406A,主動中信台灣收益,8.03,-0.5,-5.86,07/29,38.6,115.0,340.0,365.0,379.0,154600.0,,,,
3,7795,長廣,347.5,-22.5,-6.08,07/29,0.0,33.3,33.3,140.0,,,,,,
4,3152,璟德,212.5,-6.0,-2.75,07/29,17.0,96.4,112.0,139.0,686.0,,-96.7,-97.6,-90.6,-96.7
5,00741B,富邦全球非投等債,38.0,0.12,0.32,07/29,30.6,32.1,131.0,131.0,131.0,131.0,131.0,-0.89,-69.3,-0.89
6,2425,承啟,44.15,0.85,1.96,07/29,13.3,34.0,66.5,115.0,68.6,62.3,23.8,-25.2,-50.2,-40.5
7,6139,亞翔,671.0,-33.0,-4.69,07/29,16.4,39.7,73.0,110.0,189.0,347.0,330.0,184.0,73.0,217.0
8,4442,竣邦-KY,62.1,-0.4,-0.64,07/29,1.32,18.5,63.8,103.0,97.4,103.0,92.5,16.7,1000.0,48.1
9,6830,汎銓,337.0,-37.0,-9.89,07/29,6.99,24.6,32.1,97.9,62.2,40.1,26.6,70.1,18.4,14.9
10,00947,台新臺灣IC設計,28.33,-2.22,-7.27,07/29,29.1,70.4,76.0,76.0,76.0,51.7,20.8,68.3,-37.9,83.5
11,7709,榮田,66.5,1.5,2.31,07/29,1.07,6.78,10.5,70.3,65.8,152.0,94.8,,,
12,5351,鈺創,70.1,-5.2,-6.91,07/29,-1.72,19.6,32.0,70.1,76.0,120.0,-23.6,54.2,-21.6,-18.8
13,6446,藥華藥,1080.0,-35.0,-3.14,07/29,33.0,35.0,53.5,69.6,52.5,154.0,-7.42,-61.6,-71.7,-77.3
14,5210,寶碩,28.45,-0.3,-1.04,07/29,39.1,40.2,45.9,67.9,76.2,192.0,,,,
15,7769,鴻勁,5175.0,-575.0,-10.0,07/29,23.1,29.8,31.3,66.2,54.1,-22.5,-36.6,,,
