排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,4442,竣邦-KY,62.1,-0.4,-0.64,1503,07/29,12671.0,9833.0,11075.0,6777.0,5159.0,4867.0,3625.0,548.0,,851.0
2,00865B,國泰US短期公債,49.47,-0.01,-0.02,5534,07/29,115.0,138.0,8067.0,1125.0,,,-33.4,4800.0,,1650.0
3,00967B,元大優息美債,9.22,0.02,0.22,1925,07/29,4020.0,4020.0,4020.0,4020.0,4020.0,3333.0,4020.0,796.0,14.4,2475.0
4,00859B,群益0-1年美債,41.66,-0.02,-0.05,2539,07/29,825.0,1750.0,1750.0,1750.0,825.0,-30.2,640.0,,,164.0
5,00908,富邦入息REITs+,15.8,0.12,0.77,446,07/29,0.0,0.0,900.0,900.0,,,,,42.9,900.0
6,6722,輝創,33.25,-0.35,-1.04,122,07/29,107.0,343.0,675.0,,,,,,,
7,00921,兆豐龍頭等權重,21.8,-0.37,-1.67,278,07/29,500.0,500.0,500.0,500.0,500.0,-66.7,,-76.0,-90.3,-84.6
8,00972,野村日本動能高息,21.43,0.43,2.05,228,07/29,500.0,500.0,500.0,500.0,300.0,300.0,9.09,,-88.8,-52.0
9,009807,台新標普科技精選,15.82,-0.25,-1.56,178,07/29,400.0,400.0,400.0,400.0,400.0,100.0,650.0,-6.25,7.14,-16.7
10,7631,聚賢研發-創,130.0,-2.0,-1.52,146,07/29,50.0,148.0,307.0,,,,,,,
11,6272,驊陞,24.9,-0.7,-2.73,400,07/29,111.0,244.0,304.0,389.0,389.0,,,,,
12,00719B,元大美債1-3,31.48,0.02,0.06,9003,07/29,178.0,212.0,302.0,350.0,369.0,168.0,116.0,204.0,118.0,65.4
13,00682U,期元大美元指數,20.89,0.11,0.53,35,07/29,267.0,267.0,267.0,267.0,267.0,267.0,633.0,2100.0,83.3,633.0
14,2412,中華電,140.5,-0.5,-0.35,36601,07/29,103.0,220.0,204.0,209.0,779.0,1650.0,2205.0,1456.0,882.0,988.0
15,00741B,富邦全球非投等債,38.0,0.12,0.32,295,07/29,50.0,50.0,200.0,-50.0,-70.0,-70.0,-70.0,-85.0,-72.7,-81.2
16,3045,台灣大,113.5,-0.5,-0.44,16272,07/29,175.0,123.0,150.0,100.0,33.0,139.0,64.8,-55.5,-16.6,18.9
17,00952,凱基台灣AI50,16.2,-0.5,-2.99,5068,07/29,118.0,117.0,122.0,126.0,206.0,295.0,492.0,687.0,502.0,727.0
