排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,2105,正新,29.65,-0.05,-0.17,38483,06/18,2.85,,,20860.0,7962.0,,52300.0,2658.0,5416.0,2130.0
2,3450,聯鈞,565.0,51.0,9.92,15585,06/18,93.3,,,14300.0,-50.4,-64.4,32.7,-49.8,,-63.2
3,3528,安馳,110.5,-12.0,-9.8,3311,06/18,1412.0,1412.0,1513.0,7967.0,1917.0,,,868.0,53.2,796.0
4,2329,華泰,55.6,1.3,2.39,18366,06/18,7.51,6.02,6.02,7533.0,302.0,-40.4,-21.8,-77.5,-60.7,-72.7
5,2890,永豐金,39.8,3.45,9.49,148015,06/18,2.99,16.4,16.4,3633.0,4878.0,3973.0,1393.0,109.0,19.1,273.0
6,1605,華新,39.0,0.3,0.78,61750,06/18,2.25,-15.6,72.7,3535.0,73.5,232.0,,-37.3,-88.6,-41.2
7,1504,東元,70.0,1.3,1.89,19762,06/18,12.9,,,3400.0,-96.0,-57.8,-47.8,-95.2,,-94.2
8,2243,宏旭-KY,51.7,4.7,10.0,1615,06/18,19.7,84.8,405.0,3350.0,10250.0,,,,4040.0,
9,4716,大立,18.25,1.05,6.1,2698,06/18,4250.0,8600.0,1.16,2800.0,-25.6,149.0,16.0,-76.4,8600.0,-65.5
10,6199,天品,101.0,8.8,9.54,1865,06/18,2683.0,-46.8,1013.0,2683.0,3240.0,3240.0,2683.0,2683.0,,3240.0
11,1905,華紙,17.1,1.55,9.97,44217,06/18,35.5,1441.0,3228.0,2673.0,173.0,10300.0,41500.0,4522.0,1633.0,5100.0
12,4749,新應材,991.0,51.0,5.43,1541,06/18,100.0,80.0,200.0,1700.0,500.0,-85.4,-82.4,-78.3,,-83.5
13,6147,頎邦,252.0,22.5,9.8,26331,06/18,64.8,,,1680.0,-91.0,-90.0,187.0,456.0,424.0,287.0
14,7712,博盛半導體,184.5,16.5,9.82,3602,06/18,250.0,3400.0,3400.0,1650.0,1650.0,1067.0,1650.0,,,483.0
