排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 100張 以下 (%),100張 以下 增減,持股 200張 以下 (%),200張 以下 增減,持股 400張 以下 (%),400張 以下 增減,持股 600張 以下 (%),600張 以下 增減
1801,2887I,台新新光辛特,9.51,0.0,0.0,26W33,08/14,18.5,-0.06,22.4,-0.06,26.5,-0.04,29.2,-0.05
1802,2204,中華,52.5,1.3,2.54,26W33,08/14,22.1,0.14,24.6,0.19,26.5,0.34,27.4,0.43
1803,2303,聯電,121.0,-3.5,-2.81,26W33,08/14,22.8,0.22,24.7,0.25,26.4,0.25,27.4,0.27
1804,5529,鉅陞,21.1,-0.25,-1.17,26W33,08/14,15.7,0.14,20.3,0.11,26.4,0.57,28.6,0.0
1805,1713,國化,45.45,-0.55,-1.2,26W33,08/14,16.6,-0.1,21.1,-0.11,26.4,-0.11,30.0,-0.06
1806,2477,美隆電,21.05,-0.35,-1.64,26W33,08/14,20.6,-0.12,23.4,-0.08,26.4,0.25,28.8,-0.02
1807,2739,寒舍,36.2,0.4,1.12,26W33,08/14,20.9,0.11,24.5,-0.19,26.4,0.04,27.9,0.04
1808,2612,中航,53.8,0.1,0.19,26W33,08/14,21.5,-0.07,24.5,-0.03,26.3,0.1,27.0,0.07
1809,2702,華園,12.25,-0.15,-1.21,26W33,08/14,21.0,-0.07,24.1,0.0,26.3,0.0,26.5,0.0
1810,4558,寶緯,17.9,-0.1,-0.56,26W33,08/14,15.9,-0.1,19.1,0.26,26.2,-0.85,40.1,-0.05
1811,2640,大車隊,150.5,2.5,1.69,26W33,08/14,14.2,0.0,17.8,0.0,26.2,0.0,32.5,0.0
1812,6971,惠民實業,25.5,0.2,0.79,26W33,08/14,20.7,0.13,24.1,-0.01,26.2,0.0,32.1,0.0
1813,9905,大華,21.4,-0.05,-0.23,26W33,08/14,20.7,-0.01,22.9,-0.04,26.0,0.01,27.3,0.01
1814,6949,沛爾生醫-創,1070.0,50.0,4.9,26W33,08/14,12.2,-0.35,17.5,-0.25,26.0,-0.54,30.3,-0.84
1815,6577,勁豐,78.3,-1.2,-1.51,26W33,08/14,20.7,-0.05,22.8,-0.36,26.0,0.0,27.7,0.0
1816,8162,微矽電子-創,59.6,0.1,0.17,26W33,08/14,17.5,-0.23,22.3,0.17,26.0,-0.02,30.3,-0.01
1817,2385,群光,107.5,1.5,1.42,26W33,08/14,19.9,0.31,22.5,0.24,25.9,0.22,28.6,0.62
1818,4113,聯上,14.9,0.05,0.34,26W33,08/14,15.8,0.06,21.2,0.4,25.9,0.43,30.0,-0.05
1819,6870,騰雲,266.0,4.5,1.72,26W33,08/14,16.2,-0.12,18.5,-0.13,25.9,-0.15,36.6,-0.02
1820,6624,萬年清,40.4,0.0,0.0,26W33,08/14,15.8,-0.02,19.9,-0.02,25.9,0.97,30.1,3.18
1821,6877,鏵友益,125.0,-3.5,-2.72,26W33,08/14,16.0,-0.18,20.6,-0.16,25.9,-0.16,30.7,-0.16
1822,2454,聯發科,4210.0,-15.0,-0.36,26W33,08/14,15.2,-0.19,19.9,-0.18,25.9,-0.08,30.2,-0.02
1823,9907,統一實,14.85,-0.15,-1.0,26W33,08/14,18.6,-0.07,22.2,-0.09,25.8,-0.15,27.7,-0.18
1824,7753,星亞,37.5,0.0,0.0,26W33,08/14,18.4,-0.41,22.1,0.0,25.8,0.0,27.5,0.0
1825,6730,常廣,33.3,-0.7,-2.06,26W33,08/14,14.0,0.1,19.4,-0.01,25.8,-0.01,31.5,0.0
1826,6449,鈺邦,233.5,-14.5,-5.85,26W33,08/14,18.8,0.49,21.4,0.69,25.8,-0.3,29.6,-0.33
1827,6614,資拓宏宇,36.05,0.05,0.14,26W33,08/14,19.4,-0.41,22.8,0.0,25.7,0.01,26.3,0.01
1828,6791,虎門科技,101.0,-1.0,-0.98,26W33,08/14,19.6,0.0,22.7,0.0,25.7,0.0,36.0,0.0
1829,00695B,富邦美債7-10,35.16,-0.07,-0.2,26W33,08/14,22.1,0.57,24.1,0.73,25.7,0.92,30.1,2.8
1830,3189,景碩,862.0,11.0,1.29,26W33,08/14,19.9,0.13,22.1,0.0,25.7,-0.04,28.4,0.19
1831,6582,申豐,31.8,0.25,0.79,26W33,08/14,20.1,-0.02,23.4,-0.01,25.7,0.0,25.7,0.0
1832,1301,台塑,60.0,2.5,4.35,26W33,08/14,21.2,-0.03,23.6,-0.02,25.7,-0.05,26.8,-0.12
1833,7734,印能科技,3090.0,-160.0,-4.92,26W33,08/14,17.1,0.42,20.5,0.46,25.6,0.46,27.0,0.46
1834,5205,中茂,21.9,0.2,0.92,26W33,08/14,17.3,0.0,23.8,0.0,25.5,0.0,28.7,0.0
1835,1906,寶隆,11.3,-0.15,-1.31,26W33,08/14,19.7,-0.09,22.4,-0.27,25.5,0.02,26.6,0.02
1836,2356,英業達,69.9,1.1,1.6,26W33,08/14,22.1,-0.88,23.9,-0.9,25.5,-0.94,26.9,-0.93
1837,7770,君曜,39.75,0.0,0.0,26W33,08/14,14.2,0.01,18.9,0.0,25.5,0.0,34.9,0.0
1838,5880,合庫金,24.2,0.0,0.0,26W33,08/14,17.2,0.18,21.5,0.19,25.5,0.22,27.5,0.24
1839,1806,冠軍,7.98,0.01,0.13,26W33,08/14,20.9,0.09,23.1,-0.02,25.5,0.0,27.1,0.04
1840,2926,誠品生活,30.0,-0.35,-1.15,26W33,08/14,15.1,-0.01,20.3,-0.01,25.5,0.03,29.8,-0.03
1841,2379,瑞昱,721.0,-37.0,-4.88,26W33,08/14,13.6,0.04,18.2,-0.13,25.5,0.22,31.7,0.18
1842,6221,晉泰,22.15,0.0,0.0,26W33,08/14,18.9,0.12,22.5,0.01,25.5,0.26,26.3,0.0
1843,2357,華碩,996.0,59.0,6.3,26W33,08/14,17.7,-0.6,21.2,-0.59,25.4,-0.53,29.0,-0.69
1844,2538,基泰,9.11,-0.03,-0.33,26W33,08/14,15.9,0.07,20.2,0.11,25.4,0.32,28.7,0.37
1845,2109,華豐,14.7,-0.05,-0.34,26W33,08/14,16.7,-0.05,20.5,0.06,25.3,0.0,28.9,0.0
1846,1773,勝一,157.5,-3.0,-1.87,26W33,08/14,18.2,0.0,22.4,0.03,25.3,0.22,28.5,-0.32
1847,4764,雙鍵,232.0,-13.0,-5.31,26W33,08/14,15.8,0.46,19.1,-0.61,25.3,0.68,28.5,1.18
1848,7743,金利食安,20.8,-0.05,-0.24,26W33,08/14,12.5,0.0,18.8,0.0,25.3,0.0,32.1,0.0
1849,1457,宜進,14.35,-0.2,-1.37,26W33,08/14,17.6,-0.09,20.8,-0.18,25.2,-0.02,27.8,-0.02
1850,8426,紅木-KY,21.35,-0.1,-0.47,26W33,08/14,18.2,-0.01,20.8,-0.01,25.2,0.0,25.2,0.0
1851,2072,世紀風電,152.5,1.0,0.66,26W33,08/14,17.1,-0.16,20.8,0.17,25.1,0.15,26.6,0.15
1852,6919,康霈*,104.0,0.0,0.0,26W33,08/14,16.5,-0.06,20.4,-0.01,25.0,-0.05,27.7,-0.12
1853,1605,華新,39.05,-0.25,-0.64,26W33,08/14,20.9,-1.82,23.0,-2.01,25.0,-2.09,26.1,-2.17
1854,2504,國產,30.45,-0.7,-2.25,26W33,08/14,18.2,0.03,21.8,-0.03,25.0,-0.03,27.2,-0.03
1855,6671,三能-KY,22.5,-0.4,-1.75,26W33,08/14,13.7,0.0,18.5,0.0,25.0,0.0,35.7,0.0
1856,4556,旭然,85.4,-5.5,-6.05,26W33,08/14,20.5,0.88,23.3,0.3,24.9,-0.19,24.9,-0.19
1857,9928,中視,18.6,0.2,1.09,26W33,08/14,17.9,0.02,20.3,0.02,24.9,-0.59,28.9,0.0
1858,2845,遠東銀,13.2,0.0,0.0,26W33,08/14,16.0,-0.03,20.6,0.02,24.9,0.03,27.0,-0.01
1859,2887,台新新光金,37.75,1.55,4.28,26W33,08/14,17.5,-0.06,21.4,-0.06,24.8,-0.07,26.7,-0.08
1860,2073,雄順,26.75,1.15,4.49,26W33,08/14,10.4,0.0,14.6,0.0,24.8,0.0,32.7,0.0
1861,5438,東友,17.15,0.25,1.48,26W33,08/14,19.7,-0.03,21.4,-0.04,24.8,0.0,25.6,0.0
1862,00751B,元大AAA至A公司債,30.67,-0.05,-0.16,26W33,08/14,16.9,0.0,21.6,0.0,24.8,0.01,26.2,0.02
1863,7839,達人網,45.8,0.05,0.11,26W33,08/14,12.9,0.02,18.9,0.14,24.7,0.14,35.2,0.0
1864,6757,台灣虎航,54.8,0.4,0.74,26W33,08/14,22.4,0.6,23.3,0.44,24.7,0.59,25.8,0.47
1865,1339,昭輝,46.35,0.25,0.54,26W33,08/14,20.8,-0.14,23.1,-0.3,24.7,-0.09,25.3,-0.03
1866,3168,眾福科,41.7,-0.15,-0.36,26W33,08/14,15.5,-0.01,17.8,-0.01,24.6,-0.01,27.4,0.0
1867,6863,永道-KY,108.0,-4.5,-4.0,26W33,08/14,17.2,-0.11,20.2,-0.12,24.5,0.17,26.6,0.83
1868,4127,天良,83.3,0.3,0.36,26W33,08/14,16.0,-0.15,21.0,0.21,24.5,0.12,28.9,0.0
1869,6584,南俊國際,605.0,8.0,1.34,26W33,08/14,17.5,0.68,21.6,0.79,24.5,2.23,30.5,0.27
1870,4442,竣邦-KY,52.7,-0.8,-1.5,26W33,08/14,12.1,-0.14,14.5,-0.13,24.5,0.0,30.5,0.0
1871,1233,天仁,27.8,0.2,0.72,26W33,08/14,13.1,-0.02,18.1,-0.06,24.5,-0.06,28.6,-0.06
1872,7780,大研生醫*,16.6,-0.1,-0.6,26W33,08/14,21.2,0.0,22.8,0.01,24.4,0.01,25.3,-0.07
1873,5344,立衛,13.85,0.05,0.36,26W33,08/14,21.3,-0.2,23.5,0.0,24.4,0.0,25.7,0.0
1874,6177,達麗,47.75,0.4,0.84,26W33,08/14,16.4,0.35,20.5,0.16,24.4,-0.05,26.9,-0.09
1875,1535,中宇,45.9,-0.25,-0.54,26W33,08/14,21.3,0.01,22.8,0.0,24.4,0.01,24.8,0.01
1876,3188,鑫龍騰,23.3,0.0,0.0,26W33,08/14,15.9,0.0,20.3,-0.04,24.4,-0.03,28.1,-0.02
1877,8478,東哥遊艇,143.5,-2.5,-1.71,26W33,08/14,19.5,0.04,21.8,0.19,24.3,0.44,24.3,0.0
1878,6967,汎瑋材料,68.8,-1.7,-2.41,26W33,08/14,17.5,0.0,20.9,0.0,24.3,0.0,37.5,0.0
1879,1453,大將,11.3,-0.1,-0.88,26W33,08/14,20.9,0.08,22.7,0.02,24.3,0.0,25.6,0.0
1880,1617,榮星,18.55,-0.05,-0.27,26W33,08/14,18.7,-0.15,21.9,-0.28,24.3,-0.21,26.3,-0.47
1881,7855,和運租車,44.05,-0.3,-0.68,26W33,08/14,20.3,19.9,22.7,22.4,24.3,23.9,26.2,25.7
1882,3037,欣興,1020.0,20.0,2.0,26W33,08/14,17.5,-0.35,20.2,-0.44,24.3,-0.33,27.1,-0.22
1883,1802,台玻,57.9,1.0,1.76,26W33,08/14,21.5,-0.15,22.9,-0.11,24.2,-0.16,24.8,-0.16
1884,2423,固緯,77.0,-0.3,-0.39,26W33,08/14,15.4,-0.12,19.1,-0.17,24.2,-0.38,27.5,-0.01
1885,4585,達明,305.5,-4.0,-1.29,26W33,08/14,21.5,-0.13,23.6,0.0,24.1,0.0,24.7,0.0
1886,2606,裕民,66.3,0.8,1.22,26W33,08/14,19.7,-0.4,21.6,-0.45,24.1,-0.36,25.4,-0.31
1887,7782,光速火箭,25.8,0.2,0.78,26W33,08/14,17.6,0.0,21.1,0.0,24.1,0.0,24.1,0.0
1888,00933B,國泰10Y+金融債,15.86,-0.04,-0.25,26W33,08/14,16.1,0.03,20.6,0.12,24.1,0.23,25.7,0.26
1889,5607,遠雄港,51.4,-0.8,-1.53,26W33,08/14,17.3,-0.27,20.4,-0.27,24.1,0.05,27.5,-0.05
1890,8032,光菱,36.85,-0.2,-0.54,26W33,08/14,20.3,0.24,22.8,0.0,24.0,0.0,25.8,0.0
1891,1413,宏洲,9.44,-0.02,-0.21,26W33,08/14,15.3,0.07,19.2,0.0,24.0,0.0,26.2,0.0
1892,1530,亞崴,29.1,0.05,0.17,26W33,08/14,20.3,-0.07,22.4,0.13,24.0,-0.09,27.4,0.0
1893,3313,斐成,10.2,-0.05,-0.49,26W33,08/14,18.7,0.06,21.5,0.15,24.0,0.0,24.7,0.0
1894,2855,統一證,47.4,0.05,0.11,26W33,08/14,16.4,-0.16,20.2,-0.17,24.0,-0.19,26.4,-0.29
1895,7750,新代,2355.0,-5.0,-0.21,26W33,08/14,12.2,0.09,16.6,0.14,23.9,1.2,33.6,-0.05
1896,1436,華友聯,36.55,-0.65,-1.75,26W33,08/14,19.0,-0.33,21.6,-0.21,23.9,-0.05,25.4,-0.05
1897,4131,浩泰,32.2,0.0,0.0,26W33,08/14,13.1,-0.06,17.1,-0.02,23.9,-0.02,26.2,0.0
1898,2939,永邑-KY,20.0,0.6,3.09,26W33,08/14,13.6,-0.1,18.1,-0.1,23.8,-0.1,28.1,-0.1
1899,6936,永鴻生技,32.05,-0.05,-0.16,26W33,08/14,18.0,0.01,21.5,0.01,23.8,0.01,26.0,0.02
1900,1410,南染,25.85,-0.15,-0.58,26W33,08/14,13.7,0.0,16.1,0.0,23.8,0.0,26.6,0.0
1901,4609,唐鋒,4.96,0.18,3.77,26W33,08/14,12.3,-0.01,16.7,-0.01,23.8,-0.01,29.1,-0.01
1902,1475,業旺,25.2,-0.75,-2.89,26W33,08/14,11.2,0.04,16.5,0.04,23.7,0.0,26.7,0.0
1903,3093,港建*,47.0,-2.25,-4.57,26W33,08/14,19.2,0.01,21.7,0.05,23.7,-0.05,25.3,-0.02
1904,7820,立盈,120.0,-2.0,-1.64,26W33,08/14,17.9,-0.16,20.2,-0.16,23.6,-0.17,24.7,-0.15
1905,4154,樂威科-KY,12.2,-0.6,-4.69,26W33,08/14,11.5,0.02,17.0,0.0,23.4,0.0,30.9,0.0
1906,2545,皇翔,33.55,-0.9,-2.61,26W33,08/14,18.4,-0.06,21.2,-0.09,23.4,-0.17,24.9,-0.05
1907,00931B,統一美債20年,13.14,-0.03,-0.23,26W33,08/14,17.9,-0.15,21.3,-0.13,23.4,-0.16,24.3,-0.2
1908,2033,佳大,22.6,2.0,9.71,26W33,08/14,14.8,-2.45,17.9,-2.14,23.4,-2.98,28.7,-1.33
1909,4153,鈺緯,33.0,0.2,0.61,26W33,08/14,17.8,-0.05,20.7,-0.04,23.4,-0.04,25.2,-0.04
1910,2608,嘉里大榮,28.5,-0.05,-0.18,26W33,08/14,18.9,0.12,20.8,0.19,23.4,0.12,25.1,0.49
1911,8069,元太,165.5,-5.5,-3.22,26W33,08/14,16.1,0.81,19.4,1.11,23.4,0.95,26.9,0.92
1912,9917,中保科,107.5,0.0,0.0,26W33,08/14,16.9,0.07,19.6,0.08,23.3,-0.15,25.2,-0.03
1913,2247,汎德永業,221.0,-3.5,-1.56,26W33,08/14,18.6,0.32,21.3,-0.22,23.3,0.0,25.5,0.0
1914,6843,進典,39.4,-0.1,-0.25,26W33,08/14,18.3,0.0,21.6,0.0,23.3,0.0,25.0,0.0
1915,3296,勝德,23.5,-0.2,-0.84,26W33,08/14,15.6,-0.01,18.0,-0.01,23.3,0.0,25.4,0.0
1916,2007,燁興,6.98,-0.03,-0.43,26W33,08/14,19.3,0.02,21.4,0.0,23.2,0.0,23.7,-0.01
1917,6722,輝創,32.6,-0.2,-0.61,26W33,08/14,15.6,-0.03,19.1,0.0,23.2,0.0,24.3,0.0
1918,4406,新昕纖,10.05,0.0,0.0,26W33,08/14,9.29,-0.02,15.0,-0.03,23.1,-0.02,29.4,-0.02
1919,3171,炎洲流通,64.8,0.7,1.09,26W33,08/14,17.2,0.37,20.9,0.05,23.1,0.0,23.1,0.0
1920,1789,神隆,18.45,-0.4,-2.12,26W33,08/14,16.5,-0.13,19.6,-0.17,23.0,-0.17,24.4,-0.21
1921,1623,大東電,209.0,-5.0,-2.34,26W33,08/14,18.1,0.02,20.6,0.02,23.0,0.61,25.0,0.0
1922,6550,北極星藥業-KY,10.95,-0.15,-1.35,26W33,08/14,17.1,0.0,20.0,-0.02,22.9,-0.01,24.2,-0.01
1923,2506,太設,8.56,-0.02,-0.23,26W33,08/14,16.5,-0.01,19.3,-0.04,22.9,0.04,24.9,0.17
1924,8416,實威,169.0,-1.0,-0.59,26W33,08/14,17.1,-0.01,20.1,0.0,22.9,0.0,22.9,0.0
1925,2450,神腦,28.3,0.05,0.18,26W33,08/14,20.1,0.08,21.6,0.03,22.8,0.02,23.4,0.0
1926,1506,正道,10.2,-0.1,-0.97,26W33,08/14,14.0,-0.14,18.1,-0.08,22.8,-0.02,26.1,-0.02
1927,7744,崴寶,470.0,-16.0,-3.29,26W33,08/14,13.6,0.11,18.5,0.07,22.6,0.07,25.8,0.07
1928,2432,倚天酷碁-創,28.0,-0.15,-0.53,26W33,08/14,12.6,0.02,18.7,0.0,22.6,-0.01,25.8,-0.01
1929,2607,榮運,49.5,-0.4,-0.8,26W33,08/14,16.3,-0.16,19.1,-0.21,22.6,-0.13,25.1,0.01
1930,6183,關貿,93.8,0.7,0.75,26W33,08/14,13.8,-0.05,16.8,0.05,22.5,0.0,24.0,0.0
1931,4535,至興,28.85,-0.15,-0.52,26W33,08/14,12.8,-0.05,17.7,0.01,22.5,0.01,25.3,0.01
1932,1780,立弘,23.75,0.3,1.28,26W33,08/14,15.0,-0.19,19.0,-0.08,22.5,-0.07,28.5,-0.07
1933,2801,彰銀,23.55,0.0,0.0,26W33,08/14,14.9,0.02,19.0,0.04,22.5,0.08,24.2,0.06
1934,6556,勝品,59.1,-0.7,-1.17,26W33,08/14,14.8,1.12,16.8,1.13,22.5,1.13,27.7,1.13
1935,2237,華德動能-創,27.1,-0.25,-0.91,26W33,08/14,14.2,3.48,18.6,3.9,22.5,4.4,27.4,5.56
1936,6166,凌華,129.5,-7.5,-5.47,26W33,08/14,14.9,0.14,18.2,-0.08,22.4,-0.23,24.8,0.36
1937,8466,美吉吉-KY,16.1,-0.15,-0.92,26W33,08/14,15.0,0.06,19.2,-0.17,22.4,0.11,31.5,0.15
1938,2368,金像電,1015.0,5.0,0.5,26W33,08/14,14.6,0.77,17.8,0.69,22.4,0.86,26.3,1.83
1939,2501,國建,22.85,-0.15,-0.65,26W33,08/14,16.5,-0.15,19.2,-0.19,22.3,-0.24,24.0,-0.25
1940,7814,海昌生技,30.5,-0.5,-1.61,26W33,08/14,18.3,-0.02,20.4,-0.01,22.3,-0.01,24.8,0.0
1941,9930,中聯資源,62.8,0.4,0.64,26W33,08/14,17.9,0.02,20.6,-0.1,22.3,-0.03,23.2,-0.03
1942,1259,安心,65.0,2.6,4.17,26W33,08/14,15.7,-0.14,20.0,0.44,22.3,-0.19,24.0,-0.19
1943,2027,大成鋼,47.6,-2.8,-5.56,26W33,08/14,16.9,-0.95,19.5,-1.02,22.3,-1.1,24.1,-1.05
1944,3516,亞帝歐,25.2,-0.2,-0.79,26W33,08/14,13.4,-0.05,19.8,-0.41,22.3,-0.68,25.5,-0.02
1945,00682U,期元大美元指數,20.58,0.02,0.1,26W33,08/14,7.6,0.0,12.2,2.41,22.2,-0.42,22.2,-0.42
1946,9960,邁達康,30.9,-0.3,-0.96,26W33,08/14,12.6,-0.28,14.7,-0.28,22.2,-1.43,28.4,1.46
1947,4178,永笙-KY,17.8,-0.25,-1.39,26W33,08/14,12.5,0.02,17.1,-0.03,22.2,-0.2,24.5,0.0
1948,1805,寶徠,10.0,0.04,0.4,26W33,08/14,13.5,-0.06,17.5,-0.38,22.2,-0.06,26.0,-0.06
1949,9931,欣高,33.9,0.05,0.15,26W33,08/14,13.7,0.0,17.5,0.0,21.9,0.0,23.6,0.0
1950,6921,嘉雨思-創,75.3,6.8,9.93,26W33,08/14,13.7,-0.26,18.1,0.3,21.9,-0.01,24.8,-0.01
1951,1268,漢來美食,181.5,1.5,0.83,26W33,08/14,16.1,-0.31,18.5,0.0,21.9,0.0,27.8,0.0
1952,6585,鼎基,117.5,-2.5,-2.08,26W33,08/14,17.8,0.6,20.0,0.12,21.9,0.34,25.4,1.34
1953,1440,南紡,13.55,-0.1,-0.73,26W33,08/14,16.0,-0.24,19.0,-0.2,21.8,-0.32,23.7,-0.3
1954,2434,統懋,51.4,-3.8,-6.88,26W33,08/14,17.4,1.01,19.1,0.07,21.8,-0.02,23.1,-0.02
1955,2248,華勝-KY,58.0,0.3,0.52,26W33,08/14,13.0,0.03,16.7,-0.04,21.7,0.0,23.9,0.0
1956,006203,元大MSCI台灣,193.55,0.0,0.0,26W33,08/14,15.2,-0.06,15.2,-1.28,21.7,-5.12,32.1,0.46
1957,1735,日勝化,20.5,-0.05,-0.24,26W33,08/14,17.6,-0.09,19.8,0.02,21.6,0.0,22.2,0.0
1958,4439,冠星-KY,101.5,0.5,0.5,26W33,08/14,15.3,-0.02,21.0,0.02,21.6,0.02,25.4,0.09
1959,6988,威力暘-創,12.5,0.0,0.0,26W33,08/14,10.3,0.07,14.2,0.04,21.6,0.04,22.7,0.04
1960,1538,正峰,9.2,0.0,0.0,26W33,08/14,14.8,0.0,20.8,0.0,21.5,0.0,24.6,0.0
1961,7827,漢康-KY創,161.0,2.0,1.26,26W33,08/14,13.4,-0.15,17.6,-0.06,21.5,-0.34,23.9,-0.34
1962,2536,宏普,20.8,-0.65,-3.03,26W33,08/14,12.5,-0.75,16.8,-0.85,21.5,-1.36,24.0,-1.16
1963,8404,百和興業-KY,16.1,-0.1,-0.62,26W33,08/14,14.2,-0.08,17.3,-0.1,21.5,0.03,23.7,0.01
1964,7747,昕奇雲端,115.0,0.0,0.0,26W33,08/14,7.84,-0.84,16.9,-0.43,21.4,-0.7,22.8,0.63
1965,7718,友鋮,48.0,0.25,0.52,26W33,08/14,12.9,-0.04,16.3,-0.04,21.4,-0.04,25.5,-0.04
1966,6526,達發,610.0,-14.0,-2.24,26W33,08/14,15.4,0.05,18.2,-0.15,21.3,-0.02,22.8,0.36
1967,9944,新麗,17.7,0.15,0.85,26W33,08/14,14.5,-0.03,16.8,-0.03,21.3,-0.02,29.1,0.0
1968,6835,圓裕,31.1,-0.3,-0.96,26W33,08/14,15.0,-0.03,17.4,-0.03,21.3,-0.01,26.3,-0.01
1969,1108,幸福,11.8,0.05,0.43,26W33,08/14,15.2,0.1,17.8,-0.05,21.3,0.66,23.4,0.5
1970,9906,欣巴巴,39.35,-0.75,-1.87,26W33,08/14,17.6,-0.49,20.0,-0.01,21.2,0.02,23.2,0.02
1971,6666,羅麗芬-KY,43.0,0.35,0.82,26W33,08/14,16.3,0.0,18.8,0.0,21.2,0.0,22.0,0.0
1972,5345,馥鴻,22.15,-1.55,-6.54,26W33,08/14,12.2,0.0,15.9,0.0,21.1,0.0,21.1,0.0
1973,6412,群電,79.1,-0.5,-0.63,26W33,08/14,16.9,-0.06,18.9,-0.08,21.1,-0.23,22.9,-0.02
1974,6790,永豐實,37.8,-0.2,-0.53,26W33,08/14,16.5,0.13,18.9,0.15,21.1,0.19,22.7,0.0
1975,7799,禾榮科,367.0,2.0,0.55,26W33,08/14,15.6,-0.13,18.0,-0.08,21.0,0.05,25.8,0.06
1976,2433,互盛電,41.85,-0.1,-0.24,26W33,08/14,17.8,0.0,19.3,0.0,21.0,0.0,22.2,0.0
1977,6762,達亞,170.0,0.0,0.0,26W33,08/14,10.8,-0.54,15.0,-0.75,21.0,-1.05,27.7,-1.39
1978,6916,華凌,18.6,-0.05,-0.27,26W33,08/14,14.1,0.01,17.5,-0.01,21.0,0.0,22.3,0.0
1979,6794,向榮生技,71.2,0.2,0.28,26W33,08/14,10.5,0.03,14.8,0.05,21.0,0.08,25.8,0.08
1980,1319,東陽,83.9,4.7,5.93,26W33,08/14,17.3,-0.48,19.0,-0.56,21.0,-0.35,22.8,-0.6
1981,2412,中華電,135.0,-1.0,-0.74,26W33,08/14,18.0,0.09,19.6,0.1,20.8,0.12,21.7,0.15
1982,2901,欣欣,23.5,0.0,0.0,26W33,08/14,13.3,0.0,16.6,0.0,20.8,0.0,26.1,0.0
1983,6654,天正國際,176.0,-5.0,-2.76,26W33,08/14,11.8,-0.06,15.5,-0.04,20.8,0.03,26.7,0.01
1984,8438,昶昕,67.2,-1.4,-2.04,26W33,08/14,13.0,0.05,15.8,0.17,20.8,0.32,24.7,-0.42
1985,3252,海灣,16.0,0.0,0.0,26W33,08/14,13.6,-0.11,16.5,-0.09,20.7,-0.09,25.9,-0.09
1986,7803,雲象科技-創,19.7,0.05,0.25,26W33,08/14,15.3,0.01,18.6,0.0,20.7,0.0,26.1,0.0
1987,5478,智冠,99.3,-0.6,-0.6,26W33,08/14,15.0,0.04,16.7,0.09,20.6,0.2,21.6,-0.01
1988,6670,復盛應用,261.5,-5.5,-2.06,26W33,08/14,12.2,-0.08,15.6,-0.22,20.6,-0.16,26.8,-0.04
1989,2023,燁輝,13.65,-0.05,-0.36,26W33,08/14,16.9,-0.03,19.0,-0.04,20.6,-0.02,21.5,-0.01
1990,6715,嘉基,390.0,-0.5,-0.13,26W33,08/14,11.2,-0.06,16.0,0.38,20.6,0.62,25.6,0.12
1991,2013,中鋼構,41.05,-0.25,-0.61,26W33,08/14,17.8,-0.12,19.1,-0.11,20.6,-0.12,21.6,-0.12
1992,6488,環球晶,1010.0,-15.0,-1.46,26W33,08/14,13.5,-0.07,16.0,-0.35,20.6,-0.63,23.6,-0.45
1993,6415,矽力*-KY,480.0,15.0,3.23,26W33,08/14,9.74,0.14,13.4,0.07,20.6,0.09,27.1,0.1
1994,7709,榮田,71.4,-1.2,-1.65,26W33,08/14,16.4,0.03,18.3,0.0,20.5,0.0,20.5,0.0
1995,4148,全宇生技-KY,31.9,-0.65,-2.0,26W33,08/14,15.1,-0.04,18.3,0.33,20.4,0.02,21.9,0.02
1996,6574,霈方,125.5,-4.5,-3.46,26W33,08/14,15.9,0.24,17.2,-0.27,20.4,-1.96,24.6,0.0
1997,3044,健鼎,488.0,-7.0,-1.41,26W33,08/14,12.2,-0.41,15.4,-0.4,20.4,-0.37,25.0,-0.24
1998,5212,凌網,46.7,0.0,0.0,26W33,08/14,14.1,0.0,17.4,0.0,20.4,0.0,26.2,0.0
1999,3489,森寶,26.05,0.15,0.58,26W33,08/14,14.2,-3.41,18.0,-3.53,20.4,-4.2,21.5,-4.75
2000,2505,國揚,18.1,0.15,0.84,26W33,08/14,14.6,0.09,18.0,0.08,20.4,-0.33,22.6,-0.01
2001,1437,勤益控,31.4,-0.1,-0.32,26W33,08/14,12.9,0.12,17.0,0.12,20.3,-0.1,24.0,-0.39
