排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
1,00731,復華富時高息低波,93.95,0.45,0.48,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
2,00640L,富邦日本正2,110.95,2.05,1.88,26W35,08/28,87.2,-12.8,100.0,0.0,0.0,0.0
3,00783,富邦中証500,28.27,-0.08,-0.28,26W35,08/28,100.0,12.1,100.0,0.0,0.0,0.0
4,00860B,群益1-5Y投資級債,37.66,-0.24,-0.63,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
5,8349A,恒耀甲特,45.6,0.05,0.11,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
6,0057,富邦摩台,319.55,0.6,0.19,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
7,00657K,國泰日經225+U,24.8,0.14,0.57,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
8,00668K,國泰美國道瓊+U,19.63,0.06,0.31,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
9,00678,群益那斯達克生技,44.45,-0.26,-0.58,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
10,00700,富邦恒生國企,17.39,0.0,0.0,26W35,08/28,96.9,0.08,100.0,3.16,0.0,-3.16
11,00703,台新MSCI中國,19.57,0.03,0.15,26W35,08/28,91.2,-0.01,100.0,0.0,0.0,0.0
12,00847B,中信美國市政債,24.62,-0.19,-0.77,26W35,08/28,78.3,-0.05,100.0,0.0,0.0,0.0
13,00636K,國泰中國A50+U,8.79,0.01,0.11,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
14,00875,國泰網路資安,55.75,2.3,4.3,26W35,08/28,86.8,-6.13,100.0,0.0,0.0,0.0
15,0051,元大中型100,146.0,0.2,0.14,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
16,006204,永豐臺灣加權,230.7,0.9,0.39,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
17,006207,復華滬深,32.35,-0.1,-0.31,26W35,08/28,100.0,4.56,100.0,0.0,0.0,0.0
18,00899,FT潔淨能源,23.41,-0.01,-0.04,26W35,08/28,94.3,0.03,100.0,0.0,0.0,0.0
19,009818,華南永昌NASDAQxT,19.9,0.15,0.76,26W35,08/28,98.2,1.14,100.0,2.97,0.0,-2.97
20,00657,國泰日經225,78.0,0.45,0.58,26W35,08/28,100.0,16.7,100.0,16.7,0.0,-16.7
21,00643K,群益深証中小+R,3.91,0.0,0.0,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
22,00793B,群益AAA-A醫療債,29.72,-0.28,-0.93,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
23,00886,永豐美國科技,47.51,0.5,1.06,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
24,00625K,富邦上証+R,8.57,0.0,0.0,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
25,00728,第一金工業30,69.2,0.95,1.39,26W35,08/28,96.4,-3.58,96.4,-3.58,3.58,3.58
26,00861,元大全球未來通訊,85.4,-0.6,-0.7,26W35,08/28,94.0,0.04,96.4,0.09,3.61,-0.09
27,00701,國泰股利精選30,38.3,0.6,1.59,26W35,08/28,95.7,-0.29,96.2,-0.77,3.77,0.77
28,4951,精拓科,79.1,1.0,1.28,26W35,08/28,84.5,-0.02,95.5,0.0,4.48,0.0
29,00961,FT臺灣永續高息,13.17,0.0,0.0,26W35,08/28,94.5,0.97,95.3,0.95,4.66,-0.95
30,00901,永豐智能車供應鏈,46.27,0.54,1.18,26W35,08/28,93.9,1.6,95.3,1.42,4.72,-1.42
31,00690,兆豐藍籌30,78.1,1.55,2.02,26W35,08/28,93.0,0.97,95.1,-0.18,4.87,0.18
32,00737,國泰AI機器人,41.33,0.46,1.13,26W35,08/28,91.3,0.0,95.1,0.0,4.88,0.0
33,00939,統一台灣高息動能,22.79,0.07,0.31,26W35,08/28,94.3,-0.12,95.0,-0.12,4.99,0.12
34,6494,九齊,54.9,0.1,0.18,26W35,08/28,94.8,0.0,94.8,0.0,5.23,0.0
35,009804,聯邦台精彩50,22.69,0.29,1.29,26W35,08/28,92.4,0.17,94.8,0.81,5.24,-0.81
36,009825,聯邦美國金融創新,10.19,-0.02,-0.2,26W35,08/28,92.5,0.17,94.7,-1.15,5.33,1.15
37,2314,台揚,11.6,-0.15,-1.28,26W35,08/28,93.7,0.0,94.5,0.0,5.51,0.0
38,9103,美德醫療-DR,5.08,-0.06,-1.17,26W35,08/28,93.1,0.01,94.5,-0.47,5.52,0.47
39,009808,華南永昌優選50,30.76,0.33,1.08,26W35,08/28,94.1,2.01,94.1,-0.44,5.88,0.44
40,00770,國泰北美科技,68.3,0.75,1.11,26W35,08/28,91.8,3.52,94.0,1.24,5.95,-1.24
41,00905,FT臺灣Smart,26.57,0.22,0.83,26W35,08/28,93.8,0.05,94.0,0.04,5.98,-0.04
42,00893,國泰智能電動車,42.89,0.16,0.37,26W35,08/28,93.0,-0.47,94.0,-0.47,6.0,0.47
43,00896,中信綠能及電動車,28.04,0.25,0.9,26W35,08/28,93.1,0.21,93.5,0.21,6.49,-0.21
44,3141,晶宏,75.7,-1.2,-1.56,26W35,08/28,88.6,-1.03,93.3,0.05,6.7,-0.05
45,2471,資通,49.85,0.05,0.1,26W35,08/28,89.5,0.0,93.3,0.0,6.74,0.0
46,00661,元大日經225,86.2,0.75,0.88,26W35,08/28,89.5,0.06,93.2,0.06,6.8,-0.06
47,6727,亞泰金屬,537.0,17.0,3.27,26W35,08/28,89.8,-0.49,93.1,-0.49,6.9,0.49
