排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
601,3693,營邦,櫃,553.0,20.0,3.75,1070,08/25,32,0,46,77,4.67,10.8,＋・＋
602,5471,松翰,市,56.0,-0.1,-0.18,886,08/25,38,0,2,40,18.2,10.8,＋・＋
603,6679,鈺太,櫃,198.0,1.5,0.76,143,08/25,-31,0,-1,-32,5.95,10.8,－・－
604,6538,倉和,櫃,205.5,12.5,6.48,5320,08/25,92,0,53,145,4.11,10.8,＋・＋
605,8070,長華*,市,49.3,0.3,0.61,1968,08/25,-182,28,11,-143,78.1,10.8,－＋＋
606,4556,旭然,櫃,72.3,-2.0,-2.69,322,08/25,24,0,0,24,4.54,10.7,＋・＋
607,2362,藍天,市,48.55,-0.3,-0.61,758,08/25,25,2,0,27,66.5,10.7,＋＋・
608,6125,廣運,櫃,51.6,-0.8,-1.53,1358,08/25,-241,0,-7,-248,27.7,10.7,－・－
609,5309,系統電,櫃,52.2,-0.1,-0.19,701,08/25,41,0,-17,23,24.5,10.6,＋・－
610,3444,利機,櫃,86.6,-1.1,-1.25,3605,08/25,-162,0,2,-160,4.78,10.6,－・＋
611,9924,福興,市,38.75,-0.05,-0.13,73,08/25,-11,0,0,-11,16.0,10.6,－・・
612,4745,合富-KY,櫃,11.8,-0.15,-1.26,37,08/25,-12,0,-1,-13,7.38,10.6,－・－
613,6782,視陽,市,230.0,20.0,9.52,1932,08/25,664,3,74,741,6.65,10.6,＋＋＋
614,8027,鈦昇,櫃,169.5,2.0,1.19,954,08/25,64,0,0,63,11.5,10.5,＋・－
615,910322,康師傅-DR,市,26.4,-0.15,-0.56,16,08/25,13,0,0,13,2.18,10.5,＋・・
616,8064,東捷,櫃,96.9,-0.1,-0.1,1394,08/25,176,0,-34,142,19.3,10.4,＋・－
617,6165,浪凡,市,47.7,-0.15,-0.31,75,08/25,-2,0,0,-2,8.09,10.4,－・・
618,3030,德律,市,282.5,1.0,0.36,695,08/25,57,0,-18,39,24.6,10.4,＋・－
619,6691,洋基工程,市,616.0,5.0,0.82,920,08/25,-141,1,-4,-144,12.6,10.4,－＋－
620,1909,榮成,市,11.0,0.05,0.46,2670,08/25,568,0,90,658,138.0,10.4,＋・＋
621,3028,增你強,市,66.0,-0.7,-1.05,566,08/25,-245,0,-14,-259,24.6,10.4,－・－
622,1527,鑽全,市,32.7,0.1,0.31,50,08/25,10,0,0,10,14.4,10.4,＋・・
623,4743,合一,櫃,46.95,-0.65,-1.37,1281,08/25,-61,0,-20,-81,49.6,10.3,－・－
624,2441,超豐,市,115.0,1.5,1.32,3479,08/25,-1081,747,-1,-334,58.6,10.3,－＋－
625,3466,德晉,櫃,24.35,-0.15,-0.61,57,08/25,-6,0,0,-6,7.98,10.2,－・＋
626,1409,新纖,市,24.45,0.15,0.62,7036,08/25,256,0,91,347,166.0,10.2,＋・＋
627,8936,國統,櫃,51.1,-0.3,-0.58,611,08/25,-137,0,98,-39,25.4,10.2,－・＋
628,00666R,富邦恒生國企反1,市,9.05,0.03,0.33,573,08/25,10,0,-444,-434,1.44,10.2,＋・－
629,2409,友達,市,25.65,0.4,1.58,103834,08/25,16759,-9,-624,16126,768.0,10.2,＋－－
